	Steps	Time [s]	[A] Probe1_Heat Flux_Carrier_center  (Total) [W/m²]	[B] Probe2_Heat Flux_Carrier_corner1  (Total) [W/m²]	[C] Probe3_Heat Flux_GuideRail_top  (Total) [W/m²]	[D] Probe4_Heat Flux_GuideRail_middle  (Total) [W/m²]	[E] Probe5_Heat Flux_GuideRail_bottom  (Total) [W/m²]	[F] Probe6_Heat Flux_MotorBase_front  (Total) [W/m²]	[G] Probe7_Heat Flux_MotorBase_side  (Total) [W/m²]	[H] Probe8_Heat Flux_MotorBase_corner  (Total) [W/m²]	[I] Probe9_Heat Flux_BearingTop  (Total) [W/m²]	[J] Probe10_Heat Flux_BearingBottom  (Total) [W/m²]	[K] Probe11_Heat Flux_Structure_front_1  (Total) [W/m²]	[L] Probe12_Heat Flux_Structure_front_2  (Total) [W/m²]	[M] Probe13_Heat Flux_Structure_front_3  (Total) [W/m²]	[N] Probe14_Heat Flux_Structure_front_4  (Total) [W/m²]	[O] Probe15_Heat Flux_Structure_lateral_1  (Total) [W/m²]	[P] Probe16_Heat Flux_Structure_lateral_2  (Total) [W/m²]	[Q] Probe17_Heat Flux_Structure_lateral_3  (Total) [W/m²]	[R] Probe18_Heat Flux_Structure_lateral_4  (Total) [W/m²]	[S] Probe19_Heat Flux_Structure_lateral_5  (Total) [W/m²]	[T] Probe20_Heat Flux_Structure_top_1  (Total) [W/m²]	[U] Probe21_Heat Flux_Structure_top_2  (Total) [W/m²]	[V] Probe22_Heat Flux_Structure_top_3  (Total) [W/m²]	[W] Probe23_Heat Flux_Structure_top_4  (Total) [W/m²]	[X] Probe24_Heat Flux_Structure_back_1  (Total) [W/m²]	[Y] Probe25_Heat Flux_Structure_back_2  (Total) [W/m²]	[Z] Probe26_Heat Flux_Structure_back_3  (Total) [W/m²]	[AA] Probe27_Heat Flux_Structure_back_4  (Total) [W/m²]	[AB] Probe28_Heat Flux_Structure_back_5  (Total) [W/m²]	[AC] Probe29_Heat Flux_Structure_back_6  (Total) [W/m²]	
16	1	16,	197,06	336,07	342,	1406,3	341,72	1497,	1503,	1498,8	305,51	398,13	158,07	25,449	199,54	856,27	286,3	200,17	198,54	204,38	203,21	278,27	191,52	275,24	139,55	2,0502	194,96	206,7	208,62	318,16	1004,	
17	1	17,	197,13	336,17	341,85	1406,	341,49	1497,5	1504,	1499,1	296,8	399,	159,37	26,267	199,44	883,44	305,18	200,45	198,48	204,93	203,32	278,24	191,43	275,27	139,83	2,1587	195,13	206,83	212,65	321,93	1035,3	
18	1	18,	197,18	336,24	341,7	1405,6	341,24	1497,9	1504,9	1499,4	287,58	399,7	160,59	27,062	199,33	907,15	325,09	200,74	198,41	205,47	203,46	278,19	191,34	275,28	140,66	2,2649	195,32	206,96	217,73	325,42	1062,9	
19	1	19,	197,2	336,27	341,54	1405,3	341,	1498,2	1505,7	1499,6	277,93	400,26	161,74	27,834	199,2	927,82	345,71	201,04	198,35	205,99	203,61	278,13	191,25	275,27	142,09	2,369	195,53	207,12	223,92	328,66	1087,4	
20	1	20,	197,21	336,27	341,38	1405,1	340,76	1498,5	1506,4	1499,7	267,93	400,69	162,82	28,586	199,05	945,82	366,75	201,34	198,28	206,5	203,79	278,06	191,17	275,25	144,17	2,4709	195,75	207,28	231,23	331,68	1109,1	
21	1	21,	197,21	336,24	341,21	1404,8	340,51	1498,7	1507,1	1499,8	257,63	400,99	163,84	29,319	198,89	961,5	387,98	201,64	198,21	206,99	203,99	277,98	191,1	275,21	146,93	2,5706	195,98	207,45	239,63	334,5	1128,5	
22	1	22,	197,2	336,2	341,05	1404,6	340,27	1498,9	1507,7	1499,9	247,09	401,19	164,81	30,033	198,72	975,13	409,19	201,95	198,14	207,46	204,2	277,9	191,03	275,17	150,36	2,6679	196,23	207,64	249,05	337,13	1145,8	
23	1	23,	197,18	336,14	340,88	1404,4	340,02	1499,	1508,2	1500,	236,36	401,29	165,73	30,731	198,54	986,98	430,22	202,25	198,08	207,92	204,42	277,81	190,96	275,12	154,46	2,7629	196,49	207,83	259,42	339,59	1161,3	
24	1	24,	197,16	336,07	340,71	1404,2	339,78	1499,1	1508,7	1500,	225,47	401,3	166,6	31,413	198,35	997,27	450,95	202,56	198,01	208,36	204,66	277,71	190,9	275,06	159,22	2,8553	196,76	208,04	270,63	341,9	1175,2	
25	1	25,	197,14	335,99	340,54	1404,	339,54	1499,2	1509,2	1500,	214,48	401,23	167,43	32,08	198,15	1006,2	471,28	202,86	197,94	208,79	204,9	277,62	190,84	275,	164,61	2,9451	197,04	208,25	282,57	344,08	1187,8	
26	1	26,	197,11	335,9	340,37	1403,9	339,3	1499,2	1509,6	1500,	203,43	401,09	168,23	32,732	197,94	1013,9	491,14	203,16	197,87	209,2	205,14	277,52	190,79	274,93	170,6	3,0322	197,33	208,47	295,15	346,13	1199,1	
27	1	27,	197,08	335,8	340,2	1403,7	339,06	1499,3	1510,	1500,	192,34	400,89	168,99	33,371	197,72	1020,6	510,47	203,46	197,8	209,6	205,39	277,42	190,75	274,86	177,13	3,1165	197,63	208,7	308,25	348,06	1209,3	
28	1	28,	197,04	335,69	340,03	1403,6	338,82	1499,3	1510,4	1500,	181,27	400,63	169,72	33,997	197,49	1026,3	529,22	203,75	197,73	209,98	205,65	277,31	190,7	274,79	184,17	3,1981	197,95	208,94	321,78	349,89	1218,6	
29	1	29,	197,01	335,58	339,85	1403,5	338,59	1499,3	1510,7	1500,	170,26	400,32	170,42	34,61	197,26	1031,2	547,39	204,04	197,67	210,35	205,9	277,21	190,67	274,71	191,67	3,2768	198,26	209,18	335,63	351,62	1227,1	
30	1	30,	196,98	335,46	339,68	1403,4	338,36	1499,4	1511,1	1499,9	159,36	399,96	171,09	35,212	197,02	1035,4	564,94	204,33	197,6	210,7	206,15	277,1	190,63	274,63	199,58	3,3527	198,59	209,43	349,74	353,27	1234,8	
31	1	31,	196,94	335,34	339,51	1403,4	338,13	1499,4	1511,4	1499,9	148,62	399,56	171,74	35,802	196,77	1039,	581,88	204,6	197,53	211,04	206,4	277,	190,6	274,55	207,86	3,4258	198,92	209,68	364,03	354,84	1241,9	
32	1	32,	196,91	335,21	339,34	1403,3	337,91	1499,4	1511,7	1499,8	138,13	399,13	172,36	36,381	196,51	1042,	598,19	204,88	197,46	211,37	206,65	276,89	190,57	274,47	216,47	3,4961	199,26	209,93	378,42	356,33	1248,3	
33	1	33,	196,87	335,08	339,16	1403,3	337,69	1499,4	1512,	1499,8	127,96	398,67	172,96	36,95	196,25	1044,5	613,89	205,15	197,39	211,69	206,89	276,78	190,55	274,39	225,37	3,5637	199,61	210,19	392,87	357,75	1254,2	
34	1	34,	196,84	334,95	338,99	1403,2	337,47	1499,4	1512,3	1499,8	118,22	398,18	173,54	37,509	195,98	1046,6	628,98	205,41	197,32	211,99	207,12	276,67	190,52	274,3	234,52	3,6285	199,95	210,46	407,33	359,11	1259,6	
35	1	35,	196,81	334,81	338,82	1403,2	337,25	1499,4	1512,5	1499,7	109,06	397,67	174,09	38,058	195,71	1048,2	643,47	205,67	197,26	212,29	207,35	276,57	190,5	274,22	243,89	3,6906	200,31	210,72	421,75	360,42	1264,6	
36	1	36,	196,77	334,67	338,65	1403,2	337,04	1499,4	1512,8	1499,7	100,65	397,14	174,63	38,598	195,43	1049,5	657,38	205,92	197,19	212,57	207,58	276,46	190,49	274,13	253,45	3,7501	200,66	210,99	436,1	361,67	1269,2	
37	1	37,	196,74	334,53	338,47	1403,2	336,82	1499,4	1513,	1499,6	93,205	396,59	175,15	39,128	195,14	1050,6	670,71	206,16	197,12	212,84	207,8	276,35	190,47	274,05	263,17	3,807	201,02	211,26	450,35	362,87	1273,5	
38	1	38,	196,71	334,39	338,3	1403,2	336,62	1499,4	1513,3	1499,6	86,993	396,03	175,65	39,65	194,86	1051,3	683,49	206,4	197,05	213,1	208,01	276,24	190,45	273,96	273,03	3,8614	201,38	211,53	464,46	364,02	1277,4	
39	1	39,	196,67	334,24	338,13	1403,2	336,41	1499,4	1513,5	1499,5	82,299	395,46	176,13	40,164	194,56	1051,8	695,74	206,64	196,98	213,36	208,21	276,14	190,44	273,88	283,01	3,9134	201,75	211,81	478,42	365,13	1281,	
40	1	40,	196,64	334,1	337,96	1403,2	336,21	1499,4	1513,7	1499,5	79,402	394,88	176,6	40,669	194,27	1052,1	707,47	206,87	196,91	213,6	208,4	276,03	190,43	273,79	293,08	3,963	202,11	212,08	492,22	366,2	1284,4	
41	1	41,	196,61	333,95	337,79	1403,2	336,	1499,4	1514,	1499,4	78,503	394,3	177,06	41,167	193,97	1052,2	718,69	207,09	196,85	213,83	208,59	275,92	190,42	273,7	303,24	4,0104	202,48	212,35	505,83	367,23	1287,5	
42	1	42,	196,58	333,8	337,62	1403,3	335,81	1499,4	1514,2	1499,3	79,67	393,7	177,5	41,656	193,66	1052,1	729,43	207,31	196,78	214,06	208,77	275,82	190,41	273,61	313,46	4,0555	202,84	212,62	519,24	368,23	1290,4	
43	1	43,	196,55	333,65	337,45	1403,3	335,61	1499,4	1514,4	1499,3	82,813	393,11	177,92	42,139	193,36	1051,9	739,71	207,52	196,71	214,28	208,94	275,71	190,4	273,53	323,74	4,0985	203,21	212,89	532,45	369,19	1293,1	
44	1	44,	196,52	333,5	337,28	1403,3	335,42	1499,4	1514,6	1499,2	87,716	392,51	178,34	42,614	193,05	1051,6	749,54	207,73	196,64	214,49	209,1	275,6	190,4	273,44	334,05	4,1395	203,58	213,16	545,45	370,13	1295,6	
45	1	45,	196,49	333,35	337,12	1403,4	335,22	1499,4	1514,8	1499,2	94,099	391,91	178,74	43,082	192,73	1051,1	758,94	207,93	196,57	214,69	209,26	275,5	190,39	273,35	344,39	4,1786	203,94	213,43	558,22	371,03	1297,9	
46	1	46,	196,46	333,19	336,95	1403,4	335,04	1499,4	1515,	1499,1	101,68	391,31	179,13	43,544	192,42	1050,6	767,92	208,13	196,51	214,88	209,4	275,39	190,39	273,26	354,75	4,2158	204,31	213,7	570,77	371,91	1300,1	
47	1	47,	196,44	333,04	336,78	1403,5	334,85	1499,4	1515,2	1499,1	110,19	390,71	179,51	43,999	192,11	1049,9	776,51	208,32	196,44	215,07	209,54	275,29	190,38	273,17	365,12	4,2512	204,67	213,97	583,09	372,76	1302,2	
48	1	48,	196,41	332,88	336,62	1403,5	334,67	1499,4	1515,4	1499,	119,45	390,12	179,88	44,447	191,79	1049,2	784,72	208,51	196,37	215,25	209,67	275,19	190,38	273,09	375,48	4,2851	205,03	214,23	595,19	373,59	1304,1	
49	1	49,	196,38	332,73	336,45	1403,6	334,48	1499,4	1515,5	1499,	129,26	389,52	180,24	44,889	191,47	1048,4	792,57	208,69	196,3	215,43	209,79	275,08	190,37	273,	385,85	4,3174	205,39	214,49	607,05	374,39	1305,9	
50	1	50,	196,36	332,57	336,28	1403,6	334,3	1499,4	1515,7	1498,9	139,52	388,93	180,58	45,326	191,16	1047,6	800,07	208,87	196,23	215,59	209,9	274,98	190,37	272,91	396,2	4,3484	205,74	214,75	618,69	375,18	1307,6	
51	1	51,	196,33	332,42	336,12	1403,7	334,13	1499,4	1515,9	1498,8	150,12	388,35	180,92	45,756	190,84	1046,7	807,24	209,04	196,17	215,76	210,01	274,87	190,36	272,82	406,53	4,3781	206,1	215,	630,1	375,94	1309,1	
52	1	52,	196,31	332,26	335,96	1403,7	333,95	1499,4	1516,1	1498,8	160,99	387,77	181,25	46,181	190,52	1045,8	814,09	209,21	196,1	215,91	210,11	274,77	190,36	272,73	416,84	4,4066	206,45	215,25	641,28	376,68	1310,6	
53	1	53,	196,29	332,11	335,79	1403,8	333,78	1499,4	1516,2	1498,7	172,06	387,19	181,58	46,6	190,21	1044,8	820,63	209,37	196,03	216,06	210,2	274,67	190,36	272,64	427,13	4,4342	206,8	215,5	652,23	377,41	1312,	
54	1	54,	196,26	331,95	335,63	1403,9	333,61	1499,4	1516,4	1498,7	183,3	386,62	181,89	47,014	189,89	1043,8	826,89	209,53	195,96	216,21	210,28	274,57	190,35	272,56	437,38	4,461	207,14	215,75	662,97	378,12	1313,4	
55	1	55,	196,24	331,79	335,47	1403,9	333,44	1499,4	1516,6	1498,6	194,67	386,05	182,2	47,422	189,58	1042,8	832,87	209,69	195,89	216,35	210,36	274,46	190,35	272,47	447,6	4,4871	207,48	215,99	673,48	378,81	1314,6	
56	1	56,	196,22	331,63	335,31	1404,	333,27	1499,4	1516,8	1498,6	206,14	385,49	182,49	47,826	189,26	1041,8	838,58	209,84	195,83	216,49	210,43	274,36	190,34	272,38	457,78	4,5128	207,82	216,22	683,78	379,49	1315,8	
57	1	57,	196,2	331,48	335,14	1404,	333,1	1499,4	1516,9	1498,5	217,68	384,94	182,79	48,224	188,95	1040,8	844,04	209,99	195,76	216,62	210,49	274,26	190,34	272,29	467,92	4,5381	208,16	216,46	693,86	380,15	1316,9	
58	1	58,	196,18	331,32	334,98	1404,1	332,94	1499,4	1517,1	1498,5	229,28	384,39	183,07	48,617	188,64	1039,7	849,26	210,13	195,69	216,74	210,55	274,16	190,33	272,2	478,02	4,5633	208,49	216,69	703,73	380,8	1318,	
59	1	59,	196,16	331,16	334,82	1404,1	332,78	1499,4	1517,2	1498,4	240,93	383,85	183,35	49,006	188,34	1038,7	854,24	210,27	195,62	216,86	210,6	274,06	190,33	272,12	488,08	4,5886	208,81	216,91	713,4	381,43	1319,	
60	1	60,	196,14	331,	334,67	1404,2	332,62	1499,4	1517,4	1498,4	252,61	383,31	183,62	49,39	188,03	1037,6	859,01	210,41	195,56	216,98	210,64	273,96	190,32	272,03	498,09	4,6141	209,14	217,13	722,87	382,06	1320,	
61	1	61,	196,12	330,84	334,51	1404,3	332,46	1499,4	1517,6	1498,3	264,31	382,78	183,88	49,769	187,73	1036,6	863,56	210,54	195,49	217,09	210,68	273,86	190,31	271,94	508,04	4,6402	209,45	217,35	732,14	382,67	1320,9	
62	1	62,	196,1	330,68	334,35	1404,3	332,3	1499,4	1517,7	1498,3	276,03	382,26	184,14	50,144	187,43	1035,5	867,92	210,67	195,42	217,2	210,71	273,76	190,31	271,85	517,95	4,6671	209,77	217,56	741,21	383,26	1321,8	
63	1	63,	196,09	330,53	334,19	1404,4	332,15	1499,4	1517,9	1498,2	287,75	381,74	184,4	50,515	187,14	1034,5	872,08	210,8	195,35	217,31	210,74	273,66	190,3	271,76	527,81	4,6949	210,08	217,77	750,09	383,85	1322,7	
64	1	64,	196,07	330,37	334,03	1404,4	331,99	1499,4	1518,	1498,2	299,47	381,23	184,65	50,881	186,85	1033,5	876,07	210,92	195,28	217,41	210,76	273,56	190,29	271,68	537,62	4,7239	210,38	217,97	758,79	384,43	1323,5	
65	1	65,	196,05	330,21	333,88	1404,5	331,84	1499,4	1518,2	1498,1	311,19	380,72	184,89	51,244	186,56	1032,5	879,87	211,04	195,22	217,51	210,77	273,47	190,28	271,59	547,37	4,7544	210,69	218,17	767,31	384,99	1324,3	
66	1	66,	196,04	330,05	333,72	1404,6	331,69	1499,4	1518,4	1498,1	322,89	380,22	185,13	51,602	186,28	1031,5	883,52	211,15	195,15	217,6	210,78	273,37	190,27	271,5	557,07	4,7866	210,98	218,37	775,65	385,55	1325,1	
67	1	67,	196,02	329,89	333,57	1404,6	331,54	1499,4	1518,5	1498,	334,59	379,73	185,36	51,956	186,01	1030,5	887,	211,26	195,08	217,69	210,79	273,27	190,26	271,41	566,72	4,8208	211,28	218,56	783,82	386,09	1325,8	
68	1	68,	196,01	329,73	333,41	1404,7	331,39	1499,4	1518,7	1498,	346,27	379,24	185,59	52,307	185,73	1029,6	890,33	211,37	195,01	217,78	210,79	273,17	190,25	271,32	576,31	4,8572	211,57	218,75	791,81	386,63	1326,5	
69	1	69,	195,99	329,57	333,26	1404,7	331,25	1499,4	1518,8	1497,9	357,93	378,76	185,82	52,653	185,47	1028,6	893,52	211,48	194,95	217,87	210,78	273,08	190,24	271,23	585,84	4,8962	211,85	218,93	799,64	387,16	1327,2	
70	1	70,	195,98	329,42	333,11	1404,8	331,1	1499,4	1519,	1497,9	369,57	378,28	186,04	52,996	185,2	1027,7	896,58	211,58	194,88	217,95	210,77	272,98	190,23	271,15	595,32	4,9379	212,13	219,1	807,32	387,68	1327,9	
71	1	71,	195,96	329,26	332,95	1404,8	330,96	1499,4	1519,2	1497,8	381,18	377,81	186,25	53,336	184,95	1026,8	899,5	211,68	194,81	218,03	210,76	272,88	190,21	271,06	604,74	4,9827	212,4	219,28	814,83	388,19	1328,6	
72	1	72,	195,95	329,1	332,8	1404,9	330,82	1499,4	1519,3	1497,8	392,77	377,34	186,47	53,672	184,7	1026,	902,3	211,78	194,74	218,1	210,74	272,79	190,2	270,97	614,1	5,0308	212,67	219,44	822,19	388,69	1329,2	
73	1	73,	195,94	328,94	332,65	1404,9	330,68	1499,4	1519,5	1497,7	404,33	376,88	186,68	54,004	184,45	1025,1	904,98	211,88	194,68	218,18	210,71	272,69	190,18	270,88	623,41	5,0825	212,94	219,61	829,4	389,19	1329,9	
74	1	74,	195,92	328,78	332,5	1405,	330,54	1499,4	1519,6	1497,7	415,87	376,42	186,88	54,333	184,21	1024,3	907,54	211,97	194,61	218,25	210,68	272,59	190,17	270,79	632,65	5,1379	213,2	219,77	836,47	389,68	1330,5	
75	1	75,	195,91	328,62	332,35	1405,	330,4	1499,4	1519,8	1497,6	427,37	375,97	187,08	54,658	183,98	1023,5	910,	212,06	194,54	218,32	210,65	272,5	190,15	270,7	641,85	5,1974	213,46	219,92	843,39	390,16	1331,1	
76	1	76,	195,9	328,46	332,2	1405,	330,26	1499,4	1520,	1497,6	438,84	375,52	187,28	54,981	183,75	1022,7	912,36	212,14	194,48	218,38	210,62	272,4	190,13	270,61	650,98	5,2612	213,71	220,07	850,18	390,64	1331,7	
77	1	77,	195,89	328,3	332,05	1405,1	330,13	1499,4	1520,1	1497,5	450,29	375,07	187,48	55,3	183,53	1021,9	914,61	212,23	194,41	218,44	210,58	272,31	190,12	270,53	660,06	5,3295	213,96	220,22	856,83	391,11	1332,3	
78	1	78,	195,88	328,15	331,9	1405,1	329,99	1499,4	1520,3	1497,5	461,69	374,63	187,67	55,616	183,32	1021,2	916,78	212,31	194,34	218,51	210,53	272,21	190,1	270,44	669,08	5,4025	214,21	220,36	863,35	391,57	1332,9	
79	1	79,	195,87	327,99	331,75	1405,2	329,86	1499,4	1520,4	1497,4	473,07	374,2	187,86	55,928	183,11	1020,5	918,85	212,39	194,27	218,56	210,49	272,12	190,08	270,35	678,04	5,4805	214,45	220,49	869,75	392,02	1333,5	
80	1	80,	195,86	327,83	331,6	1405,2	329,73	1499,4	1520,6	1497,4	484,41	373,76	188,04	56,238	182,91	1019,8	920,85	212,47	194,21	218,62	210,43	272,02	190,06	270,26	686,95	5,5634	214,69	220,63	876,02	392,47	1334,1	
81	1	81,	195,85	327,67	331,46	1405,2	329,6	1499,4	1520,8	1497,4	495,71	373,33	188,23	56,545	182,72	1019,2	922,76	212,54	194,14	218,67	210,38	271,93	190,03	270,17	695,8	5,6517	214,92	220,76	882,17	392,92	1334,6	
82	1	82,	195,84	327,51	331,31	1405,3	329,47	1499,4	1520,9	1497,3	506,99	372,91	188,41	56,849	182,54	1018,6	924,59	212,61	194,07	218,73	210,32	271,83	190,01	270,08	704,59	5,7453	215,15	220,88	888,2	393,36	1335,2	
83	1	83,	195,83	327,35	331,16	1405,3	329,34	1499,4	1521,1	1497,3	518,22	372,49	188,59	57,15	182,36	1018,	926,35	212,68	194,	218,78	210,26	271,74	189,99	269,99	713,33	5,8444	215,37	221,	894,12	393,79	1335,8	
84	1	84,	195,82	327,2	331,02	1405,3	329,21	1499,4	1521,3	1497,2	529,42	372,07	188,76	57,449	182,19	1017,4	928,04	212,75	193,94	218,83	210,2	271,65	189,96	269,9	722,01	5,9491	215,59	221,12	899,92	394,22	1336,4	
85	1	85,	195,82	327,04	330,87	1405,4	329,08	1499,4	1521,4	1497,2	540,58	371,65	188,93	57,744	182,03	1016,9	929,67	212,82	193,87	218,87	210,13	271,55	189,94	269,81	730,63	6,0596	215,81	221,23	905,62	394,64	1336,9	
86	1	86,	195,81	326,88	330,73	1405,4	328,96	1499,4	1521,6	1497,1	551,7	371,23	189,11	58,037	181,88	1016,3	931,23	212,88	193,8	218,92	210,06	271,46	189,91	269,72	739,2	6,1758	216,02	221,34	911,21	395,06	1337,5	
87	1	87,	195,8	326,72	330,58	1405,4	328,83	1499,4	1521,8	1497,1	562,79	370,82	189,27	58,327	181,73	1015,8	932,73	212,95	193,74	218,96	209,99	271,37	189,88	269,63	747,72	6,2979	216,23	221,45	916,71	395,47	1338,1	
88	1	88,	195,79	326,57	330,44	1405,4	328,71	1499,4	1521,9	1497,1	573,84	370,42	189,44	58,615	181,59	1015,4	934,18	213,01	193,67	219,	209,91	271,28	189,86	269,54	756,18	6,4258	216,43	221,55	922,1	395,88	1338,6	
89	1	89,	195,79	326,41	330,29	1405,5	328,58	1499,4	1522,1	1497,	584,85	370,01	189,6	58,9	181,46	1014,9	935,57	213,06	193,6	219,04	209,84	271,18	189,83	269,45	764,58	6,5597	216,64	221,65	927,39	396,29	1339,2	
90	1	90,	195,78	326,25	330,15	1405,5	328,46	1499,4	1522,3	1497,	595,83	369,61	189,77	59,182	181,34	1014,5	936,9	213,12	193,53	219,08	209,76	271,09	189,8	269,36	772,93	6,6995	216,83	221,74	932,59	396,69	1339,8	
91	1	91,	195,77	326,09	330,01	1405,5	328,34	1499,4	1522,5	1496,9	606,76	369,2	189,93	59,462	181,23	1014,1	938,19	213,17	193,47	219,11	209,67	271,	189,77	269,27	781,23	6,8452	217,03	221,84	937,7	397,08	1340,4	
92	1	92,	195,77	325,94	329,87	1405,5	328,22	1499,4	1522,6	1496,9	617,66	368,8	190,09	59,74	181,13	1013,8	939,43	213,23	193,4	219,15	209,59	270,91	189,73	269,18	789,48	6,9968	217,22	221,93	942,71	397,47	1340,9	
