	Steps	Time [s]	[A] Probe1_Carrier_center [°C]	[B] Probe2_Carrier_corner1 [°C]	[C] Probe3_GuideRail_top [°C]	[D] Probe4_GuideRail_middle [°C]	[E] Probe5_GuideRail_bottom [°C]	[F] Probe6_MotorBase_front [°C]	[G] Probe7_MotorBase_side [°C]	[H] Probe8_MotorBase_corner [°C]	[I] Probe11_Structure_front_1 [°C]	[J] Probe12_Structure_front_2 [°C]	[K] Probe13_Structure_front_3 [°C]	[L] Probe14_Structure_front_4 [°C]	[M] Probe15_Structure_lateral_1 [°C]	[N] Probe16_Structure_lateral_2 [°C]	[O] Probe18_Structure_lateral_4 [°C]	[P] Probe19_Structure_lateral_5 [°C]	[Q] Probe20_Structure_top_1 [°C]	[R] Probe21_Structure_top_2 [°C]	[S] Probe22_Structure_top_3 [°C]	[T] Probe23_Structure_top_4 [°C]	[U] Probe24_Structure_back_1 [°C]	[V] Probe25_Structure_back_2 [°C]	[W] Probe26_Structure_back_3 [°C]	[X] Probe27_Structure_back_4 [°C]	[Y] Probe28_Structure_back_5 [°C]	[Z] Probe29_Structure_back_6 [°C]	[AA] Probe9_Temperature_BearingTop [°C]	[AB] Probe10_Temperature_BearingBottom [°C]	[AC] Probe17_Temperature_Structure_lateral_3 [°C]	
26	1	26,	20,	20,	20,003	20,315	20,009	20,453	20,42	20,419	20,	20,	20,	19,422	19,784	20,	20,	20,	20,	20,	20,	20,013	20,	20,	20,	19,955	20,	19,563	20,017	20,022	20,	
27	1	27,	20,	20,	20,003	20,323	20,009	20,465	20,428	20,428	20,	20,	20,	19,404	19,769	20,	20,	20,	20,	20,	20,	20,014	20,	20,	20,	19,951	20,	19,547	20,017	20,023	20,	
28	1	28,	20,	20,	20,003	20,33	20,009	20,476	20,437	20,437	20,	20,	20,	19,386	19,753	20,	20,	20,	20,	20,	20,	20,015	20,	20,	20,	19,946	20,	19,532	20,017	20,023	20,	
29	1	29,	20,	20,	20,004	20,337	20,009	20,488	20,446	20,445	20,	20,	20,	19,369	19,738	20,	20,	20,	20,	20,	20,	20,017	20,	20,	20,	19,941	20,	19,517	20,018	20,023	20,	
30	1	30,	20,	20,	20,004	20,343	20,009	20,5	20,454	20,454	20,	20,	20,	19,353	19,722	20,	20,	20,	20,	20,	20,	20,018	20,	20,	20,	19,936	20,	19,503	20,018	20,024	20,	
31	1	31,	20,	20,	20,004	20,35	20,009	20,512	20,463	20,462	20,	20,	20,	19,337	19,706	20,	20,	20,	20,	20,	20,	20,019	20,	20,	20,	19,931	20,	19,489	20,018	20,024	20,	
32	1	32,	20,	20,	20,005	20,357	20,008	20,523	20,471	20,471	20,	20,	20,	19,321	19,691	20,	20,	20,	20,	20,	20,	20,021	20,	20,	20,	19,925	20,	19,475	20,019	20,025	20,	
33	1	33,	20,	20,	20,005	20,363	20,008	20,535	20,479	20,479	20,	20,	20,	19,306	19,676	20,	20,	20,	20,	20,	20,	20,022	20,	20,	20,	19,92	20,	19,461	20,019	20,025	20,	
34	1	34,	20,	20,	20,005	20,369	20,008	20,547	20,487	20,487	20,	20,	20,	19,292	19,66	20,	20,	20,	20,	20,	20,	20,024	20,	20,	20,	19,915	20,	19,448	20,019	20,026	20,	
35	1	35,	20,	20,	20,006	20,375	20,007	20,558	20,495	20,495	20,	20,	20,	19,278	19,645	20,	20,	20,	20,	20,	20,	20,026	20,	20,	20,	19,909	20,	19,435	20,019	20,026	20,	
36	1	36,	20,	20,	20,006	20,381	20,007	20,57	20,503	20,503	20,	20,	20,	19,264	19,63	20,	20,	20,	20,	20,	20,	20,027	20,	20,	20,	19,903	20,	19,423	20,02	20,026	20,	
37	1	37,	20,	20,	20,007	20,387	20,006	20,582	20,511	20,512	20,	20,	20,	19,251	19,615	20,	20,	20,	20,	20,	20,	20,029	20,	20,	20,	19,898	20,	19,411	20,02	20,027	20,	
38	1	38,	20,	20,	20,007	20,393	20,006	20,593	20,519	20,52	20,	20,	20,	19,238	19,6	20,	20,	20,	20,	20,	20,	20,031	20,	20,	20,	19,892	20,	19,399	20,02	20,027	20,	
39	1	39,	20,	20,	20,007	20,399	20,005	20,605	20,527	20,528	20,	20,	20,	19,225	19,586	20,	20,	20,	20,	20,	20,	20,032	20,	20,	20,	19,886	20,	19,387	20,02	20,028	20,	
40	1	40,	20,	20,001	20,008	20,404	20,004	20,617	20,535	20,536	20,	20,	20,	19,213	19,571	20,	20,	20,	20,	20,	20,	20,034	20,	20,	20,	19,88	20,	19,376	20,021	20,028	20,	
41	1	41,	20,	20,001	20,008	20,41	20,004	20,628	20,543	20,543	20,	20,	20,	19,201	19,557	20,	20,	20,	20,	20,	20,	20,036	20,	20,	20,	19,874	20,	19,364	20,021	20,028	20,	
42	1	42,	20,	20,001	20,009	20,415	20,003	20,64	20,55	20,551	20,	20,	20,	19,19	19,543	20,	20,	20,	20,	20,	20,	20,038	20,	20,	20,	19,868	20,	19,354	20,021	20,029	20,	
43	1	43,	20,	20,001	20,009	20,42	20,002	20,652	20,558	20,559	20,	20,	20,001	19,178	19,529	20,	20,	20,	20,	20,	20,	20,039	20,	20,	20,	19,862	20,	19,343	20,021	20,029	20,	
44	1	44,	20,	20,001	20,01	20,425	20,001	20,663	20,566	20,567	20,	20,	20,001	19,167	19,515	20,	20,	20,	20,	20,	20,	20,041	20,	20,	20,	19,856	20,	19,333	20,022	20,029	20,	
45	1	45,	20,	20,001	20,01	20,431	20,	20,675	20,573	20,575	20,	20,	20,001	19,157	19,501	20,	20,	20,	20,	20,	20,	20,043	20,	20,	20,	19,85	20,	19,322	20,022	20,03	20,	
46	1	46,	20,	20,001	20,01	20,435	19,999	20,686	20,581	20,582	20,	20,	20,001	19,146	19,488	20,	20,	20,	20,	20,	20,	20,045	20,	20,	20,	19,844	20,	19,312	20,022	20,03	20,	
47	1	47,	20,	20,001	20,011	20,44	19,998	20,698	20,588	20,59	20,	20,	20,001	19,136	19,475	20,	20,	20,	20,	20,	20,	20,047	20,	20,	20,	19,838	20,	19,303	20,022	20,03	20,	
48	1	48,	20,	20,001	20,011	20,445	19,997	20,71	20,596	20,598	20,	20,	20,001	19,126	19,462	20,	20,	20,	20,	20,	20,	20,049	20,	20,	20,	19,832	20,	19,293	20,023	20,031	20,	
49	1	49,	20,	20,001	20,012	20,45	19,996	20,721	20,603	20,606	20,	20,	20,001	19,117	19,449	20,	20,	20,	20,	20,	20,	20,051	20,	20,	20,	19,826	20,	19,284	20,023	20,031	20,	
50	1	50,	20,	20,001	20,012	20,455	19,995	20,733	20,611	20,613	20,	20,	20,001	19,107	19,436	20,	20,	20,	20,	20,	20,	20,052	20,	20,	20,	19,82	20,	19,275	20,023	20,031	20,	
51	1	51,	20,	20,002	20,013	20,459	19,994	20,744	20,618	20,621	20,	20,	20,001	19,098	19,424	20,	20,	20,	20,	20,	20,	20,054	20,	20,	20,	19,814	20,	19,266	20,023	20,032	20,	
52	1	52,	20,	20,002	20,013	20,464	19,993	20,756	20,625	20,628	20,	20,	20,001	19,089	19,412	20,	20,	20,	20,	20,	20,	20,056	20,	20,	20,	19,808	20,	19,257	20,023	20,032	20,	
53	1	53,	20,	20,002	20,014	20,468	19,992	20,767	20,633	20,636	20,	20,	20,002	19,08	19,4	20,	20,	20,	20,	20,	20,	20,058	20,	20,	20,	19,802	20,	19,248	20,024	20,032	20,	
54	1	54,	20,	20,002	20,014	20,472	19,991	20,779	20,64	20,643	20,	20,	20,002	19,072	19,388	20,	20,	20,	20,	20,	20,	20,06	20,	20,	20,	19,796	20,	19,24	20,024	20,032	20,	
55	1	55,	20,	20,002	20,015	20,477	19,99	20,79	20,647	20,651	20,	20,	20,002	19,064	19,376	20,	20,	20,	20,	20,	20,	20,062	20,	20,	20,	19,79	20,	19,232	20,024	20,033	20,	
56	1	56,	20,	20,002	20,015	20,481	19,988	20,801	20,654	20,658	20,	20,	20,002	19,055	19,365	20,	20,	20,	20,	20,	20,	20,064	20,	20,	20,	19,784	20,	19,224	20,024	20,033	20,	
57	1	57,	20,	20,002	20,016	20,485	19,987	20,813	20,661	20,666	20,	20,	20,002	19,048	19,354	20,	20,	20,	20,	20,	20,	20,066	20,	20,	20,	19,778	20,	19,216	20,025	20,033	20,	
58	1	58,	20,	20,002	20,016	20,489	19,986	20,824	20,669	20,673	20,	20,	20,002	19,04	19,342	20,	20,	20,	20,	20,	20,	20,068	20,	20,	20,	19,772	20,	19,208	20,025	20,033	20,	
59	1	59,	20,	20,003	20,017	20,493	19,984	20,836	20,676	20,681	20,	20,	20,002	19,032	19,332	20,	20,	20,	20,	20,	20,	20,07	20,	20,	20,	19,767	20,	19,2	20,025	20,034	20,	
60	1	60,	20,	20,003	20,017	20,497	19,983	20,847	20,683	20,688	20,	20,	20,002	19,025	19,321	20,	20,	20,	20,	20,	20,	20,072	20,	20,	20,	19,761	20,	19,193	20,025	20,034	20,	
61	1	61,	20,	20,003	20,018	20,501	19,982	20,858	20,69	20,696	20,	20,	20,002	19,018	19,31	20,	20,	20,	20,	20,	20,	20,074	20,	20,	20,	19,755	20,	19,186	20,025	20,034	20,	
62	1	62,	20,	20,003	20,018	20,505	19,98	20,869	20,697	20,703	20,	20,	20,003	19,011	19,3	20,	20,	20,	20,	20,	20,	20,076	20,	20,	20,	19,749	20,	19,178	20,026	20,034	20,	
63	1	63,	20,	20,003	20,019	20,509	19,979	20,881	20,704	20,71	20,	20,	20,003	19,004	19,29	20,	20,	20,	20,	20,	20,	20,078	20,	20,	20,	19,743	20,	19,171	20,026	20,034	20,	
64	1	64,	20,	20,004	20,019	20,513	19,978	20,892	20,711	20,718	20,	20,	20,003	18,997	19,28	20,	20,	20,	20,	20,	20,	20,08	20,	20,	20,	19,738	20,	19,164	20,026	20,035	20,	
65	1	65,	20,	20,004	20,02	20,516	19,976	20,903	20,718	20,725	20,	20,	20,003	18,99	19,27	20,	20,	20,	20,	20,	20,	20,082	20,	20,	20,	19,732	20,	19,158	20,026	20,035	20,	
66	1	66,	20,	20,004	20,02	20,52	19,975	20,914	20,724	20,732	20,	20,	20,003	18,984	19,26	20,	20,	20,	20,	20,	20,	20,084	20,	20,	20,	19,726	20,	19,151	20,027	20,035	20,	
67	1	67,	20,	20,004	20,021	20,524	19,973	20,926	20,731	20,74	20,	20,	20,003	18,978	19,251	20,	20,	20,	20,	20,	20,	20,086	20,	20,	20,	19,721	20,	19,144	20,027	20,035	20,	
68	1	68,	20,	20,004	20,021	20,527	19,972	20,937	20,738	20,747	20,	20,	20,003	18,971	19,241	20,	20,	20,	20,	20,	20,	20,088	20,	20,	20,	19,715	20,	19,138	20,027	20,035	20,	
69	1	69,	20,	20,005	20,022	20,531	19,97	20,948	20,745	20,754	20,	20,	20,004	18,965	19,232	20,	20,	20,	20,	20,	20,	20,09	20,	20,	20,	19,71	20,	19,132	20,027	20,035	20,	
70	1	70,	20,	20,005	20,022	20,534	19,969	20,959	20,752	20,762	20,	20,	20,004	18,959	19,223	20,	20,	20,	20,	20,	20,	20,092	20,	20,	20,	19,704	20,	19,125	20,027	20,035	20,	
71	1	71,	20,	20,005	20,023	20,537	19,967	20,97	20,759	20,769	20,	20,	20,004	18,954	19,214	20,	20,	20,	20,	20,	20,001	20,094	20,	20,	20,	19,699	20,	19,119	20,028	20,036	20,	
72	1	72,	20,	20,005	20,023	20,541	19,966	20,981	20,765	20,776	20,	20,	20,004	18,948	19,205	20,	20,	20,	20,	20,	20,001	20,096	20,	20,	20,	19,693	20,	19,113	20,028	20,036	20,	
73	1	73,	20,	20,006	20,024	20,544	19,964	20,992	20,772	20,783	20,	20,	20,004	18,942	19,197	20,	20,	20,	20,	20,	20,001	20,098	20,	20,	19,999	19,688	20,	19,107	20,028	20,036	20,	
74	1	74,	20,	20,006	20,024	20,547	19,963	21,003	20,779	20,79	20,	20,	20,004	18,937	19,188	20,	20,	20,	20,	20,	20,001	20,101	20,	20,	19,999	19,682	20,	19,101	20,028	20,036	20,	
75	1	75,	20,	20,006	20,025	20,551	19,961	21,014	20,785	20,798	20,	20,	20,005	18,931	19,18	20,	20,	20,	20,	20,	20,001	20,103	20,	20,	19,999	19,677	20,	19,096	20,029	20,036	20,	
76	1	76,	20,	20,006	20,025	20,554	19,959	21,025	20,792	20,805	20,	20,	20,005	18,926	19,172	20,	20,	20,	20,	20,	20,001	20,105	20,	20,	19,999	19,672	20,	19,09	20,029	20,036	20,	
77	1	77,	20,	20,007	20,026	20,557	19,958	21,036	20,799	20,812	20,	20,	20,005	18,921	19,164	20,	20,	20,	20,	20,	20,001	20,107	20,	20,	19,999	19,667	20,	19,085	20,029	20,036	20,	
78	1	78,	20,	20,007	20,026	20,56	19,956	21,047	20,805	20,819	20,	20,	20,005	18,916	19,156	20,	20,	20,	20,	20,	20,001	20,109	20,	20,	19,999	19,661	20,	19,079	20,029	20,036	20,	
79	1	79,	20,	20,007	20,027	20,563	19,955	21,058	20,812	20,826	20,	20,	20,005	18,911	19,148	20,	20,	20,	20,	20,	20,001	20,111	20,	20,	19,999	19,656	20,	19,074	20,029	20,036	20,	
80	1	80,	20,	20,007	20,027	20,566	19,953	21,069	20,818	20,833	20,	20,	20,005	18,906	19,14	20,	20,	20,	20,	20,	20,001	20,113	20,	20,	19,999	19,651	20,	19,069	20,03	20,036	20,	
81	1	81,	20,	20,008	20,028	20,569	19,951	21,08	20,825	20,84	20,	20,	20,006	18,901	19,133	20,	20,	20,	20,	20,	20,001	20,115	20,	20,	19,999	19,646	20,	19,063	20,03	20,036	20,	
82	1	82,	20,	20,008	20,028	20,572	19,95	21,091	20,831	20,848	20,	20,	20,006	18,897	19,125	20,	20,	20,	20,	20,	20,001	20,117	20,	20,	19,999	19,641	20,	19,058	20,03	20,036	20,	
83	1	83,	20,	20,008	20,029	20,575	19,948	21,101	20,838	20,855	20,	20,	20,006	18,892	19,118	20,	20,	20,	20,	20,	20,001	20,119	20,	20,	19,999	19,636	20,	19,053	20,03	20,036	20,	
84	1	84,	20,	20,009	20,029	20,578	19,947	21,112	20,844	20,862	20,001	20,	20,006	18,888	19,111	20,	20,	20,	20,	20,	20,001	20,121	20,	20,	19,999	19,631	20,	19,048	20,03	20,036	20,	
85	1	85,	20,	20,009	20,03	20,581	19,945	21,123	20,851	20,869	20,001	20,	20,006	18,883	19,104	20,	20,	20,	20,	20,	20,001	20,123	20,	20,	19,999	19,626	20,	19,044	20,031	20,036	20,	
86	1	86,	20,	20,009	20,03	20,584	19,943	21,134	20,857	20,876	20,001	20,	20,007	18,879	19,097	20,	20,	20,	20,	20,	20,001	20,125	20,	20,	19,999	19,621	20,	19,039	20,031	20,036	20,	
87	1	87,	20,	20,01	20,031	20,586	19,942	21,144	20,864	20,883	20,001	20,	20,007	18,875	19,09	20,	20,	20,	20,	20,	20,002	20,127	20,	20,	19,999	19,616	20,	19,034	20,031	20,036	20,	
88	1	88,	20,	20,01	20,031	20,589	19,94	21,155	20,87	20,89	20,001	20,	20,007	18,871	19,083	20,	20,	20,	20,	20,	20,002	20,129	20,	20,	19,998	19,611	20,	19,029	20,031	20,036	20,	
89	1	89,	20,	20,01	20,032	20,592	19,938	21,166	20,876	20,897	20,001	20,	20,007	18,867	19,076	20,	20,	20,	20,	20,	20,002	20,131	20,	20,	19,998	19,607	20,	19,025	20,032	20,036	20,	
90	1	90,	20,	20,011	20,032	20,595	19,937	21,176	20,883	20,904	20,001	20,	20,007	18,862	19,07	20,	20,	20,	20,	20,	20,002	20,133	20,	20,	19,998	19,602	20,	19,02	20,032	20,036	20,	
91	1	91,	20,	20,011	20,033	20,597	19,935	21,187	20,889	20,911	20,001	20,	20,007	18,859	19,063	20,	20,	20,	20,	20,	20,002	20,135	20,	20,	19,998	19,597	20,	19,016	20,032	20,036	20,	
92	1	92,	20,	20,011	20,033	20,6	19,933	21,197	20,895	20,918	20,001	20,	20,008	18,855	19,057	20,	20,	20,	20,	20,	20,002	20,138	20,	20,	19,998	19,592	20,	19,011	20,032	20,035	20,	
93	1	93,	20,	20,012	20,034	20,602	19,932	21,208	20,902	20,925	20,001	20,	20,008	18,851	19,051	20,	20,	20,	20,	20,	20,002	20,14	20,	20,	19,998	19,588	20,	19,007	20,032	20,035	20,	
94	1	94,	20,	20,012	20,034	20,605	19,93	21,219	20,908	20,932	20,001	20,	20,008	18,847	19,045	20,	20,	20,	20,	20,	20,002	20,142	20,	20,	19,998	19,583	20,	19,003	20,033	20,035	20,	
95	1	95,	20,	20,012	20,035	20,608	19,928	21,229	20,914	20,939	20,001	20,	20,008	18,843	19,039	20,	20,	20,	20,	20,	20,002	20,144	20,	20,	19,998	19,579	20,	18,999	20,033	20,035	20,	
96	1	96,	20,	20,013	20,035	20,61	19,927	21,239	20,921	20,946	20,001	20,	20,008	18,84	19,033	20,	20,	20,	20,	20,	20,002	20,146	20,	20,	19,998	19,574	20,	18,995	20,033	20,035	20,	
97	1	97,	20,	20,013	20,036	20,613	19,925	21,25	20,927	20,953	20,001	20,	20,009	18,836	19,027	20,	20,	20,	20,	20,	20,003	20,148	20,	20,	19,997	19,57	20,	18,991	20,033	20,035	20,	
98	1	98,	20,	20,014	20,036	20,615	19,923	21,26	20,933	20,96	20,001	20,	20,009	18,833	19,021	20,	20,	20,	20,	20,	20,003	20,15	20,	20,	19,997	19,565	20,	18,986	20,033	20,034	20,	
99	1	99,	20,	20,014	20,037	20,618	19,922	21,271	20,939	20,967	20,001	20,	20,009	18,829	19,015	20,	20,	20,	20,	20,	20,003	20,152	20,	20,	19,997	19,561	20,	18,983	20,034	20,034	20,	
100	1	100,	20,	20,014	20,037	20,62	19,92	21,281	20,945	20,974	20,001	20,	20,009	18,826	19,01	20,	20,	20,	20,	20,	20,003	20,154	20,	20,	19,997	19,556	20,	18,979	20,034	20,034	20,	
101	1	101,	20,	20,015	20,038	20,622	19,918	21,291	20,952	20,98	20,001	20,	20,009	18,823	19,004	20,	20,	20,	20,	20,	20,003	20,156	20,	20,	19,997	19,552	20,	18,975	20,034	20,034	20,	
102	1	102,	20,	20,015	20,038	20,625	19,917	21,302	20,958	20,987	20,001	20,	20,01	18,819	18,999	20,	20,	20,	20,	20,	20,003	20,158	20,	20,	19,997	19,548	20,	18,971	20,034	20,034	20,	
103	1	103,	20,	20,016	20,039	20,627	19,915	21,312	20,964	20,994	20,001	20,	20,01	18,816	18,993	20,	20,	20,	20,	20,	20,003	20,16	20,	20,	19,996	19,544	20,	18,967	20,034	20,033	20,	
104	1	104,	20,	20,016	20,039	20,629	19,913	21,322	20,97	21,001	20,001	20,	20,01	18,813	18,988	20,	20,	20,	20,	20,	20,004	20,162	20,	20,	19,996	19,539	20,	18,964	20,035	20,033	20,	
105	1	105,	20,	20,016	20,04	20,632	19,912	21,332	20,976	21,008	20,001	20,	20,01	18,81	18,983	20,	20,	20,	20,	20,	20,004	20,164	20,	20,	19,996	19,535	20,	18,96	20,035	20,033	20,	
106	1	106,	20,	20,017	20,04	20,634	19,91	21,343	20,982	21,015	20,001	20,	20,01	18,807	18,978	20,	20,	20,	20,	20,	20,004	20,166	20,	20,	19,996	19,531	20,	18,956	20,035	20,033	20,	
107	1	107,	20,	20,017	20,041	20,636	19,908	21,353	20,988	21,022	20,001	20,	20,011	18,804	18,972	20,	20,	20,	20,	20,	20,004	20,168	20,	20,	19,996	19,527	20,	18,953	20,035	20,032	20,	
108	1	108,	20,	20,018	20,041	20,638	19,907	21,363	20,994	21,029	20,001	20,	20,011	18,801	18,967	20,	20,	20,	20,	20,	20,004	20,17	20,	20,	19,996	19,523	20,	18,949	20,036	20,032	20,	
109	1	109,	20,	20,018	20,042	20,641	19,905	21,373	21,	21,035	20,001	20,	20,011	18,798	18,963	20,	20,	20,	20,	20,	20,004	20,172	20,	20,	19,995	19,519	20,	18,946	20,036	20,032	20,	
110	1	110,	20,	20,018	20,042	20,643	19,903	21,383	21,006	21,042	20,001	20,	20,011	18,795	18,958	20,	20,	20,	20,	20,	20,004	20,174	20,	20,	19,995	19,515	20,	18,942	20,036	20,031	20,	
111	1	111,	20,	20,019	20,043	20,645	19,902	21,393	21,012	21,049	20,002	20,	20,011	18,792	18,953	20,	20,	20,	20,	20,	20,005	20,176	20,	20,	19,995	19,511	20,	18,939	20,036	20,031	20,	
112	1	112,	20,	20,019	20,043	20,647	19,9	21,403	21,018	21,056	20,002	20,	20,012	18,789	18,948	20,	20,	20,	20,	20,	20,005	20,178	20,	20,	19,995	19,507	20,	18,936	20,036	20,031	20,	
113	1	113,	20,	20,02	20,044	20,649	19,899	21,413	21,024	21,063	20,002	20,	20,012	18,787	18,943	20,	20,	20,	20,	20,	20,005	20,18	20,	20,	19,995	19,503	20,	18,932	20,037	20,03	20,	
114	1	114,	20,	20,02	20,044	20,651	19,897	21,423	21,03	21,069	20,002	20,	20,012	18,784	18,939	20,	20,	20,	20,	20,	20,005	20,182	20,	20,	19,994	19,499	20,	18,929	20,037	20,03	20,	
115	1	115,	20,	20,021	20,045	20,654	19,895	21,433	21,036	21,076	20,002	20,	20,012	18,781	18,934	20,	20,	20,	20,	20,	20,005	20,184	20,	20,	19,994	19,495	20,	18,926	20,037	20,03	20,	
