	Steps	Time [s]	[A] Probe1_Heat Flux_Carrier_center  (Total) [W/m²]	[B] Probe2_Heat Flux_Carrier_corner1  (Total) [W/m²]	[C] Probe3_Heat Flux_GuideRail_top  (Total) [W/m²]	[D] Probe4_Heat Flux_GuideRail_middle  (Total) [W/m²]	[E] Probe5_Heat Flux_GuideRail_bottom  (Total) [W/m²]	[F] Probe6_Heat Flux_MotorBase_front  (Total) [W/m²]	[G] Probe7_Heat Flux_MotorBase_side  (Total) [W/m²]	[H] Probe8_Heat Flux_MotorBase_corner  (Total) [W/m²]	[I] Probe9_Heat Flux_BearingTop  (Total) [W/m²]	[J] Probe10_Heat Flux_BearingBottom  (Total) [W/m²]	[K] Probe11_Heat Flux_Structure_front_1  (Total) [W/m²]	[L] Probe12_Heat Flux_Structure_front_2  (Total) [W/m²]	[M] Probe13_Heat Flux_Structure_front_3  (Total) [W/m²]	[N] Probe14_Heat Flux_Structure_front_4  (Total) [W/m²]	[O] Probe15_Heat Flux_Structure_lateral_1  (Total) [W/m²]	[P] Probe16_Heat Flux_Structure_lateral_2  (Total) [W/m²]	[Q] Probe17_Heat Flux_Structure_lateral_3  (Total) [W/m²]	[R] Probe18_Heat Flux_Structure_lateral_4  (Total) [W/m²]	[S] Probe19_Heat Flux_Structure_lateral_5  (Total) [W/m²]	[T] Probe20_Heat Flux_Structure_top_1  (Total) [W/m²]	[U] Probe21_Heat Flux_Structure_top_2  (Total) [W/m²]	[V] Probe22_Heat Flux_Structure_top_3  (Total) [W/m²]	[W] Probe23_Heat Flux_Structure_top_4  (Total) [W/m²]	[X] Probe24_Heat Flux_Structure_back_1  (Total) [W/m²]	[Y] Probe25_Heat Flux_Structure_back_2  (Total) [W/m²]	[Z] Probe26_Heat Flux_Structure_back_3  (Total) [W/m²]	[AA] Probe27_Heat Flux_Structure_back_4  (Total) [W/m²]	[AB] Probe28_Heat Flux_Structure_back_5  (Total) [W/m²]	[AC] Probe29_Heat Flux_Structure_back_6  (Total) [W/m²]	
11	1	11,	195,9	334,33	342,56	579,23	344,58	497,18	497,77	504,2	201,23	283,78	149,77	20,904	201,29	5425,5	796,34	198,81	198,6	201,37	202,95	277,92	191,81	274,47	145,69	1,462	194,36	206,29	222,02	294,11	6625,5	
12	1	12,	196,3	334,92	342,44	579,13	344,62	497,74	498,33	504,68	198,49	285,7	151,74	21,884	201,83	5890,9	970,09	199,09	198,65	202,02	202,99	278,1	191,8	274,76	144,17	1,588	194,44	206,34	251,31	299,72	7110,	
13	1	13,	196,59	335,36	342,31	579,01	344,69	498,18	498,79	505,06	194,42	287,19	153,52	22,825	202,31	6300,9	1159,2	199,36	198,66	202,64	203,02	278,2	191,76	274,96	142,82	1,7089	194,54	206,41	296,88	304,9	7526,4	
14	1	14,	196,8	335,68	342,17	578,88	344,78	498,53	499,17	505,35	189,23	288,3	155,16	23,73	202,74	6659,6	1360,1	199,62	198,63	203,24	203,07	278,26	191,69	275,1	141,63	1,8258	194,66	206,49	358,95	309,68	7882,3	
15	1	15,	196,95	335,91	342,03	578,75	344,89	498,8	499,48	505,58	183,11	289,09	156,67	24,604	203,12	6971,6	1569,3	199,88	198,59	203,82	203,13	278,28	191,6	275,19	140,58	1,9394	194,8	206,59	436,24	314,09	8185,5	
16	1	16,	197,06	336,06	341,88	578,62	345,01	499,02	499,74	505,77	176,22	289,6	158,07	25,449	203,46	7241,9	1783,8	200,16	198,54	204,38	203,21	278,27	191,52	275,24	139,67	2,0503	194,96	206,7	526,9	318,16	8442,9	
17	1	17,	197,13	336,17	341,73	578,48	345,14	499,19	499,95	505,93	168,69	289,87	159,37	26,267	203,76	7475,3	2000,7	200,44	198,48	204,93	203,32	278,24	191,43	275,27	138,89	2,1588	195,13	206,83	629,08	321,93	8660,9	
18	1	18,	197,17	336,23	341,57	578,36	345,28	499,32	500,14	506,06	160,63	289,93	160,59	27,062	204,02	7676,4	2217,9	200,73	198,41	205,47	203,46	278,19	191,34	275,28	138,22	2,265	195,32	206,97	741,01	325,42	8845,	
19	1	19,	197,2	336,26	341,42	578,24	345,42	499,43	500,3	506,16	152,15	289,81	161,74	27,834	204,25	7849,	2433,3	201,03	198,35	205,99	203,61	278,13	191,25	275,27	137,68	2,3691	195,53	207,12	861,14	328,66	9000,1	
20	1	20,	197,21	336,26	341,26	578,12	345,55	499,52	500,43	506,25	143,33	289,52	162,82	28,586	204,44	7996,7	2645,4	201,33	198,28	206,5	203,79	278,06	191,17	275,25	137,26	2,4711	195,75	207,28	988,02	331,68	9130,1	
21	1	21,	197,21	336,24	341,1	578,01	345,67	499,58	500,54	506,33	134,29	289,09	163,84	29,319	204,61	8122,8	2853,	201,63	198,21	206,99	203,99	277,98	191,1	275,21	136,94	2,5708	195,98	207,46	1120,4	334,5	9238,6	
22	1	22,	197,2	336,2	340,94	577,9	345,78	499,64	500,64	506,39	125,09	288,53	164,81	30,033	204,74	8230,	3055,2	201,93	198,14	207,46	204,2	277,9	191,03	275,17	136,74	2,6682	196,23	207,64	1257,	337,13	9328,6	
23	1	23,	197,18	336,14	340,78	577,8	345,89	499,68	500,73	506,45	115,85	287,85	165,73	30,731	204,84	8320,6	3251,2	202,24	198,08	207,92	204,42	277,81	190,96	275,12	136,65	2,7631	196,49	207,84	1396,9	339,59	9402,5	
24	1	24,	197,16	336,07	340,61	577,7	345,97	499,71	500,8	506,5	106,68	287,07	166,6	31,413	204,93	8396,7	3440,4	202,54	198,01	208,36	204,66	277,71	190,9	275,06	136,66	2,8556	196,76	208,04	1539,2	341,9	9462,7	
25	1	25,	197,13	335,99	340,45	577,61	346,05	499,74	500,86	506,54	97,723	286,2	167,44	32,08	204,98	8460,1	3622,7	202,85	197,94	208,79	204,9	277,62	190,84	275,	136,78	2,9454	197,04	208,25	1683,1	344,08	9510,8	
26	1	26,	197,11	335,91	340,29	577,52	346,1	499,76	500,92	506,58	89,145	285,24	168,23	32,732	205,02	8512,5	3797,6	203,15	197,87	209,2	205,14	277,52	190,79	274,93	137,01	3,0325	197,33	208,48	1827,7	346,13	9548,4	
27	1	27,	197,08	335,81	340,13	577,44	346,14	499,78	500,97	506,61	81,179	284,21	168,99	33,371	205,03	8555,1	3965,2	203,44	197,8	209,6	205,39	277,42	190,74	274,86	137,33	3,1169	197,63	208,7	1972,5	348,06	9577,	
28	1	28,	197,04	335,71	339,97	577,37	346,16	499,79	501,01	506,64	74,123	283,1	169,72	33,997	205,03	8589,1	4125,3	203,74	197,73	209,98	205,65	277,31	190,7	274,79	137,75	3,1985	197,95	208,94	2117,1	349,89	9597,6	
29	1	29,	197,01	335,6	339,81	577,3	346,16	499,8	501,04	506,66	68,352	281,93	170,42	34,61	205,01	8615,5	4278,	204,02	197,67	210,35	205,9	277,21	190,66	274,71	138,26	3,2773	198,26	209,18	2260,8	351,62	9611,3	
30	1	30,	196,98	335,48	339,65	577,23	346,15	499,81	501,07	506,69	64,297	280,69	171,09	35,212	204,96	8635,3	4423,3	204,31	197,6	210,7	206,15	277,1	190,63	274,63	138,87	3,3533	198,59	209,43	2403,2	353,27	9618,8	
31	1	31,	196,94	335,37	339,49	577,16	346,12	499,81	501,1	506,71	62,37	279,39	171,74	35,802	204,91	8649,2	4561,5	204,59	197,53	211,04	206,4	277,	190,6	274,55	139,56	3,4264	198,92	209,68	2544,2	354,84	9620,9	
32	1	32,	196,91	335,24	339,33	577,1	346,07	499,82	501,12	506,72	62,829	278,04	172,36	36,381	204,83	8657,9	4692,7	204,86	197,46	211,37	206,65	276,89	190,57	274,47	140,34	3,4968	199,26	209,94	2683,3	356,33	9618,3	
33	1	33,	196,87	335,12	339,17	577,05	346,	499,82	501,14	506,74	65,673	276,62	172,96	36,95	204,75	8662,	4817,	205,13	197,39	211,69	206,89	276,78	190,54	274,39	141,2	3,5644	199,61	210,2	2820,3	357,75	9611,6	
34	1	34,	196,84	334,99	339,01	576,99	345,91	499,83	501,16	506,75	70,654	275,15	173,53	37,509	204,64	8662,	4934,6	205,39	197,32	211,99	207,12	276,67	190,52	274,3	142,13	3,6292	199,95	210,46	2955,1	359,11	9601,1	
35	1	35,	196,8	334,86	338,85	576,94	345,81	499,83	501,18	506,77	77,388	273,63	174,09	38,058	204,53	8658,4	5045,8	205,65	197,26	212,29	207,35	276,57	190,5	274,22	143,14	3,6914	200,31	210,72	3087,5	360,42	9587,4	
36	1	36,	196,77	334,73	338,69	576,89	345,69	499,83	501,19	506,78	85,482	272,05	174,62	38,598	204,4	8651,6	5150,8	205,9	197,19	212,57	207,58	276,46	190,48	274,13	144,22	3,751	200,66	210,99	3217,2	361,67	9570,8	
37	1	37,	196,74	334,6	338,54	576,84	345,55	499,83	501,2	506,79	94,602	270,43	175,14	39,128	204,26	8641,9	5249,8	206,15	197,12	212,84	207,8	276,35	190,46	274,04	145,36	3,808	201,02	211,26	3344,3	362,87	9551,7	
38	1	38,	196,7	334,46	338,38	576,8	345,4	499,84	501,21	506,8	104,49	268,75	175,64	39,65	204,11	8629,6	5343,	206,39	197,05	213,1	208,01	276,24	190,45	273,96	146,56	3,8625	201,38	211,53	3468,7	364,02	9530,3	
39	1	39,	196,67	334,32	338,22	576,76	345,23	499,84	501,22	506,81	114,95	267,02	176,13	40,164	203,95	8615,2	5430,7	206,62	196,98	213,36	208,21	276,14	190,44	273,87	147,83	3,9145	201,75	211,81	3590,3	365,13	9506,9	
40	1	40,	196,64	334,18	338,07	576,72	345,04	499,84	501,23	506,81	125,85	265,24	176,59	40,669	203,78	8598,7	5513,1	206,85	196,91	213,6	208,4	276,03	190,43	273,78	149,14	3,9642	202,11	212,08	3709,	366,2	9481,7	
41	1	41,	196,61	334,05	337,92	576,68	344,85	499,84	501,24	506,82	137,09	263,41	177,05	41,167	203,6	8580,4	5590,3	207,07	196,85	213,83	208,59	275,92	190,42	273,69	150,51	4,0116	202,48	212,35	3824,9	367,23	9454,9	
42	1	42,	196,58	333,91	337,76	576,64	344,63	499,84	501,25	506,83	148,57	261,53	177,49	41,656	203,41	8560,5	5662,7	207,29	196,78	214,06	208,77	275,82	190,41	273,6	151,93	4,0568	202,84	212,63	3937,9	368,23	9426,8	
43	1	43,	196,55	333,76	337,61	576,6	344,41	499,84	501,25	506,83	160,26	259,6	177,91	42,139	203,21	8539,3	5730,4	207,5	196,71	214,28	208,94	275,71	190,4	273,52	153,39	4,0999	203,21	212,9	4048,	369,19	9397,4	
44	1	44,	196,52	333,62	337,46	576,57	344,17	499,84	501,26	506,84	172,11	257,63	178,33	42,614	203,	8516,8	5793,6	207,71	196,64	214,49	209,1	275,61	190,39	273,43	154,89	4,141	203,58	213,17	4155,2	370,13	9366,9	
45	1	45,	196,49	333,48	337,31	576,53	343,92	499,84	501,27	506,84	184,08	255,61	178,73	43,082	202,79	8493,2	5852,6	207,91	196,57	214,69	209,26	275,5	190,38	273,34	156,43	4,1801	203,94	213,44	4259,6	371,03	9335,5	
46	1	46,	196,46	333,34	337,16	576,5	343,66	499,84	501,28	506,84	196,14	253,55	179,11	43,544	202,57	8468,6	5907,5	208,11	196,51	214,88	209,4	275,4	190,38	273,25	158,01	4,2174	204,31	213,71	4361,2	371,91	9303,2	
47	1	47,	196,43	333,19	337,01	576,47	343,38	499,84	501,28	506,85	208,29	251,45	179,49	43,999	202,34	8443,2	5958,5	208,3	196,44	215,07	209,54	275,29	190,37	273,16	159,62	4,2529	204,67	213,98	4460,	372,76	9270,3	
48	1	48,	196,41	333,05	336,86	576,43	343,09	499,84	501,29	506,85	220,49	249,32	179,86	44,447	202,1	8417,1	6005,7	208,49	196,37	215,25	209,67	275,19	190,37	273,07	161,26	4,2868	205,03	214,24	4556,1	373,59	9236,6	
49	1	49,	196,38	332,91	336,71	576,4	342,8	499,84	501,3	506,85	232,73	247,14	180,21	44,889	201,86	8390,2	6049,5	208,67	196,3	215,43	209,79	275,08	190,36	272,98	162,93	4,3192	205,39	214,51	4649,4	374,39	9202,5	
50	1	50,	196,36	332,76	336,56	576,37	342,49	499,84	501,31	506,85	245,01	244,93	180,56	45,326	201,62	8362,9	6089,8	208,85	196,23	215,59	209,9	274,98	190,36	272,89	164,62	4,3503	205,74	214,77	4740,1	375,18	9167,9	
51	1	51,	196,33	332,62	336,42	576,34	342,17	499,84	501,32	506,86	257,31	242,69	180,9	45,756	201,37	8335,	6127,	209,02	196,17	215,76	210,01	274,88	190,35	272,81	166,34	4,38	206,1	215,04	4828,1	375,94	9132,8	
52	1	52,	196,31	332,48	336,27	576,31	341,84	499,84	501,33	506,86	269,63	240,42	181,22	46,181	201,11	8306,7	6161,1	209,19	196,1	215,91	210,11	274,77	190,35	272,72	168,08	4,4087	206,45	215,3	4913,6	376,68	9097,5	
53	1	53,	196,28	332,33	336,13	576,28	341,51	499,84	501,34	506,86	281,96	238,13	181,54	46,6	200,86	8278,1	6192,2	209,36	196,03	216,06	210,2	274,67	190,35	272,63	169,84	4,4363	206,8	215,55	4996,6	377,41	9061,8	
54	1	54,	196,26	332,19	335,98	576,25	341,16	499,84	501,35	506,86	294,29	235,81	181,85	47,014	200,59	8249,2	6220,6	209,52	195,96	216,21	210,28	274,57	190,34	272,54	171,62	4,4632	207,14	215,81	5077,1	378,12	9026,	
55	1	55,	196,24	332,04	335,84	576,22	340,81	499,84	501,36	506,86	306,61	233,48	182,15	47,422	200,33	8220,	6246,4	209,67	195,89	216,35	210,36	274,47	190,34	272,45	173,42	4,4893	207,48	216,07	5155,2	378,81	8989,9	
56	1	56,	196,22	331,9	335,69	576,19	340,44	499,84	501,38	506,86	318,93	231,13	182,45	47,826	200,06	8190,6	6269,6	209,82	195,83	216,49	210,43	274,37	190,33	272,36	175,23	4,515	207,82	216,32	5231,	379,49	8953,8	
57	1	57,	196,2	331,75	335,55	576,15	340,07	499,84	501,39	506,86	331,24	228,78	182,73	48,224	199,78	8161,1	6290,5	209,97	195,76	216,62	210,49	274,26	190,33	272,28	177,05	4,5404	208,16	216,57	5304,4	380,15	8917,5	
58	1	58,	196,18	331,61	335,41	576,12	339,7	499,84	501,41	506,86	343,54	226,42	183,01	48,617	199,51	8131,4	6309,1	210,12	195,69	216,74	210,55	274,16	190,32	272,19	178,89	4,5657	208,49	216,83	5375,6	380,8	8881,1	
59	1	59,	196,16	331,46	335,27	576,09	339,31	499,84	501,42	506,86	355,82	224,06	183,29	49,006	199,23	8101,7	6325,6	210,26	195,62	216,86	210,6	274,06	190,31	272,1	180,73	4,591	208,81	217,08	5444,6	381,43	8844,8	
60	1	60,	196,14	331,32	335,13	576,06	338,92	499,84	501,44	506,86	368,07	221,7	183,55	49,39	198,95	8071,9	6339,9	210,39	195,56	216,98	210,64	273,96	190,31	272,01	182,59	4,6167	209,14	217,33	5511,4	382,06	8808,4	
61	1	61,	196,12	331,18	334,99	576,03	338,52	499,84	501,46	506,86	380,31	219,36	183,81	49,769	198,67	8042,1	6352,4	210,52	195,49	217,09	210,68	273,86	190,3	271,92	184,45	4,6428	209,45	217,58	5576,2	382,67	8772,1	
62	1	62,	196,1	331,03	334,85	576,	338,12	499,84	501,48	506,85	392,52	217,03	184,07	50,144	198,38	8012,3	6363,	210,65	195,42	217,2	210,71	273,77	190,29	271,84	186,32	4,6697	209,77	217,83	5638,9	383,26	8735,8	
63	1	63,	196,08	330,89	334,71	575,97	337,71	499,84	501,5	506,85	404,71	214,72	184,31	50,515	198,1	7982,5	6371,8	210,78	195,35	217,31	210,74	273,67	190,28	271,75	188,2	4,6976	210,08	218,09	5699,7	383,85	8699,6	
64	1	64,	196,07	330,74	334,58	575,94	337,29	499,84	501,52	506,85	416,86	212,43	184,56	50,882	197,81	7952,7	6379,	210,9	195,28	217,41	210,76	273,57	190,28	271,66	190,08	4,7267	210,38	218,34	5758,5	384,43	8663,5	
65	1	65,	196,05	330,6	334,44	575,9	336,87	499,84	501,54	506,85	428,99	210,17	184,79	51,244	197,52	7923,1	6384,6	211,02	195,22	217,51	210,77	273,47	190,27	271,57	191,97	4,7572	210,69	218,6	5815,4	384,99	8627,5	
66	1	66,	196,03	330,46	334,3	575,87	336,45	499,84	501,57	506,85	441,09	207,96	185,02	51,602	197,23	7893,5	6388,7	211,14	195,15	217,6	210,78	273,37	190,26	271,49	193,86	4,7895	210,98	218,86	5870,5	385,55	8591,6	
67	1	67,	196,02	330,31	334,17	575,84	336,02	499,84	501,59	506,85	453,16	205,78	185,25	51,957	196,94	7864,	6391,3	211,25	195,08	217,69	210,79	273,27	190,25	271,4	195,76	4,8237	211,28	219,13	5923,9	386,09	8555,9	
68	1	68,	196,	330,17	334,03	575,8	335,58	499,84	501,62	506,84	465,19	203,65	185,47	52,307	196,65	7834,6	6392,7	211,36	195,01	217,78	210,79	273,18	190,23	271,31	197,65	4,8602	211,57	219,4	5975,5	386,63	8520,3	
69	1	69,	195,99	330,03	333,9	575,77	335,14	499,84	501,65	506,84	477,19	201,57	185,69	52,654	196,36	7805,4	6392,7	211,46	194,95	217,87	210,78	273,08	190,22	271,22	199,55	4,8992	211,85	219,68	6025,4	387,16	8484,9	
70	1	70,	195,97	329,88	333,76	575,73	334,7	499,84	501,68	506,84	489,15	199,55	185,9	52,997	196,07	7776,3	6391,5	211,57	194,88	217,95	210,77	272,98	190,21	271,14	201,45	4,941	212,13	219,96	6073,6	387,68	8449,6	
71	1	71,	195,96	329,74	333,63	575,7	334,25	499,84	501,71	506,84	501,08	197,59	186,11	53,336	195,78	7747,3	6389,2	211,67	194,81	218,03	210,76	272,89	190,2	271,05	203,35	4,9859	212,4	220,26	6120,3	388,19	8414,6	
72	1	72,	195,95	329,6	333,5	575,66	333,8	499,84	501,74	506,83	512,97	195,7	186,31	53,672	195,49	7718,5	6385,8	211,77	194,74	218,1	210,74	272,79	190,18	270,96	205,25	5,034	212,67	220,56	6165,5	388,69	8379,7	
73	1	73,	195,93	329,45	333,36	575,63	333,35	499,84	501,78	506,83	524,83	193,89	186,51	54,004	195,2	7689,9	6381,3	211,86	194,68	218,18	210,71	272,69	190,17	270,88	207,14	5,0857	212,94	220,87	6209,1	389,19	8345,1	
74	1	74,	195,92	329,31	333,23	575,59	332,89	499,84	501,81	506,83	536,65	192,15	186,7	54,333	194,92	7661,5	6375,9	211,95	194,61	218,25	210,68	272,6	190,15	270,79	209,04	5,1412	213,2	221,19	6251,3	389,68	8310,6	
75	1	75,	195,91	329,17	333,1	575,55	332,43	499,84	501,85	506,82	548,43	190,49	186,89	54,659	194,63	7633,2	6369,5	212,04	194,54	218,32	210,65	272,5	190,13	270,7	210,94	5,2008	213,46	221,53	6292,	390,16	8276,4	
76	1	76,	195,9	329,03	332,97	575,52	331,96	499,84	501,89	506,82	560,17	188,93	187,08	54,981	194,34	7605,1	6362,3	212,13	194,48	218,38	210,62	272,41	190,12	270,62	212,83	5,2647	213,71	221,88	6331,4	390,64	8242,4	
77	1	77,	195,89	328,89	332,84	575,48	331,5	499,84	501,93	506,82	571,87	187,45	187,26	55,3	194,05	7577,2	6354,2	212,21	194,41	218,44	210,58	272,31	190,1	270,53	214,72	5,3331	213,96	222,24	6369,4	391,11	8208,6	
78	1	78,	195,88	328,74	332,71	575,44	331,03	499,84	501,97	506,81	583,54	186,07	187,44	55,616	193,77	7549,5	6345,4	212,3	194,34	218,51	210,53	272,22	190,08	270,45	216,61	5,4062	214,21	222,63	6406,1	391,57	8175,1	
79	1	79,	195,87	328,6	332,58	575,4	330,56	499,84	502,01	506,81	595,16	184,78	187,62	55,929	193,48	7522,1	6335,8	212,37	194,27	218,56	210,49	272,12	190,06	270,36	218,5	5,4842	214,45	223,03	6441,6	392,02	8141,8	
80	1	80,	195,86	328,46	332,46	575,36	330,08	499,84	502,06	506,81	606,75	183,6	187,79	56,239	193,2	7494,8	6325,5	212,45	194,21	218,62	210,43	272,03	190,04	270,27	220,38	5,5673	214,69	223,45	6475,8	392,47	8108,7	
81	1	81,	195,85	328,32	332,33	575,32	329,61	499,84	502,1	506,8	618,29	182,53	187,96	56,546	192,91	7467,7	6314,6	212,53	194,14	218,67	210,38	271,94	190,01	270,19	222,26	5,6557	214,92	223,9	6508,8	392,92	8075,9	
82	1	82,	195,84	328,18	332,2	575,28	329,13	499,84	502,15	506,8	629,8	181,56	188,12	56,85	192,63	7440,8	6303,	212,6	194,07	218,73	210,32	271,84	189,99	270,1	224,14	5,7494	215,15	224,36	6540,7	393,36	8043,3	
83	1	83,	195,83	328,04	332,07	575,24	328,65	499,84	502,2	506,8	641,27	180,69	188,29	57,151	192,35	7414,2	6290,9	212,67	194,	218,78	210,26	271,75	189,97	270,02	226,01	5,8487	215,37	224,86	6571,5	393,79	8011,	
84	1	84,	195,82	327,9	331,95	575,2	328,17	499,84	502,25	506,79	652,69	179,94	188,45	57,449	192,07	7387,7	6278,1	212,74	193,94	218,83	210,2	271,66	189,94	269,93	227,87	5,9536	215,59	225,38	6601,1	394,22	7978,9	
85	1	85,	195,81	327,76	331,82	575,15	327,68	499,84	502,3	506,79	664,08	179,3	188,61	57,745	191,8	7361,5	6264,9	212,8	193,87	218,87	210,13	271,56	189,92	269,84	229,74	6,0643	215,81	225,93	6629,7	394,64	7947,1	
86	1	86,	195,8	327,62	331,7	575,11	327,2	499,84	502,35	506,78	675,43	178,77	188,76	58,038	191,52	7335,5	6251,2	212,87	193,8	218,92	210,06	271,47	189,89	269,76	231,59	6,1807	216,02	226,52	6657,2	395,06	7915,5	
87	1	87,	195,8	327,48	331,57	575,07	326,71	499,84	502,41	506,78	686,73	178,35	188,91	58,328	191,25	7309,7	6237,	212,93	193,74	218,96	209,99	271,38	189,86	269,67	233,45	6,3031	216,23	227,13	6683,8	395,47	7884,1	
88	1	88,	195,79	327,34	331,45	575,02	326,23	499,84	502,46	506,78	698,	178,04	189,06	58,615	190,97	7284,1	6222,4	212,99	193,67	219,	209,91	271,28	189,83	269,59	235,3	6,4313	216,43	227,79	6709,4	395,88	7853,1	
89	1	89,	195,78	327,2	331,32	574,98	325,74	499,84	502,52	506,77	709,22	177,84	189,21	58,9	190,7	7258,8	6207,3	213,05	193,6	219,04	209,84	271,19	189,8	269,5	237,14	6,5655	216,64	228,48	6734,	396,29	7822,2	
90	1	90,	195,77	327,06	331,2	574,94	325,25	499,84	502,58	506,77	720,4	177,75	189,35	59,183	190,44	7233,6	6191,9	213,11	193,53	219,08	209,76	271,1	189,77	269,42	238,98	6,7056	216,83	229,21	6757,7	396,69	7791,6	
91	1	91,	195,77	326,92	331,08	574,89	324,76	499,84	502,64	506,76	731,55	177,77	189,49	59,463	190,17	7208,7	6176,1	213,16	193,47	219,11	209,67	271,01	189,74	269,33	240,81	6,8517	217,03	229,98	6780,5	397,08	7761,3	
92	1	92,	195,76	326,79	330,95	574,84	324,27	499,84	502,7	506,76	742,65	177,89	189,63	59,741	189,9	7184,	6160,	213,21	193,4	219,15	209,59	270,92	189,71	269,25	242,64	7,0038	217,22	230,79	6802,5	397,47	7731,2	
93	1	93,	195,76	326,65	330,83	574,8	323,78	499,84	502,76	506,75	753,72	178,12	189,77	60,016	189,64	7159,5	6143,5	213,26	193,33	219,18	209,5	270,83	189,68	269,16	244,46	7,1618	217,41	231,65	6823,6	397,86	7701,3	
