	Steps	Time [s]	[A] Probe1_Heat Flux_Carrier_center  (Total) [W/m²]	[B] Probe2_Heat Flux_Carrier_corner1  (Total) [W/m²]	[C] Probe3_Heat Flux_GuideRail_top  (Total) [W/m²]	[D] Probe4_Heat Flux_GuideRail_middle  (Total) [W/m²]	[E] Probe5_Heat Flux_GuideRail_bottom  (Total) [W/m²]	[F] Probe6_Heat Flux_MotorBase_front  (Total) [W/m²]	[G] Probe7_Heat Flux_MotorBase_side  (Total) [W/m²]	[H] Probe8_Heat Flux_MotorBase_corner  (Total) [W/m²]	[I] Probe9_Heat Flux_BearingTop  (Total) [W/m²]	[J] Probe10_Heat Flux_BearingBottom  (Total) [W/m²]	[K] Probe11_Heat Flux_Structure_front_1  (Total) [W/m²]	[L] Probe12_Heat Flux_Structure_front_2  (Total) [W/m²]	[M] Probe13_Heat Flux_Structure_front_3  (Total) [W/m²]	[N] Probe14_Heat Flux_Structure_front_4  (Total) [W/m²]	[O] Probe15_Heat Flux_Structure_lateral_1  (Total) [W/m²]	[P] Probe16_Heat Flux_Structure_lateral_2  (Total) [W/m²]	[Q] Probe17_Heat Flux_Structure_lateral_3  (Total) [W/m²]	[R] Probe18_Heat Flux_Structure_lateral_4  (Total) [W/m²]	[S] Probe19_Heat Flux_Structure_lateral_5  (Total) [W/m²]	[T] Probe20_Heat Flux_Structure_top_1  (Total) [W/m²]	[U] Probe21_Heat Flux_Structure_top_2  (Total) [W/m²]	[V] Probe22_Heat Flux_Structure_top_3  (Total) [W/m²]	[W] Probe23_Heat Flux_Structure_top_4  (Total) [W/m²]	[X] Probe24_Heat Flux_Structure_back_1  (Total) [W/m²]	[Y] Probe25_Heat Flux_Structure_back_2  (Total) [W/m²]	[Z] Probe26_Heat Flux_Structure_back_3  (Total) [W/m²]	[AA] Probe27_Heat Flux_Structure_back_4  (Total) [W/m²]	[AB] Probe28_Heat Flux_Structure_back_5  (Total) [W/m²]	[AC] Probe29_Heat Flux_Structure_back_6  (Total) [W/m²]	
11	1	11,	1,4306e-003	1,0803e-002	0,26099	1243,5	3,7112	1491,5	1496,2	1486,1	204,36	162,55	8,9274e-004	1,3031e-006	29,283	6558,7	930,91	4,0319e-002	7,5024e-007	7,4627e-006	9,6751e-007	2,4971e-004	1,31e-003	1,2932e-004	9,4636	4,9057e-005	6,4029e-008	1,8193e-002	123,11	1,9935e-007	7874,1	
12	1	12,	1,5925e-003	1,3291e-002	0,28528	1242,3	4,3152	1493,2	1498,5	1487,2	202,53	162,6	5,1769e-004	1,4515e-006	31,982	7120,	1145,2	4,6589e-002	8,2672e-007	8,1868e-006	1,2834e-006	2,95e-004	1,7863e-003	1,8769e-004	12,899	6,1139e-005	6,4275e-008	1,9917e-002	188,55	2,0954e-007	8458,9	
13	1	13,	1,7492e-003	1,5949e-002	0,305	1241,	5,0034	1494,5	1500,5	1488,	200,76	162,92	1,0694e-003	1,5818e-006	34,425	7614,5	1376,5	5,2612e-002	8,985e-007	8,7988e-006	1,6656e-006	3,4138e-004	2,3529e-003	2,5861e-004	17,02	7,5489e-005	6,3958e-008	2,1503e-002	268,46	2,1627e-007	8961,7	
14	1	14,	1,9004e-003	1,8735e-002	0,32049	1239,8	5,7524	1495,5	1502,2	1488,7	199,09	163,46	2,0069e-003	1,7039e-006	36,63	8047,	1620,9	5,8305e-002	9,6658e-007	9,286e-006	2,1223e-006	3,8822e-004	3,0106e-003	3,4257e-004	21,834	9,2402e-005	6,4608e-008	2,2965e-002	362,43	2,2188e-007	9391,9	
15	1	15,	2,0462e-003	2,1608e-002	0,33246	1238,6	6,5397	1496,3	1503,6	1489,1	197,52	164,17	3,0394e-003	1,8154e-006	38,623	8423,5	1874,5	6,3612e-002	1,0333e-006	9,6374e-006	2,6596e-006	4,3501e-004	3,7583e-003	4,3996e-004	27,332	1,1216e-004	6,4536e-008	2,4316e-002	469,71	2,2642e-007	9758,7	
16	1	16,	2,1865e-003	2,4532e-002	0,34187	1237,5	7,3448	1497,	1505,	1489,4	196,05	165,03	4,1034e-003	1,9146e-006	40,423	8749,8	2133,8	6,8505e-002	1,099e-006	9,8426e-006	3,2833e-006	4,8135e-004	4,5943e-003	5,5118e-004	33,491	1,35e-004	6,3943e-008	2,5564e-002	589,25	2,2514e-007	10071	
17	1	17,	2,3216e-003	2,7483e-002	0,34991	1236,4	8,1502	1497,5	1506,1	1489,7	194,69	166,01	5,1728e-003	2,0094e-006	42,054	9031,9	2395,6	7,2973e-002	1,1646e-006	9,8871e-006	3,9968e-006	5,2696e-004	5,5156e-003	6,7676e-004	40,282	1,6113e-004	6,4168e-008	2,6715e-002	719,82	2,223e-007	10336	
18	1	18,	2,4515e-003	3,0446e-002	0,35794	1235,4	8,9415	1497,9	1507,2	1489,9	193,44	167,08	6,2416e-003	2,098e-006	43,532	9275,1	2657,3	7,7015e-002	1,2328e-006	9,7585e-006	4,8037e-006	5,7164e-004	6,5189e-003	8,1748e-004	47,67	1,9072e-004	6,3413e-008	2,7769e-002	860,1	2,151e-007	10560	
19	1	19,	2,5763e-003	3,3423e-002	0,36745	1234,4	9,7071	1498,2	1508,1	1490,	192,28	168,22	7,321e-003	2,1773e-006	44,876	9484,2	2916,5	8,0638e-002	1,304e-006	9,4473e-006	5,7058e-006	6,1529e-004	7,6006e-003	9,7453e-004	55,613	2,2391e-004	6,3987e-008	2,8722e-002	1008,7	2,0319e-007	10750	
20	1	20,	2,6961e-003	3,6434e-002	0,37988	1233,4	10,438	1498,5	1509,	1490,	191,22	169,43	8,4373e-003	2,2531e-006	46,101	9663,6	3171,5	8,3856e-002	1,3766e-006	8,9508e-006	6,7042e-006	6,5786e-004	8,7566e-003	1,1496e-003	64,071	2,6079e-004	6,4461e-008	2,9558e-002	1164,4	1,9001e-007	10910	
21	1	21,	2,8109e-003	3,9518e-002	0,39657	1232,5	11,129	1498,7	1509,8	1490,	190,25	170,69	9,6294e-003	2,3243e-006	47,218	9817,	3420,9	8,6687e-002	1,453e-006	8,2897e-006	7,8001e-006	6,994e-004	9,9829e-003	1,3452e-003	73,001	3,0143e-004	6,4257e-008	3,0254e-002	1325,7	1,7228e-007	11045	
22	1	22,	2,921e-003	4,2735e-002	0,41858	1231,7	11,775	1498,8	1510,5	1490,	189,36	171,98	1,0946e-002	2,3935e-006	48,242	9947,8	3663,6	8,9149e-002	1,5318e-006	7,5381e-006	8,9922e-006	7,3997e-004	1,1275e-002	1,5645e-003	82,36	3,4584e-004	6,4187e-008	3,0773e-002	1491,6	1,5103e-007	11157	
23	1	23,	3,0264e-003	4,6163e-002	0,44662	1230,9	12,375	1498,9	1511,2	1490,	188,55	173,32	1,2442e-002	2,4597e-006	49,18	10059	3898,7	9,1263e-002	1,6099e-006	6,8863e-006	1,0283e-005	7,7973e-004	1,263e-002	1,8116e-003	92,108	3,9404e-004	6,3963e-008	3,1062e-002	1660,9	1,3186e-007	11251	
24	1	24,	3,1272e-003	4,99e-002	0,48103	1230,1	12,927	1499,	1511,9	1490,	187,81	174,68	1,4175e-002	2,534e-006	50,043	10153	4125,7	9,305e-002	1,6853e-006	6,7362e-006	1,1672e-005	8,1883e-004	1,4042e-002	2,0915e-003	102,21	4,4599e-004	6,3885e-008	3,1048e-002	1832,6	1,1857e-007	11329	
25	1	25,	3,2235e-003	5,4059e-002	0,52182	1229,4	13,433	1499,1	1512,5	1489,9	187,14	176,08	1,6201e-002	2,6145e-006	50,838	10231	4344,1	9,4533e-002	1,7549e-006	7,6231e-006	1,3159e-005	8,575e-004	1,5508e-002	2,4097e-003	112,62	5,0166e-004	6,4712e-008	3,063e-002	2005,8	1,2403e-007	11392	
26	1	26,	3,3153e-003	5,876e-002	0,56876	1228,7	13,894	1499,2	1513,	1489,8	186,53	177,5	1,8573e-002	2,7216e-006	51,573	10296	4553,7	9,5732e-002	1,8116e-006	9,8314e-006	1,4745e-005	8,9598e-004	1,7024e-002	2,7723e-003	123,31	5,6097e-004	6,4364e-008	2,9682e-002	2179,7	1,5257e-007	11443	
27	1	27,	3,4027e-003	6,4124e-002	0,62149	1228,	14,313	1499,2	1513,6	1489,8	185,98	178,94	2,1341e-002	2,8761e-006	52,253	10350	4754,4	9,6669e-002	1,8526e-006	1,3304e-005	1,6433e-005	9,3452e-004	1,8586e-002	3,1854e-003	134,24	6,2384e-004	6,4513e-008	2,8036e-002	2353,6	2,0244e-007	11483	
28	1	28,	3,4859e-003	7,0268e-002	0,67955	1227,3	14,695	1499,3	1514,1	1489,7	185,49	180,42	2,4553e-002	3,1085e-006	52,883	10394	4946,2	9,7364e-002	1,8724e-006	1,7939e-005	1,8224e-005	9,734e-004	2,0191e-002	3,655e-003	145,39	6,9016e-004	6,4407e-008	2,5488e-002	2526,9	2,7038e-007	11514	
29	1	29,	3,5649e-003	7,7299e-002	0,7425	1226,7	15,043	1499,3	1514,6	1489,6	185,05	181,92	2,8251e-002	3,4605e-006	53,469	10428	5129,1	9,7837e-002	1,8653e-006	2,3725e-005	2,0122e-005	1,0129e-003	2,1833e-002	4,1864e-003	156,73	7,5982e-004	6,4617e-008	2,1787e-002	2699,1	3,5e-007	11537	
30	1	30,	3,6398e-003	8,531e-002	0,8099	1226,2	15,363	1499,3	1515,	1489,5	184,65	183,45	3,248e-002	3,9779e-006	54,015	10455	5303,2	9,8107e-002	1,8345e-006	3,0721e-005	2,2131e-005	1,0534e-003	2,3511e-002	4,784e-003	168,23	8,3269e-004	6,4226e-008	1,6647e-002	2869,7	4,4413e-007	11552	
31	1	31,	3,7105e-003	9,4379e-002	0,88135	1225,6	15,66	1499,3	1515,5	1489,4	184,31	185,02	3,728e-002	4,7107e-006	54,524	10474	5468,8	9,8192e-002	1,7929e-006	3,9037e-005	2,4257e-005	1,0951e-003	2,522e-002	5,4511e-003	179,87	9,0862e-004	6,4663e-008	9,8357e-003	3038,2	5,5109e-007	11562	
32	1	32,	3,7774e-003	0,10457	0,95648	1225,1	15,941	1499,3	1515,9	1489,3	184,	186,62	4,2695e-002	5,7057e-006	55,001	10488	5625,9	9,811e-002	1,7736e-006	4,8814e-005	2,6505e-005	1,1383e-003	2,6957e-002	6,1896e-003	191,63	9,8748e-004	6,4289e-008	3,6668e-003	3204,5	6,6787e-007	11566	
33	1	33,	3,8403e-003	0,11593	1,035	1224,6	16,212	1499,4	1516,3	1489,1	183,73	188,26	4,8767e-002	7,0082e-006	55,447	10496	5774,9	9,7876e-002	1,8502e-006	6,0214e-005	2,8885e-005	1,1834e-003	2,8719e-002	7,e-003	203,49	1,0691e-003	6,5078e-008	1,3103e-002	3368,2	7,9797e-007	11565	
34	1	34,	3,8995e-003	0,1285	1,1165	1224,1	16,48	1499,4	1516,7	1489,	183,5	189,95	5,5539e-002	8,6691e-006	55,867	10499	5916,	9,7505e-002	2,12e-006	7,3425e-005	3,1403e-005	1,2307e-003	3,0503e-002	7,8812e-003	215,43	1,1533e-003	6,4651e-008	2,8563e-002	3529,2	9,4046e-007	11559	
35	1	35,	3,955e-003	0,14232	1,2009	1223,7	16,751	1499,4	1517,1	1488,9	183,31	191,68	6,3056e-002	1,0741e-005	56,261	10498	6049,5	9,7012e-002	2,6662e-006	8,8647e-005	3,4069e-005	1,2804e-003	3,2306e-002	8,8304e-003	227,43	1,24e-003	6,4475e-008	4,8373e-002	3687,1	1,0954e-006	11551	
36	1	36,	4,0069e-003	0,1574	1,2878	1223,2	17,032	1499,4	1517,5	1488,8	183,14	193,45	7,1363e-002	1,3282e-005	56,634	10493	6175,6	9,641e-002	3,5233e-006	1,061e-004	3,6893e-005	1,3328e-003	3,4124e-002	9,8436e-003	239,49	1,3289e-003	6,5193e-008	7,3186e-002	3841,9	1,264e-006	11538	
37	1	37,	4,0555e-003	0,17376	1,3771	1222,8	17,33	1499,4	1517,8	1488,7	183,	195,29	8,0503e-002	1,6363e-005	56,986	10484	6294,6	9,5711e-002	4,708e-006	1,2601e-004	3,9888e-005	1,3883e-003	3,5956e-002	1,0915e-002	251,58	1,4199e-003	6,5191e-008	0,10386	3993,5	1,4451e-006	11523	
38	1	38,	4,1007e-003	0,19142	1,4686	1222,4	17,652	1499,4	1518,2	1488,6	182,89	197,17	9,0524e-002	2,0059e-005	57,32	10473	6406,7	9,4927e-002	6,2358e-006	1,4864e-004	4,3062e-005	1,4471e-003	3,7798e-002	1,2037e-002	263,69	1,5129e-003	6,485e-008	0,14138	4141,7	1,639e-006	11505	
39	1	39,	4,1429e-003	0,21038	1,562	1222,1	18,003	1499,4	1518,5	1488,5	182,81	199,12	0,10147	2,4454e-005	57,636	10459	6512,4	9,4069e-002	8,1308e-006	1,7424e-004	4,6429e-005	1,5094e-003	3,9648e-002	1,3202e-002	275,83	1,6075e-003	6,4336e-008	0,18681	4286,6	1,8475e-006	11485	
40	1	40,	4,182e-003	0,23067	1,6574	1221,7	18,39	1499,4	1518,9	1488,3	182,75	201,13	0,11339	2,964e-005	57,938	10443	6611,8	9,3145e-002	1,0429e-005	2,0308e-004	4,9998e-005	1,5756e-003	4,1504e-002	1,44e-002	287,96	1,7037e-003	6,4663e-008	0,24137	4428,	2,0688e-006	11463	
41	1	41,	4,2185e-003	0,25228	1,7544	1221,4	18,818	1499,4	1519,2	1488,2	182,71	203,2	0,12632	3,572e-005	58,226	10424	6705,1	9,2166e-002	1,3171e-005	2,3545e-004	5,3782e-005	1,6458e-003	4,3362e-002	1,562e-002	300,1	1,8013e-003	6,4321e-008	0,30632	4566,	2,3043e-006	11439	
42	1	42,	4,2524e-003	0,27523	1,8531	1221,	19,291	1499,4	1519,5	1488,1	182,69	205,34	0,14032	4,2806e-005	58,501	10404	6792,8	9,1139e-002	1,6398e-005	2,7164e-004	5,7793e-005	1,7202e-003	4,5222e-002	1,6851e-002	312,22	1,9e-003	6,4826e-008	0,38307	4700,6	2,5527e-006	11413	
43	1	43,	4,2839e-003	0,29951	1,9532	1220,7	19,813	1499,4	1519,8	1488,	182,69	207,55	0,15542	5,1013e-005	58,766	10382	6874,9	9,0072e-002	2,0161e-005	3,1196e-004	6,204e-005	1,7992e-003	4,7081e-002	1,808e-002	324,32	1,9998e-003	6,4412e-008	0,4731	4831,7	2,8143e-006	11386	
44	1	44,	4,3134e-003	0,32513	2,0547	1220,4	20,386	1499,4	1520,1	1487,9	182,71	209,83	0,17168	6,0468e-005	59,02	10358	6951,8	8,8972e-002	2,4508e-005	3,5671e-004	6,6534e-005	1,883e-003	4,8936e-002	1,9296e-002	336,4	2,1003e-003	6,4939e-008	0,57799	4959,4	3,091e-006	11358	
45	1	45,	4,3411e-003	0,35209	2,1574	1220,1	21,014	1499,4	1520,4	1487,8	182,74	212,18	0,18912	7,1308e-005	59,265	10334	7023,8	8,7845e-002	2,9492e-005	4,0621e-004	7,1285e-005	1,9716e-003	5,0786e-002	2,0485e-002	348,45	2,2016e-003	6,4048e-008	0,69942	5083,7	3,3812e-006	11329	
46	1	46,	4,3672e-003	0,3804	2,2613	1219,8	21,697	1499,4	1520,7	1487,7	182,79	214,61	0,2078	8,3672e-005	59,501	10308	7090,9	8,6697e-002	3,5164e-005	4,6079e-004	7,6301e-005	2,0654e-003	5,2629e-002	2,1635e-002	360,46	2,3033e-003	6,3879e-008	0,83913	5204,6	3,6841e-006	11299	
47	1	47,	4,392e-003	0,41005	2,3663	1219,6	22,436	1499,4	1521,	1487,5	182,85	217,11	0,22776	9,7715e-005	59,731	10281	7153,6	8,5533e-002	4,1577e-005	5,2078e-004	8,1591e-005	2,1645e-003	5,4463e-002	2,2733e-002	372,43	2,4053e-003	6,4137e-008	0,99897	5322,2	4,0018e-006	11268	
48	1	48,	4,416e-003	0,44104	2,4723	1219,3	23,231	1499,4	1521,2	1487,4	182,92	219,69	0,24903	1,1359e-004	59,954	10253	7211,9	8,4358e-002	4,8782e-005	5,865e-004	8,7163e-005	2,2692e-003	5,6286e-002	2,377e-002	384,35	2,5075e-003	6,4043e-008	1,1808	5436,5	4,332e-006	11236	
49	1	49,	4,4393e-003	0,47337	2,5793	1219,1	24,082	1499,4	1521,5	1487,3	183,01	222,34	0,27166	1,3146e-004	60,171	10225	7266,	8,3176e-002	5,6826e-005	6,5831e-004	9,3022e-005	2,3796e-003	5,8097e-002	2,4736e-002	396,23	2,6096e-003	6,329e-008	1,3867	5547,7	4,6759e-006	11204	
50	1	50,	4,4625e-003	0,50705	2,687	1218,8	24,988	1499,4	1521,8	1487,2	183,1	225,07	0,29567	1,515e-004	60,383	10196	7316,3	8,1992e-002	6,576e-005	7,3653e-004	9,9174e-005	2,4959e-003	5,9894e-002	2,5622e-002	408,05	2,7116e-003	6,3837e-008	1,6185	5655,6	5,0325e-006	11171	
51	1	51,	4,4857e-003	0,54205	2,7956	1218,6	25,947	1499,4	1522,	1487,1	183,21	227,88	0,32112	1,7388e-004	60,591	10166	7362,8	8,0808e-002	7,5624e-005	8,2152e-004	1,0562e-004	2,6184e-003	6,1676e-002	2,6424e-002	419,82	2,8132e-003	6,3489e-008	1,8784	5760,4	5,4029e-006	11138	
52	1	52,	4,5096e-003	0,57839	2,9049	1218,4	26,958	1499,4	1522,3	1487,	183,32	230,76	0,34802	1,9878e-004	60,794	10136	7405,8	7,9627e-002	8,6461e-005	9,1363e-004	1,1238e-004	2,7471e-003	6,344e-002	2,7141e-002	431,54	2,9142e-003	6,3715e-008	2,1685	5862,2	5,7844e-006	11104	
53	1	53,	4,5344e-003	0,61606	3,0149	1218,1	28,019	1499,4	1522,6	1486,9	183,45	233,72	0,37641	2,264e-004	60,994	10105	7445,5	7,8453e-002	9,8301e-005	1,0132e-003	1,1943e-004	2,8824e-003	6,5186e-002	2,7777e-002	443,19	3,0147e-003	6,3418e-008	2,4909	5961,1	6,1794e-006	11071	
54	1	54,	4,5606e-003	0,65504	3,1254	1217,9	29,128	1499,4	1522,8	1486,8	183,58	236,74	0,40633	2,5693e-004	61,192	10074	7481,9	7,7288e-002	1,1117e-004	1,1206e-003	1,268e-004	3,0245e-003	6,6911e-002	2,834e-002	454,78	3,1143e-003	6,2847e-008	2,8478	6057,	6,5865e-006	11036	
55	1	55,	4,5888e-003	0,69535	3,2366	1217,7	30,283	1499,4	1523,1	1486,7	183,72	239,85	0,4378	2,9056e-004	61,386	10043	7515,3	7,6135e-002	1,251e-004	1,2361e-003	1,3447e-004	3,1735e-003	6,8614e-002	2,8848e-002	466,31	3,213e-003	6,3369e-008	3,2413	6150,	7,0051e-006	11002	
56	1	56,	4,6194e-003	0,73696	3,3482	1217,5	31,481	1499,4	1523,3	1486,6	183,86	243,02	0,47084	3,2749e-004	61,579	10012	7545,7	7,4994e-002	1,4008e-004	1,3602e-003	1,4245e-004	3,3297e-003	7,0294e-002	2,9326e-002	477,77	3,3107e-003	6,3232e-008	3,6737	6240,3	7,4356e-006	10968	
57	1	57,	4,6529e-003	0,77987	3,4603	1217,3	32,721	1499,4	1523,5	1486,5	184,01	246,26	0,50549	3,6793e-004	61,77	9979,9	7573,5	7,3868e-002	1,5612e-004	1,4931e-003	1,5074e-004	3,4934e-003	7,1948e-002	2,981e-002	489,16	3,4072e-003	6,3823e-008	4,147	6327,9	7,8762e-006	10933	
58	1	58,	4,6899e-003	0,82408	3,5728	1217,1	34,	1499,4	1523,8	1486,4	184,17	249,57	0,54176	4,1208e-004	61,96	9948,2	7598,6	7,2759e-002	1,732e-004	1,6354e-003	1,5934e-004	3,6647e-003	7,3576e-002	3,0348e-002	500,49	3,5023e-003	6,3103e-008	4,6634	6412,8	8,3282e-006	10898	
59	1	59,	4,731e-003	0,86957	3,6857	1217,	35,316	1499,4	1524,	1486,3	184,33	252,95	0,57968	4,6017e-004	62,148	9916,4	7621,3	7,1667e-002	1,9131e-004	1,7872e-003	1,6825e-004	3,844e-003	7,5175e-002	3,1001e-002	511,75	3,5961e-003	6,2995e-008	5,2251	6495,1	8,7902e-006	10864	
60	1	60,	4,7768e-003	0,91634	3,799	1216,8	36,667	1499,4	1524,2	1486,2	184,5	256,39	0,61926	5,1239e-004	62,336	9884,6	7641,6	7,0594e-002	2,1039e-004	1,949e-003	1,7746e-004	4,0315e-003	7,6743e-002	3,1841e-002	522,94	3,6884e-003	6,3192e-008	5,8341	6574,9	9,2628e-006	10829	
61	1	61,	4,8278e-003	0,96437	3,9125	1216,6	38,051	1499,4	1524,5	1486,1	184,67	259,89	0,66053	5,6896e-004	62,523	9852,7	7659,7	6,9541e-002	2,304e-004	2,1212e-003	1,8697e-004	4,2276e-003	7,828e-002	3,2949e-002	534,05	3,7791e-003	6,277e-008	6,4925	6652,3	9,7447e-006	10794	
62	1	62,	4,8848e-003	1,0137	4,0263	1216,4	39,467	1499,4	1524,7	1486,	184,84	263,45	0,7035	6,3011e-004	62,709	9820,9	7675,6	6,8508e-002	2,5125e-004	2,3042e-003	1,9678e-004	4,4325e-003	7,9782e-002	3,4412e-002	545,1	3,8682e-003	6,2993e-008	7,2024	6727,3	1,0236e-005	10760	
63	1	63,	4,9485e-003	1,0642	4,1403	1216,3	40,911	1499,4	1524,9	1485,9	185,02	267,06	0,74818	6,9604e-004	62,895	9789,1	7689,6	6,7497e-002	2,7286e-004	2,4983e-003	2,0689e-004	4,6466e-003	8,1248e-002	3,6315e-002	556,08	3,9558e-003	6,3064e-008	7,9658	6799,9	1,0735e-005	10726	
64	1	64,	5,0194e-003	1,116	4,2546	1216,1	42,383	1499,4	1525,1	1485,8	185,2	270,73	0,79459	7,6697e-004	63,081	9757,3	7701,7	6,6507e-002	2,9511e-004	2,704e-003	2,1729e-004	4,8703e-003	8,2676e-002	3,8735e-002	566,98	4,0417e-003	6,2191e-008	8,7844	6870,3	1,1241e-005	10691	
