	Steps	Time [s]	[A] Probe1_Heat Flux_Carrier_center  (Total) [W/m²]	[B] Probe2_Heat Flux_Carrier_corner1  (Total) [W/m²]	[C] Probe3_Heat Flux_GuideRail_top  (Total) [W/m²]	[D] Probe4_Heat Flux_GuideRail_middle  (Total) [W/m²]	[E] Probe5_Heat Flux_GuideRail_bottom  (Total) [W/m²]	[F] Probe6_Heat Flux_MotorBase_front  (Total) [W/m²]	[G] Probe7_Heat Flux_MotorBase_side  (Total) [W/m²]	[H] Probe8_Heat Flux_MotorBase_corner  (Total) [W/m²]	[I] Probe9_Heat Flux_BearingTop  (Total) [W/m²]	[J] Probe10_Heat Flux_BearingBottom  (Total) [W/m²]	[K] Probe11_Heat Flux_Structure_front_1  (Total) [W/m²]	[L] Probe12_Heat Flux_Structure_front_2  (Total) [W/m²]	[M] Probe13_Heat Flux_Structure_front_3  (Total) [W/m²]	[N] Probe14_Heat Flux_Structure_front_4  (Total) [W/m²]	[O] Probe15_Heat Flux_Structure_lateral_1  (Total) [W/m²]	[P] Probe16_Heat Flux_Structure_lateral_2  (Total) [W/m²]	[Q] Probe17_Heat Flux_Structure_lateral_3  (Total) [W/m²]	[R] Probe18_Heat Flux_Structure_lateral_4  (Total) [W/m²]	[S] Probe19_Heat Flux_Structure_lateral_5  (Total) [W/m²]	[T] Probe20_Heat Flux_Structure_top_1  (Total) [W/m²]	[U] Probe21_Heat Flux_Structure_top_2  (Total) [W/m²]	[V] Probe22_Heat Flux_Structure_top_3  (Total) [W/m²]	[W] Probe23_Heat Flux_Structure_top_4  (Total) [W/m²]	[X] Probe24_Heat Flux_Structure_back_1  (Total) [W/m²]	[Y] Probe25_Heat Flux_Structure_back_2  (Total) [W/m²]	[Z] Probe26_Heat Flux_Structure_back_3  (Total) [W/m²]	[AA] Probe27_Heat Flux_Structure_back_4  (Total) [W/m²]	[AB] Probe28_Heat Flux_Structure_back_5  (Total) [W/m²]	[AC] Probe29_Heat Flux_Structure_back_6  (Total) [W/m²]	
11	1	11,	195,9	334,32	342,39	1124,1	344,55	1491,5	1497,2	1477,4	80,278	89,67	149,77	20,904	202,22	6633,4	963,66	198,81	198,6	201,37	202,95	277,92	191,81	274,47	148,79	1,4621	194,36	206,29	232,95	294,11	8079,5	
12	1	12,	196,3	334,92	342,25	1123,6	344,7	1493,2	1499,7	1478,4	81,839	91,25	151,73	21,884	202,96	7202,8	1177,9	199,09	198,65	202,02	202,99	278,1	191,8	274,76	148,25	1,588	194,44	206,34	273,97	299,72	8673,2	
13	1	13,	196,59	335,35	342,1	1123,2	344,88	1494,5	1501,9	1479,2	84,671	92,47	153,52	22,825	203,65	7704,4	1410,6	199,36	198,66	202,64	203,02	278,2	191,76	274,96	148,1	1,709	194,54	206,41	335,39	304,9	9183,6	
14	1	14,	196,8	335,67	341,95	1122,9	345,1	1495,5	1503,8	1479,7	88,596	93,39	155,16	23,73	204,3	8143,2	1657,3	199,62	198,63	203,24	203,07	278,26	191,69	275,1	148,38	1,8259	194,66	206,49	416,47	309,68	9620,2	
15	1	15,	196,95	335,89	341,79	1122,5	345,34	1496,3	1505,4	1480,1	93,472	94,073	156,67	24,604	204,89	8525,	1914,1	199,88	198,59	203,82	203,13	278,28	191,6	275,19	149,14	1,9396	194,8	206,59	515,24	314,09	9992,3	
16	1	16,	197,06	336,05	341,64	1122,2	345,6	1497,	1506,9	1480,4	99,188	94,575	158,07	25,449	205,44	8855,8	2177,1	200,16	198,54	204,38	203,21	278,27	191,51	275,24	150,42	2,0505	194,96	206,7	629,44	318,16	10308	
17	1	17,	197,13	336,16	341,48	1121,9	345,88	1497,5	1508,2	1480,6	105,65	94,951	159,38	26,267	205,95	9141,6	2443,	200,44	198,48	204,93	203,32	278,24	191,42	275,27	152,27	2,159	195,13	206,83	756,97	321,93	10576	
18	1	18,	197,17	336,22	341,33	1121,6	346,17	1497,9	1509,5	1480,7	112,79	95,247	160,6	27,062	206,42	9387,7	2709,1	200,73	198,41	205,47	203,46	278,19	191,34	275,28	154,74	2,2653	195,32	206,97	895,86	325,42	10803	
19	1	19,	197,2	336,25	341,17	1121,4	346,45	1498,2	1510,6	1480,8	120,53	95,506	161,75	27,834	206,85	9599,1	2973,1	201,02	198,35	205,99	203,61	278,13	191,25	275,27	157,88	2,3695	195,53	207,12	1044,3	328,66	10994	
20	1	20,	197,21	336,25	341,02	1121,2	346,73	1498,4	1511,6	1480,8	128,82	95,764	162,83	28,586	207,24	9780,2	3233,	201,32	198,28	206,5	203,79	278,06	191,17	275,25	161,72	2,4714	195,75	207,28	1200,8	331,68	11154	
21	1	21,	197,21	336,23	340,87	1121,	347,01	1498,6	1512,5	1480,8	137,6	96,053	163,85	29,319	207,61	9934,7	3487,3	201,63	198,21	206,99	203,99	277,98	191,09	275,21	166,27	2,5712	195,98	207,46	1363,7	334,5	11288	
22	1	22,	197,2	336,19	340,72	1120,9	347,27	1498,8	1513,4	1480,8	146,82	96,398	164,81	30,033	207,94	10066	3735,	201,93	198,14	207,46	204,2	277,9	191,02	275,17	171,54	2,6686	196,23	207,64	1531,7	337,13	11399	
23	1	23,	197,18	336,14	340,57	1120,7	347,52	1498,9	1514,3	1480,7	156,45	96,823	165,73	30,731	208,25	10177	3975,1	202,24	198,08	207,92	204,42	277,81	190,96	275,12	177,52	2,7637	196,49	207,84	1703,5	339,59	11491	
24	1	24,	197,16	336,08	340,43	1120,7	347,75	1499,	1515,	1480,7	166,44	97,344	166,61	31,413	208,54	10271	4207,1	202,54	198,01	208,36	204,66	277,72	190,9	275,06	184,18	2,8562	196,76	208,04	1878,2	341,9	11566	
25	1	25,	197,13	336,	340,28	1120,6	347,96	1499,1	1515,8	1480,6	176,75	97,978	167,44	32,08	208,8	10349	4430,4	202,84	197,94	208,79	204,9	277,62	190,84	275,	191,51	2,9461	197,04	208,25	2054,6	344,08	11626	
26	1	26,	197,1	335,92	340,14	1120,6	348,16	1499,1	1516,5	1480,5	187,36	98,734	168,24	32,732	209,04	10413	4644,8	203,14	197,87	209,2	205,14	277,52	190,79	274,93	199,45	3,0333	197,33	208,48	2232,	346,13	11673	
27	1	27,	197,07	335,83	339,99	1120,5	348,33	1499,2	1517,1	1480,4	198,23	99,622	169,	33,371	209,26	10466	4850,2	203,44	197,8	209,6	205,39	277,42	190,74	274,86	207,96	3,1178	197,63	208,7	2409,6	348,06	11710	
28	1	28,	197,04	335,73	339,85	1120,5	348,48	1499,2	1517,8	1480,2	209,35	100,65	169,73	33,997	209,46	10508	5046,4	203,73	197,73	209,98	205,65	277,31	190,7	274,78	217,01	3,1995	197,95	208,94	2586,8	349,89	11736	
29	1	29,	197,	335,63	339,72	1120,6	348,6	1499,3	1518,4	1480,1	220,68	101,81	170,42	34,61	209,65	10541	5233,6	204,02	197,67	210,35	205,9	277,21	190,66	274,71	226,54	3,2784	198,26	209,18	2762,9	351,62	11754	
30	1	30,	196,97	335,53	339,58	1120,6	348,71	1499,3	1519,	1480,	232,2	103,12	171,09	35,212	209,82	10565	5411,9	204,31	197,6	210,7	206,15	277,1	190,62	274,63	236,52	3,3544	198,59	209,43	2937,6	353,27	11765	
31	1	31,	196,94	335,42	339,44	1120,7	348,79	1499,3	1519,5	1479,9	243,9	104,58	171,74	35,802	209,98	10583	5581,4	204,58	197,53	211,04	206,4	277,	190,59	274,55	246,88	3,4277	198,92	209,68	3110,3	354,84	11768	
32	1	32,	196,9	335,31	339,31	1120,8	348,85	1499,3	1520,1	1479,8	255,75	106,18	172,36	36,381	210,13	10594	5742,3	204,86	197,46	211,37	206,65	276,89	190,56	274,46	257,6	3,4981	199,26	209,94	3280,8	356,33	11767	
33	1	33,	196,87	335,19	339,18	1120,8	348,89	1499,3	1520,6	1479,6	267,74	107,92	172,95	36,95	210,26	10600	5894,8	205,13	197,39	211,69	206,89	276,78	190,54	274,38	268,64	3,5658	199,61	210,2	3448,8	357,75	11760	
34	1	34,	196,83	335,08	339,04	1120,9	348,91	1499,3	1521,1	1479,5	279,86	109,81	173,53	37,509	210,38	10600	6039,3	205,39	197,32	211,99	207,12	276,68	190,51	274,29	279,95	3,6308	199,95	210,46	3614,	359,11	11748	
35	1	35,	196,8	334,96	338,91	1121,1	348,9	1499,3	1521,6	1479,4	292,09	111,84	174,08	38,058	210,49	10596	6175,8	205,64	197,26	212,29	207,35	276,57	190,49	274,21	291,5	3,6931	200,31	210,72	3776,2	360,42	11732	
36	1	36,	196,76	334,84	338,79	1121,2	348,88	1499,3	1522,1	1479,2	304,41	114,01	174,62	38,598	210,59	10589	6304,7	205,9	197,19	212,57	207,58	276,46	190,47	274,12	303,27	3,7528	200,66	210,99	3935,2	361,67	11713	
37	1	37,	196,73	334,72	338,66	1121,3	348,83	1499,3	1522,5	1479,1	316,82	116,31	175,13	39,128	210,68	10577	6426,4	206,14	197,12	212,84	207,8	276,35	190,45	274,03	315,22	3,8099	201,02	211,26	4091,	362,87	11691	
38	1	38,	196,7	334,6	338,53	1121,5	348,76	1499,3	1523,	1479,	329,31	118,75	175,63	39,65	210,76	10563	6540,9	206,38	197,05	213,1	208,01	276,25	190,44	273,95	327,33	3,8645	201,38	211,53	4243,5	364,02	11666	
39	1	39,	196,67	334,48	338,41	1121,6	348,68	1499,3	1523,4	1478,9	341,87	121,33	176,11	40,164	210,83	10546	6648,7	206,62	196,98	213,36	208,21	276,14	190,43	273,86	339,58	3,9167	201,75	211,81	4392,5	365,13	11639	
40	1	40,	196,63	334,36	338,29	1121,8	348,57	1499,3	1523,9	1478,7	354,48	124,03	176,58	40,669	210,9	10526	6750,	206,85	196,91	213,6	208,4	276,03	190,41	273,77	351,94	3,9665	202,11	212,08	4538,1	366,2	11609	
41	1	41,	196,6	334,24	338,16	1122,	348,45	1499,3	1524,3	1478,6	367,14	126,86	177,03	41,167	210,96	10504	6845,1	207,07	196,85	213,83	208,59	275,93	190,4	273,68	364,39	4,0141	202,48	212,35	4680,1	367,23	11577	
42	1	42,	196,57	334,12	338,04	1122,1	348,31	1499,3	1524,7	1478,5	379,85	129,82	177,47	41,656	211,01	10481	6934,2	207,29	196,78	214,06	208,77	275,82	190,39	273,59	376,93	4,0594	202,84	212,63	4818,7	368,23	11544	
43	1	43,	196,54	333,99	337,93	1122,3	348,15	1499,3	1525,1	1478,4	392,59	132,9	177,89	42,139	211,05	10455	7017,6	207,5	196,71	214,28	208,94	275,71	190,38	273,5	389,52	4,1027	203,21	212,9	4953,7	369,19	11509	
44	1	44,	196,51	333,87	337,81	1122,5	347,98	1499,3	1525,5	1478,3	405,36	136,11	178,3	42,614	211,09	10428	7095,5	207,71	196,64	214,49	209,1	275,61	190,38	273,41	402,17	4,1438	203,58	213,17	5085,2	370,13	11473	
45	1	45,	196,48	333,75	337,69	1122,7	347,79	1499,3	1525,8	1478,1	418,15	139,43	178,7	43,082	211,12	10400	7168,2	207,91	196,57	214,69	209,26	275,5	190,37	273,32	414,85	4,1831	203,94	213,44	5213,3	371,03	11436	
46	1	46,	196,46	333,63	337,57	1122,9	347,58	1499,3	1526,2	1478,	430,96	142,88	179,08	43,544	211,14	10371	7236,	208,11	196,51	214,88	209,4	275,4	190,36	273,23	427,56	4,2205	204,31	213,71	5337,9	371,91	11398	
47	1	47,	196,43	333,51	337,46	1123,1	347,36	1499,3	1526,6	1477,9	443,78	146,44	179,45	43,999	211,16	10340	7299,	208,3	196,44	215,07	209,54	275,29	190,36	273,14	440,28	4,2562	204,67	213,98	5459,1	372,76	11358	
48	1	48,	196,4	333,39	337,35	1123,3	347,13	1499,3	1526,9	1477,8	456,6	150,11	179,82	44,447	211,18	10309	7357,4	208,49	196,37	215,25	209,67	275,19	190,35	273,05	453,01	4,2903	205,03	214,25	5577,	373,59	11318	
49	1	49,	196,38	333,26	337,23	1123,5	346,88	1499,3	1527,3	1477,7	469,44	153,9	180,17	44,889	211,19	10277	7411,5	208,67	196,3	215,43	209,79	275,09	190,34	272,96	465,73	4,3228	205,39	214,52	5691,6	374,39	11278	
50	1	50,	196,35	333,14	337,12	1123,7	346,62	1499,3	1527,6	1477,6	482,27	157,79	180,51	45,326	211,19	10244	7461,5	208,85	196,23	215,59	209,9	274,98	190,34	272,87	478,44	4,354	205,74	214,78	5802,9	375,18	11236	
51	1	51,	196,33	333,02	337,01	1124,	346,34	1499,3	1527,9	1477,5	495,1	161,8	180,84	45,756	211,19	10211	7507,6	209,02	196,17	215,76	210,01	274,88	190,33	272,78	491,13	4,3839	206,1	215,04	5911,	375,94	11195	
52	1	52,	196,3	332,9	336,9	1124,2	346,06	1499,3	1528,3	1477,4	507,92	165,91	181,16	46,181	211,19	10177	7549,9	209,19	196,1	215,91	210,11	274,78	190,33	272,69	503,8	4,4127	206,45	215,31	6015,9	376,68	11152	
53	1	53,	196,28	332,78	336,79	1124,4	345,76	1499,3	1528,6	1477,2	520,73	170,12	181,47	46,6	211,18	10142	7588,7	209,35	196,03	216,06	210,2	274,67	190,32	272,6	516,44	4,4405	206,8	215,57	6117,8	377,41	11110	
54	1	54,	196,26	332,66	336,69	1124,6	345,45	1499,3	1528,9	1477,1	533,52	174,44	181,78	47,014	211,17	10108	7624,1	209,51	195,96	216,21	210,28	274,57	190,32	272,51	529,05	4,4675	207,14	215,83	6216,7	378,12	11067	
55	1	55,	196,23	332,54	336,58	1124,8	345,13	1499,3	1529,2	1477,	546,3	178,85	182,07	47,422	211,15	10073	7656,2	209,67	195,89	216,35	210,36	274,47	190,31	272,42	541,62	4,4938	207,48	216,09	6312,6	378,81	11024	
56	1	56,	196,21	332,42	336,47	1125,1	344,79	1499,3	1529,5	1476,9	559,06	183,36	182,36	47,826	211,13	10038	7685,3	209,82	195,83	216,49	210,43	274,37	190,31	272,33	554,14	4,5196	207,82	216,35	6405,7	379,49	10981	
57	1	57,	196,19	332,31	336,37	1125,3	344,45	1499,3	1529,8	1476,8	571,81	187,95	182,64	48,224	211,11	10002	7711,5	209,97	195,76	216,62	210,49	274,27	190,3	272,24	566,61	4,5451	208,16	216,61	6495,9	380,15	10937	
58	1	58,	196,17	332,19	336,26	1125,5	344,1	1499,3	1530,1	1476,7	584,52	192,64	182,91	48,617	211,09	9966,7	7734,9	210,11	195,69	216,74	210,55	274,17	190,29	272,15	579,04	4,5705	208,49	216,86	6583,4	380,8	10894	
59	1	59,	196,15	332,07	336,16	1125,7	343,74	1499,3	1530,4	1476,6	597,22	197,41	183,17	49,006	211,06	9931,1	7755,6	210,25	195,62	216,86	210,6	274,07	190,29	272,07	591,41	4,596	208,81	217,12	6668,2	381,43	10851	
60	1	60,	196,13	331,96	336,06	1125,9	343,37	1499,3	1530,7	1476,5	609,89	202,27	183,42	49,39	211,02	9895,4	7773,9	210,39	195,56	216,98	210,64	273,97	190,28	271,98	603,73	4,6218	209,14	217,39	6750,4	382,06	10807	
61	1	61,	196,11	331,84	335,96	1126,2	342,99	1499,3	1531,	1476,4	622,53	207,2	183,67	49,77	210,99	9859,7	7789,8	210,52	195,49	217,09	210,68	273,87	190,27	271,89	615,99	4,648	209,45	217,65	6830,1	382,67	10764	
62	1	62,	196,09	331,72	335,86	1126,4	342,61	1499,3	1531,3	1476,4	635,14	212,21	183,92	50,145	210,95	9824,	7803,4	210,65	195,42	217,2	210,71	273,77	190,26	271,8	628,19	4,675	209,77	217,92	6907,3	383,26	10720	
63	1	63,	196,08	331,61	335,76	1126,6	342,22	1499,3	1531,5	1476,3	647,72	217,29	184,15	50,515	210,91	9788,3	7814,9	210,78	195,35	217,31	210,74	273,67	190,26	271,72	640,32	4,703	210,08	218,18	6982,	383,85	10677	
64	1	64,	196,06	331,49	335,66	1126,8	341,82	1499,3	1531,8	1476,2	660,27	222,44	184,38	50,882	210,86	9752,7	7824,3	210,9	195,28	217,41	210,76	273,57	190,25	271,63	652,4	4,7322	210,38	218,46	7054,4	384,43	10634	
65	1	65,	196,04	331,38	335,56	1127,1	341,41	1499,3	1532,1	1476,1	672,79	227,65	184,6	51,244	210,82	9717,2	7831,8	211,02	195,22	217,51	210,77	273,48	190,24	271,54	664,4	4,7628	210,69	218,74	7124,5	384,99	10591	
66	1	66,	196,03	331,27	335,46	1127,3	340,99	1499,3	1532,3	1476,	685,27	232,92	184,82	51,602	210,77	9681,8	7837,5	211,13	195,15	217,6	210,78	273,38	190,23	271,46	676,35	4,7952	210,98	219,02	7192,4	385,55	10548	
67	1	67,	196,01	331,15	335,37	1127,5	340,57	1499,3	1532,6	1475,9	697,72	238,24	185,03	51,957	210,71	9646,6	7841,4	211,24	195,08	217,69	210,79	273,28	190,21	271,37	688,22	4,8296	211,28	219,32	7258,1	386,09	10505	
68	1	68,	196,	331,04	335,27	1127,7	340,14	1499,3	1532,8	1475,8	710,13	243,62	185,24	52,307	210,66	9611,5	7843,6	211,35	195,01	217,78	210,79	273,18	190,2	271,29	700,02	4,8662	211,57	219,62	7321,6	386,63	10462	
69	1	69,	195,98	330,93	335,17	1128,	339,71	1499,3	1533,1	1475,7	722,5	249,05	185,43	52,654	210,6	9576,5	7844,3	211,46	194,95	217,87	210,78	273,09	190,19	271,2	711,76	4,9053	211,85	219,93	7383,2	387,16	10420	
70	1	70,	195,97	330,82	335,08	1128,2	339,27	1499,3	1533,3	1475,6	734,84	254,52	185,63	52,997	210,54	9541,7	7843,6	211,56	194,88	217,95	210,77	272,99	190,18	271,12	723,42	4,9472	212,13	220,25	7442,7	387,68	10378	
71	1	71,	195,95	330,71	334,98	1128,4	338,83	1499,3	1533,6	1475,6	747,14	260,03	185,82	53,336	210,47	9507,2	7841,4	211,66	194,81	218,03	210,76	272,9	190,16	271,04	735,01	4,9922	212,4	220,59	7500,3	388,19	10336	
72	1	72,	195,94	330,59	334,89	1128,6	338,38	1499,3	1533,8	1475,5	759,4	265,57	186,	53,672	210,41	9472,8	7837,8	211,76	194,74	218,1	210,74	272,8	190,15	270,95	746,53	5,0404	212,67	220,94	7556,	388,69	10294	
73	1	73,	195,93	330,48	334,8	1128,8	337,93	1499,3	1534,1	1475,4	771,63	271,15	186,18	54,005	210,34	9438,6	7833,	211,86	194,68	218,18	210,71	272,7	190,13	270,87	757,98	5,0922	212,94	221,31	7609,8	389,19	10253	
74	1	74,	195,91	330,38	334,7	1129,	337,47	1499,3	1534,3	1475,3	783,81	276,75	186,35	54,334	210,27	9404,7	7827,1	211,95	194,61	218,25	210,68	272,61	190,11	270,79	769,36	5,1479	213,2	221,7	7661,9	389,68	10211	
75	1	75,	195,9	330,27	334,61	1129,3	337,01	1499,3	1534,5	1475,2	795,96	282,37	186,52	54,659	210,19	9370,9	7819,9	212,04	194,54	218,32	210,65	272,51	190,1	270,71	780,66	5,2076	213,46	222,1	7712,2	390,16	10170	
76	1	76,	195,89	330,16	334,52	1129,5	336,54	1499,3	1534,8	1475,2	808,06	288,02	186,69	54,982	210,12	9337,4	7811,7	212,12	194,48	218,38	210,62	272,42	190,08	270,63	791,9	5,2716	213,71	222,53	7760,8	390,64	10130	
77	1	77,	195,88	330,05	334,43	1129,7	336,07	1499,3	1535,	1475,1	820,12	293,68	186,85	55,301	210,04	9304,2	7802,5	212,21	194,41	218,44	210,58	272,33	190,06	270,54	803,05	5,3402	213,96	222,99	7807,8	391,11	10089	
78	1	78,	195,87	329,94	334,34	1129,9	335,6	1499,3	1535,2	1475,	832,15	299,35	187,01	55,617	209,96	9271,2	7792,4	212,29	194,34	218,51	210,53	272,23	190,04	270,46	814,14	5,4135	214,21	223,47	7853,3	391,57	10049	
79	1	79,	195,86	329,84	334,25	1130,1	335,12	1499,3	1535,5	1474,9	844,13	305,03	187,16	55,93	209,87	9238,5	7781,3	212,37	194,27	218,56	210,49	272,14	190,02	270,38	825,15	5,4917	214,45	223,97	7897,1	392,02	10009	
80	1	80,	195,85	329,73	334,16	1130,3	334,64	1499,3	1535,7	1474,9	856,07	310,72	187,31	56,24	209,78	9206,	7769,4	212,45	194,21	218,62	210,43	272,04	190,	270,3	836,09	5,575	214,69	224,52	7939,5	392,47	9969,5	
81	1	81,	195,84	329,62	334,07	1130,5	334,15	1499,3	1535,9	1474,8	867,97	316,4	187,45	56,547	209,69	9173,7	7756,6	212,52	194,14	218,67	210,38	271,95	189,97	270,23	846,95	5,6636	214,92	225,09	7980,4	392,92	9930,2	
82	1	82,	195,83	329,52	333,98	1130,7	333,67	1499,3	1536,1	1474,7	879,83	322,08	187,59	56,851	209,6	9141,8	7743,1	212,6	194,07	218,73	210,32	271,86	189,95	270,15	857,75	5,7577	215,15	225,7	8019,9	393,36	9891,2	
83	1	83,	195,82	329,41	333,9	1130,9	333,18	1499,3	1536,3	1474,6	891,65	327,75	187,72	57,152	209,51	9110,	7728,9	212,67	194,	218,78	210,26	271,76	189,93	270,07	868,46	5,8573	215,37	226,35	8058,	393,79	9852,5	
84	1	84,	195,81	329,31	333,81	1131,1	332,69	1499,3	1536,5	1474,6	903,42	333,41	187,86	57,45	209,41	9078,6	7714,	212,73	193,94	218,83	210,2	271,67	189,9	269,99	879,11	5,9626	215,59	227,04	8094,8	394,22	9814,1	
85	1	85,	195,8	329,2	333,72	1131,4	332,19	1499,3	1536,8	1474,5	915,16	339,06	187,99	57,746	209,3	9047,4	7698,5	212,8	193,87	218,87	210,13	271,58	189,87	269,91	889,69	6,0737	215,81	227,77	8130,2	394,64	9776,	
86	1	86,	195,79	329,1	333,64	1131,6	331,7	1499,3	1537,	1474,4	926,85	344,69	188,11	58,039	209,2	9016,5	7682,3	212,86	193,8	218,92	210,06	271,49	189,85	269,84	900,19	6,1906	216,02	228,56	8164,4	395,06	9738,1	
87	1	87,	195,78	329,	333,55	1131,8	331,2	1499,3	1537,2	1474,4	938,5	350,3	188,23	58,329	209,09	8985,9	7665,6	212,93	193,74	218,96	209,99	271,4	189,82	269,76	910,62	6,3134	216,23	229,39	8197,4	395,47	9700,6	
88	1	88,	195,78	328,89	333,47	1132,	330,7	1499,3	1537,4	1474,3	950,11	355,89	188,35	58,617	208,98	8955,5	7648,3	212,99	193,67	219,	209,91	271,3	189,79	269,69	920,97	6,4423	216,43	230,27	8229,2	395,88	9663,4	
89	1	89,	195,77	328,79	333,38	1132,1	330,2	1499,3	1537,6	1474,2	961,67	361,44	188,46	58,902	208,87	8925,4	7630,6	213,04	193,6	219,04	209,84	271,21	189,76	269,61	931,26	6,5771	216,64	231,21	8259,9	396,29	9626,5	
90	1	90,	195,76	328,69	333,3	1132,3	329,69	1499,3	1537,8	1474,2	973,2	366,97	188,58	59,185	208,75	8895,6	7612,3	213,1	193,53	219,08	209,76	271,12	189,73	269,54	941,48	6,718	216,83	232,21	8289,4	396,69	9589,8	
91	1	91,	195,76	328,59	333,21	1132,5	329,19	1499,3	1538,	1474,1	984,68	372,47	188,68	59,465	208,63	8866,	7593,7	213,16	193,47	219,11	209,67	271,03	189,7	269,46	951,62	6,8649	217,03	233,26	8317,8	397,08	9553,5	
92	1	92,	195,75	328,49	333,13	1132,7	328,68	1499,3	1538,2	1474,	996,12	377,93	188,79	59,743	208,5	8836,8	7574,6	213,21	193,4	219,15	209,59	270,94	189,66	269,39	961,7	7,0178	217,22	234,39	8345,2	397,47	9517,5	
