	Steps	Time [s]	[A] Probe1_Heat Flux_Carrier_center  (Total) [W/m²]	[B] Probe2_Heat Flux_Carrier_corner1  (Total) [W/m²]	[C] Probe3_Heat Flux_GuideRail_top  (Total) [W/m²]	[D] Probe4_Heat Flux_GuideRail_middle  (Total) [W/m²]	[E] Probe5_Heat Flux_GuideRail_bottom  (Total) [W/m²]	[F] Probe6_Heat Flux_MotorBase_front  (Total) [W/m²]	[G] Probe7_Heat Flux_MotorBase_side  (Total) [W/m²]	[H] Probe8_Heat Flux_MotorBase_corner  (Total) [W/m²]	[I] Probe9_Heat Flux_BearingTop  (Total) [W/m²]	[J] Probe10_Heat Flux_BearingBottom  (Total) [W/m²]	[K] Probe11_Heat Flux_Structure_front_1  (Total) [W/m²]	[L] Probe12_Heat Flux_Structure_front_2  (Total) [W/m²]	[M] Probe13_Heat Flux_Structure_front_3  (Total) [W/m²]	[N] Probe14_Heat Flux_Structure_front_4  (Total) [W/m²]	[O] Probe15_Heat Flux_Structure_lateral_1  (Total) [W/m²]	[P] Probe16_Heat Flux_Structure_lateral_2  (Total) [W/m²]	[Q] Probe17_Heat Flux_Structure_lateral_3  (Total) [W/m²]	[R] Probe18_Heat Flux_Structure_lateral_4  (Total) [W/m²]	[S] Probe19_Heat Flux_Structure_lateral_5  (Total) [W/m²]	[T] Probe20_Heat Flux_Structure_top_1  (Total) [W/m²]	[U] Probe21_Heat Flux_Structure_top_2  (Total) [W/m²]	[V] Probe22_Heat Flux_Structure_top_3  (Total) [W/m²]	[W] Probe23_Heat Flux_Structure_top_4  (Total) [W/m²]	[X] Probe24_Heat Flux_Structure_back_1  (Total) [W/m²]	[Y] Probe25_Heat Flux_Structure_back_2  (Total) [W/m²]	[Z] Probe26_Heat Flux_Structure_back_3  (Total) [W/m²]	[AA] Probe27_Heat Flux_Structure_back_4  (Total) [W/m²]	[AB] Probe28_Heat Flux_Structure_back_5  (Total) [W/m²]	[AC] Probe29_Heat Flux_Structure_back_6  (Total) [W/m²]	
26	1	26,	2,1797e-003	3,9042e-002	0,27801	827,62	2,6366	999,45	1008,7	993,35	124,77	118,94	1,2812e-002	1,7902e-006	4,7826	943,31	418,95	8,4686e-003	6,0147e-007	9,8001e-006	9,9724e-006	6,1349e-004	1,1454e-002	1,8765e-003	82,769	3,7868e-004	4,9317e-008	2,7072e-003	200,64	1,9123e-007	1051,7	
27	1	27,	2,2357e-003	4,2254e-002	0,28998	827,37	2,7343	999,48	1009,	993,3	124,41	119,84	1,4722e-002	1,9005e-006	4,8775	948,25	437,51	8,5596e-003	6,423e-007	1,2703e-005	1,1117e-005	6,4078e-004	1,2508e-002	2,1594e-003	90,122	4,2126e-004	4,9457e-008	2,5528e-003	216,7	2,3625e-007	1055,4	
28	1	28,	2,2889e-003	4,5858e-002	0,30476	827,14	2,8287	999,51	1009,4	993,25	124,1	120,74	1,6935e-002	2,067e-006	4,9728	952,25	455,25	8,6289e-003	6,7838e-007	1,6175e-005	1,2333e-005	6,6836e-004	1,3591e-002	2,4819e-003	97,622	4,6619e-004	4,9512e-008	2,3143e-003	232,7	2,888e-007	1058,3	
29	1	29,	2,3392e-003	4,991e-002	0,32235	826,92	2,9195	999,53	1009,7	993,19	123,81	121,63	1,9481e-002	2,3167e-006	5,0691	955,42	472,18	8,6782e-003	7,1523e-007	2,0301e-005	1,3622e-005	6,9644e-004	1,4699e-002	2,8481e-003	105,25	5,1341e-004	4,9742e-008	1,9682e-003	248,61	3,4795e-007	1060,4	
30	1	30,	2,3867e-003	5,446e-002	0,34265	826,72	3,0068	999,54	1010,	993,13	123,56	122,51	2,239e-002	2,6851e-006	5,1671	957,87	488,31	8,7094e-003	7,6561e-007	2,5174e-005	1,4987e-005	7,2522e-004	1,5832e-002	3,2613e-003	112,99	5,6281e-004	4,9646e-008	1,4881e-003	264,38	4,1397e-007	1061,8	
31	1	31,	2,4314e-003	5,955e-002	0,36553	826,53	3,0904	999,55	1010,3	993,07	123,34	123,4	2,5689e-002	3,202e-006	5,2675	959,68	503,65	8,7241e-003	8,505e-007	3,0897e-005	1,6432e-005	7,5494e-004	1,6987e-002	3,7243e-003	120,82	6,1433e-004	5,0135e-008	8,5484e-004	279,97	4,8757e-007	1062,7	
32	1	32,	2,4734e-003	6,5213e-002	0,39081	826,35	3,1705	999,56	1010,6	993,01	123,15	124,27	2,941e-002	3,8989e-006	5,3709	960,92	518,21	8,7237e-003	1,0025e-006	3,7584e-005	1,7963e-005	7,8579e-004	1,816e-002	4,2387e-003	128,74	6,6784e-004	4,9315e-008	3,5849e-004	295,35	5,6902e-007	1063,	
33	1	33,	2,5129e-003	7,1476e-002	0,4183	826,19	3,2468	999,57	1010,9	992,94	122,98	125,14	3,3582e-002	4,8066e-006	5,4778	961,66	532,03	8,71e-003	1,2563e-006	4,536e-005	1,9583e-005	8,1801e-004	1,9351e-002	4,8056e-003	136,72	7,2326e-004	4,9143e-008	1,2967e-003	310,5	6,5823e-007	1062,9	
34	1	34,	2,5497e-003	7,8359e-002	0,44781	826,04	3,3196	999,58	1011,1	992,87	122,84	125,99	3,8235e-002	5,9581e-006	5,5886	961,95	545,12	8,6841e-003	1,6362e-006	5,4357e-005	2,1298e-005	8,5179e-004	2,0558e-002	5,4247e-003	144,76	7,8046e-004	4,9179e-008	2,7464e-003	325,4	7,5668e-007	1062,4	
35	1	35,	2,5841e-003	8,5876e-002	0,47915	825,9	3,3888	999,58	1011,4	992,81	122,72	126,85	4,34e-002	7,3915e-006	5,7039	961,85	557,51	8,6475e-003	2,1658e-006	6,4722e-005	2,3116e-005	8,8735e-004	2,1777e-002	6,0948e-003	152,85	8,3935e-004	4,9557e-008	4,6026e-003	340,02	8,6244e-007	1061,5	
36	1	36,	2,616e-003	9,4037e-002	0,51216	825,77	3,4544	999,58	1011,6	992,74	122,62	127,69	4,9108e-002	9,1465e-006	5,8241	961,4	569,22	8,6014e-003	2,8625e-006	7,6607e-005	2,5043e-005	9,249e-004	2,3007e-002	6,8138e-003	160,97	8,9979e-004	4,9261e-008	6,9282e-003	354,37	9,772e-007	1060,3	
37	1	37,	2,6457e-003	0,10285	0,54667	825,65	3,5166	999,59	1011,9	992,67	122,54	128,53	5,5392e-002	1,1272e-005	5,9496	960,64	580,28	8,547e-003	3,7468e-006	9,0177e-005	2,7087e-005	9,6462e-004	2,4246e-002	7,5785e-003	169,11	9,6168e-004	4,9436e-008	9,8045e-003	368,42	1,1014e-006	1058,8	
38	1	38,	2,6731e-003	0,11231	0,58257	825,54	3,5755	999,59	1012,1	992,6	122,48	129,36	6,2282e-002	1,3818e-005	6,0805	959,61	590,7	8,4854e-003	4,843e-006	1,056e-004	2,9255e-005	1,0067e-003	2,5493e-002	8,3847e-003	177,28	1,0249e-003	4,9689e-008	1,3324e-002	382,16	1,2345e-006	1057,1	
39	1	39,	2,6984e-003	0,12244	0,6197	825,44	3,631	999,59	1012,3	992,53	122,43	130,18	6,9812e-002	1,6846e-005	6,2173	958,34	600,53	8,4175e-003	6,1788e-006	1,2307e-004	3,1556e-005	1,0514e-003	2,6746e-002	9,2276e-003	185,46	1,0893e-003	4,942e-008	1,7588e-002	395,6	1,376e-006	1055,2	
40	1	40,	2,7217e-003	0,13321	0,65798	825,34	3,6833	999,59	1012,5	992,46	122,4	131,	7,8014e-002	2,042e-005	6,3601	956,85	609,77	8,3442e-003	7,7817e-006	1,4277e-004	3,3998e-005	1,0987e-003	2,8002e-002	1,0101e-002	193,64	1,1548e-003	4,936e-008	2,271e-002	408,72	1,5278e-006	1053,1	
41	1	41,	2,7432e-003	0,14464	0,6973	825,25	3,7324	999,59	1012,8	992,4	122,39	131,81	8,6918e-002	2,4609e-005	6,5091	955,17	618,46	8,2666e-003	9,6832e-006	1,6489e-004	3,6588e-005	1,149e-003	2,9262e-002	1,0999e-002	201,82	1,2213e-003	4,9053e-008	2,8812e-002	421,54	1,6883e-006	1050,8	
42	1	42,	2,7629e-003	0,15673	0,73756	825,17	3,7785	999,59	1013,	992,33	122,38	132,62	9,6558e-002	2,949e-005	6,6644	953,32	626,61	8,1853e-003	1,1915e-005	1,8964e-004	3,9335e-005	1,2023e-003	3,0522e-002	1,1913e-002	209,99	1,2885e-003	4,9345e-008	3,6026e-002	434,03	1,8581e-006	1048,3	
43	1	43,	2,7811e-003	0,16946	0,7787	825,1	3,8217	999,59	1013,2	992,26	122,39	133,42	0,10696	3,5148e-005	6,8262	951,32	634,26	8,1011e-003	1,4511e-005	2,1724e-004	4,2245e-005	1,2588e-003	3,1781e-002	1,2837e-002	218,16	1,3565e-003	4,9404e-008	4,4492e-002	446,21	2,0369e-006	1045,7	
44	1	44,	2,7979e-003	0,18285	0,82063	825,03	3,8619	999,59	1013,4	992,19	122,41	134,21	0,11817	4,1665e-005	6,9945	949,19	641,43	8,0147e-003	1,7508e-005	2,479e-004	4,5327e-005	1,3186e-003	3,3039e-002	1,3762e-002	226,3	1,4251e-003	4,9355e-008	5,4361e-002	458,08	2,2257e-006	1043,	
45	1	45,	2,8135e-003	0,19687	0,8633	824,97	3,8994	999,59	1013,6	992,12	122,45	135,	0,1302	4,914e-005	7,1693	946,95	648,13	7,9266e-003	2,0942e-005	2,8183e-004	4,8587e-005	1,382e-003	3,4293e-002	1,4678e-002	234,43	1,4942e-003	4,9308e-008	6,5791e-002	469,63	2,4249e-006	1040,2	
46	1	46,	2,8281e-003	0,21154	0,90664	824,91	3,9341	999,59	1013,8	992,06	122,49	135,79	0,14309	5,7668e-005	7,3507	944,6	654,38	7,8376e-003	2,4848e-005	3,1928e-004	5,2031e-005	1,4489e-003	3,5543e-002	1,5578e-002	242,54	1,5636e-003	4,9218e-008	7,895e-002	480,88	2,632e-006	1037,3	
47	1	47,	2,8419e-003	0,22685	0,95061	824,85	3,9663	999,59	1013,9	991,99	122,54	136,57	0,15687	6,7356e-005	7,5385	942,16	660,22	7,748e-003	2,9263e-005	3,6046e-004	5,5666e-005	1,5196e-003	3,6787e-002	1,6453e-002	250,62	1,6333e-003	4,9406e-008	9,4011e-002	491,82	2,8496e-006	1034,3	
48	1	48,	2,8552e-003	0,24278	0,99516	824,81	3,9959	999,59	1014,1	991,93	122,6	137,35	0,17156	7,8311e-005	7,7327	939,65	665,66	7,6583e-003	3,4224e-005	4,0561e-004	5,9497e-005	1,5942e-003	3,8024e-002	1,7293e-002	258,67	1,7031e-003	4,9431e-008	0,11116	502,46	3,0762e-006	1031,3	
49	1	49,	2,8682e-003	0,25935	1,0402	824,76	4,023	999,59	1014,3	991,86	122,67	138,12	0,18719	9,0649e-005	7,9333	937,07	670,71	7,5691e-003	3,9762e-005	4,5497e-004	6,3527e-005	1,6727e-003	3,9253e-002	1,8089e-002	266,68	1,7729e-003	4,9833e-008	0,13057	512,8	3,3127e-006	1028,2	
50	1	50,	2,8811e-003	0,27654	1,0858	824,72	4,0478	999,59	1014,5	991,8	122,74	138,89	0,2038	1,0449e-004	8,1401	934,43	675,39	7,4806e-003	4,5914e-005	5,0877e-004	6,7762e-005	1,7553e-003	4,0473e-002	1,8834e-002	274,67	1,8426e-003	4,9693e-008	0,15245	522,86	3,5576e-006	1025,	
51	1	51,	2,8942e-003	0,29435	1,1318	824,68	4,0704	999,59	1014,7	991,73	122,82	139,66	0,22139	1,1995e-004	8,353	931,74	679,73	7,3933e-003	5,2706e-005	5,6727e-004	7,2204e-005	1,8421e-003	4,1682e-002	1,9519e-002	282,62	1,9121e-003	4,9715e-008	0,177	532,63	3,8113e-006	1021,8	
52	1	52,	2,9079e-003	0,31277	1,1783	824,65	4,0907	999,59	1014,8	991,67	122,91	140,42	0,24001	1,3717e-004	8,5719	929,02	683,74	7,3074e-003	6,0168e-005	6,307e-004	7,6858e-005	1,9333e-003	4,288e-002	2,0137e-002	290,53	1,9813e-003	4,955e-008	0,20441	542,11	4,0732e-006	1018,6	
53	1	53,	2,9224e-003	0,3318	1,2251	824,61	4,1089	999,59	1015,	991,6	123,01	141,18	0,25967	1,5626e-004	8,7966	926,25	687,43	7,2233e-003	6,8323e-005	6,9931e-004	8,1724e-005	2,0289e-003	4,4065e-002	2,0682e-002	298,4	2,0501e-003	4,8918e-008	0,23489	551,33	4,3448e-006	1015,3	
54	1	54,	2,938e-003	0,35144	1,2723	824,58	4,1251	999,59	1015,2	991,54	123,1	141,94	0,28039	1,7738e-004	9,0269	923,46	690,83	7,1412e-003	7,7189e-005	7,7335e-004	8,6805e-005	2,129e-003	4,5237e-002	2,1149e-002	306,23	2,1183e-003	4,9709e-008	0,26864	560,27	4,6244e-006	1012,	
55	1	55,	2,9553e-003	0,37167	1,3198	824,56	4,1393	999,59	1015,3	991,48	123,21	142,7	0,30219	2,0065e-004	9,2627	920,64	693,93	7,0613e-003	8,6779e-005	8,5307e-004	9,2103e-005	2,2338e-003	4,6393e-002	2,1534e-002	314,02	2,186e-003	4,9618e-008	0,30588	568,96	4,9129e-006	1008,7	
56	1	56,	2,9744e-003	0,39251	1,3676	824,53	4,1516	999,59	1015,5	991,42	123,32	143,45	0,3251	2,2621e-004	9,5038	917,81	696,77	6,9839e-003	9,71e-005	9,3872e-004	9,7617e-005	2,3434e-003	4,7534e-002	2,1837e-002	321,77	2,2529e-003	4,8799e-008	0,34681	577,38	5,2095e-006	1005,3	
57	1	57,	2,9958e-003	0,41393	1,4157	824,51	4,1621	999,59	1015,6	991,36	123,43	144,2	0,34913	2,5421e-004	9,75	914,96	699,35	6,9091e-003	1,0815e-004	1,0306e-003	1,0335e-004	2,4579e-003	4,8658e-002	2,2059e-002	329,47	2,3191e-003	4,9556e-008	0,39165	585,56	5,5133e-006	1002,	
58	1	58,	3,02e-003	0,43593	1,4641	824,49	4,1709	999,59	1015,8	991,3	123,54	144,95	0,3743	2,848e-004	10,001	912,11	701,69	6,8371e-003	1,1992e-004	1,1289e-003	1,093e-004	2,5775e-003	4,9763e-002	2,2205e-002	337,12	2,3844e-003	4,9384e-008	0,4406	593,49	5,8243e-006	998,64	
59	1	59,	3,0473e-003	0,45851	1,5127	824,47	4,178	999,59	1015,9	991,24	123,66	145,7	0,40062	3,1812e-004	10,257	909,25	703,8	6,768e-003	1,324e-004	1,2339e-003	1,1546e-004	2,7022e-003	5,0849e-002	2,2283e-002	344,74	2,4488e-003	4,9268e-008	0,49387	601,18	6,1427e-006	995,28	
60	1	60,	3,0782e-003	0,48167	1,5615	824,46	4,1835	999,59	1016,1	991,18	123,78	146,44	0,42812	3,5432e-004	10,518	906,38	705,68	6,702e-003	1,4555e-004	1,3458e-003	1,2184e-004	2,8322e-003	5,1915e-002	2,2307e-002	352,3	2,5122e-003	4,9453e-008	0,55166	608,64	6,4687e-006	991,92	
61	1	61,	3,1132e-003	0,5054	1,6105	824,44	4,1875	999,58	1016,2	991,12	123,91	147,18	0,4568	3,9356e-004	10,782	903,52	707,36	6,6391e-003	1,5933e-004	1,4651e-003	1,2843e-004	2,9677e-003	5,2958e-002	2,2298e-002	359,82	2,5745e-003	4,9213e-008	0,61418	615,87	6,8009e-006	988,56	
62	1	62,	3,1528e-003	0,52968	1,6597	824,43	4,19	999,58	1016,4	991,06	124,04	147,92	0,48667	4,3598e-004	11,051	900,67	708,83	6,5796e-003	1,7369e-004	1,5918e-003	1,3524e-004	3,1088e-003	5,3978e-002	2,2283e-002	367,29	2,6358e-003	4,9103e-008	0,68161	622,88	7,1396e-006	985,2	
63	1	63,	3,1975e-003	0,55452	1,709	824,42	4,1911	999,58	1016,5	991,	124,17	148,66	0,51775	4,8173e-004	11,325	897,82	710,12	6,5234e-003	1,8858e-004	1,7264e-003	1,4225e-004	3,2556e-003	5,4974e-002	2,2299e-002	374,71	2,696e-003	4,907e-008	0,75417	629,68	7,4849e-006	981,85	
64	1	64,	3,2478e-003	0,57992	1,7586	824,4	4,1909	999,58	1016,7	990,95	124,3	149,39	0,55004	5,3098e-004	11,601	894,97	711,23	6,4706e-003	2,039e-004	1,869e-003	1,4947e-004	3,4084e-003	5,5943e-002	2,239e-002	382,09	2,7551e-003	4,9252e-008	0,83202	636,27	7,8359e-006	978,51	
65	1	65,	3,3042e-003	0,60585	1,8082	824,39	4,1894	999,58	1016,8	990,89	124,43	150,12	0,58356	5,8387e-004	11,882	892,14	712,17	6,4213e-003	2,1956e-004	2,0201e-003	1,569e-004	3,5674e-003	5,6884e-002	2,2612e-002	389,42	2,8132e-003	4,9747e-008	0,91536	642,65	8,1924e-006	975,18	
