	Steps	Time [s]	[A] Probe1_Heat Flux_Carrier_center  (Total) [W/m²]	[B] Probe2_Heat Flux_Carrier_corner1  (Total) [W/m²]	[C] Probe3_Heat Flux_GuideRail_top  (Total) [W/m²]	[D] Probe4_Heat Flux_GuideRail_middle  (Total) [W/m²]	[E] Probe5_Heat Flux_GuideRail_bottom  (Total) [W/m²]	[F] Probe6_Heat Flux_MotorBase_front  (Total) [W/m²]	[G] Probe7_Heat Flux_MotorBase_side  (Total) [W/m²]	[H] Probe8_Heat Flux_MotorBase_corner  (Total) [W/m²]	[I] Probe9_Heat Flux_BearingTop  (Total) [W/m²]	[J] Probe10_Heat Flux_BearingBottom  (Total) [W/m²]	[K] Probe11_Heat Flux_Structure_front_1  (Total) [W/m²]	[L] Probe12_Heat Flux_Structure_front_2  (Total) [W/m²]	[M] Probe13_Heat Flux_Structure_front_3  (Total) [W/m²]	[N] Probe14_Heat Flux_Structure_front_4  (Total) [W/m²]	[O] Probe15_Heat Flux_Structure_lateral_1  (Total) [W/m²]	[P] Probe16_Heat Flux_Structure_lateral_2  (Total) [W/m²]	[Q] Probe17_Heat Flux_Structure_lateral_3  (Total) [W/m²]	[R] Probe18_Heat Flux_Structure_lateral_4  (Total) [W/m²]	[S] Probe19_Heat Flux_Structure_lateral_5  (Total) [W/m²]	[T] Probe20_Heat Flux_Structure_top_1  (Total) [W/m²]	[U] Probe21_Heat Flux_Structure_top_2  (Total) [W/m²]	[V] Probe22_Heat Flux_Structure_top_3  (Total) [W/m²]	[W] Probe23_Heat Flux_Structure_top_4  (Total) [W/m²]	[X] Probe24_Heat Flux_Structure_back_1  (Total) [W/m²]	[Y] Probe25_Heat Flux_Structure_back_2  (Total) [W/m²]	[Z] Probe26_Heat Flux_Structure_back_3  (Total) [W/m²]	[AA] Probe27_Heat Flux_Structure_back_4  (Total) [W/m²]	[AB] Probe28_Heat Flux_Structure_back_5  (Total) [W/m²]	[AC] Probe29_Heat Flux_Structure_back_6  (Total) [W/m²]	
11	1	11,	959,83	1573,5	1652,1	2061,6	1654,1	1491,6	1491,5	1529,2	863,59	1288,7	736,47	102,87	979,96	5362,8	1226,	971,77	971,55	982,65	992,25	1330,7	939,02	1318,6	716,03	7,2058	956,49	1013,9	983,31	1431,4	6982,3	
12	1	12,	960,75	1571,4	1647,7	2059,4	1649,7	1493,2	1492,8	1530,7	851,07	1296,	745,56	107,56	979,82	5805,8	1336,9	971,57	970,48	984,08	990,92	1328,2	937,86	1317,	707,96	7,8195	955,68	1012,8	988,07	1455,4	7420,6	
13	1	13,	961,16	1568,6	1643,3	2057,2	1645,3	1494,6	1493,7	1531,9	832,	1301,	753,77	112,03	979,5	6195,9	1469,3	971,25	969,16	985,32	989,52	1325,5	936,54	1315,1	700,76	8,4075	954,97	1011,7	997,95	1477,2	7793,5	
14	1	14,	961,19	1565,5	1639,	2054,9	1641,	1495,6	1494,5	1532,8	807,51	1304,	761,25	116,33	979,05	6536,4	1619,8	970,91	967,71	986,44	988,15	1322,6	935,11	1313,	694,32	8,9747	954,35	1010,8	1014,9	1497,	8108,3	
15	1	15,	960,95	1562,1	1634,7	2052,7	1636,6	1496,4	1495,1	1533,6	778,54	1305,4	768,12	120,45	978,48	6831,9	1784,6	970,58	966,17	987,46	986,85	1319,7	933,64	1310,6	688,54	9,525	953,83	1009,9	1040,7	1515,	8372,2	
16	1	16,	960,5	1558,5	1630,5	2050,4	1632,3	1497,1	1495,6	1534,2	745,89	1305,4	774,46	124,42	977,83	7086,9	1959,7	970,27	964,58	988,4	985,64	1316,6	932,15	1308,1	683,36	10,061	953,4	1009,1	1077,	1531,3	8592,2	
17	1	17,	959,89	1554,7	1626,3	2048,2	1628,	1497,6	1495,9	1534,7	710,25	1304,2	780,33	128,26	977,1	7306,2	2141,5	969,99	962,97	989,27	984,54	1313,5	930,66	1305,6	678,7	10,584	953,05	1008,4	1124,6	1546,1	8774,4	
18	1	18,	959,18	1550,8	1622,1	2046,	1623,8	1498,	1496,2	1535,1	672,24	1301,9	785,8	131,96	976,31	7494,	2326,9	969,74	961,34	990,07	983,54	1310,4	929,18	1303,	674,52	11,096	952,79	1007,8	1183,9	1559,5	8924,	
19	1	19,	958,37	1546,9	1618,	2043,8	1619,5	1498,3	1496,3	1535,5	632,41	1298,9	790,91	135,56	975,46	7654,2	2513,3	969,52	959,71	990,79	982,62	1307,2	927,73	1300,3	670,76	11,596	952,61	1007,2	1254,6	1571,8	9045,9	
20	1	20,	957,5	1542,9	1613,8	2041,7	1615,2	1498,6	1496,5	1535,7	591,29	1295,	795,71	139,04	974,55	7790,2	2698,6	969,3	958,07	991,43	981,79	1304,1	926,3	1297,6	667,41	12,084	952,5	1006,7	1335,8	1582,9	9143,8	
21	1	21,	956,58	1538,9	1609,8	2039,5	1610,9	1498,8	1496,5	1536,	549,43	1290,6	800,22	142,41	973,61	7905,2	2881,1	969,1	956,44	992,	981,03	1301,	924,9	1294,9	664,41	12,561	952,47	1006,3	1426,4	1593,	9221,3	
22	1	22,	955,62	1534,9	1605,7	2037,5	1606,6	1499,	1496,6	1536,2	507,4	1285,5	804,47	145,7	972,62	8001,9	3059,4	968,9	954,8	992,49	980,33	1297,9	923,52	1292,2	661,75	13,026	952,5	1005,9	1525,	1602,2	9281,3	
23	1	23,	954,64	1530,9	1601,7	2035,4	1602,3	1499,1	1496,6	1536,4	465,85	1280,1	808,48	148,89	971,59	8082,4	3232,8	968,69	953,16	992,9	979,68	1294,8	922,17	1289,5	659,4	13,477	952,6	1005,6	1630,2	1610,6	9326,1	
24	1	24,	953,64	1526,9	1597,8	2033,4	1597,9	1499,2	1496,5	1536,5	425,6	1274,2	812,28	151,99	970,52	8149,	3400,3	968,48	951,53	993,24	979,07	1291,7	920,85	1286,7	657,34	13,916	952,76	1005,3	1740,9	1618,3	9358,	
25	1	25,	952,62	1522,9	1593,8	2031,4	1593,5	1499,3	1496,5	1536,6	387,63	1268,	815,89	155,02	969,42	8203,2	3561,6	968,26	949,9	993,51	978,48	1288,6	919,55	1284,	655,55	14,341	952,98	1005,	1855,7	1625,3	9378,6	
26	1	26,	951,6	1518,9	1590,	2029,4	1589,2	1499,3	1496,4	1536,7	353,24	1261,6	819,31	157,97	968,29	8246,7	3716,1	968,02	948,27	993,7	977,9	1285,6	918,28	1281,3	654,01	14,752	953,24	1004,8	1973,6	1631,7	9389,6	
27	1	27,	950,57	1514,9	1586,1	2027,5	1584,8	1499,4	1496,4	1536,8	324,07	1254,9	822,56	160,84	967,13	8280,8	3863,9	967,76	946,65	993,82	977,34	1282,6	917,03	1278,5	652,7	15,149	953,56	1004,7	2093,6	1637,5	9392,1	
28	1	28,	949,53	1511,	1582,3	2025,6	1580,3	1499,4	1496,3	1536,9	302,08	1248,	825,67	163,65	965,94	8306,6	4004,6	967,49	945,02	993,88	976,78	1279,6	915,81	1275,8	651,62	15,531	953,92	1004,6	2214,8	1642,9	9387,4	
29	1	29,	948,5	1507,1	1578,5	2023,7	1575,9	1499,5	1496,2	1537,	289,3	1241,	828,62	166,38	964,72	8325,1	4138,4	967,19	943,4	993,88	976,21	1276,6	914,6	1273,1	650,75	15,899	954,32	1004,5	2336,6	1647,8	9376,3	
30	1	30,	947,47	1503,2	1574,7	2021,9	1571,4	1499,5	1496,1	1537,	287,25	1233,8	831,44	169,06	963,48	8337,2	4265,2	966,87	941,79	993,81	975,63	1273,7	913,41	1270,4	650,07	16,253	954,76	1004,4	2458,3	1652,3	9359,7	
31	1	31,	946,44	1499,3	1571,	2020,1	1566,9	1499,5	1496,	1537,1	296,38	1226,6	834,14	171,67	962,21	8343,5	4385,2	966,52	940,17	993,68	975,03	1270,8	912,24	1267,7	649,57	16,591	955,23	1004,4	2579,5	1656,4	9338,3	
32	1	32,	945,41	1495,5	1567,3	2018,3	1562,4	1499,5	1495,8	1537,1	315,89	1219,3	836,72	174,22	960,91	8344,9	4498,4	966,15	938,56	993,49	974,41	1267,9	911,08	1265,1	649,25	16,916	955,73	1004,4	2699,7	1660,1	9312,7	
33	1	33,	944,39	1491,7	1563,6	2016,5	1557,9	1499,5	1495,7	1537,1	344,1	1212,	839,19	176,71	959,59	8341,9	4605,	965,76	936,95	993,25	973,77	1265,	909,94	1262,4	649,09	17,226	956,27	1004,4	2818,5	1663,6	9283,5	
34	1	34,	943,37	1487,9	1560,	2014,8	1553,4	1499,5	1495,6	1537,2	379,15	1204,6	841,55	179,15	958,25	8334,9	4705,3	965,34	935,35	992,95	973,1	1262,2	908,81	1259,8	649,08	17,522	956,82	1004,4	2935,7	1666,7	9251,2	
35	1	35,	942,35	1484,1	1556,4	2013,1	1548,8	1499,6	1495,5	1537,2	419,34	1197,2	843,81	181,54	956,89	8324,4	4799,4	964,89	933,74	992,61	972,39	1259,4	907,69	1257,2	649,22	17,805	957,4	1004,5	3050,9	1669,6	9216,	
36	1	36,	941,34	1480,4	1552,8	2011,3	1544,2	1499,6	1495,4	1537,2	463,34	1189,8	845,98	183,87	955,5	8310,9	4887,5	964,42	932,14	992,22	971,66	1256,6	906,58	1254,5	649,49	18,074	957,99	1004,5	3164,1	1672,2	9178,5	
37	1	37,	940,34	1476,7	1549,3	2009,7	1539,7	1499,6	1495,2	1537,2	510,15	1182,4	848,06	186,16	954,1	8294,6	4969,9	963,92	930,54	991,78	970,89	1253,8	905,48	1251,9	649,9	18,33	958,61	1004,6	3275,	1674,6	9138,8	
38	1	38,	939,34	1473,	1545,8	2008,	1535,1	1499,6	1495,1	1537,2	559,03	1175,	850,06	188,4	952,67	8276,	5046,7	963,4	928,95	991,3	970,09	1251,1	904,39	1249,4	650,42	18,573	959,23	1004,7	3383,4	1676,7	9097,4	
39	1	39,	938,34	1469,3	1542,3	2006,4	1530,5	1499,6	1495,	1537,2	609,44	1167,7	851,98	190,59	951,23	8255,1	5118,2	962,85	927,35	990,77	969,25	1248,4	903,31	1246,8	651,05	18,804	959,86	1004,8	3489,4	1678,7	9054,3	
40	1	40,	937,36	1465,7	1538,9	2004,7	1525,9	1499,6	1494,9	1537,2	661,	1160,3	853,82	192,73	949,77	8232,4	5184,6	962,28	925,77	990,21	968,37	1245,6	902,24	1244,3	651,79	19,022	960,51	1004,9	3592,8	1680,5	9010,	
41	1	41,	936,37	1462,1	1535,5	2003,1	1521,2	1499,6	1494,8	1537,1	713,39	1153,	855,59	194,84	948,29	8207,9	5246,2	961,68	924,18	989,61	967,46	1243,	901,17	1241,7	652,64	19,229	961,16	1004,9	3693,6	1682,1	8964,4	
42	1	42,	935,4	1458,5	1532,1	2001,5	1516,6	1499,6	1494,7	1537,1	766,41	1145,8	857,29	196,9	946,79	8182,	5303,	961,06	922,59	988,97	966,51	1240,3	900,11	1239,2	653,57	19,425	961,81	1005,	3791,8	1683,6	8917,8	
43	1	43,	934,43	1455,	1528,7	1999,9	1512,	1499,6	1494,6	1537,1	819,87	1138,5	858,93	198,92	945,28	8154,7	5355,4	960,42	921,01	988,3	965,52	1237,7	899,05	1236,7	654,6	19,61	962,46	1005,1	3887,2	1684,9	8870,4	
44	1	44,	933,46	1451,4	1525,4	1998,4	1507,3	1499,6	1494,5	1537,1	873,65	1131,4	860,5	200,9	943,76	8126,3	5403,6	959,76	919,43	987,59	964,49	1235,	898,	1234,2	655,71	19,785	963,11	1005,2	3980,	1686,	8822,3	
45	1	45,	932,5	1447,9	1522,	1996,8	1502,7	1499,6	1494,4	1537,	927,62	1124,2	862,02	202,84	942,22	8096,8	5447,7	959,07	917,86	986,86	963,43	1232,4	896,95	1231,7	656,91	19,95	963,76	1005,3	4070,1	1687,1	8773,6	
46	1	46,	931,55	1444,4	1518,8	1995,3	1498,1	1499,6	1494,3	1537,	981,71	1117,2	863,47	204,75	940,67	8066,5	5487,9	958,36	916,28	986,09	962,33	1229,9	895,9	1229,3	658,17	20,106	964,41	1005,4	4157,5	1688,	8724,4	
47	1	47,	930,6	1441,	1515,5	1993,8	1493,4	1499,6	1494,2	1537,	1035,8	1110,1	864,88	206,62	939,11	8035,3	5524,4	957,63	914,71	985,29	961,2	1227,3	894,86	1226,9	659,51	20,253	965,05	1005,5	4242,3	1688,8	8674,8	
48	1	48,	929,65	1437,5	1512,3	1992,2	1488,8	1499,6	1494,2	1536,9	1090,	1103,2	866,23	208,45	937,53	8003,5	5557,4	956,89	913,14	984,47	960,03	1224,7	893,82	1224,4	660,92	20,391	965,69	1005,5	4324,5	1689,5	8624,9	
49	1	49,	928,72	1434,1	1509,	1990,7	1484,1	1499,6	1494,1	1536,9	1144,	1096,2	867,52	210,25	935,95	7971,	5587,1	956,12	911,58	983,62	958,82	1222,2	892,78	1222,	662,39	20,523	966,31	1005,6	4404,1	1690,1	8574,8	
50	1	50,	927,78	1430,7	1505,9	1989,3	1479,5	1499,6	1494,	1536,8	1198,	1089,4	868,78	212,01	934,35	7938,	5613,7	955,33	910,02	982,74	957,58	1219,7	891,74	1219,6	663,93	20,647	966,93	1005,6	4481,1	1690,6	8524,5	
51	1	51,	926,86	1427,4	1502,7	1987,8	1474,8	1499,6	1494,	1536,8	1251,8	1082,6	869,98	213,75	932,75	7904,6	5637,2	954,52	908,46	981,84	956,31	1217,2	890,7	1217,2	665,52	20,765	967,54	1005,7	4555,6	1691,1	8474,1	
52	1	52,	925,93	1424,	1499,6	1986,3	1470,2	1499,6	1494,	1536,7	1305,4	1075,9	871,14	215,45	931,14	7870,8	5657,8	953,7	906,9	980,92	955,01	1214,7	889,66	1214,9	667,16	20,877	968,13	1005,7	4627,7	1691,4	8423,7	
53	1	53,	925,02	1420,7	1496,4	1984,9	1465,6	1499,6	1493,9	1536,7	1358,9	1069,2	872,26	217,12	929,52	7836,7	5675,7	952,85	905,34	979,97	953,68	1212,3	888,63	1212,5	668,86	20,984	968,71	1005,7	4697,4	1691,7	8373,3	
54	1	54,	924,1	1417,4	1493,3	1983,4	1460,9	1499,6	1493,9	1536,6	1412,1	1062,6	873,34	218,76	927,89	7802,3	5691,1	951,99	903,79	979,01	952,32	1209,8	887,59	1210,2	670,6	21,088	969,28	1005,7	4764,6	1691,9	8322,9	
55	1	55,	923,19	1414,1	1490,3	1982,	1456,3	1499,6	1493,9	1536,6	1465,1	1056,1	874,37	220,37	926,26	7767,7	5704,	951,12	902,24	978,02	950,92	1207,4	886,55	1207,8	672,4	21,188	969,84	1005,7	4829,6	1692,	8272,6	
56	1	56,	922,29	1410,8	1487,2	1980,5	1451,7	1499,6	1493,8	1536,5	1517,9	1049,6	875,37	221,95	924,63	7732,9	5714,6	950,22	900,7	977,02	949,5	1205,	885,51	1205,5	674,24	21,287	970,37	1005,7	4892,3	1692,	8222,4	
57	1	57,	921,39	1407,6	1484,2	1979,1	1447,1	1499,6	1493,8	1536,5	1570,4	1043,2	876,34	223,5	922,99	7698,1	5722,9	949,32	899,15	976,	948,06	1202,6	884,48	1203,2	676,12	21,383	970,9	1005,6	4952,8	1692,	8172,4	
58	1	58,	920,5	1404,3	1481,2	1977,7	1442,5	1499,6	1493,8	1536,4	1622,6	1036,9	877,26	225,03	921,34	7663,1	5729,2	948,39	897,61	974,96	946,58	1200,2	883,44	1200,9	678,04	21,48	971,4	1005,6	5011,1	1692,	8122,6	
59	1	59,	919,61	1401,1	1478,2	1976,3	1437,9	1499,6	1493,9	1536,4	1674,5	1030,7	878,16	226,53	919,69	7628,	5733,6	947,46	896,07	973,9	945,08	1197,8	882,39	1198,7	680,	21,577	971,89	1005,5	5067,4	1691,8	8073,	
60	1	60,	918,72	1397,9	1475,3	1974,9	1433,3	1499,6	1493,9	1536,3	1726,2	1024,5	879,02	228,	918,04	7593,	5736,	946,5	894,53	972,83	943,56	1195,5	881,35	1196,4	682,	21,676	972,37	1005,4	5121,5	1691,7	8023,6	
61	1	61,	917,84	1394,7	1472,3	1973,5	1428,7	1499,6	1493,9	1536,2	1777,5	1018,4	879,85	229,45	916,39	7557,9	5736,7	945,54	893,	971,74	942,01	1193,1	880,31	1194,1	684,03	21,778	972,82	1005,3	5173,7	1691,5	7974,4	
62	1	62,	916,96	1391,6	1469,4	1972,1	1424,1	1499,6	1493,9	1536,2	1828,5	1012,4	880,65	230,87	914,74	7522,9	5735,7	944,56	891,47	970,64	940,44	1190,8	879,26	1191,9	686,1	21,884	973,26	1005,2	5223,9	1691,2	7925,5	
63	1	63,	916,09	1388,4	1466,5	1970,8	1419,6	1499,6	1494,	1536,1	1879,2	1006,5	881,42	232,27	913,08	7487,9	5733,1	943,57	889,94	969,52	938,85	1188,5	878,21	1189,7	688,2	21,996	973,68	1005,1	5272,2	1690,9	7876,9	
64	1	64,	915,22	1385,3	1463,6	1969,4	1415,	1499,6	1494,	1536,	1929,6	1000,6	882,16	233,64	911,43	7453,	5729,1	942,56	888,42	968,39	937,24	1186,2	877,16	1187,5	690,33	22,114	974,08	1004,9	5318,7	1690,5	7828,7	
65	1	65,	914,35	1382,2	1460,7	1968,	1410,5	1499,6	1494,1	1536,	1979,6	994,84	882,88	234,99	909,78	7418,1	5723,6	941,54	886,89	967,25	935,61	1183,9	876,11	1185,3	692,49	22,24	974,47	1004,8	5363,3	1690,1	7780,7	
66	1	66,	913,49	1379,1	1457,9	1966,7	1406,	1499,6	1494,1	1535,9	2029,3	989,15	883,57	236,32	908,12	7383,4	5716,8	940,52	885,37	966,1	933,95	1181,6	875,06	1183,1	694,67	22,375	974,83	1004,6	5406,2	1689,7	7733,	
67	1	67,	912,63	1376,	1455,1	1965,3	1401,5	1499,6	1494,2	1535,8	2078,7	983,55	884,23	237,63	906,47	7348,8	5708,7	939,48	883,85	964,93	932,28	1179,3	874,	1180,9	696,89	22,521	975,18	1004,4	5447,4	1689,2	7685,7	
68	1	68,	911,77	1372,9	1452,3	1964,	1397,	1499,6	1494,3	1535,8	2127,8	978,04	884,87	238,91	904,83	7314,3	5699,4	938,43	882,34	963,75	930,6	1177,1	872,94	1178,7	699,13	22,679	975,5	1004,2	5487,	1688,7	7638,7	
69	1	69,	910,92	1369,9	1449,5	1962,7	1392,5	1499,6	1494,3	1535,7	2176,4	972,62	885,48	240,18	903,18	7280,	5689,	937,36	880,83	962,56	928,89	1174,8	871,88	1176,6	701,4	22,851	975,81	1004,	5524,9	1688,1	7592,1	
70	1	70,	910,07	1366,9	1446,7	1961,3	1388,	1499,6	1494,4	1535,6	2224,8	967,3	886,08	241,42	901,54	7245,8	5677,6	936,29	879,32	961,36	927,17	1172,6	870,82	1174,4	703,69	23,036	976,1	1003,8	5561,3	1687,6	7545,8	
71	1	71,	909,23	1363,8	1443,9	1960,	1383,5	1499,6	1494,5	1535,5	2272,8	962,06	886,64	242,64	899,91	7211,8	5665,1	935,21	877,81	960,16	925,43	1170,3	869,75	1172,3	706,01	23,238	976,37	1003,5	5596,1	1687,	7499,9	
72	1	72,	908,38	1360,8	1441,2	1958,7	1379,1	1499,6	1494,6	1535,5	2320,5	956,92	887,19	243,84	898,27	7177,9	5651,7	934,12	876,3	958,94	923,68	1168,1	868,68	1170,2	708,34	23,457	976,63	1003,3	5629,5	1686,3	7454,3	
73	1	73,	907,54	1357,8	1438,5	1957,4	1374,7	1499,6	1494,8	1535,4	2367,8	951,87	887,72	245,03	896,65	7144,3	5637,5	933,02	874,8	957,71	921,92	1165,9	867,61	1168,1	710,7	23,695	976,86	1003,	5661,5	1685,7	7409,1	
74	1	74,	906,71	1354,9	1435,8	1956,	1370,3	1499,6	1494,9	1535,3	2414,8	946,92	888,23	246,19	895,02	7110,8	5622,3	931,91	873,3	956,48	920,14	1163,7	866,54	1166,	713,09	23,953	977,08	1002,7	5692,	1685,	7364,3	
75	1	75,	905,87	1351,9	1433,1	1954,7	1365,9	1499,6	1495,	1535,2	2461,4	942,06	888,71	247,33	893,41	7077,5	5606,5	930,79	871,8	955,23	918,35	1161,6	865,46	1163,9	715,49	24,231	977,27	1002,4	5721,2	1684,2	7319,8	
76	1	76,	905,04	1348,9	1430,4	1953,4	1361,5	1499,6	1495,1	1535,1	2507,7	937,3	889,18	248,46	891,8	7044,5	5589,8	929,66	870,31	953,98	916,54	1159,4	864,38	1161,8	717,91	24,532	977,45	1002,1	5749,1	1683,5	7275,7	
77	1	77,	904,21	1346,	1427,8	1952,1	1357,1	1499,6	1495,3	1535,1	2553,6	932,65	889,63	249,57	890,2	7011,6	5572,5	928,53	868,82	952,72	914,72	1157,2	863,3	1159,7	720,35	24,856	977,62	1001,8	5775,8	1682,7	7232,	
78	1	78,	903,39	1343,1	1425,1	1950,9	1352,7	1499,6	1495,4	1535,	2599,2	928,09	890,06	250,65	888,6	6978,9	5554,6	927,39	867,33	951,46	912,9	1155,1	862,21	1157,7	722,81	25,204	977,76	1001,5	5801,2	1682,	7188,7	
79	1	79,	902,56	1340,2	1422,5	1949,6	1348,4	1499,6	1495,6	1534,9	2644,4	923,63	890,48	251,73	887,01	6946,5	5536,	926,23	865,84	950,19	911,06	1152,9	861,13	1155,6	725,28	25,577	977,89	1001,1	5825,4	1681,1	7145,7	
80	1	80,	901,74	1337,3	1419,9	1948,3	1344,1	1499,6	1495,7	1534,8	2689,3	919,28	890,87	252,78	885,43	6914,3	5516,9	925,08	864,35	948,91	909,21	1150,8	860,04	1153,6	727,78	25,976	978,	1000,8	5848,4	1680,3	7103,1	
81	1	81,	900,92	1334,4	1417,3	1947,	1339,8	1499,6	1495,9	1534,7	2733,9	915,03	891,25	253,82	883,86	6882,3	5497,2	923,91	862,87	947,62	907,35	1148,7	858,94	1151,5	730,29	26,402	978,09	1000,4	5870,3	1679,5	7060,9	
82	1	82,	900,11	1331,5	1414,7	1945,7	1335,5	1499,6	1496,1	1534,7	2778,1	910,88	891,62	254,84	882,3	6850,5	5477,	922,74	861,39	946,33	905,49	1146,6	857,85	1149,5	732,81	26,854	978,17	1000,1	5891,1	1678,6	7019,1	
83	1	83,	899,29	1328,7	1412,2	1944,4	1331,2	1499,6	1496,3	1534,6	2822,	906,83	891,97	255,85	880,75	6819,	5456,4	921,56	859,91	945,03	903,61	1144,4	856,75	1147,5	735,36	27,335	978,23	999,7	5910,9	1677,7	6977,6	
84	1	84,	898,48	1325,8	1409,6	1943,2	1327,	1499,6	1496,4	1534,5	2865,5	902,89	892,3	256,84	879,2	6787,6	5435,4	920,38	858,44	943,73	901,73	1142,3	855,65	1145,5	737,91	27,843	978,27	999,32	5929,6	1676,8	6936,5	
85	1	85,	897,67	1323,	1407,1	1941,9	1322,7	1499,6	1496,6	1534,4	2908,7	899,04	892,62	257,81	877,67	6756,5	5413,9	919,18	856,97	942,42	899,84	1140,3	854,54	1143,5	740,49	28,38	978,3	998,94	5947,4	1675,9	6895,8	
86	1	86,	896,86	1320,2	1404,5	1940,7	1318,5	1499,6	1496,8	1534,3	2951,5	895,31	892,93	258,77	876,15	6725,7	5392,1	917,99	855,5	941,11	897,94	1138,2	853,43	1141,5	743,07	28,945	978,31	998,55	5964,1	1674,9	6855,4	
