	Steps	Time [s]	[A] Probe1_Carrier_center [°C]	[B] Probe2_Carrier_corner1 [°C]	[C] Probe3_GuideRail_top [°C]	[D] Probe4_GuideRail_middle [°C]	[E] Probe5_GuideRail_bottom [°C]	[F] Probe6_MotorBase_front [°C]	[G] Probe7_MotorBase_side [°C]	[H] Probe8_MotorBase_corner [°C]	[I] Probe11_Structure_front_1 [°C]	[J] Probe12_Structure_front_2 [°C]	[K] Probe13_Structure_front_3 [°C]	[L] Probe14_Structure_front_4 [°C]	[M] Probe15_Structure_lateral_1 [°C]	[N] Probe16_Structure_lateral_2 [°C]	[O] Probe18_Structure_lateral_4 [°C]	[P] Probe19_Structure_lateral_5 [°C]	[Q] Probe20_Structure_top_1 [°C]	[R] Probe21_Structure_top_2 [°C]	[S] Probe22_Structure_top_3 [°C]	[T] Probe23_Structure_top_4 [°C]	[U] Probe24_Structure_back_1 [°C]	[V] Probe25_Structure_back_2 [°C]	[W] Probe26_Structure_back_3 [°C]	[X] Probe27_Structure_back_4 [°C]	[Y] Probe28_Structure_back_5 [°C]	[Z] Probe29_Structure_back_6 [°C]	[AA] Probe9_Temperature_BearingTop [°C]	[AB] Probe10_Temperature_BearingBottom [°C]	[AC] Probe17_Temperature_Structure_lateral_3 [°C]	
11	1	11,	39,891	39,679	39,817	40,485	39,825	40,81	40,794	40,788	39,922	39,986	39,896	37,512	39,594	39,878	39,871	39,881	39,773	39,889	39,787	39,915	40,	39,92	39,912	39,888	39,873	38,235	39,982	39,949	39,884	
12	1	12,	39,886	39,664	39,806	40,513	39,814	40,85	40,829	40,822	39,919	39,984	39,892	37,182	39,504	39,87	39,862	39,873	39,76	39,883	39,776	39,91	40,	39,913	39,905	39,87	39,862	37,986	39,977	39,941	39,877	
13	1	13,	39,881	39,649	39,795	40,539	39,804	40,888	40,862	40,854	39,915	39,983	39,888	36,86	39,403	39,862	39,854	39,865	39,748	39,877	39,766	39,905	40,	39,907	39,899	39,85	39,852	37,739	39,971	39,933	39,87	
14	1	14,	39,875	39,635	39,784	40,564	39,793	40,926	40,895	40,885	39,912	39,981	39,883	36,545	39,29	39,854	39,845	39,857	39,737	39,872	39,755	39,9	40,	39,901	39,892	39,827	39,841	37,494	39,965	39,925	39,864	
15	1	15,	39,87	39,621	39,774	40,589	39,783	40,963	40,925	40,915	39,908	39,979	39,88	36,24	39,168	39,846	39,836	39,848	39,725	39,866	39,745	39,896	40,	39,894	39,886	39,801	39,831	37,253	39,959	39,916	39,857	
16	1	16,	39,865	39,608	39,764	40,613	39,772	41,	40,955	40,944	39,905	39,977	39,876	35,945	39,036	39,838	39,827	39,84	39,714	39,86	39,734	39,892	40,	39,888	39,879	39,772	39,821	37,016	39,953	39,908	39,85	
17	1	17,	39,86	39,595	39,754	40,636	39,76	41,037	40,984	40,972	39,902	39,975	39,872	35,66	38,897	39,83	39,819	39,831	39,703	39,855	39,724	39,889	40,	39,882	39,872	39,74	39,81	36,785	39,947	39,9	39,843	
18	1	18,	39,856	39,582	39,744	40,658	39,748	41,073	41,012	40,999	39,899	39,973	39,869	35,384	38,75	39,821	39,81	39,823	39,692	39,849	39,714	39,886	40,	39,876	39,866	39,706	39,8	36,558	39,94	39,891	39,836	
19	1	19,	39,851	39,569	39,734	40,68	39,736	41,109	41,039	41,026	39,896	39,971	39,865	35,118	38,597	39,813	39,801	39,814	39,681	39,843	39,704	39,883	40,	39,869	39,859	39,668	39,79	36,337	39,934	39,883	39,829	
20	1	20,	39,846	39,556	39,724	40,701	39,723	41,145	41,066	41,051	39,893	39,969	39,862	34,861	38,438	39,805	39,792	39,806	39,67	39,838	39,694	39,881	40,	39,863	39,853	39,627	39,78	36,122	39,927	39,874	39,822	
21	1	21,	39,841	39,544	39,715	40,721	39,71	41,181	41,092	41,076	39,89	39,966	39,859	34,613	38,276	39,796	39,784	39,797	39,66	39,832	39,684	39,878	40,	39,857	39,846	39,584	39,771	35,912	39,92	39,866	39,815	
22	1	22,	39,836	39,532	39,706	40,741	39,696	41,217	41,117	41,101	39,887	39,964	39,855	34,374	38,109	39,788	39,775	39,788	39,65	39,827	39,675	39,877	40,	39,851	39,84	39,538	39,761	35,707	39,914	39,857	39,809	
23	1	23,	39,832	39,52	39,696	40,76	39,681	41,252	41,142	41,125	39,884	39,962	39,852	34,143	37,939	39,78	39,766	39,779	39,639	39,821	39,665	39,875	39,999	39,844	39,833	39,49	39,751	35,507	39,907	39,849	39,802	
24	1	24,	39,827	39,508	39,687	40,779	39,666	41,287	41,166	41,148	39,882	39,96	39,849	33,919	37,767	39,772	39,758	39,77	39,629	39,815	39,656	39,874	39,999	39,838	39,827	39,439	39,741	35,313	39,9	39,84	39,795	
25	1	25,	39,822	39,496	39,679	40,797	39,65	41,323	41,19	41,171	39,879	39,958	39,846	33,703	37,592	39,763	39,749	39,762	39,619	39,81	39,646	39,873	39,999	39,832	39,821	39,387	39,732	35,124	39,893	39,831	39,788	
26	1	26,	39,818	39,485	39,67	40,814	39,633	41,358	41,214	41,194	39,876	39,955	39,843	33,495	37,417	39,755	39,741	39,753	39,609	39,804	39,637	39,872	39,999	39,826	39,814	39,332	39,722	34,939	39,886	39,823	39,781	
27	1	27,	39,813	39,474	39,661	40,831	39,616	41,393	41,237	41,216	39,873	39,953	39,84	33,293	37,24	39,747	39,732	39,744	39,6	39,799	39,628	39,871	39,999	39,82	39,808	39,275	39,713	34,759	39,879	39,814	39,774	
28	1	28,	39,809	39,462	39,653	40,848	39,598	41,429	41,26	41,238	39,871	39,951	39,837	33,097	37,063	39,738	39,724	39,735	39,59	39,793	39,619	39,871	39,999	39,814	39,802	39,217	39,703	34,584	39,872	39,806	39,768	
29	1	29,	39,804	39,451	39,644	40,864	39,58	41,464	41,282	41,26	39,868	39,948	39,834	32,908	36,886	39,73	39,715	39,726	39,58	39,788	39,609	39,87	39,999	39,808	39,795	39,157	39,694	34,413	39,865	39,797	39,761	
30	1	30,	39,799	39,441	39,636	40,879	39,561	41,499	41,304	41,281	39,865	39,946	39,831	32,725	36,709	39,722	39,707	39,717	39,571	39,782	39,6	39,87	39,999	39,801	39,789	39,095	39,684	34,247	39,858	39,789	39,754	
31	1	31,	39,795	39,43	39,628	40,895	39,541	41,534	41,326	41,303	39,863	39,943	39,828	32,547	36,532	39,714	39,698	39,708	39,561	39,777	39,591	39,87	39,999	39,795	39,783	39,032	39,675	34,084	39,851	39,78	39,747	
32	1	32,	39,79	39,419	39,62	40,91	39,521	41,569	41,347	41,323	39,86	39,941	39,825	32,375	36,356	39,705	39,69	39,699	39,552	39,771	39,582	39,871	39,998	39,789	39,776	38,968	39,666	33,925	39,843	39,771	39,74	
33	1	33,	39,786	39,408	39,612	40,924	39,5	41,604	41,368	41,344	39,857	39,938	39,822	32,208	36,181	39,697	39,682	39,69	39,543	39,766	39,574	39,871	39,998	39,783	39,77	38,903	39,657	33,771	39,836	39,763	39,733	
34	1	34,	39,781	39,398	39,604	40,938	39,479	41,639	41,389	41,364	39,855	39,936	39,819	32,046	36,007	39,689	39,673	39,681	39,534	39,76	39,565	39,872	39,998	39,777	39,764	38,837	39,647	33,62	39,829	39,754	39,727	
35	1	35,	39,777	39,388	39,596	40,952	39,457	41,674	41,41	41,385	39,852	39,933	39,816	31,888	35,834	39,681	39,665	39,672	39,524	39,755	39,556	39,872	39,998	39,771	39,757	38,77	39,638	33,472	39,822	39,746	39,72	
36	1	36,	39,772	39,377	39,588	40,965	39,435	41,709	41,431	41,405	39,85	39,931	39,813	31,735	35,663	39,673	39,657	39,663	39,515	39,749	39,547	39,873	39,997	39,765	39,751	38,702	39,629	33,328	39,815	39,737	39,713	
37	1	37,	39,768	39,367	39,581	40,978	39,412	41,744	41,451	41,425	39,847	39,928	39,811	31,586	35,493	39,664	39,648	39,653	39,506	39,744	39,539	39,874	39,997	39,759	39,745	38,633	39,62	33,188	39,808	39,728	39,706	
38	1	38,	39,763	39,357	39,573	40,99	39,388	41,779	41,471	41,444	39,844	39,925	39,808	31,442	35,325	39,656	39,64	39,644	39,498	39,738	39,53	39,875	39,997	39,753	39,739	38,564	39,611	33,05	39,8	39,72	39,699	
39	1	39,	39,759	39,347	39,566	41,003	39,364	41,814	41,491	41,464	39,842	39,923	39,805	31,302	35,159	39,648	39,632	39,635	39,489	39,733	39,522	39,876	39,997	39,747	39,732	38,494	39,602	32,916	39,793	39,711	39,692	
40	1	40,	39,754	39,337	39,558	41,015	39,34	41,849	41,51	41,483	39,839	39,92	39,802	31,165	34,995	39,64	39,623	39,626	39,48	39,727	39,513	39,877	39,996	39,741	39,726	38,424	39,593	32,785	39,786	39,702	39,686	
41	1	41,	39,75	39,327	39,551	41,026	39,315	41,883	41,53	41,502	39,837	39,917	39,799	31,032	34,832	39,632	39,615	39,617	39,471	39,722	39,505	39,878	39,996	39,735	39,72	38,353	39,584	32,657	39,779	39,693	39,679	
42	1	42,	39,746	39,318	39,544	41,038	39,29	41,918	41,549	41,521	39,834	39,915	39,797	30,903	34,672	39,624	39,607	39,608	39,462	39,716	39,496	39,88	39,995	39,729	39,714	38,282	39,575	32,531	39,772	39,685	39,672	
43	1	43,	39,741	39,308	39,537	41,049	39,265	41,953	41,568	41,54	39,832	39,912	39,794	30,777	34,513	39,615	39,599	39,599	39,454	39,711	39,488	39,881	39,995	39,723	39,707	38,211	39,566	32,409	39,764	39,676	39,665	
44	1	44,	39,737	39,299	39,529	41,059	39,239	41,987	41,587	41,559	39,829	39,909	39,791	30,654	34,357	39,607	39,591	39,59	39,445	39,705	39,48	39,883	39,995	39,717	39,701	38,14	39,557	32,289	39,757	39,667	39,658	
45	1	45,	39,732	39,289	39,523	41,07	39,212	42,022	41,606	41,578	39,827	39,906	39,788	30,534	34,203	39,599	39,582	39,581	39,437	39,7	39,471	39,884	39,994	39,711	39,695	38,068	39,549	32,171	39,75	39,658	39,652	
46	1	46,	39,728	39,28	39,516	41,08	39,186	42,056	41,625	41,596	39,824	39,903	39,786	30,418	34,05	39,591	39,574	39,572	39,428	39,694	39,463	39,886	39,994	39,705	39,689	37,997	39,54	32,056	39,743	39,649	39,645	
47	1	47,	39,724	39,27	39,509	41,09	39,158	42,09	41,643	41,615	39,822	39,9	39,783	30,304	33,9	39,583	39,566	39,563	39,42	39,689	39,455	39,888	39,993	39,699	39,682	37,925	39,531	31,944	39,736	39,64	39,638	
48	1	48,	39,719	39,261	39,502	41,1	39,131	42,125	41,661	41,633	39,819	39,898	39,78	30,193	33,753	39,575	39,558	39,554	39,411	39,684	39,447	39,889	39,993	39,693	39,676	37,853	39,522	31,833	39,728	39,631	39,631	
49	1	49,	39,715	39,252	39,495	41,109	39,103	42,159	41,68	41,651	39,817	39,895	39,778	30,085	33,607	39,567	39,55	39,545	39,403	39,678	39,439	39,891	39,992	39,687	39,67	37,782	39,514	31,725	39,721	39,622	39,624	
50	1	50,	39,711	39,243	39,489	41,119	39,075	42,193	41,698	41,669	39,815	39,892	39,775	29,98	33,463	39,559	39,542	39,536	39,395	39,673	39,431	39,893	39,992	39,681	39,664	37,71	39,505	31,62	39,714	39,613	39,618	
51	1	51,	39,706	39,234	39,482	41,128	39,047	42,227	41,716	41,687	39,812	39,889	39,772	29,877	33,322	39,551	39,534	39,527	39,386	39,667	39,423	39,895	39,991	39,675	39,658	37,639	39,496	31,516	39,707	39,604	39,611	
52	1	52,	39,702	39,225	39,475	41,136	39,019	42,261	41,733	41,705	39,81	39,886	39,769	29,777	33,183	39,543	39,526	39,518	39,378	39,662	39,415	39,897	39,99	39,669	39,651	37,567	39,488	31,414	39,7	39,595	39,604	
53	1	53,	39,698	39,216	39,469	41,145	38,99	42,295	41,751	41,723	39,807	39,883	39,767	29,679	33,046	39,535	39,518	39,509	39,37	39,656	39,407	39,899	39,99	39,663	39,645	37,496	39,479	31,315	39,693	39,586	39,597	
54	1	54,	39,693	39,207	39,463	41,153	38,961	42,329	41,768	41,741	39,805	39,88	39,764	29,583	32,911	39,527	39,51	39,5	39,362	39,651	39,399	39,901	39,989	39,657	39,639	37,425	39,47	31,217	39,685	39,577	39,59	
55	1	55,	39,689	39,199	39,456	41,162	38,932	42,363	41,786	41,759	39,802	39,877	39,761	29,489	32,778	39,519	39,502	39,491	39,354	39,645	39,391	39,903	39,988	39,651	39,633	37,355	39,462	31,122	39,678	39,567	39,584	
56	1	56,	39,685	39,19	39,45	41,17	38,902	42,397	41,803	41,776	39,8	39,873	39,759	29,398	32,647	39,511	39,494	39,482	39,346	39,64	39,383	39,905	39,988	39,645	39,626	37,284	39,453	31,028	39,671	39,558	39,577	
57	1	57,	39,68	39,181	39,444	41,177	38,873	42,431	41,82	41,794	39,797	39,87	39,756	29,309	32,519	39,503	39,486	39,473	39,338	39,635	39,376	39,907	39,987	39,639	39,62	37,214	39,445	30,936	39,664	39,549	39,57	
58	1	58,	39,676	39,173	39,438	41,185	38,843	42,464	41,837	41,811	39,795	39,867	39,753	29,222	32,392	39,495	39,478	39,464	39,33	39,629	39,368	39,909	39,986	39,633	39,614	37,144	39,436	30,845	39,657	39,539	39,563	
59	1	59,	39,672	39,164	39,431	41,192	38,813	42,498	41,854	41,829	39,793	39,864	39,751	29,136	32,267	39,487	39,47	39,455	39,322	39,624	39,36	39,911	39,985	39,627	39,608	37,074	39,428	30,757	39,65	39,53	39,557	
60	1	60,	39,667	39,156	39,425	41,2	38,783	42,531	41,871	41,846	39,79	39,861	39,748	29,053	32,145	39,479	39,462	39,446	39,314	39,618	39,353	39,913	39,984	39,621	39,601	37,005	39,419	30,67	39,643	39,52	39,55	
61	1	61,	39,663	39,148	39,419	41,207	38,752	42,565	41,888	41,863	39,788	39,858	39,745	28,971	32,024	39,471	39,454	39,437	39,306	39,613	39,345	39,915	39,983	39,615	39,595	36,936	39,411	30,584	39,636	39,51	39,543	
62	1	62,	39,659	39,139	39,413	41,214	38,722	42,598	41,904	41,88	39,785	39,855	39,742	28,891	31,906	39,463	39,446	39,428	39,298	39,608	39,337	39,918	39,983	39,609	39,589	36,867	39,403	30,5	39,628	39,501	39,536	
63	1	63,	39,655	39,131	39,407	41,22	38,691	42,631	41,921	41,897	39,783	39,851	39,74	28,813	31,789	39,455	39,438	39,419	39,29	39,602	39,33	39,92	39,982	39,603	39,582	36,799	39,394	30,418	39,621	39,491	39,529	
64	1	64,	39,65	39,123	39,401	41,227	38,661	42,664	41,937	41,914	39,781	39,848	39,737	28,737	31,674	39,447	39,43	39,41	39,283	39,597	39,322	39,922	39,981	39,597	39,576	36,731	39,386	30,337	39,614	39,481	39,523	
65	1	65,	39,646	39,115	39,395	41,233	38,63	42,697	41,953	41,931	39,778	39,845	39,734	28,662	31,561	39,44	39,422	39,401	39,275	39,591	39,315	39,924	39,98	39,591	39,57	36,664	39,378	30,257	39,607	39,471	39,516	
66	1	66,	39,642	39,107	39,39	41,24	38,599	42,73	41,97	41,948	39,776	39,841	39,732	28,589	31,45	39,432	39,415	39,392	39,267	39,586	39,308	39,927	39,979	39,585	39,563	36,596	39,369	30,179	39,6	39,461	39,509	
67	1	67,	39,637	39,099	39,384	41,246	38,568	42,763	41,986	41,965	39,773	39,838	39,729	28,517	31,341	39,424	39,407	39,384	39,259	39,581	39,3	39,929	39,978	39,58	39,557	36,53	39,361	30,103	39,593	39,451	39,502	
68	1	68,	39,633	39,091	39,378	41,252	38,537	42,796	42,002	41,982	39,771	39,835	39,726	28,447	31,234	39,416	39,399	39,375	39,252	39,575	39,293	39,931	39,977	39,574	39,55	36,463	39,353	30,027	39,586	39,441	39,496	
69	1	69,	39,629	39,083	39,372	41,258	38,505	42,828	42,017	41,999	39,769	39,832	39,724	28,378	31,128	39,408	39,391	39,366	39,244	39,57	39,286	39,933	39,976	39,568	39,544	36,397	39,344	29,953	39,579	39,431	39,489	
70	1	70,	39,625	39,075	39,367	41,263	38,474	42,861	42,033	42,016	39,766	39,828	39,721	28,31	31,024	39,4	39,383	39,357	39,236	39,565	39,278	39,936	39,974	39,562	39,537	36,332	39,336	29,88	39,572	39,421	39,482	
71	1	71,	39,62	39,067	39,361	41,269	38,443	42,893	42,049	42,032	39,764	39,825	39,718	28,244	30,922	39,393	39,375	39,348	39,229	39,559	39,271	39,938	39,973	39,556	39,531	36,267	39,328	29,809	39,565	39,41	39,475	
72	1	72,	39,616	39,059	39,356	41,274	38,411	42,926	42,065	42,049	39,762	39,821	39,715	28,179	30,821	39,385	39,367	39,339	39,221	39,554	39,264	39,94	39,972	39,55	39,524	36,202	39,32	29,738	39,558	39,4	39,469	
73	1	73,	39,612	39,052	39,35	41,28	38,38	42,958	42,08	42,065	39,759	39,818	39,713	28,116	30,722	39,377	39,36	39,33	39,214	39,548	39,257	39,942	39,971	39,544	39,518	36,138	39,312	29,669	39,551	39,389	39,462	
74	1	74,	39,608	39,044	39,344	41,285	38,348	42,99	42,096	42,082	39,757	39,815	39,71	28,053	30,625	39,369	39,352	39,322	39,206	39,543	39,25	39,945	39,97	39,538	39,511	36,074	39,303	29,601	39,544	39,379	39,455	
75	1	75,	39,603	39,036	39,339	41,29	38,317	43,022	42,111	42,098	39,754	39,811	39,707	27,992	30,529	39,361	39,344	39,313	39,199	39,538	39,243	39,947	39,969	39,532	39,505	36,011	39,295	29,533	39,537	39,368	39,449	
76	1	76,	39,599	39,029	39,334	41,295	38,285	43,054	42,126	42,115	39,752	39,808	39,705	27,932	30,435	39,354	39,336	39,304	39,191	39,532	39,236	39,949	39,967	39,526	39,498	35,948	39,287	29,467	39,53	39,357	39,442	
77	1	77,	39,595	39,021	39,328	41,3	38,253	43,086	42,141	42,131	39,75	39,804	39,702	27,873	30,342	39,346	39,329	39,295	39,184	39,527	39,229	39,952	39,966	39,52	39,491	35,885	39,279	29,402	39,524	39,346	39,435	
78	1	78,	39,591	39,014	39,323	41,304	38,222	43,118	42,157	42,148	39,747	39,801	39,699	27,816	30,25	39,338	39,321	39,287	39,176	39,522	39,222	39,954	39,965	39,515	39,485	35,823	39,271	29,338	39,517	39,335	39,428	
79	1	79,	39,586	39,006	39,317	41,309	38,19	43,149	42,172	42,164	39,745	39,797	39,696	27,759	30,161	39,33	39,313	39,278	39,169	39,516	39,215	39,956	39,963	39,509	39,478	35,762	39,263	29,276	39,51	39,324	39,422	
80	1	80,	39,582	38,999	39,312	41,313	38,158	43,181	42,187	42,18	39,743	39,794	39,694	27,703	30,072	39,323	39,305	39,269	39,161	39,511	39,208	39,958	39,962	39,503	39,471	35,701	39,255	29,214	39,503	39,313	39,415	
81	1	81,	39,578	38,992	39,307	41,318	38,127	43,212	42,202	42,196	39,74	39,79	39,691	27,649	29,985	39,315	39,298	39,26	39,154	39,506	39,201	39,961	39,961	39,497	39,465	35,64	39,247	29,152	39,496	39,302	39,408	
82	1	82,	39,574	38,984	39,301	41,322	38,095	43,244	42,216	42,213	39,738	39,787	39,688	27,595	29,899	39,307	39,29	39,252	39,147	39,5	39,194	39,963	39,959	39,491	39,458	35,58	39,239	29,092	39,489	39,291	39,401	
83	1	83,	39,569	38,977	39,296	41,326	38,063	43,275	42,231	42,229	39,736	39,783	39,686	27,543	29,815	39,299	39,282	39,243	39,139	39,495	39,188	39,965	39,958	39,485	39,451	35,52	39,231	29,033	39,482	39,279	39,395	
84	1	84,	39,565	38,97	39,291	41,33	38,031	43,306	42,246	42,245	39,733	39,78	39,683	27,491	29,732	39,292	39,274	39,234	39,132	39,49	39,181	39,968	39,956	39,479	39,444	35,46	39,223	28,975	39,475	39,268	39,388	
85	1	85,	39,561	38,963	39,286	41,334	38,	43,337	42,26	42,261	39,731	39,776	39,68	27,44	29,65	39,284	39,267	39,226	39,125	39,484	39,174	39,97	39,955	39,473	39,437	35,402	39,215	28,917	39,469	39,256	39,381	
86	1	86,	39,557	38,956	39,281	41,338	37,968	43,368	42,275	42,277	39,728	39,773	39,677	27,39	29,57	39,276	39,259	39,217	39,117	39,479	39,168	39,972	39,953	39,468	39,43	35,343	39,207	28,861	39,462	39,245	39,375	
87	1	87,	39,552	38,949	39,276	41,342	37,936	43,399	42,289	42,293	39,726	39,769	39,675	27,341	29,491	39,269	39,251	39,208	39,11	39,474	39,161	39,974	39,952	39,462	39,423	35,285	39,199	28,805	39,455	39,233	39,368	
88	1	88,	39,548	38,942	39,27	41,345	37,905	43,429	42,304	42,309	39,724	39,765	39,672	27,293	29,413	39,261	39,244	39,2	39,103	39,468	39,154	39,977	39,95	39,456	39,416	35,227	39,191	28,75	39,448	39,221	39,361	
89	1	89,	39,544	38,935	39,265	41,349	37,873	43,46	42,318	42,325	39,721	39,762	39,669	27,246	29,336	39,253	39,236	39,191	39,096	39,463	39,148	39,979	39,948	39,45	39,409	35,17	39,183	28,696	39,441	39,209	39,354	
90	1	90,	39,54	38,928	39,26	41,352	37,842	43,49	42,332	42,341	39,719	39,758	39,666	27,199	29,26	39,246	39,228	39,182	39,089	39,458	39,141	39,981	39,947	39,444	39,402	35,114	39,175	28,642	39,434	39,197	39,348	
91	1	91,	39,535	38,921	39,255	41,356	37,81	43,521	42,347	42,357	39,717	39,754	39,663	27,153	29,185	39,238	39,221	39,174	39,081	39,452	39,135	39,983	39,945	39,438	39,395	35,057	39,167	28,59	39,428	39,185	39,341	
92	1	92,	39,531	38,914	39,25	41,359	37,779	43,551	42,361	42,372	39,714	39,751	39,661	27,108	29,112	39,23	39,213	39,165	39,074	39,447	39,128	39,985	39,943	39,432	39,387	35,001	39,159	28,538	39,421	39,173	39,334	
93	1	93,	39,527	38,907	39,245	41,362	37,747	43,581	42,375	42,388	39,712	39,747	39,658	27,064	29,04	39,223	39,205	39,156	39,067	39,442	39,122	39,988	39,942	39,426	39,38	34,946	39,151	28,486	39,414	39,161	39,328	
94	1	94,	39,523	38,9	39,24	41,365	37,716	43,611	42,389	42,404	39,71	39,743	39,655	27,02	28,968	39,215	39,198	39,148	39,06	39,436	39,116	39,99	39,94	39,421	39,373	34,891	39,143	28,436	39,407	39,148	39,321	
95	1	95,	39,518	38,893	39,235	41,368	37,684	43,641	42,403	42,42	39,707	39,74	39,652	26,978	28,898	39,207	39,19	39,139	39,053	39,431	39,109	39,992	39,938	39,415	39,365	34,836	39,135	28,386	39,401	39,136	39,314	
96	1	96,	39,514	38,887	39,23	41,371	37,653	43,671	42,417	42,435	39,705	39,736	39,649	26,935	28,829	39,2	39,182	39,131	39,046	39,426	39,103	39,994	39,936	39,409	39,358	34,782	39,128	28,337	39,394	39,123	39,308	
97	1	97,	39,51	38,88	39,225	41,374	37,622	43,701	42,43	42,451	39,703	39,732	39,647	26,894	28,761	39,192	39,175	39,122	39,038	39,421	39,097	39,996	39,935	39,403	39,351	34,729	39,12	28,288	39,387	39,111	39,301	
98	1	98,	39,505	38,873	39,221	41,377	37,591	43,73	42,444	42,467	39,7	39,728	39,644	26,853	28,693	39,185	39,167	39,114	39,031	39,415	39,09	39,999	39,933	39,397	39,343	34,675	39,112	28,24	39,381	39,098	39,294	
99	1	99,	39,501	38,867	39,216	41,38	37,559	43,76	42,458	42,482	39,698	39,725	39,641	26,813	28,627	39,177	39,159	39,105	39,024	39,41	39,084	40,001	39,931	39,391	39,336	34,622	39,104	28,193	39,374	39,085	39,287	
100	1	100,	39,497	38,86	39,211	41,382	37,528	43,789	42,472	42,498	39,696	39,721	39,638	26,773	28,562	39,17	39,152	39,097	39,017	39,405	39,078	40,003	39,929	39,386	39,328	34,57	39,096	28,147	39,367	39,072	39,281	
101	1	101,	39,493	38,853	39,206	41,385	37,497	43,819	42,485	42,514	39,693	39,717	39,635	26,734	28,497	39,162	39,144	39,088	39,01	39,399	39,072	40,005	39,927	39,38	39,32	34,518	39,089	28,101	39,36	39,059	39,274	
102	1	102,	39,488	38,847	39,201	41,387	37,466	43,848	42,499	42,529	39,691	39,713	39,632	26,696	28,434	39,154	39,137	39,08	39,003	39,394	39,066	40,007	39,925	39,374	39,313	34,466	39,081	28,055	39,354	39,046	39,267	
