	Steps	Time [s]	[A] Probe1_Carrier_center [°C]	[B] Probe2_Carrier_corner1 [°C]	[C] Probe3_GuideRail_top [°C]	[D] Probe4_GuideRail_middle [°C]	[E] Probe5_GuideRail_bottom [°C]	[F] Probe6_MotorBase_front [°C]	[G] Probe7_MotorBase_side [°C]	[H] Probe8_MotorBase_corner [°C]	[I] Probe11_Structure_front_1 [°C]	[J] Probe12_Structure_front_2 [°C]	[K] Probe13_Structure_front_3 [°C]	[L] Probe14_Structure_front_4 [°C]	[M] Probe15_Structure_lateral_1 [°C]	[N] Probe16_Structure_lateral_2 [°C]	[O] Probe18_Structure_lateral_4 [°C]	[P] Probe19_Structure_lateral_5 [°C]	[Q] Probe20_Structure_top_1 [°C]	[R] Probe21_Structure_top_2 [°C]	[S] Probe22_Structure_top_3 [°C]	[T] Probe23_Structure_top_4 [°C]	[U] Probe24_Structure_back_1 [°C]	[V] Probe25_Structure_back_2 [°C]	[W] Probe26_Structure_back_3 [°C]	[X] Probe27_Structure_back_4 [°C]	[Y] Probe28_Structure_back_5 [°C]	[Z] Probe29_Structure_back_6 [°C]	[AA] Probe9_Temperature_BearingTop [°C]	[AB] Probe10_Temperature_BearingBottom [°C]	[AC] Probe17_Temperature_Structure_lateral_3 [°C]	
33	1	33,	40,	40,001	40,014	41,074	39,912	41,605	41,436	41,435	40,	40,	39,996	32,549	36,547	40,	40,	40,	40,	40,	40,	40,066	40,	40,	40,	39,149	40,	34,268	40,056	40,074	40,	
34	1	34,	40,	40,001	40,015	41,092	39,901	41,64	41,461	41,46	40,	40,	39,996	32,394	36,386	40,	40,	40,	40,	40,	40,	40,071	40,	40,	40,	39,091	40,	34,132	40,057	40,075	40,	
35	1	35,	40,	40,001	40,016	41,11	39,889	41,675	41,485	41,484	40,	40,	39,996	32,244	36,227	40,	40,	40,	40,	40,	40,	40,075	40,	40,	40,	39,032	40,	33,999	40,058	40,076	40,	
36	1	36,	40,	40,001	40,017	41,127	39,877	41,71	41,509	41,508	40,	40,	39,996	32,098	36,069	40,	40,	40,	40,	40,	40,	40,08	40,	40,	40,	38,972	40,	33,87	40,058	40,077	40,	
37	1	37,	40,	40,001	40,019	41,144	39,864	41,745	41,533	41,533	40,	40,	39,996	31,957	35,912	40,	40,	40,	40,	40,	40,	40,085	40,	40,	40,	38,912	40,	33,744	40,059	40,078	40,	
38	1	38,	40,	40,001	40,02	41,161	39,851	41,78	41,556	41,556	40,	40,	39,996	31,819	35,758	40,	40,	40,	40,	40,	40,	40,09	40,	40,	40,	38,851	40,	33,621	40,06	40,079	40,	
39	1	39,	40,	40,001	40,021	41,177	39,837	41,815	41,58	41,58	40,	40,	39,996	31,686	35,605	40,	40,	40,	40,	40,	40,	40,095	40,	40,	40,	38,79	40,	33,501	40,06	40,08	40,	
40	1	40,	40,	40,001	40,022	41,193	39,822	41,85	41,603	41,604	40,	40,	39,997	31,556	35,454	40,	40,	40,	40,	40,	40,	40,1	40,	40,	40,	38,728	40,	33,384	40,061	40,08	40,	
41	1	41,	40,	40,002	40,023	41,209	39,808	41,885	41,626	41,628	40,	40,	39,997	31,43	35,305	40,	40,	40,	40,	40,	40,	40,105	40,	40,	40,	38,666	40,	33,27	40,062	40,081	40,	
42	1	42,	40,	40,002	40,024	41,225	39,792	41,92	41,649	41,651	40,	40,	39,997	31,307	35,158	40,	40,	40,	40,	40,	40,	40,11	40,	40,	40,	38,604	40,	33,159	40,063	40,082	40,	
43	1	43,	40,	40,002	40,025	41,24	39,777	41,955	41,672	41,674	40,	40,	39,997	31,188	35,014	40,	40,	40,	40,	40,	40,	40,115	40,	40,	40,	38,541	40,	33,051	40,063	40,083	40,	
44	1	44,	40,	40,002	40,026	41,255	39,761	41,99	41,695	41,698	40,	40,	39,997	31,072	34,871	40,	40,	40,	40,	40,	40,	40,121	40,	40,	40,	38,479	40,	32,945	40,064	40,083	40,	
45	1	45,	40,	40,002	40,028	41,269	39,745	42,025	41,718	41,721	40,	40,	39,998	30,959	34,73	40,	40,	40,	40,	40,	40,	40,126	40,	40,	40,	38,416	40,	32,841	40,065	40,084	40,	
46	1	46,	40,	40,003	40,029	41,284	39,728	42,059	41,74	41,744	40,	40,	39,998	30,849	34,592	40,	40,	40,	40,	40,	40,	40,131	40,	40,	40,	38,353	40,	32,74	40,065	40,085	40,	
47	1	47,	40,	40,003	40,03	41,298	39,711	42,094	41,762	41,767	40,	40,	39,998	30,742	34,456	40,	40,	40,	40,	40,	40,	40,137	40,	40,	40,	38,291	40,	32,641	40,066	40,085	40,	
48	1	48,	40,	40,003	40,031	41,312	39,693	42,129	41,785	41,789	40,	40,	39,998	30,637	34,321	40,	40,	40,	40,	40,	40,	40,142	40,	40,	40,	38,228	40,	32,545	40,067	40,086	40,	
49	1	49,	40,	40,003	40,032	41,325	39,676	42,163	41,807	41,812	40,	40,	39,999	30,535	34,19	40,	40,	40,	40,	40,	40,	40,148	40,	40,	40,	38,165	40,	32,451	40,067	40,086	40,	
50	1	50,	40,	40,004	40,034	41,338	39,658	42,198	41,829	41,835	40,	40,	39,999	30,436	34,06	40,	40,	40,	40,	40,	40,	40,153	40,	40,	40,	38,103	40,	32,359	40,068	40,086	40,	
51	1	51,	40,	40,004	40,035	41,352	39,64	42,232	41,85	41,857	40,	40,	39,999	30,339	33,932	40,	40,	40,	40,	40,	40,	40,159	40,	40,	40,	38,04	40,	32,268	40,069	40,087	40,	
52	1	52,	40,	40,004	40,036	41,364	39,621	42,267	41,872	41,88	40,	40,	39,999	30,245	33,807	40,	40,	40,	40,	40,	40,	40,164	40,	40,	40,	37,978	40,	32,18	40,069	40,087	40,	
53	1	53,	40,	40,005	40,037	41,377	39,602	42,301	41,894	41,902	40,	40,	40,	30,153	33,683	40,	40,	40,	40,	40,	40,	40,17	40,	40,	39,999	37,916	40,	32,094	40,07	40,087	40,	
54	1	54,	40,	40,005	40,039	41,389	39,583	42,335	41,915	41,924	40,	40,	40,	30,063	33,562	40,	40,	40,	40,	40,	40,	40,176	40,	40,	39,999	37,854	40,	32,01	40,07	40,087	40,	
55	1	55,	40,	40,005	40,04	41,402	39,564	42,37	41,937	41,947	40,	40,	40,	29,976	33,443	40,	40,	40,	40,	40,	40,	40,181	40,	40,	39,999	37,792	40,	31,927	40,071	40,087	40,	
56	1	56,	40,	40,006	40,041	41,414	39,545	42,404	41,958	41,969	40,	40,	40,001	29,89	33,325	40,	40,	40,	40,	40,	40,	40,187	40,	40,	39,999	37,731	40,	31,847	40,072	40,087	40,	
57	1	57,	40,	40,006	40,042	41,426	39,525	42,438	41,979	41,991	40,	40,	40,001	29,807	33,21	40,	40,	40,	40,	40,	40,	40,193	40,	40,	39,999	37,67	40,	31,768	40,072	40,087	40,	
58	1	58,	40,	40,007	40,044	41,437	39,505	42,472	42,	42,013	40,	40,	40,001	29,725	33,097	40,	40,	40,	40,	40,	40,	40,198	40,	40,	39,999	37,609	40,	31,69	40,073	40,087	40,	
59	1	59,	40,	40,007	40,045	41,449	39,485	42,506	42,021	42,035	40,	40,	40,002	29,646	32,986	40,	40,	40,	40,	40,	40,001	40,204	40,	40,	39,999	37,549	40,	31,614	40,074	40,086	40,	
60	1	60,	40,	40,007	40,046	41,46	39,465	42,54	42,042	42,057	40,	40,	40,002	29,568	32,877	40,	40,	40,	40,	40,	40,001	40,21	40,	40,	39,999	37,489	40,	31,54	40,074	40,086	40,	
61	1	61,	40,	40,008	40,048	41,471	39,445	42,574	42,063	42,079	40,	40,	40,002	29,492	32,77	40,	40,	40,	40,	40,	40,001	40,216	40,	40,	39,998	37,429	40,	31,468	40,075	40,085	40,	
62	1	62,	40,	40,008	40,049	41,482	39,424	42,608	42,084	42,1	40,	40,	40,003	29,417	32,665	40,	40,	40,	40,	40,	40,001	40,221	40,	40,	39,998	37,37	40,	31,396	40,075	40,085	40,	
63	1	63,	40,	40,009	40,05	41,493	39,404	42,642	42,104	42,122	40,	40,	40,003	29,345	32,561	40,	40,	40,	40,	40,	40,001	40,227	40,	40,	39,998	37,311	40,	31,327	40,076	40,084	40,	
64	1	64,	40,	40,009	40,052	41,503	39,383	42,676	42,125	42,144	40,	40,	40,004	29,274	32,46	40,	40,	40,	40,	40,	40,001	40,233	40,	40,	39,998	37,252	40,	31,258	40,077	40,084	40,	
65	1	65,	40,	40,01	40,053	41,514	39,362	42,709	42,145	42,165	40,	40,	40,004	29,204	32,36	40,	40,	40,	40,	40,	40,001	40,239	40,	40,	39,998	37,194	40,	31,191	40,077	40,083	40,	
66	1	66,	40,	40,01	40,054	41,524	39,341	42,743	42,166	42,187	40,	40,	40,004	29,136	32,262	40,	40,	40,	40,	40,	40,001	40,245	40,	40,	39,997	37,136	40,	31,126	40,078	40,082	40,	
67	1	67,	40,	40,011	40,055	41,534	39,32	42,777	42,186	42,208	40,001	40,	40,005	29,07	32,166	40,	40,	40,	40,	40,	40,001	40,25	40,	40,	39,997	37,079	40,	31,061	40,078	40,081	40,	
68	1	68,	40,	40,011	40,057	41,544	39,299	42,81	42,206	42,23	40,001	40,	40,005	29,005	32,071	40,	40,	40,	40,	40,	40,001	40,256	40,	40,	39,997	37,022	40,	30,998	40,079	40,08	40,	
69	1	69,	40,	40,012	40,058	41,554	39,278	42,844	42,226	42,251	40,001	40,	40,006	28,941	31,979	40,	40,	40,	40,	40,	40,001	40,262	40,	40,	39,996	36,966	40,	30,936	40,08	40,079	40,	
70	1	70,	40,	40,013	40,059	41,564	39,257	42,877	42,246	42,273	40,001	40,	40,006	28,879	31,888	40,	40,	40,	40,	40,	40,001	40,268	40,	40,	39,996	36,909	40,	30,875	40,08	40,078	40,	
71	1	71,	40,	40,013	40,061	41,573	39,235	42,91	42,266	42,294	40,001	40,	40,006	28,818	31,798	40,	40,	40,	40,	40,	40,001	40,274	40,	40,	39,996	36,854	40,	30,816	40,081	40,077	40,	
72	1	72,	40,	40,014	40,062	41,583	39,214	42,943	42,286	42,315	40,001	40,	40,007	28,758	31,71	40,	40,	40,	40,	40,	40,002	40,28	40,	40,	39,995	36,799	40,	30,757	40,081	40,075	40,	
73	1	73,	40,	40,014	40,063	41,592	39,192	42,976	42,306	42,336	40,001	40,	40,007	28,7	31,624	40,	40,	40,	40,	40,	40,002	40,285	40,	40,	39,995	36,744	40,	30,7	40,082	40,074	40,	
74	1	74,	40,	40,015	40,065	41,601	39,171	43,01	42,326	42,357	40,001	40,	40,008	28,643	31,539	40,	40,	40,	40,	40,	40,002	40,291	40,	40,	39,994	36,69	40,	30,643	40,082	40,072	40,	
75	1	75,	40,	40,016	40,066	41,61	39,149	43,043	42,345	42,378	40,001	40,	40,008	28,586	31,456	40,	40,	40,	40,	40,	40,002	40,297	40,	40,	39,994	36,636	40,	30,588	40,083	40,071	40,	
76	1	76,	40,	40,016	40,067	41,619	39,128	43,075	42,365	42,399	40,001	40,	40,009	28,531	31,374	40,	40,	40,	40,	40,	40,002	40,303	40,	40,	39,993	36,582	40,	30,534	40,084	40,069	40,	
77	1	77,	40,	40,017	40,068	41,628	39,106	43,108	42,384	42,42	40,001	40,	40,009	28,478	31,294	40,	40,	40,	40,	40,	40,002	40,309	40,	40,	39,993	36,529	40,	30,48	40,084	40,067	40,	
78	1	78,	40,	40,018	40,07	41,636	39,084	43,141	42,404	42,441	40,001	40,	40,009	28,425	31,215	40,	40,	40,	40,	40,	40,002	40,315	40,	40,	39,992	36,477	40,	30,428	40,085	40,065	40,	
79	1	79,	40,	40,018	40,071	41,645	39,062	43,174	42,423	42,462	40,001	40,	40,01	28,373	31,137	40,	40,	40,	40,	40,	40,003	40,321	40,	40,	39,992	36,425	40,	30,377	40,085	40,063	40,	
80	1	80,	40,	40,019	40,072	41,653	39,041	43,206	42,442	42,483	40,001	40,	40,01	28,322	31,061	40,	40,	40,	40,	40,	40,003	40,326	40,	40,	39,991	36,373	40,	30,326	40,086	40,061	40,	
81	1	81,	40,	40,02	40,074	41,662	39,019	43,239	42,462	42,504	40,001	40,	40,011	28,272	30,987	40,	40,	40,	40,	40,	40,003	40,332	40,	40,	39,99	36,322	40,	30,276	40,086	40,059	40,	
82	1	82,	40,	40,021	40,075	41,67	38,997	43,271	42,481	42,524	40,001	40,	40,011	28,224	30,913	40,	40,	40,	40,	40,	40,003	40,338	40,	40,	39,99	36,271	40,	30,228	40,087	40,056	40,	
83	1	83,	40,	40,021	40,076	41,678	38,976	43,304	42,5	42,545	40,001	40,	40,012	28,176	30,841	40,	40,	40,	40,	40,	40,003	40,344	40,	40,	39,989	36,221	40,	30,18	40,087	40,054	40,	
84	1	84,	40,	40,022	40,077	41,686	38,954	43,336	42,519	42,566	40,001	40,	40,012	28,129	30,77	40,	40,	40,	40,	40,	40,004	40,35	40,	40,	39,988	36,171	40,	30,133	40,088	40,052	40,	
85	1	85,	40,	40,023	40,079	41,694	38,932	43,368	42,538	42,586	40,002	40,	40,013	28,083	30,7	40,	40,	40,	40,	40,	40,004	40,356	40,	40,	39,987	36,122	40,	30,086	40,089	40,049	40,	
86	1	86,	40,	40,024	40,08	41,702	38,91	43,4	42,556	42,607	40,002	40,	40,013	28,037	30,631	40,	40,	40,	40,	40,	40,004	40,361	40,	40,	39,986	36,073	40,	30,041	40,089	40,046	40,	
87	1	87,	40,	40,024	40,081	41,709	38,889	43,432	42,575	42,628	40,002	40,	40,014	27,993	30,564	40,	40,	40,	40,	40,	40,004	40,367	40,	40,	39,985	36,024	40,	29,996	40,09	40,044	40,	
88	1	88,	40,	40,025	40,083	41,717	38,867	43,464	42,594	42,648	40,002	40,	40,014	27,949	30,498	40,	40,	40,	40,	40,	40,004	40,373	40,	40,	39,985	35,976	40,	29,952	40,09	40,041	40,	
89	1	89,	40,	40,026	40,084	41,724	38,845	43,496	42,612	42,668	40,002	40,	40,015	27,907	30,433	40,	40,	40,	40,	40,	40,005	40,379	40,	40,	39,984	35,928	40,	29,909	40,091	40,038	40,	
90	1	90,	40,	40,027	40,085	41,732	38,824	43,528	42,631	42,689	40,002	40,	40,015	27,865	30,369	40,	40,	40,	40,	40,	40,005	40,385	40,	40,	39,983	35,881	40,	29,866	40,091	40,035	40,	
91	1	91,	40,	40,028	40,086	41,739	38,802	43,56	42,649	42,709	40,002	40,	40,016	27,823	30,306	40,	40,	40,	40,	40,	40,005	40,391	40,	40,	39,982	35,834	40,	29,824	40,092	40,032	40,	
92	1	92,	40,	40,029	40,088	41,746	38,781	43,591	42,668	42,729	40,002	40,	40,016	27,783	30,244	40,	40,	40,	40,	40,	40,005	40,396	40,	40,	39,98	35,788	40,	29,783	40,092	40,028	40,	
93	1	93,	40,	40,029	40,089	41,754	38,759	43,623	42,686	42,75	40,002	40,	40,016	27,743	30,183	40,	40,	40,	40,	40,	40,006	40,402	40,	40,	39,979	35,742	40,	29,742	40,093	40,025	40,	
94	1	94,	40,	40,03	40,09	41,761	38,737	43,654	42,705	42,77	40,002	40,	40,017	27,704	30,123	40,	40,	40,	40,	40,	40,006	40,408	40,	40,	39,978	35,697	40,	29,702	40,093	40,022	40,	
95	1	95,	40,	40,031	40,091	41,768	38,716	43,686	42,723	42,79	40,002	40,	40,017	27,666	30,064	40,	40,	40,	40,	40,	40,006	40,414	40,	40,	39,977	35,652	40,	29,663	40,094	40,018	40,	
96	1	96,	40,	40,032	40,093	41,774	38,695	43,717	42,741	42,81	40,002	40,	40,018	27,628	30,006	40,	40,	40,	40,	40,	40,007	40,419	40,	40,	39,976	35,607	40,	29,624	40,095	40,014	40,	
97	1	97,	40,	40,033	40,094	41,781	38,673	43,748	42,759	42,83	40,003	40,	40,018	27,591	29,949	40,	40,	40,	40,	40,	40,007	40,425	40,	40,	39,974	35,563	40,	29,586	40,095	40,011	40,	
98	1	98,	40,	40,034	40,095	41,788	38,652	43,779	42,777	42,85	40,003	40,	40,019	27,554	29,893	40,	40,	40,	40,	40,	40,007	40,431	40,	40,	39,973	35,519	40,	29,549	40,096	40,007	40,	
99	1	99,	40,	40,035	40,096	41,795	38,631	43,81	42,795	42,87	40,003	40,	40,019	27,518	29,838	40,	40,	40,	40,	40,	40,008	40,437	40,	40,	39,972	35,475	40,	29,512	40,096	40,003	40,	
100	1	100,	40,	40,036	40,098	41,801	38,609	43,841	42,813	42,89	40,003	40,	40,02	27,483	29,784	40,	40,	40,	40,	40,	40,008	40,443	40,	40,	39,97	35,432	40,	29,476	40,097	39,999	40,	
101	1	101,	40,	40,037	40,099	41,808	38,588	43,872	42,831	42,91	40,003	40,	40,02	27,448	29,73	40,	40,	40,	40,	40,	40,008	40,448	40,	40,	39,969	35,39	40,	29,44	40,097	39,995	40,	
102	1	102,	40,	40,038	40,1	41,814	38,567	43,903	42,849	42,93	40,003	40,	40,021	27,414	29,678	40,	40,	40,	40,	40,	40,009	40,454	40,	40,	39,967	35,348	40,	29,405	40,098	39,991	40,	
103	1	103,	40,	40,039	40,101	41,821	38,546	43,934	42,867	42,95	40,003	40,	40,021	27,381	29,626	40,	40,	40,	40,	40,	40,009	40,46	40,	40,	39,966	35,306	40,	29,37	40,098	39,987	40,	
104	1	104,	40,	40,04	40,103	41,827	38,525	43,964	42,884	42,97	40,003	40,	40,021	27,348	29,575	40,	40,	40,	40,	40,	40,009	40,465	40,	40,	39,964	35,264	40,	29,336	40,099	39,982	40,	
105	1	105,	40,	40,041	40,104	41,833	38,504	43,995	42,902	42,99	40,003	40,	40,022	27,315	29,525	40,	40,	40,	40,	40,	40,01	40,471	40,	40,	39,963	35,223	40,	29,302	40,099	39,978	40,	
106	1	106,	40,	40,042	40,105	41,839	38,483	44,025	42,92	43,01	40,004	40,	40,022	27,284	29,476	40,	40,	40,	40,	40,	40,01	40,477	40,	40,	39,961	35,183	40,	29,269	40,1	39,973	40,	
107	1	107,	40,	40,043	40,106	41,846	38,462	44,056	42,937	43,029	40,004	40,	40,023	27,252	29,427	40,	40,	40,	40,	40,	40,011	40,483	40,	40,	39,959	35,142	40,	29,236	40,1	39,969	40,	
108	1	108,	40,	40,044	40,107	41,852	38,442	44,086	42,955	43,049	40,004	40,	40,023	27,221	29,379	40,	40,	40,	40,	40,	40,011	40,488	40,	40,	39,957	35,102	40,	29,204	40,101	39,964	40,	
109	1	109,	40,	40,045	40,109	41,858	38,421	44,116	42,972	43,069	40,004	40,	40,024	27,191	29,332	40,	40,	40,	40,	40,	40,011	40,494	40,	40,	39,956	35,063	40,	29,172	40,101	39,959	40,	
110	1	110,	40,	40,046	40,11	41,864	38,4	44,146	42,989	43,088	40,004	40,	40,024	27,161	29,285	40,	40,	40,	40,	40,	40,012	40,5	40,	40,	39,954	35,024	40,	29,141	40,102	39,955	40,	
111	1	111,	40,	40,047	40,111	41,869	38,38	44,177	43,007	43,108	40,004	40,	40,024	27,131	29,24	40,	40,	40,	40,	40,	40,012	40,505	40,	40,	39,952	34,985	40,	29,11	40,102	39,95	40,	
112	1	112,	40,	40,048	40,112	41,875	38,359	44,207	43,024	43,127	40,004	40,	40,025	27,102	29,195	40,	40,	40,	40,	40,	40,013	40,511	40,	40,	39,95	34,946	40,	29,08	40,103	39,945	40,	
113	1	113,	40,	40,049	40,113	41,881	38,339	44,236	43,041	43,147	40,004	40,	40,025	27,074	29,15	40,	40,	40,	40,	40,	40,013	40,517	40,	40,	39,948	34,908	40,	29,05	40,103	39,94	40,	
114	1	114,	40,	40,05	40,115	41,887	38,319	44,266	43,058	43,166	40,005	40,	40,025	27,046	29,106	40,	40,	40,	40,	40,	40,014	40,522	40,	40,	39,946	34,87	40,	29,02	40,104	39,934	40,	
