	Steps	Time [s]	[A] Probe1_Carrier_center [°C]	[B] Probe2_Carrier_corner1 [°C]	[C] Probe3_GuideRail_top [°C]	[D] Probe4_GuideRail_middle [°C]	[E] Probe5_GuideRail_bottom [°C]	[F] Probe6_MotorBase_front [°C]	[G] Probe7_MotorBase_side [°C]	[H] Probe8_MotorBase_corner [°C]	[I] Probe11_Structure_front_1 [°C]	[J] Probe12_Structure_front_2 [°C]	[K] Probe13_Structure_front_3 [°C]	[L] Probe14_Structure_front_4 [°C]	[M] Probe15_Structure_lateral_1 [°C]	[N] Probe16_Structure_lateral_2 [°C]	[O] Probe18_Structure_lateral_4 [°C]	[P] Probe19_Structure_lateral_5 [°C]	[Q] Probe20_Structure_top_1 [°C]	[R] Probe21_Structure_top_2 [°C]	[S] Probe22_Structure_top_3 [°C]	[T] Probe23_Structure_top_4 [°C]	[U] Probe24_Structure_back_1 [°C]	[V] Probe25_Structure_back_2 [°C]	[W] Probe26_Structure_back_3 [°C]	[X] Probe27_Structure_back_4 [°C]	[Y] Probe28_Structure_back_5 [°C]	[Z] Probe29_Structure_back_6 [°C]	[AA] Probe9_Temperature_BearingTop [°C]	[AB] Probe10_Temperature_BearingBottom [°C]	[AC] Probe17_Temperature_Structure_lateral_3 [°C]	
24	1	24,	30,	30,	30,005	30,597	30,022	30,858	30,804	30,803	30,	30,	30,	29,466	29,818	30,	30,	30,	30,	30,	30,	30,02	30,	30,	30,	29,965	30,	29,601	30,033	30,042	30,	
25	1	25,	30,	30,	30,005	30,612	30,023	30,882	30,822	30,82	30,	30,	30,	29,447	29,802	30,	30,	30,	30,	30,	30,	30,022	30,	30,	30,	29,96	30,	29,585	30,033	30,043	30,	
26	1	26,	30,	30,	30,006	30,627	30,024	30,906	30,839	30,838	30,	30,	30,	29,428	29,787	30,	30,	30,	30,	30,	30,	30,025	30,	30,	30,	29,956	30,	29,569	30,034	30,044	30,	
27	1	27,	30,	30,	30,006	30,641	30,025	30,929	30,857	30,856	30,	30,	30,	29,41	29,772	30,	30,	30,	30,	30,	30,	30,027	30,	30,	30,	29,951	30,	29,554	30,034	30,045	30,	
28	1	28,	30,	30,	30,007	30,655	30,026	30,953	30,874	30,873	30,	30,	30,	29,393	29,757	30,	30,	30,	30,	30,	30,	30,03	30,	30,	30,	29,947	30,	29,539	30,035	30,046	30,	
29	1	29,	30,	30,	30,007	30,669	30,027	30,976	30,891	30,89	30,	30,	30,	29,376	29,742	30,	30,	30,	30,	30,	30,	30,033	30,	30,	30,	29,942	30,	29,525	30,035	30,047	30,	
30	1	30,	30,	30,	30,008	30,682	30,028	31,	30,908	30,907	30,	30,	30,	29,36	29,726	30,	30,	30,	30,	30,	30,	30,036	30,	30,	30,	29,937	30,	29,51	30,036	30,047	30,	
31	1	31,	30,	30,	30,009	30,695	30,029	31,023	30,925	30,924	30,	30,	30,	29,345	29,711	30,	30,	30,	30,	30,	30,	30,038	30,	30,	30,	29,932	30,	29,497	30,037	30,048	30,	
32	1	32,	30,	30,	30,009	30,708	30,03	31,047	30,941	30,941	30,	30,	30,	29,329	29,696	30,	30,	30,	30,	30,	30,	30,041	30,	30,	30,	29,927	30,	29,483	30,037	30,049	30,	
33	1	33,	30,	30,	30,01	30,721	30,03	31,07	30,958	30,957	30,	30,	30,	29,315	29,681	30,	30,	30,	30,	30,	30,	30,044	30,	30,	30,	29,921	30,	29,47	30,038	30,05	30,	
34	1	34,	30,	30,	30,011	30,733	30,031	31,093	30,974	30,974	30,	30,	30,001	29,3	29,666	30,	30,	30,	30,	30,	30,	30,048	30,	30,	30,	29,916	30,	29,457	30,038	30,051	30,	
35	1	35,	30,	30,001	30,011	30,745	30,031	31,117	30,99	30,99	30,	30,	30,001	29,287	29,651	30,	30,	30,	30,	30,	30,	30,051	30,	30,	30,	29,911	30,	29,445	30,039	30,052	30,	
36	1	36,	30,	30,001	30,012	30,757	30,032	31,14	31,006	31,006	30,	30,	30,001	29,273	29,636	30,	30,	30,	30,	30,	30,	30,054	30,	30,	30,	29,905	30,	29,433	30,039	30,052	30,	
37	1	37,	30,	30,001	30,013	30,769	30,032	31,164	31,022	31,022	30,	30,	30,001	29,26	29,622	30,	30,	30,	30,	30,	30,	30,057	30,	30,	30,	29,899	30,	29,421	30,04	30,053	30,	
38	1	38,	30,	30,001	30,014	30,78	30,033	31,187	31,038	31,038	30,	30,	30,001	29,247	29,607	30,	30,	30,	30,	30,	30,	30,061	30,	30,	30,	29,894	30,	29,41	30,04	30,054	30,	
39	1	39,	30,	30,001	30,014	30,791	30,033	31,21	31,054	31,054	30,	30,	30,001	29,235	29,593	30,	30,	30,	30,	30,	30,	30,064	30,	30,	30,	29,888	30,	29,398	30,041	30,055	30,	
40	1	40,	30,	30,001	30,015	30,802	30,033	31,234	31,069	31,07	30,	30,	30,001	29,223	29,579	30,	30,	30,	30,	30,	30,	30,067	30,	30,	30,	29,882	30,	29,387	30,041	30,055	30,	
41	1	41,	30,	30,001	30,016	30,813	30,034	31,257	31,085	31,086	30,	30,	30,001	29,211	29,565	30,	30,	30,	30,	30,	30,	30,071	30,	30,	30,	29,877	30,	29,377	30,042	30,056	30,	
42	1	42,	30,	30,001	30,017	30,823	30,034	31,28	31,1	31,102	30,	30,	30,002	29,2	29,551	30,	30,	30,	30,	30,	30,	30,074	30,	30,	30,	29,871	30,	29,366	30,042	30,057	30,	
43	1	43,	30,	30,001	30,018	30,833	30,034	31,303	31,116	31,117	30,	30,	30,002	29,189	29,538	30,	30,	30,	30,	30,	30,	30,078	30,	30,	30,	29,865	30,	29,356	30,042	30,058	30,	
44	1	44,	30,	30,002	30,018	30,844	30,034	31,326	31,131	31,133	30,	30,	30,002	29,178	29,524	30,	30,	30,	30,	30,	30,	30,081	30,	30,	30,	29,859	30,	29,346	30,043	30,058	30,	
45	1	45,	30,	30,002	30,019	30,854	30,034	31,35	31,146	31,148	30,	30,	30,002	29,168	29,511	30,	30,	30,	30,	30,	30,	30,085	30,	30,	30,	29,853	30,	29,336	30,043	30,059	30,	
46	1	46,	30,	30,002	30,02	30,863	30,035	31,373	31,161	31,164	30,	30,	30,002	29,158	29,498	30,	30,	30,	30,	30,	30,	30,089	30,	30,	30,	29,847	30,	29,326	30,044	30,06	30,	
47	1	47,	30,	30,002	30,021	30,873	30,035	31,396	31,176	31,179	30,	30,	30,002	29,148	29,486	30,	30,	30,	30,	30,	30,	30,092	30,	30,	30,	29,841	30,	29,317	30,044	30,06	30,	
48	1	48,	30,	30,002	30,022	30,882	30,035	31,419	31,191	31,194	30,	30,	30,002	29,138	29,473	30,	30,	30,	30,	30,	30,	30,096	30,	30,	30,	29,836	30,	29,308	30,045	30,061	30,	
49	1	49,	30,	30,002	30,023	30,892	30,035	31,442	31,205	31,21	30,	30,	30,003	29,129	29,461	30,	30,	30,	30,	30,	30,	30,1	30,	30,	30,	29,83	30,	29,299	30,045	30,062	30,	
50	1	50,	30,	30,003	30,023	30,901	30,035	31,465	31,22	31,225	30,	30,	30,003	29,12	29,448	30,	30,	30,	30,	30,	30,	30,104	30,	30,	30,	29,824	30,	29,29	30,046	30,062	30,	
51	1	51,	30,	30,003	30,024	30,91	30,034	31,488	31,235	31,24	30,	30,	30,003	29,111	29,436	30,	30,	30,	30,	30,	30,	30,107	30,	30,	30,	29,818	30,	29,282	30,046	30,063	30,	
52	1	52,	30,	30,003	30,025	30,918	30,034	31,511	31,249	31,255	30,	30,	30,003	29,102	29,425	30,	30,	30,	30,	30,	30,	30,111	30,	30,	30,	29,812	30,	29,273	30,047	30,063	30,	
53	1	53,	30,	30,003	30,026	30,927	30,034	31,534	31,264	31,27	30,	30,	30,003	29,093	29,413	30,	30,	30,	30,	30,	30,	30,115	30,	30,	30,	29,806	30,	29,265	30,047	30,064	30,	
54	1	54,	30,	30,004	30,027	30,936	30,034	31,557	31,278	31,285	30,	30,	30,004	29,085	29,402	30,	30,	30,	30,	30,	30,	30,119	30,	30,	30,	29,801	30,	29,257	30,047	30,065	30,	
55	1	55,	30,	30,004	30,028	30,944	30,034	31,58	31,293	31,3	30,	30,	30,004	29,077	29,39	30,	30,	30,	30,	30,	30,	30,123	30,	30,	30,	29,795	30,	29,249	30,048	30,065	30,	
56	1	56,	30,	30,004	30,029	30,952	30,033	31,603	31,307	31,315	30,	30,	30,004	29,069	29,379	30,	30,	30,	30,	30,	30,	30,126	30,	30,	30,	29,789	30,	29,242	30,048	30,066	30,	
57	1	57,	30,	30,004	30,03	30,96	30,033	31,625	31,321	31,33	30,	30,	30,004	29,061	29,368	30,	30,	30,	30,	30,	30,	30,13	30,	30,	30,	29,783	30,	29,234	30,049	30,066	30,	
58	1	58,	30,	30,005	30,031	30,968	30,033	31,648	31,335	31,344	30,	30,	30,005	29,054	29,358	30,	30,	30,	30,	30,	30,	30,134	30,	30,	30,	29,778	30,	29,227	30,049	30,067	30,	
59	1	59,	30,	30,005	30,032	30,976	30,033	31,671	31,349	31,359	30,	30,	30,005	29,047	29,347	30,	30,	30,	30,	30,	30,	30,138	30,	30,	30,	29,772	30,	29,219	30,05	30,068	30,	
60	1	60,	30,	30,005	30,032	30,984	30,032	31,694	31,363	31,374	30,	30,	30,005	29,039	29,337	30,	30,	30,	30,	30,	30,	30,142	30,	30,	30,	29,766	30,	29,212	30,05	30,068	30,	
61	1	61,	30,	30,006	30,033	30,991	30,032	31,716	31,377	31,389	30,	30,	30,005	29,032	29,327	30,	30,	30,	30,	30,	30,	30,146	30,	30,	30,	29,761	30,	29,205	30,05	30,069	30,	
62	1	62,	30,	30,006	30,034	30,999	30,031	31,739	31,391	31,403	30,	30,	30,006	29,026	29,317	30,	30,	30,	30,	30,	30,	30,15	30,	30,	30,	29,755	30,	29,199	30,051	30,069	30,	
63	1	63,	30,	30,006	30,035	31,006	30,031	31,761	31,405	31,418	30,	30,	30,006	29,019	29,307	30,	30,	30,	30,	30,	30,001	30,154	30,	30,	30,	29,75	30,	29,192	30,051	30,07	30,	
64	1	64,	30,	30,007	30,036	31,014	30,031	31,784	31,419	31,432	30,	30,	30,006	29,012	29,297	30,	30,	30,	30,	30,	30,001	30,158	30,	30,	30,	29,744	30,	29,185	30,052	30,07	30,	
65	1	65,	30,	30,007	30,037	31,021	30,03	31,806	31,433	31,447	30,	30,	30,006	29,006	29,288	30,	30,	30,	30,	30,	30,001	30,162	30,	30,	30,	29,739	30,	29,179	30,052	30,071	30,	
66	1	66,	30,	30,007	30,038	31,028	30,03	31,829	31,446	31,461	30,	30,	30,007	29,	29,279	30,	30,	30,	30,	30,	30,001	30,166	30,	30,	30,	29,733	30,	29,173	30,052	30,071	30,	
67	1	67,	30,	30,008	30,039	31,035	30,029	31,851	31,46	31,476	30,	30,	30,007	28,994	29,27	30,	30,	30,	30,	30,	30,001	30,17	30,	30,	30,	29,728	30,	29,166	30,053	30,071	30,	
68	1	68,	30,	30,008	30,04	31,042	30,029	31,874	31,474	31,49	30,	30,	30,007	28,988	29,261	30,	30,	30,	30,	30,	30,001	30,174	30,	30,	30,	29,722	30,	29,16	30,053	30,072	30,	
69	1	69,	30,	30,009	30,041	31,048	30,028	31,896	31,487	31,505	30,	30,	30,008	28,982	29,252	30,	30,	30,	30,	30,	30,001	30,178	30,	30,	30,	29,717	30,	29,154	30,054	30,072	30,	
70	1	70,	30,	30,009	30,042	31,055	30,028	31,918	31,501	31,519	30,	30,	30,008	28,976	29,243	30,	30,	30,	30,	30,	30,001	30,182	30,	30,	30,	29,712	30,	29,148	30,054	30,073	30,	
71	1	71,	30,	30,009	30,043	31,062	30,027	31,94	31,514	31,533	30,	30,	30,008	28,97	29,235	30,	30,	30,	30,	30,	30,001	30,186	30,	30,	30,	29,706	30,	29,143	30,055	30,073	30,	
72	1	72,	30,	30,01	30,044	31,068	30,026	31,962	31,527	31,548	30,001	30,	30,008	28,965	29,226	30,	30,	30,	30,	30,	30,001	30,19	30,	30,	30,	29,701	30,	29,137	30,055	30,073	30,	
73	1	73,	30,	30,01	30,045	31,075	30,026	31,984	31,541	31,562	30,001	30,	30,009	28,96	29,218	30,	30,	30,	30,	30,	30,001	30,194	30,	30,	30,	29,696	30,	29,131	30,055	30,074	30,	
74	1	74,	30,	30,011	30,046	31,081	30,025	32,007	31,554	31,576	30,001	30,	30,009	28,954	29,21	30,	30,	30,	30,	30,	30,001	30,198	30,	30,	29,999	29,691	30,	29,126	30,056	30,074	30,	
75	1	75,	30,	30,011	30,046	31,087	30,025	32,028	31,567	31,59	30,001	30,	30,009	28,949	29,202	30,	30,	30,	30,	30,	30,001	30,202	30,	30,	29,999	29,686	30,	29,121	30,056	30,075	30,	
76	1	76,	30,	30,012	30,047	31,093	30,024	32,05	31,58	31,604	30,001	30,	30,01	28,944	29,194	30,	30,	30,	30,	30,	30,001	30,206	30,	30,	29,999	29,681	30,	29,115	30,057	30,075	30,	
77	1	77,	30,	30,012	30,048	31,099	30,023	32,072	31,593	31,619	30,001	30,	30,01	28,939	29,187	30,	30,	30,	30,	30,	30,002	30,21	30,	30,	29,999	29,676	30,	29,11	30,057	30,075	30,	
78	1	78,	30,	30,013	30,049	31,105	30,023	32,094	31,606	31,633	30,001	30,	30,01	28,934	29,179	30,	30,	30,	30,	30,	30,002	30,214	30,	30,	29,999	29,671	30,	29,105	30,057	30,076	30,	
79	1	79,	30,	30,013	30,05	31,111	30,022	32,116	31,619	31,647	30,001	30,	30,011	28,93	29,172	30,	30,	30,	30,	30,	30,002	30,218	30,	30,	29,999	29,666	30,	29,1	30,058	30,076	30,	
80	1	80,	30,	30,014	30,051	31,117	30,021	32,138	31,632	31,661	30,001	30,	30,011	28,925	29,164	30,	30,	30,	30,	30,	30,002	30,222	30,	30,	29,999	29,661	30,	29,095	30,058	30,076	30,	
81	1	81,	30,	30,014	30,052	31,123	30,021	32,159	31,645	31,675	30,001	30,	30,011	28,92	29,157	30,	30,	30,	30,	30,	30,002	30,226	30,	30,	29,999	29,656	30,	29,09	30,059	30,076	30,	
82	1	82,	30,	30,015	30,053	31,128	30,02	32,181	31,658	31,689	30,001	30,	30,012	28,916	29,15	30,	30,	30,	30,	30,	30,002	30,23	30,	30,	29,999	29,651	30,	29,086	30,059	30,077	30,	
83	1	83,	30,	30,015	30,054	31,134	30,019	32,203	31,671	31,703	30,001	30,	30,012	28,912	29,143	30,	30,	30,	30,	30,	30,002	30,234	30,	30,	29,999	29,646	30,	29,081	30,059	30,077	30,	
84	1	84,	30,	30,016	30,055	31,14	30,018	32,224	31,684	31,717	30,001	30,	30,012	28,907	29,136	30,	30,	30,	30,	30,	30,002	30,238	30,	30,	29,999	29,642	30,	29,076	30,06	30,077	30,	
85	1	85,	30,	30,017	30,056	31,145	30,018	32,246	31,697	31,731	30,001	30,	30,013	28,903	29,13	30,	30,	30,	30,	30,	30,003	30,242	30,	30,	29,999	29,637	30,	29,072	30,06	30,077	30,	
86	1	86,	30,	30,017	30,057	31,151	30,017	32,267	31,709	31,745	30,001	30,	30,013	28,899	29,123	30,	30,	30,	30,	30,	30,003	30,246	30,	30,	29,999	29,632	30,	29,067	30,061	30,078	30,	
87	1	87,	30,	30,018	30,058	31,156	30,016	32,288	31,722	31,759	30,001	30,	30,013	28,895	29,117	30,	30,	30,	30,	30,	30,003	30,25	30,	30,	29,999	29,628	30,	29,063	30,061	30,078	30,	
88	1	88,	30,	30,018	30,059	31,161	30,016	32,31	31,735	31,772	30,001	30,	30,014	28,891	29,11	30,	30,	30,	30,	30,	30,003	30,254	30,	30,	29,999	29,623	30,	29,059	30,061	30,078	30,	
89	1	89,	30,	30,019	30,06	31,166	30,015	32,331	31,747	31,786	30,001	30,	30,014	28,887	29,104	30,	30,	30,	30,	30,	30,003	30,258	30,	30,	29,998	29,618	30,	29,054	30,062	30,078	30,	
90	1	90,	30,	30,02	30,061	31,172	30,014	32,352	31,76	31,8	30,001	30,	30,014	28,883	29,098	30,	30,	30,	30,	30,	30,003	30,262	30,	30,	29,998	29,614	30,	29,05	30,062	30,078	30,	
91	1	91,	30,	30,02	30,061	31,177	30,013	32,373	31,772	31,814	30,001	30,	30,015	28,88	29,092	30,	30,	30,	30,	30,	30,004	30,266	30,	30,	29,998	29,609	30,	29,046	30,063	30,079	30,	
92	1	92,	30,	30,021	30,062	31,182	30,013	32,395	31,785	31,828	30,001	30,	30,015	28,876	29,086	30,	30,	30,	30,	30,	30,004	30,27	30,	30,	29,998	29,605	30,	29,042	30,063	30,079	30,	
93	1	93,	30,	30,021	30,063	31,187	30,012	32,416	31,797	31,841	30,002	30,	30,016	28,872	29,08	30,	30,	30,	30,	30,	30,004	30,274	30,	30,	29,998	29,601	30,	29,038	30,063	30,079	30,	
94	1	94,	30,	30,022	30,064	31,192	30,011	32,437	31,809	31,855	30,002	30,	30,016	28,869	29,074	30,	30,	30,	30,	30,	30,004	30,277	30,	30,	29,998	29,596	30,	29,034	30,064	30,079	30,	
95	1	95,	30,	30,023	30,065	31,196	30,01	32,458	31,822	31,869	30,002	30,	30,016	28,865	29,068	30,	30,	30,	30,	30,	30,004	30,281	30,	30,	29,998	29,592	30,	29,03	30,064	30,079	30,	
96	1	96,	30,	30,023	30,066	31,201	30,009	32,478	31,834	31,882	30,002	30,	30,017	28,862	29,063	30,	30,	30,	30,	30,	30,005	30,285	30,	30,	29,998	29,588	30,	29,027	30,064	30,079	30,	
97	1	97,	30,	30,024	30,067	31,206	30,009	32,499	31,846	31,896	30,002	30,	30,017	28,859	29,057	30,	30,	30,	30,	30,	30,005	30,289	30,	30,	29,998	29,583	30,	29,023	30,065	30,079	30,	
98	1	98,	30,	30,025	30,068	31,211	30,008	32,52	31,859	31,91	30,002	30,	30,017	28,855	29,052	30,	30,	30,	30,	30,	30,005	30,293	30,	30,	29,997	29,579	30,	29,019	30,065	30,079	30,	
99	1	99,	30,	30,025	30,069	31,215	30,007	32,541	31,871	31,923	30,002	30,	30,018	28,852	29,046	30,	30,	30,	30,	30,	30,005	30,297	30,	30,	29,997	29,575	30,	29,015	30,066	30,079	30,	
100	1	100,	30,	30,026	30,07	31,22	30,006	32,561	31,883	31,937	30,002	30,	30,018	28,849	29,041	30,	30,	30,	30,	30,	30,006	30,301	30,	30,	29,997	29,571	30,	29,012	30,066	30,079	30,	
101	1	101,	30,	30,027	30,071	31,225	30,005	32,582	31,895	31,95	30,002	30,	30,019	28,846	29,036	30,	30,	30,	30,	30,	30,006	30,305	30,	30,	29,997	29,567	30,	29,008	30,066	30,079	30,	
102	1	102,	30,	30,028	30,072	31,229	30,005	32,603	31,907	31,964	30,002	30,	30,019	28,843	29,031	30,	30,	30,	30,	30,	30,006	30,309	30,	30,	29,997	29,563	30,	29,005	30,067	30,08	30,	
103	1	103,	30,	30,028	30,073	31,234	30,004	32,623	31,919	31,977	30,002	30,	30,019	28,84	29,026	30,	30,	30,	30,	30,	30,006	30,313	30,	30,	29,997	29,559	30,	29,001	30,067	30,08	30,	
104	1	104,	30,	30,029	30,073	31,238	30,003	32,644	31,931	31,991	30,002	30,	30,02	28,837	29,021	30,	30,	30,	30,	30,	30,007	30,317	30,	30,	29,997	29,555	30,	28,998	30,067	30,08	30,	
105	1	105,	30,	30,03	30,074	31,242	30,002	32,664	31,943	32,004	30,002	30,	30,02	28,834	29,016	30,	30,	30,	30,	30,	30,007	30,321	30,	30,	29,996	29,551	30,	28,995	30,068	30,08	30,	
106	1	106,	30,	30,03	30,075	31,247	30,001	32,684	31,955	32,018	30,002	30,	30,021	28,831	29,011	30,	30,	30,	30,	30,	30,007	30,325	30,	30,	29,996	29,547	30,	28,991	30,068	30,08	30,	
107	1	107,	30,	30,031	30,076	31,251	30,001	32,705	31,967	32,031	30,003	30,	30,021	28,828	29,007	30,	30,	30,	30,	30,	30,007	30,329	30,	30,	29,996	29,543	30,	28,988	30,069	30,079	30,	
108	1	108,	30,	30,032	30,077	31,255	30,	32,725	31,979	32,045	30,003	30,	30,021	28,825	29,002	30,	30,	30,	30,	30,	30,008	30,333	30,	30,	29,996	29,539	30,	28,985	30,069	30,079	30,	
109	1	109,	30,	30,033	30,078	31,259	29,999	32,745	31,991	32,058	30,003	30,	30,022	28,823	28,997	30,	30,	30,	30,	30,	30,008	30,337	30,	30,	29,996	29,535	30,	28,982	30,069	30,079	30,	
110	1	110,	30,	30,033	30,079	31,264	29,998	32,765	32,002	32,071	30,003	30,	30,022	28,82	28,993	30,	30,	30,	30,	30,	30,008	30,341	30,	30,	29,996	29,532	30,	28,979	30,07	30,079	30,	
111	1	111,	30,	30,034	30,08	31,268	29,997	32,785	32,014	32,085	30,003	30,	30,023	28,817	28,988	30,	30,	30,	30,	30,	30,009	30,345	30,	30,	29,995	29,528	30,	28,976	30,07	30,079	30,	
112	1	112,	30,	30,035	30,081	31,272	29,996	32,805	32,026	32,098	30,003	30,	30,023	28,815	28,984	30,	30,	30,	30,	30,	30,009	30,348	30,	30,	29,995	29,524	30,	28,973	30,071	30,079	30,	
113	1	113,	30,	30,036	30,082	31,276	29,996	32,825	32,038	32,111	30,003	30,	30,023	28,812	28,979	30,	30,	30,	30,	30,	30,009	30,352	30,	30,	29,995	29,52	30,	28,97	30,071	30,079	30,	
114	1	114,	30,	30,037	30,082	31,28	29,995	32,845	32,049	32,124	30,003	30,	30,024	28,81	28,975	30,	30,	30,	30,	30,	30,01	30,356	30,	30,	29,995	29,517	30,	28,967	30,071	30,079	30,	
115	1	115,	30,	30,037	30,083	31,284	29,994	32,865	32,061	32,138	30,003	30,	30,024	28,807	28,971	30,	30,	30,	30,	30,	30,01	30,36	30,	30,	29,995	29,513	30,	28,964	30,072	30,079	30,	
