	Steps	Time [s]	[A] Probe1_Heat Flux_Carrier_center  (Total) [W/m²]	[B] Probe2_Heat Flux_Carrier_corner1  (Total) [W/m²]	[C] Probe3_Heat Flux_GuideRail_top  (Total) [W/m²]	[D] Probe4_Heat Flux_GuideRail_middle  (Total) [W/m²]	[E] Probe5_Heat Flux_GuideRail_bottom  (Total) [W/m²]	[F] Probe6_Heat Flux_MotorBase_front  (Total) [W/m²]	[G] Probe7_Heat Flux_MotorBase_side  (Total) [W/m²]	[H] Probe8_Heat Flux_MotorBase_corner  (Total) [W/m²]	[I] Probe9_Heat Flux_BearingTop  (Total) [W/m²]	[J] Probe10_Heat Flux_BearingBottom  (Total) [W/m²]	[K] Probe11_Heat Flux_Structure_front_1  (Total) [W/m²]	[L] Probe12_Heat Flux_Structure_front_2  (Total) [W/m²]	[M] Probe13_Heat Flux_Structure_front_3  (Total) [W/m²]	[N] Probe14_Heat Flux_Structure_front_4  (Total) [W/m²]	[O] Probe15_Heat Flux_Structure_lateral_1  (Total) [W/m²]	[P] Probe16_Heat Flux_Structure_lateral_2  (Total) [W/m²]	[Q] Probe17_Heat Flux_Structure_lateral_3  (Total) [W/m²]	[R] Probe18_Heat Flux_Structure_lateral_4  (Total) [W/m²]	[S] Probe19_Heat Flux_Structure_lateral_5  (Total) [W/m²]	[T] Probe20_Heat Flux_Structure_top_1  (Total) [W/m²]	[U] Probe21_Heat Flux_Structure_top_2  (Total) [W/m²]	[V] Probe22_Heat Flux_Structure_top_3  (Total) [W/m²]	[W] Probe23_Heat Flux_Structure_top_4  (Total) [W/m²]	[X] Probe24_Heat Flux_Structure_back_1  (Total) [W/m²]	[Y] Probe25_Heat Flux_Structure_back_2  (Total) [W/m²]	[Z] Probe26_Heat Flux_Structure_back_3  (Total) [W/m²]	[AA] Probe27_Heat Flux_Structure_back_4  (Total) [W/m²]	[AB] Probe28_Heat Flux_Structure_back_5  (Total) [W/m²]	[AC] Probe29_Heat Flux_Structure_back_6  (Total) [W/m²]	
1	1	1,	532,64	959,89	1393,9	597,09	1403,5	352,5	357,84	339,66	41,448	329,07	319,77	22,665	643,2	644,19	589,01	587,42	588,71	589,22	604,3	907,94	589,51	802,18	550,51	0,2608	817,47	865,15	841,46	1030,9	1218,5	
2	1	2,	743,95	1301,4	1614,9	700,43	1621,	441,96	443,08	420,7	133,6	598,81	475,61	39,729	846,83	987,36	792,92	792,	792,73	793,29	816,32	1180,	793,17	1086,2	728,56	0,45307	934,56	992,08	961,83	1154,6	1544,	
3	1	3,	840,5	1442,7	1662,9	726,44	1667,6	469,88	469,34	442,52	241,81	763,82	559,15	51,69	920,44	1331,4	881,32	879,37	880,52	880,73	907,23	1273,	872,62	1204,7	782,75	1,0123	957,88	1017,	984,97	1185,6	2107,9	
4	1	4,	889,99	1508,4	1674,2	736,46	1677,6	481,2	480,43	449,14	341,92	865,67	609,13	60,682	951,07	1745,9	926,89	922,98	924,44	924,56	951,34	1309,3	907,83	1261,3	791,75	1,7964	962,51	1021,8	989,07	1212,8	2722,5	
5	1	5,	917,74	1541,6	1675,2	741,67	1678,1	486,95	486,72	451,43	425,41	932,59	642,49	68,294	965,29	2306,7	955,71	946,37	948,02	948,52	974,	1325,	924,95	1290,5	784,66	2,6644	962,7	1021,7	988,72	1244,4	3493,6	
6	1	6,	934,32	1559,2	1672,8	744,76	1675,4	490,38	491,09	452,35	490,57	979,18	666,87	75,128	972,45	2995,1	980,56	959,14	960,85	962,23	985,64	1332,	933,61	1306,	772,6	3,5337	961,8	1020,6	987,23	1278,4	4382,8	
7	1	7,	944,65	1568,5	1669,2	746,63	1671,7	492,66	494,5	452,8	538,43	1013,	685,93	81,416	976,27	3750,2	1010,7	965,98	967,64	970,35	991,26	1334,7	937,9	1314,2	759,77	4,3653	960,65	1019,1	985,4	1312,6	5305,3	
8	1	8,	951,24	1573,2	1665,	747,72	1667,6	494,28	497,34	453,07	570,93	1038,1	701,56	87,272	978,37	4514,	1054,5	969,47	970,93	975,35	993,53	1335,3	939,77	1318,1	747,69	5,1463	959,5	1017,7	983,57	1345,5	6193,8	
9	1	9,	955,48	1574,9	1660,7	748,29	1663,3	495,48	499,79	453,24	590,23	1057,	714,81	92,767	979,52	5246,6	1119,8	971,1	972,17	978,61	993,95	1334,5	940,24	1319,5	736,82	5,8762	958,41	1016,3	982,2	1376,5	7009,4	
10	1	10,	958,18	1574,8	1656,3	748,5	1659,1	496,4	501,96	453,35	598,36	1071,1	726,32	97,954	980,09	5925,1	1212,3	971,7	972,21	980,9	993,35	1332,9	939,88	1319,5	727,23	6,5604	957,4	1015,1	982,2	1405,1	7735,4	
11	1	11,	959,83	1573,5	1651,9	748,45	1654,8	497,1	503,91	453,41	597,12	1081,4	736,47	102,87	980,3	6538,9	1334,8	971,76	971,55	982,65	992,25	1330,7	939,02	1318,6	718,83	7,2059	956,49	1013,9	985,08	1431,4	8368,7	
12	1	12,	960,75	1571,4	1647,6	748,23	1650,7	497,65	505,67	453,44	588,1	1088,6	745,56	107,56	980,27	7085,3	1486,7	971,56	970,48	984,08	990,92	1328,2	937,86	1317,	711,47	7,8196	955,68	1012,8	992,98	1455,4	8913,7	
13	1	13,	961,16	1568,6	1643,2	747,88	1646,6	498,08	507,3	453,43	572,62	1093,3	753,77	112,03	980,06	7566,2	1664,5	971,25	969,16	985,32	989,52	1325,5	936,54	1315,1	705,04	8,4076	954,97	1011,7	1008,5	1477,2	9378,1	
14	1	14,	961,19	1565,5	1638,9	747,44	1642,5	498,42	508,8	453,39	551,83	1095,9	761,26	116,33	979,72	7986,2	1863,4	970,91	967,71	986,44	988,15	1322,6	935,11	1313,	699,41	8,9749	954,35	1010,8	1034,3	1497,	9771,	
15	1	15,	960,95	1562,1	1634,7	746,94	1638,5	498,69	510,2	453,33	526,77	1096,7	768,12	120,45	979,27	8350,6	2078,4	970,58	966,17	987,46	986,85	1319,7	933,64	1310,6	694,47	9,5252	953,83	1009,9	1073,	1515,	10101	
16	1	16,	960,5	1558,4	1630,4	746,4	1634,5	498,89	511,51	453,24	498,31	1096,	774,46	124,42	978,74	8665,5	2304,4	970,27	964,58	988,4	985,64	1316,6	932,15	1308,1	690,14	10,061	953,4	1009,1	1126,2	1531,3	10378	
17	1	17,	959,89	1554,7	1626,2	745,82	1630,5	499,06	512,74	453,14	467,33	1094,1	780,33	128,26	978,13	8936,5	2537,3	969,99	962,97	989,27	984,54	1313,5	930,66	1305,6	686,36	10,584	953,05	1008,4	1194,9	1546,1	10608	
18	1	18,	959,17	1550,8	1622,1	745,21	1626,5	499,18	513,91	453,03	434,64	1091,1	785,81	131,96	977,47	9168,8	2773,3	969,74	961,34	990,07	983,54	1310,4	929,18	1303,	683,06	11,096	952,79	1007,8	1278,9	1559,5	10798	
19	1	19,	958,37	1546,9	1618,	744,58	1622,6	499,28	515,02	452,91	401,14	1087,1	790,92	135,56	976,75	9367,3	3009,4	969,51	959,71	990,79	982,62	1307,2	927,73	1300,3	680,2	11,596	952,61	1007,2	1377,3	1571,8	10954	
20	1	20,	957,5	1542,9	1614,	743,94	1618,6	499,36	516,07	452,78	367,83	1082,5	795,71	139,04	975,98	9536,3	3243,4	969,3	958,07	991,43	981,79	1304,1	926,3	1297,6	677,74	12,085	952,5	1006,7	1488,5	1582,9	11080	
21	1	21,	956,58	1538,9	1609,9	743,28	1614,6	499,42	517,08	452,65	335,93	1077,2	800,22	142,41	975,16	9679,4	3473,2	969,1	956,44	992,	981,03	1301,	924,89	1294,9	675,65	12,561	952,47	1006,3	1610,7	1593,	11182	
22	1	22,	955,62	1534,9	1606,	742,62	1610,6	499,47	518,05	452,52	306,94	1071,3	804,47	145,7	974,31	9800,	3697,4	968,89	954,8	992,49	980,33	1297,9	923,52	1292,2	673,9	13,026	952,5	1005,9	1742,2	1602,2	11262	
23	1	23,	954,64	1530,9	1602,1	741,94	1606,6	499,5	518,98	452,39	282,79	1065,1	808,49	148,89	973,43	9900,9	3915,	968,69	953,16	992,9	979,68	1294,8	922,17	1289,4	672,48	13,478	952,6	1005,6	1881,	1610,6	11323	
24	1	24,	953,63	1526,9	1598,2	741,26	1602,5	499,53	519,88	452,25	265,71	1058,5	812,29	151,99	972,51	9984,6	4125,2	968,48	951,53	993,24	979,07	1291,7	920,85	1286,7	671,36	13,917	952,76	1005,3	2025,6	1618,3	11369	
25	1	25,	952,62	1522,9	1594,3	740,58	1598,4	499,55	520,74	452,12	257,89	1051,6	815,89	155,02	971,56	10053	4327,3	968,25	949,9	993,51	978,48	1288,6	919,55	1284,	670,54	14,342	952,98	1005,	2174,5	1625,3	11400	
26	1	26,	951,59	1518,9	1590,5	739,88	1594,3	499,57	521,57	451,99	260,84	1044,5	819,31	157,97	970,58	10109	4521,	968,02	948,27	993,7	977,9	1285,6	918,28	1281,2	670,	14,753	953,24	1004,8	2326,5	1631,7	11420	
27	1	27,	950,56	1515,	1586,8	739,18	1590,1	499,58	522,37	451,87	274,72	1037,2	822,57	160,84	969,58	10153	4706,2	967,76	946,65	993,82	977,34	1282,6	917,03	1278,5	669,73	15,15	953,56	1004,7	2480,3	1637,5	11429	
28	1	28,	949,53	1511,	1583,	738,48	1585,9	499,59	523,15	451,75	298,4	1029,8	825,67	163,65	968,55	10187	4882,6	967,48	945,02	993,88	976,78	1279,6	915,8	1275,8	669,71	15,532	953,92	1004,6	2635,2	1642,9	11430	
29	1	29,	948,5	1507,1	1579,3	737,77	1581,7	499,6	523,91	451,63	330,06	1022,4	828,63	166,38	967,5	10212	5050,4	967,18	943,4	993,88	976,21	1276,6	914,59	1273,1	669,95	15,9	954,32	1004,5	2790,1	1647,8	11422	
30	1	30,	947,46	1503,3	1575,7	737,06	1577,5	499,6	524,64	451,52	367,84	1014,8	831,45	169,06	966,42	10229	5209,5	966,86	941,79	993,81	975,63	1273,7	913,4	1270,4	670,43	16,254	954,76	1004,4	2944,6	1652,3	11408	
31	1	31,	946,43	1499,4	1572,1	736,35	1573,2	499,61	525,35	451,41	410,19	1007,3	834,14	171,67	965,32	10239	5360,1	966,52	940,17	993,68	975,03	1270,8	912,23	1267,7	671,15	16,593	955,23	1004,4	3098,	1656,4	11388	
32	1	32,	945,4	1495,6	1568,5	735,63	1568,9	499,61	526,04	451,31	455,93	999,69	836,72	174,22	964,2	10243	5502,4	966,15	938,56	993,49	974,41	1267,9	911,07	1265,1	672,09	16,917	955,73	1004,4	3249,9	1660,1	11362	
33	1	33,	944,38	1491,8	1564,9	734,91	1564,6	499,61	526,71	451,21	504,2	992,15	839,19	176,71	963,06	10241	5636,6	965,75	936,95	993,25	973,77	1265,	909,93	1262,4	673,25	17,227	956,27	1004,4	3399,7	1663,6	11333	
34	1	34,	943,36	1488,	1561,4	734,18	1560,2	499,61	527,36	451,11	554,35	984,64	841,55	179,15	961,89	10235	5763,	965,33	935,35	992,95	973,1	1262,2	908,8	1259,8	674,62	17,524	956,82	1004,4	3547,3	1666,7	11299	
35	1	35,	942,35	1484,3	1557,9	733,46	1555,8	499,61	528,	451,02	605,93	977,18	843,81	181,54	960,71	10224	5881,7	964,89	933,74	992,61	972,39	1259,4	907,68	1257,1	676,21	17,806	957,4	1004,5	3692,4	1669,6	11262	
36	1	36,	941,34	1480,5	1554,5	732,73	1551,4	499,61	528,62	450,94	658,6	969,78	845,98	183,87	959,51	10210	5993,1	964,41	932,14	992,22	971,66	1256,6	906,57	1254,5	677,99	18,076	957,99	1004,5	3834,6	1672,2	11221	
37	1	37,	940,33	1476,9	1551,1	732,	1547,	499,61	529,23	450,85	712,1	962,46	848,06	186,16	958,3	10192	6097,5	963,92	930,54	991,78	970,89	1253,8	905,47	1251,9	679,96	18,332	958,61	1004,6	3974,	1674,6	11179	
38	1	38,	939,33	1473,2	1547,7	731,26	1542,5	499,61	529,82	450,77	766,22	955,22	850,06	188,4	957,06	10172	6195,	963,39	928,95	991,3	970,09	1251,1	904,38	1249,4	682,12	18,575	959,23	1004,7	4110,2	1676,7	11133	
39	1	39,	938,34	1469,6	1544,3	730,53	1538,	499,61	530,4	450,7	820,8	948,07	851,97	190,59	955,81	10148	6286,	962,85	927,35	990,77	969,25	1248,4	903,3	1246,8	684,46	18,806	959,86	1004,8	4243,3	1678,7	11086	
40	1	40,	937,35	1466,	1541,	729,79	1533,5	499,61	530,97	450,63	875,73	941,01	853,81	192,73	954,54	10123	6370,7	962,28	925,77	990,21	968,37	1245,6	902,23	1244,2	686,97	19,025	960,51	1004,9	4373,1	1680,5	11037	
41	1	41,	936,37	1462,4	1537,7	729,05	1529,	499,61	531,52	450,56	930,91	934,06	855,58	194,84	953,26	10095	6449,4	961,68	924,18	989,61	967,46	1243,	901,16	1241,7	689,64	19,232	961,16	1004,9	4499,7	1682,1	10987	
42	1	42,	935,39	1458,9	1534,5	728,31	1524,5	499,6	532,07	450,5	986,24	927,22	857,28	196,9	951,96	10066	6522,4	961,06	922,59	988,97	966,51	1240,3	900,1	1239,2	692,48	19,428	961,81	1005,	4622,9	1683,6	10935	
43	1	43,	934,42	1455,3	1531,3	727,57	1519,9	499,6	532,6	450,44	1041,7	920,48	858,92	198,92	950,65	10034	6590,	960,42	921,01	988,3	965,52	1237,7	899,04	1236,7	695,46	19,613	962,46	1005,1	4742,7	1684,9	10883	
44	1	44,	933,46	1451,8	1528,	726,83	1515,4	499,6	533,12	450,38	1097,1	913,86	860,49	200,9	949,33	10002	6652,3	959,75	919,43	987,59	964,49	1235,	897,99	1234,2	698,59	19,788	963,11	1005,2	4859,2	1686,	10829	
45	1	45,	932,5	1448,4	1524,9	726,09	1510,8	499,6	533,64	450,33	1152,5	907,36	862,	202,84	947,99	9968,	6709,6	959,07	917,86	986,86	963,43	1232,4	896,94	1231,7	701,86	19,953	963,76	1005,3	4972,4	1687,1	10775	
46	1	46,	931,54	1444,9	1521,7	725,34	1506,2	499,6	534,14	450,27	1207,9	900,98	863,45	204,75	946,64	9933,1	6762,2	958,36	916,28	986,09	962,33	1229,9	895,89	1229,3	705,25	20,109	964,41	1005,4	5082,2	1688,	10720	
47	1	47,	930,59	1441,5	1518,6	724,6	1501,6	499,6	534,64	450,23	1263,2	894,72	864,85	206,62	945,28	9897,2	6810,2	957,63	914,71	985,29	961,2	1227,3	894,84	1226,8	708,78	20,256	965,05	1005,5	5188,8	1688,8	10664	
48	1	48,	929,65	1438,1	1515,5	723,85	1497,	499,6	535,13	450,18	1318,3	888,59	866,2	208,45	943,9	9860,5	6854,	956,88	913,14	984,47	960,03	1224,8	893,8	1224,4	712,42	20,395	965,69	1005,5	5292,1	1689,5	10608	
49	1	49,	928,71	1434,7	1512,4	723,11	1492,4	499,59	535,61	450,14	1373,3	882,58	867,49	210,25	942,52	9823,	6893,6	956,11	911,58	983,62	958,82	1222,2	892,76	1222,	716,17	20,526	966,31	1005,6	5392,2	1690,1	10551	
50	1	50,	927,78	1431,4	1509,4	722,36	1487,8	499,59	536,09	450,1	1428,1	876,71	868,74	212,01	941,12	9784,9	6929,4	955,32	910,02	982,74	957,58	1219,7	891,72	1219,6	720,03	20,65	966,93	1005,6	5489,2	1690,6	10495	
51	1	51,	926,85	1428,1	1506,4	721,62	1483,1	499,59	536,55	450,06	1482,7	870,96	869,94	213,75	939,72	9746,2	6961,5	954,52	908,46	981,84	956,31	1217,2	890,68	1217,2	723,99	20,768	967,54	1005,7	5583,1	1691,1	10438	
52	1	52,	925,93	1424,8	1503,4	720,87	1478,5	499,59	537,01	450,02	1537,	865,35	871,1	215,45	938,31	9707,1	6990,	953,69	906,9	980,92	955,01	1214,7	889,64	1214,8	728,05	20,881	968,13	1005,7	5674,	1691,4	10381	
53	1	53,	925,01	1421,5	1500,4	720,13	1473,9	499,59	537,47	449,99	1591,1	859,88	872,21	217,12	936,89	9667,6	7015,2	952,85	905,34	979,97	953,68	1212,3	888,61	1212,5	732,19	20,988	968,71	1005,7	5761,9	1691,7	10324	
54	1	54,	924,1	1418,2	1497,5	719,38	1469,3	499,59	537,91	449,96	1645,	854,55	873,28	218,76	935,46	9627,8	7037,3	951,99	903,79	979,01	952,32	1209,8	887,57	1210,2	736,42	21,092	969,28	1005,7	5846,8	1691,9	10267	
55	1	55,	923,19	1415,	1494,6	718,64	1464,6	499,59	538,35	449,93	1698,6	849,35	874,31	220,37	934,02	9587,7	7056,3	951,11	902,24	978,02	950,92	1207,4	886,53	1207,8	740,72	21,193	969,84	1005,7	5929,	1692,	10210	
56	1	56,	922,28	1411,8	1491,7	717,89	1460,	499,59	538,79	449,9	1751,9	844,3	875,3	221,95	932,58	9547,5	7072,5	950,22	900,7	977,02	949,5	1205,	885,49	1205,5	745,09	21,291	970,37	1005,7	6008,3	1692,	10153	
57	1	57,	921,39	1408,6	1488,8	717,15	1455,4	499,59	539,22	449,88	1805,	839,4	876,26	223,5	931,13	9507,	7086,	949,31	899,15	976,	948,06	1202,6	884,45	1203,2	749,53	21,388	970,9	1005,6	6084,9	1692,	10097	
58	1	58,	920,49	1405,4	1485,9	716,4	1450,8	499,58	539,64	449,85	1857,7	834,63	877,18	225,03	929,68	9466,5	7096,9	948,39	897,61	974,96	946,58	1200,2	883,41	1200,9	754,04	21,484	971,4	1005,6	6158,9	1692,	10040	
59	1	59,	919,6	1402,3	1483,1	715,66	1446,1	499,58	540,06	449,83	1910,1	830,02	878,07	226,53	928,22	9425,9	7105,4	947,45	896,07	973,9	945,08	1197,8	882,37	1198,7	758,6	21,582	971,89	1005,5	6230,3	1691,8	9983,9	
60	1	60,	918,71	1399,1	1480,3	714,91	1441,5	499,58	540,48	449,81	1962,2	825,56	878,92	228,	926,76	9385,2	7111,6	946,5	894,53	972,83	943,56	1195,5	881,33	1196,4	763,21	21,681	972,37	1005,4	6299,1	1691,7	9927,9	
61	1	61,	917,83	1396,	1477,5	714,17	1436,9	499,58	540,88	449,79	2014,	821,25	879,74	229,45	925,29	9344,6	7115,6	945,53	893,	971,74	942,01	1193,1	880,28	1194,2	767,87	21,783	972,82	1005,3	6365,5	1691,5	9872,1	
62	1	62,	916,95	1392,9	1474,7	713,43	1432,3	499,58	541,29	449,78	2065,5	817,09	880,53	230,87	923,82	9304,	7117,5	944,55	891,47	970,64	940,44	1190,8	879,23	1191,9	772,58	21,889	973,26	1005,2	6429,5	1691,2	9816,6	
63	1	63,	916,08	1389,8	1472,	712,69	1427,7	499,58	541,69	449,76	2116,6	813,08	881,29	232,27	922,34	9263,4	7117,5	943,56	889,94	969,52	938,85	1188,5	878,19	1189,7	777,32	22,001	973,68	1005,1	6491,2	1690,9	9761,4	
64	1	64,	915,21	1386,8	1469,3	711,95	1423,1	499,58	542,08	449,75	2167,4	809,24	882,02	233,64	920,87	9223,	7115,7	942,56	888,42	968,39	937,24	1186,2	877,14	1187,5	782,1	22,119	974,08	1005,	6550,6	1690,5	9706,5	
65	1	65,	914,34	1383,7	1466,6	711,21	1418,5	499,58	542,47	449,73	2217,9	805,55	882,73	234,99	919,39	9182,6	7112,1	941,54	886,89	967,25	935,61	1183,9	876,08	1185,3	786,91	22,246	974,47	1004,8	6607,8	1690,1	9651,9	
66	1	66,	913,48	1380,7	1463,9	710,47	1413,9	499,58	542,85	449,72	2268,	802,02	883,4	236,32	917,91	9142,4	7106,9	940,51	885,37	966,1	933,95	1181,6	875,03	1183,1	791,75	22,381	974,83	1004,7	6662,8	1689,7	9597,7	
67	1	67,	912,62	1377,7	1461,2	709,73	1409,3	499,58	543,23	449,71	2317,8	798,65	884,05	237,63	916,42	9102,3	7100,1	939,47	883,85	964,93	932,28	1179,3	873,97	1180,9	796,62	22,527	975,18	1004,5	6715,7	1689,2	9543,9	
68	1	68,	911,77	1374,7	1458,5	708,99	1404,8	499,58	543,6	449,7	2367,2	795,44	884,68	238,91	914,94	9062,4	7091,8	938,42	882,34	963,75	930,6	1177,1	872,91	1178,8	801,5	22,685	975,5	1004,3	6766,7	1688,7	9490,4	
69	1	69,	910,91	1371,7	1455,9	708,26	1400,2	499,57	543,97	449,69	2416,3	792,4	885,28	240,18	913,46	9022,6	7082,1	937,36	880,83	962,56	928,89	1174,8	871,85	1176,6	806,41	22,856	975,81	1004,1	6815,6	1688,1	9437,4	
70	1	70,	910,06	1368,8	1453,3	707,52	1395,7	499,57	544,34	449,69	2465,	789,51	885,86	241,42	911,97	8983,1	7071,2	936,29	879,32	961,36	927,17	1172,6	870,79	1174,5	811,33	23,042	976,1	1003,9	6862,6	1687,6	9384,7	
71	1	71,	909,22	1365,8	1450,7	706,79	1391,2	499,57	544,7	449,68	2513,4	786,79	886,41	242,64	910,49	8943,8	7059,	935,21	877,81	960,16	925,43	1170,4	869,72	1172,4	816,26	23,244	976,37	1003,6	6907,8	1687,	9332,4	
72	1	72,	908,38	1362,9	1448,1	706,05	1386,6	499,57	545,06	449,68	2561,5	784,24	886,95	243,84	909,	8904,6	7045,6	934,12	876,3	958,94	923,68	1168,1	868,65	1170,3	821,2	23,463	976,63	1003,4	6951,2	1686,3	9280,5	
73	1	73,	907,54	1360,	1445,5	705,32	1382,1	499,57	545,41	449,67	2609,2	781,85	887,46	245,03	907,52	8865,7	7031,1	933,01	874,8	957,71	921,92	1165,9	867,58	1168,2	826,15	23,701	976,86	1003,1	6992,8	1685,7	9229,1	
74	1	74,	906,7	1357,1	1443,	704,59	1377,6	499,57	545,75	449,67	2656,5	779,62	887,95	246,19	906,04	8827,1	7015,6	931,9	873,3	956,48	920,14	1163,7	866,5	1166,1	831,11	23,959	977,08	1002,9	7032,7	1685,	9178,	
75	1	75,	905,86	1354,2	1440,4	703,86	1373,1	499,57	546,1	449,67	2703,5	777,55	888,42	247,33	904,56	8788,6	6999,2	930,79	871,8	955,23	918,35	1161,6	865,43	1164,	836,06	24,238	977,27	1002,6	7071,	1684,2	9127,4	
76	1	76,	905,03	1351,4	1437,9	703,13	1368,7	499,57	546,43	449,67	2750,1	775,65	888,87	248,46	903,08	8750,5	6981,8	929,66	870,31	953,98	916,54	1159,4	864,35	1161,9	841,02	24,539	977,45	1002,3	7107,6	1683,5	9077,2	
77	1	77,	904,2	1348,5	1435,4	702,4	1364,2	499,57	546,77	449,67	2796,4	773,91	889,3	249,57	901,6	8712,5	6963,5	928,52	868,82	952,72	914,72	1157,2	863,26	1159,9	845,97	24,863	977,62	1002,	7142,7	1682,7	9027,4	
78	1	78,	903,38	1345,7	1432,9	701,68	1359,7	499,57	547,09	449,67	2842,3	772,33	889,71	250,66	900,13	8674,9	6944,5	927,38	867,33	951,46	912,9	1155,1	862,18	1157,8	850,91	25,211	977,76	1001,7	7176,3	1682,	8978,1	
79	1	79,	902,55	1342,9	1430,5	700,95	1355,3	499,57	547,42	449,67	2887,9	770,9	890,1	251,73	898,66	8637,5	6924,7	926,23	865,84	950,19	911,06	1152,9	861,09	1155,8	855,86	25,584	977,89	1001,4	7208,4	1681,1	8929,1	
80	1	80,	901,73	1340,1	1428,	700,23	1350,9	499,57	547,74	449,67	2933,2	769,64	890,48	252,78	897,19	8600,3	6904,2	925,07	864,35	948,91	909,21	1150,8	860,	1153,8	860,79	25,983	978,	1001,1	7239,1	1680,3	8880,6	
81	1	81,	900,92	1337,3	1425,6	699,5	1346,5	499,57	548,05	449,67	2978,	768,53	890,84	253,82	895,73	8563,5	6883,	923,91	862,87	947,62	907,35	1148,7	858,9	1151,8	865,71	26,409	978,09	1000,8	7268,4	1679,5	8832,5	
82	1	82,	900,1	1334,5	1423,1	698,78	1342,1	499,57	548,36	449,67	3022,6	767,58	891,18	254,84	894,27	8526,9	6861,2	922,74	861,39	946,33	905,49	1146,6	857,81	1149,8	870,62	26,862	978,17	1000,4	7296,4	1678,6	8784,9	
83	1	83,	899,28	1331,7	1420,7	698,06	1337,7	499,57	548,67	449,68	3066,8	766,78	891,51	255,85	892,81	8490,5	6838,8	921,56	859,91	945,03	903,61	1144,5	856,71	1147,8	875,52	27,343	978,23	1000,1	7323,	1677,7	8737,6	
84	1	84,	898,47	1329,	1418,3	697,34	1333,4	499,57	548,97	449,68	3110,6	766,13	891,82	256,84	891,36	8454,5	6815,9	920,37	858,44	943,73	901,73	1142,4	855,61	1145,8	880,4	27,851	978,27	999,78	7348,5	1676,8	8690,8	
85	1	85,	897,66	1326,3	1415,9	696,62	1329,	499,57	549,27	449,69	3154,1	765,63	892,11	257,81	889,91	8418,7	6792,4	919,18	856,97	942,42	899,84	1140,3	854,5	1143,8	885,26	28,389	978,3	999,44	7372,7	1675,9	8644,4	
86	1	86,	896,85	1323,5	1413,6	695,9	1324,7	499,57	549,56	449,69	3197,3	765,27	892,39	258,77	888,47	8383,2	6768,5	917,98	855,5	941,11	897,94	1138,2	853,39	1141,9	890,11	28,955	978,31	999,11	7395,7	1674,9	8598,5	
87	1	87,	896,05	1320,8	1411,2	695,19	1320,4	499,57	549,84	449,7	3240,1	765,05	892,66	259,71	887,03	8348,	6744,1	916,78	854,03	939,8	896,04	1136,1	852,28	1139,9	894,94	29,55	978,31	998,77	7417,5	1674,	8552,9	
88	1	88,	895,24	1318,1	1408,8	694,47	1316,1	499,57	550,13	449,71	3282,6	764,97	892,91	260,64	885,6	8313,1	6719,4	915,57	852,56	938,47	894,12	1134,1	851,17	1138,	899,74	30,173	978,29	998,43	7438,3	1673,	8507,8	
89	1	89,	894,44	1315,4	1406,5	693,76	1311,8	499,57	550,4	449,71	3324,8	765,03	893,15	261,56	884,18	8278,5	6694,2	914,36	851,1	937,15	892,21	1132,	850,05	1136,1	904,53	30,826	978,26	998,09	7458,	1672,	8463,	
90	1	90,	893,64	1312,8	1404,2	693,05	1307,5	499,57	550,68	449,72	3366,6	765,22	893,37	262,46	882,76	8244,1	6668,8	913,14	849,64	935,82	890,28	1130,	848,94	1134,1	909,29	31,508	978,21	997,75	7476,6	1671,	8418,7	
91	1	91,	892,84	1310,1	1401,9	692,33	1303,3	499,57	550,95	449,73	3408,1	765,54	893,58	263,34	881,34	8210,	6642,9	911,91	848,18	934,48	888,36	1127,9	847,82	1132,2	914,03	32,219	978,15	997,41	7494,2	1670,	8374,8	
92	1	92,	892,04	1307,5	1399,6	691,62	1299,	499,57	551,21	449,74	3449,3	765,99	893,78	264,21	879,93	8176,2	6616,8	910,68	846,73	933,15	886,42	1125,9	846,69	1130,3	918,75	32,958	978,08	997,08	7510,8	1669,	8331,3	
93	1	93,	891,25	1304,8	1397,3	690,91	1294,8	499,57	551,47	449,75	3490,1	766,55	893,96	265,07	878,53	8142,7	6590,4	909,45	845,28	931,81	884,48	1123,9	845,57	1128,4	923,43	33,725	977,99	996,75	7526,5	1668,	8288,2	
94	1	94,	890,45	1302,2	1395,	690,21	1290,6	499,57	551,72	449,76	3530,6	767,24	894,13	265,92	877,13	8109,4	6563,8	908,21	843,83	930,46	882,54	1121,8	844,44	1126,6	928,1	34,521	977,89	996,43	7541,2	1666,9	8245,5	
95	1	95,	889,66	1299,6	1392,8	689,5	1286,4	499,57	551,97	449,77	3570,8	768,04	894,29	266,75	875,74	8076,4	6536,9	906,97	842,38	929,12	880,59	1119,8	843,31	1124,7	932,73	35,344	977,77	996,11	7555,1	1665,8	8203,1	
96	1	96,	888,86	1297,	1390,5	688,79	1282,2	499,57	552,22	449,78	3610,6	768,94	894,44	267,57	874,36	8043,7	6509,8	905,72	840,93	927,77	878,64	1117,8	842,17	1122,8	937,34	36,195	977,65	995,8	7568,1	1664,8	8161,2	
97	1	97,	888,07	1294,4	1388,3	688,09	1278,1	499,57	552,46	449,79	3650,2	769,96	894,57	268,37	872,99	8011,2	6482,6	904,47	839,49	926,41	876,69	1115,8	841,04	1121,	941,92	37,073	977,51	995,5	7580,2	1663,7	8119,7	
