	Steps	Time [s]	[A] Probe1_Carrier_center [°C]	[B] Probe2_Carrier_corner1 [°C]	[C] Probe3_GuideRail_top [°C]	[D] Probe4_GuideRail_middle [°C]	[E] Probe5_GuideRail_bottom [°C]	[F] Probe6_MotorBase_front [°C]	[G] Probe7_MotorBase_side [°C]	[H] Probe8_MotorBase_corner [°C]	[I] Probe11_Structure_front_1 [°C]	[J] Probe12_Structure_front_2 [°C]	[K] Probe13_Structure_front_3 [°C]	[L] Probe14_Structure_front_4 [°C]	[M] Probe15_Structure_lateral_1 [°C]	[N] Probe16_Structure_lateral_2 [°C]	[O] Probe18_Structure_lateral_4 [°C]	[P] Probe19_Structure_lateral_5 [°C]	[Q] Probe20_Structure_top_1 [°C]	[R] Probe21_Structure_top_2 [°C]	[S] Probe22_Structure_top_3 [°C]	[T] Probe23_Structure_top_4 [°C]	[U] Probe24_Structure_back_1 [°C]	[V] Probe25_Structure_back_2 [°C]	[W] Probe26_Structure_back_3 [°C]	[X] Probe27_Structure_back_4 [°C]	[Y] Probe28_Structure_back_5 [°C]	[Z] Probe29_Structure_back_6 [°C]	[AA] Probe9_Temperature_BearingTop [°C]	[AB] Probe10_Temperature_BearingBottom [°C]	[AC] Probe17_Temperature_Structure_lateral_3 [°C]	
84	1	84,	40,	40,007	40,026	40,562	39,952	41,112	40,84	40,855	40,	40,	40,006	38,922	39,161	40,	40,	40,	40,	40,	40,001	40,117	40,	40,	39,999	39,652	40,	39,103	40,029	40,034	40,	
85	1	85,	40,	40,008	40,026	40,565	39,951	41,123	40,846	40,862	40,001	40,	40,006	38,918	39,155	40,	40,	40,	40,	40,	40,001	40,119	40,	40,	39,999	39,647	40,	39,099	40,03	40,034	40,	
86	1	86,	40,	40,008	40,027	40,567	39,949	41,133	40,852	40,869	40,001	40,	40,006	38,914	39,148	40,	40,	40,	40,	40,	40,001	40,12	40,	40,	39,999	39,643	40,	39,095	40,03	40,034	40,	
87	1	87,	40,	40,008	40,027	40,57	39,948	41,144	40,858	40,876	40,001	40,	40,006	38,91	39,142	40,	40,	40,	40,	40,	40,001	40,122	40,	40,	39,999	39,639	40,	39,091	40,03	40,034	40,	
88	1	88,	40,	40,008	40,028	40,572	39,947	41,155	40,865	40,883	40,001	40,	40,006	38,906	39,136	40,	40,	40,	40,	40,	40,001	40,124	40,	40,	39,999	39,634	40,	39,087	40,03	40,034	40,	
89	1	89,	40,	40,009	40,028	40,575	39,945	41,165	40,871	40,889	40,001	40,	40,006	38,902	39,13	40,	40,	40,	40,	40,	40,002	40,126	40,	40,	39,999	39,63	40,	39,083	40,03	40,034	40,	
90	1	90,	40,	40,009	40,028	40,577	39,944	41,176	40,877	40,896	40,001	40,	40,007	38,899	39,124	40,	40,	40,	40,	40,	40,002	40,128	40,	40,	39,998	39,626	40,	39,079	40,03	40,034	40,	
91	1	91,	40,	40,009	40,029	40,58	39,942	41,187	40,883	40,903	40,001	40,	40,007	38,895	39,119	40,	40,	40,	40,	40,	40,002	40,13	40,	40,	39,998	39,621	40,	39,075	40,031	40,034	40,	
92	1	92,	40,	40,01	40,029	40,582	39,941	41,197	40,889	40,91	40,001	40,	40,007	38,891	39,113	40,	40,	40,	40,	40,	40,002	40,132	40,	40,	39,998	39,617	40,	39,071	40,031	40,034	40,	
93	1	93,	40,	40,01	40,03	40,585	39,939	41,208	40,895	40,917	40,001	40,	40,007	38,888	39,108	40,	40,	40,	40,	40,	40,002	40,134	40,	40,	39,998	39,613	40,	39,067	40,031	40,034	40,	
94	1	94,	40,	40,01	40,03	40,587	39,938	41,218	40,902	40,923	40,001	40,	40,007	38,884	39,102	40,	40,	40,	40,	40,	40,002	40,136	40,	40,	39,998	39,609	40,	39,064	40,031	40,033	40,	
95	1	95,	40,	40,01	40,03	40,589	39,936	41,229	40,908	40,93	40,001	40,	40,007	38,881	39,097	40,	40,	40,	40,	40,	40,002	40,138	40,	40,	39,998	39,605	40,	39,06	40,031	40,033	40,	
96	1	96,	40,	40,011	40,031	40,591	39,935	41,239	40,914	40,937	40,001	40,	40,008	38,877	39,091	40,	40,	40,	40,	40,	40,002	40,14	40,	40,	39,998	39,601	40,	39,057	40,032	40,033	40,	
97	1	97,	40,	40,011	40,031	40,594	39,934	41,249	40,92	40,943	40,001	40,	40,008	38,874	39,086	40,	40,	40,	40,	40,	40,002	40,142	40,	40,	39,998	39,597	40,	39,053	40,032	40,033	40,	
98	1	98,	40,	40,011	40,032	40,596	39,932	41,26	40,926	40,95	40,001	40,	40,008	38,871	39,081	40,	40,	40,	40,	40,	40,002	40,144	40,	40,	39,998	39,593	40,	39,05	40,032	40,033	40,	
99	1	99,	40,	40,012	40,032	40,598	39,931	41,27	40,932	40,957	40,001	40,	40,008	38,868	39,076	40,	40,	40,	40,	40,	40,003	40,146	40,	40,	39,997	39,589	40,	39,047	40,032	40,033	40,	
100	1	100,	40,	40,012	40,033	40,6	39,929	41,28	40,938	40,963	40,001	40,	40,008	38,864	39,071	40,	40,	40,	40,	40,	40,003	40,148	40,	40,	39,997	39,585	40,	39,043	40,032	40,032	40,	
101	1	101,	40,	40,012	40,033	40,603	39,928	41,291	40,944	40,97	40,001	40,	40,009	38,861	39,066	40,	40,	40,	40,	40,	40,003	40,149	40,	40,	39,997	39,581	40,	39,04	40,032	40,032	40,	
102	1	102,	40,	40,013	40,033	40,605	39,926	41,301	40,95	40,977	40,001	40,	40,009	38,858	39,062	40,	40,	40,	40,	40,	40,003	40,151	40,	40,	39,997	39,577	40,	39,037	40,033	40,032	40,	
103	1	103,	40,	40,013	40,034	40,607	39,925	41,311	40,956	40,983	40,001	40,	40,009	38,855	39,057	40,	40,	40,	40,	40,	40,003	40,153	40,	40,	39,997	39,573	40,	39,034	40,033	40,032	40,	
104	1	104,	40,	40,013	40,034	40,609	39,924	41,321	40,961	40,99	40,001	40,	40,009	38,852	39,052	40,	40,	40,	40,	40,	40,003	40,155	40,	40,	39,997	39,569	40,	39,031	40,033	40,032	40,	
105	1	105,	40,	40,014	40,035	40,611	39,922	41,332	40,967	40,997	40,001	40,	40,009	38,849	39,048	40,	40,	40,	40,	40,	40,003	40,157	40,	40,	39,997	39,566	40,	39,027	40,033	40,031	40,	
106	1	106,	40,	40,014	40,035	40,613	39,921	41,342	40,973	41,003	40,001	40,	40,009	38,847	39,043	40,	40,	40,	40,	40,	40,003	40,159	40,	40,	39,996	39,562	40,	39,024	40,033	40,031	40,	
107	1	107,	40,	40,014	40,035	40,615	39,919	41,352	40,979	41,01	40,001	40,	40,01	38,844	39,039	40,	40,	40,	40,	40,	40,004	40,161	40,	40,	39,996	39,558	40,	39,021	40,033	40,031	40,	
108	1	108,	40,	40,015	40,036	40,617	39,918	41,362	40,985	41,016	40,001	40,	40,01	38,841	39,034	40,	40,	40,	40,	40,	40,004	40,163	40,	40,	39,996	39,555	40,	39,019	40,034	40,031	40,	
109	1	109,	40,	40,015	40,036	40,619	39,916	41,372	40,991	41,023	40,001	40,	40,01	38,838	39,03	40,	40,	40,	40,	40,	40,004	40,165	40,	40,	39,996	39,551	40,	39,016	40,034	40,03	40,	
110	1	110,	40,	40,015	40,037	40,621	39,915	41,382	40,996	41,029	40,001	40,	40,01	38,836	39,026	40,	40,	40,	40,	40,	40,004	40,167	40,	40,	39,996	39,548	40,	39,013	40,034	40,03	40,	
111	1	111,	40,	40,016	40,037	40,623	39,914	41,392	41,002	41,036	40,001	40,	40,01	38,833	39,022	40,	40,	40,	40,	40,	40,004	40,168	40,	40,	39,996	39,544	40,	39,01	40,034	40,03	40,	
112	1	112,	40,	40,016	40,037	40,625	39,912	41,402	41,008	41,042	40,001	40,	40,01	38,83	39,018	40,	40,	40,	40,	40,	40,004	40,17	40,	40,	39,995	39,541	40,	39,007	40,034	40,029	40,	
113	1	113,	40,	40,016	40,038	40,627	39,911	41,412	41,014	41,049	40,001	40,	40,011	38,828	39,014	40,	40,	40,	40,	40,	40,004	40,172	40,	40,	39,995	39,537	40,	39,005	40,034	40,029	40,	
114	1	114,	40,	40,017	40,038	40,629	39,909	41,422	41,019	41,055	40,002	40,	40,011	38,825	39,01	40,	40,	40,	40,	40,	40,005	40,174	40,	40,	39,995	39,534	40,	39,002	40,035	40,029	40,	
115	1	115,	40,	40,017	40,039	40,631	39,908	41,432	41,025	41,062	40,002	40,	40,011	38,823	39,006	40,	40,	40,	40,	40,	40,005	40,176	40,	40,	39,995	39,53	40,	38,999	40,035	40,028	40,	
