	Steps	Time [s]	[A] Probe1_Heat Flux_Carrier_center  (Total) [W/m²]	[B] Probe2_Heat Flux_Carrier_corner1  (Total) [W/m²]	[C] Probe3_Heat Flux_GuideRail_top  (Total) [W/m²]	[D] Probe4_Heat Flux_GuideRail_middle  (Total) [W/m²]	[E] Probe5_Heat Flux_GuideRail_bottom  (Total) [W/m²]	[F] Probe6_Heat Flux_MotorBase_front  (Total) [W/m²]	[G] Probe7_Heat Flux_MotorBase_side  (Total) [W/m²]	[H] Probe8_Heat Flux_MotorBase_corner  (Total) [W/m²]	[I] Probe9_Heat Flux_BearingTop  (Total) [W/m²]	[J] Probe10_Heat Flux_BearingBottom  (Total) [W/m²]	[K] Probe11_Heat Flux_Structure_front_1  (Total) [W/m²]	[L] Probe12_Heat Flux_Structure_front_2  (Total) [W/m²]	[M] Probe13_Heat Flux_Structure_front_3  (Total) [W/m²]	[N] Probe14_Heat Flux_Structure_front_4  (Total) [W/m²]	[O] Probe15_Heat Flux_Structure_lateral_1  (Total) [W/m²]	[P] Probe16_Heat Flux_Structure_lateral_2  (Total) [W/m²]	[Q] Probe17_Heat Flux_Structure_lateral_3  (Total) [W/m²]	[R] Probe18_Heat Flux_Structure_lateral_4  (Total) [W/m²]	[S] Probe19_Heat Flux_Structure_lateral_5  (Total) [W/m²]	[T] Probe20_Heat Flux_Structure_top_1  (Total) [W/m²]	[U] Probe21_Heat Flux_Structure_top_2  (Total) [W/m²]	[V] Probe22_Heat Flux_Structure_top_3  (Total) [W/m²]	[W] Probe23_Heat Flux_Structure_top_4  (Total) [W/m²]	[X] Probe24_Heat Flux_Structure_back_1  (Total) [W/m²]	[Y] Probe25_Heat Flux_Structure_back_2  (Total) [W/m²]	[Z] Probe26_Heat Flux_Structure_back_3  (Total) [W/m²]	[AA] Probe27_Heat Flux_Structure_back_4  (Total) [W/m²]	[AB] Probe28_Heat Flux_Structure_back_5  (Total) [W/m²]	[AC] Probe29_Heat Flux_Structure_back_6  (Total) [W/m²]	
32	1	32,	945,4	1495,6	1569,1	880,99	1573,4	1499,2	1536,3	1442,7	554,13	897,12	836,72	174,22	961,84	1158,2	998,32	966,17	938,56	993,49	974,41	1267,9	911,07	1265,1	718,16	16,918	955,73	1004,4	992,48	1660,1	2376,6	
33	1	33,	944,38	1491,8	1565,6	881,19	1570,	1499,2	1537,3	1442,5	605,91	890,2	839,19	176,71	960,73	1152,	997,03	965,77	936,95	993,25	973,77	1265,	909,93	1262,4	724,19	17,228	956,27	1004,4	994,13	1663,6	2372,5	
34	1	34,	943,36	1488,1	1562,1	881,4	1566,6	1499,2	1538,2	1442,3	658,77	883,39	841,55	179,15	959,61	1145,7	995,45	965,35	935,35	992,95	973,1	1262,2	908,79	1259,8	730,69	17,525	956,82	1004,4	995,76	1666,7	2368,1	
35	1	35,	942,34	1484,3	1558,7	881,63	1563,2	1499,2	1539,1	1442,1	712,47	876,74	843,81	181,54	958,47	1139,2	993,59	964,9	933,74	992,61	972,39	1259,4	907,68	1257,1	737,63	17,807	957,4	1004,5	997,36	1669,6	2363,5	
36	1	36,	941,33	1480,6	1555,3	881,87	1559,9	1499,2	1539,9	1441,8	766,82	870,24	845,98	183,87	957,32	1132,5	991,46	964,43	932,14	992,22	971,66	1256,6	906,57	1254,5	745,02	18,077	957,99	1004,5	998,92	1672,2	2358,9	
37	1	37,	940,33	1477,	1552,	882,12	1556,5	1499,2	1540,8	1441,7	821,67	863,91	848,06	186,16	956,17	1125,8	989,08	963,94	930,54	991,78	970,89	1253,8	905,47	1251,9	752,81	18,333	958,61	1004,6	1000,4	1674,6	2354,2	
38	1	38,	939,33	1473,3	1548,6	882,37	1553,2	1499,2	1541,6	1441,5	876,91	857,77	850,05	188,4	954,99	1118,9	986,47	963,41	928,95	991,3	970,09	1251,1	904,38	1249,4	761,	18,576	959,23	1004,7	1001,8	1676,7	2349,4	
39	1	39,	938,34	1469,7	1545,4	882,64	1550,	1499,2	1542,4	1441,3	932,43	851,81	851,97	190,59	953,81	1112,1	983,63	962,87	927,35	990,77	969,25	1248,4	903,3	1246,8	769,56	18,807	959,86	1004,8	1003,2	1678,7	2344,7	
40	1	40,	937,35	1466,1	1542,1	882,91	1546,7	1499,2	1543,2	1441,1	988,15	846,04	853,81	192,73	952,62	1105,2	980,59	962,29	925,77	990,21	968,37	1245,7	902,22	1244,2	778,48	19,026	960,51	1004,9	1004,5	1680,5	2339,9	
41	1	41,	936,37	1462,6	1538,9	883,19	1543,5	1499,2	1544,	1440,9	1044,	840,47	855,58	194,84	951,42	1098,2	977,37	961,7	924,18	989,61	967,46	1243,	901,15	1241,7	787,73	19,233	961,16	1004,9	1005,6	1682,1	2335,3	
42	1	42,	935,39	1459,	1535,7	883,47	1540,3	1499,2	1544,7	1440,7	1099,9	835,1	857,28	196,9	950,2	1091,3	973,98	961,08	922,59	988,97	966,51	1240,3	900,09	1239,2	797,29	19,429	961,81	1005,	1006,7	1683,6	2330,7	
43	1	43,	934,42	1455,5	1532,5	883,76	1537,1	1499,2	1545,4	1440,6	1155,8	829,93	858,91	198,92	948,98	1084,4	970,44	960,44	921,01	988,3	965,52	1237,7	899,03	1236,7	807,15	19,614	962,46	1005,1	1007,7	1684,9	2326,2	
44	1	44,	933,45	1452,	1529,4	884,05	1534,	1499,2	1546,1	1440,4	1211,8	824,97	860,48	200,9	947,74	1077,5	966,77	959,77	919,43	987,59	964,49	1235,	897,98	1234,2	817,28	19,789	963,11	1005,2	1008,6	1686,	2321,8	
45	1	45,	932,49	1448,6	1526,3	884,35	1530,8	1499,2	1546,8	1440,2	1267,6	820,22	861,99	202,84	946,5	1070,6	963,	959,09	917,86	986,86	963,43	1232,4	896,93	1231,7	827,66	19,954	963,76	1005,3	1009,3	1687,1	2317,6	
46	1	46,	931,54	1445,2	1523,2	884,65	1527,7	1499,2	1547,5	1440,1	1323,3	815,67	863,44	204,75	945,25	1063,8	959,13	958,38	916,28	986,09	962,33	1229,9	895,88	1229,3	838,28	20,11	964,41	1005,4	1010,	1688,	2313,4	
47	1	47,	930,59	1441,8	1520,2	884,96	1524,7	1499,2	1548,2	1439,9	1378,9	811,32	864,84	206,62	943,98	1057,	955,18	957,65	914,71	985,29	961,2	1227,3	894,84	1226,8	849,12	20,257	965,05	1005,5	1010,5	1688,8	2309,5	
48	1	48,	929,65	1438,4	1517,1	885,27	1521,6	1499,2	1548,8	1439,7	1434,4	807,18	866,18	208,45	942,71	1050,3	951,18	956,9	913,14	984,47	960,03	1224,8	893,79	1224,4	860,16	20,396	965,69	1005,5	1011,	1689,5	2305,7	
49	1	49,	928,71	1435,	1514,2	885,58	1518,6	1499,2	1549,5	1439,6	1489,7	803,24	867,48	210,25	941,44	1043,7	947,14	956,13	911,58	983,62	958,82	1222,2	892,75	1222,	871,38	20,528	966,31	1005,6	1011,3	1690,1	2302,	
50	1	50,	927,78	1431,7	1511,2	885,9	1515,6	1499,2	1550,1	1439,4	1544,7	799,5	868,72	212,01	940,15	1037,1	943,07	955,34	910,02	982,74	957,58	1219,7	891,71	1219,6	882,77	20,652	966,93	1005,6	1011,5	1690,6	2298,5	
51	1	51,	926,85	1428,4	1508,2	886,22	1512,6	1499,2	1550,7	1439,3	1599,6	795,96	869,92	213,75	938,86	1030,7	939,	954,54	908,46	981,84	956,31	1217,2	890,67	1217,2	894,32	20,77	967,54	1005,7	1011,6	1691,1	2295,2	
52	1	52,	925,92	1425,1	1505,3	886,54	1509,6	1499,2	1551,3	1439,2	1654,2	792,62	871,07	215,45	937,56	1024,3	934,94	953,71	906,9	980,92	955,01	1214,7	889,63	1214,8	906,	20,883	968,13	1005,7	1011,6	1691,4	2292,1	
53	1	53,	925,01	1421,9	1502,4	886,86	1506,7	1499,2	1551,9	1439,	1708,6	789,47	872,18	217,12	936,25	1018,	930,9	952,87	905,34	979,97	953,68	1212,3	888,6	1212,5	917,8	20,99	968,71	1005,7	1011,5	1691,7	2289,1	
54	1	54,	924,09	1418,7	1499,6	887,18	1503,7	1499,2	1552,5	1438,9	1762,7	786,51	873,25	218,76	934,94	1011,8	926,9	952,01	903,79	979,01	952,32	1209,8	887,56	1210,1	929,72	21,094	969,28	1005,7	1011,3	1691,9	2286,4	
55	1	55,	923,19	1415,4	1496,7	887,51	1500,8	1499,2	1553,	1438,8	1816,5	783,73	874,28	220,37	933,62	1005,7	922,96	951,13	902,24	978,02	950,92	1207,4	886,52	1207,8	941,73	21,195	969,84	1005,7	1010,9	1692,	2283,8	
56	1	56,	922,28	1412,3	1493,9	887,84	1498,	1499,2	1553,6	1438,6	1870,	781,15	875,27	221,95	932,29	999,73	919,08	950,24	900,7	977,02	949,5	1205,	885,48	1205,5	953,83	21,293	970,37	1005,6	1010,5	1692,	2281,4	
57	1	57,	921,38	1409,1	1491,1	888,16	1495,1	1499,2	1554,1	1438,5	1923,3	778,74	876,22	223,5	930,96	993,86	915,28	949,33	899,15	976,	948,06	1202,6	884,44	1203,2	966,01	21,39	970,9	1005,6	1010,	1692,	2279,2	
58	1	58,	920,49	1405,9	1488,3	888,49	1492,3	1499,2	1554,6	1438,4	1976,2	776,51	877,14	225,03	929,63	988,1	911,58	948,41	897,61	974,96	946,58	1200,2	883,4	1200,9	978,25	21,487	971,4	1005,5	1009,4	1692,	2277,2	
59	1	59,	919,6	1402,8	1485,6	888,82	1489,4	1499,2	1555,2	1438,3	2028,8	774,45	878,02	226,53	928,29	982,45	907,97	947,47	896,07	973,9	945,08	1197,8	882,36	1198,7	990,55	21,584	971,89	1005,4	1008,7	1691,8	2275,4	
60	1	60,	918,71	1399,7	1482,8	889,16	1486,6	1499,2	1555,7	1438,1	2081,1	772,56	878,87	228,	926,94	976,92	904,49	946,52	894,53	972,83	943,56	1195,5	881,31	1196,4	1002,9	21,683	972,37	1005,3	1008,	1691,7	2273,7	
61	1	61,	917,83	1396,6	1480,1	889,49	1483,9	1499,2	1556,2	1438,	2133,1	770,84	879,69	229,45	925,6	971,51	901,12	945,55	893,	971,74	942,01	1193,1	880,27	1194,2	1015,3	21,786	972,82	1005,2	1007,1	1691,5	2272,3	
62	1	62,	916,95	1393,6	1477,4	889,82	1481,1	1499,2	1556,7	1437,9	2184,8	769,28	880,47	230,87	924,25	966,22	897,9	944,57	891,47	970,64	940,44	1190,8	879,22	1191,9	1027,7	21,892	973,26	1005,1	1006,2	1691,2	2271,	
63	1	63,	916,08	1390,5	1474,7	890,16	1478,3	1499,2	1557,1	1437,8	2236,1	767,88	881,23	232,27	922,89	961,06	894,82	943,58	889,94	969,52	938,85	1188,5	878,17	1189,7	1040,1	22,004	973,68	1005,	1005,2	1690,9	2269,9	
64	1	64,	915,21	1387,5	1472,1	890,49	1475,6	1499,2	1557,6	1437,7	2287,1	766,64	881,95	233,64	921,54	956,02	891,89	942,57	888,42	968,39	937,24	1186,2	877,12	1187,5	1052,6	22,122	974,08	1004,8	1004,1	1690,5	2269,	
65	1	65,	914,34	1384,5	1469,5	890,83	1472,9	1499,2	1558,1	1437,6	2337,7	765,55	882,65	234,99	920,18	951,1	889,12	941,56	886,89	967,25	935,61	1183,9	876,07	1185,3	1065,	22,248	974,47	1004,6	1003,	1690,1	2268,3	
66	1	66,	913,48	1381,5	1466,8	891,16	1470,2	1499,2	1558,5	1437,5	2388,	764,61	883,32	236,32	918,82	946,31	886,53	940,53	885,37	966,1	933,95	1181,6	875,01	1183,1	1077,4	22,384	974,83	1004,4	1001,8	1689,7	2267,7	
67	1	67,	912,62	1378,5	1464,2	891,5	1467,6	1499,2	1559,	1437,4	2438,	763,82	883,97	237,63	917,46	941,66	884,1	939,49	883,85	964,93	932,28	1179,3	873,96	1181,	1089,9	22,53	975,18	1004,2	1000,6	1689,2	2267,3	
68	1	68,	911,76	1375,6	1461,7	891,84	1464,9	1499,2	1559,4	1437,3	2487,6	763,16	884,59	238,91	916,09	937,13	881,86	938,44	882,34	963,75	930,6	1177,1	872,9	1178,8	1102,3	22,688	975,5	1004,	999,34	1688,7	2267,1	
69	1	69,	910,91	1372,7	1459,1	892,18	1462,3	1499,1	1559,8	1437,2	2536,8	762,65	885,18	240,18	914,73	932,73	879,81	937,38	880,83	962,56	928,89	1174,8	871,83	1176,7	1114,7	22,859	975,81	1003,7	998,02	1688,1	2267,1	
70	1	70,	910,06	1369,7	1456,6	892,51	1459,7	1499,1	1560,3	1437,1	2585,8	762,27	885,75	241,42	913,36	928,46	877,95	936,3	879,32	961,36	927,17	1172,6	870,77	1174,5	1127,1	23,045	976,1	1003,4	996,66	1687,6	2267,2	
71	1	71,	909,21	1366,8	1454,	892,85	1457,1	1499,1	1560,7	1437,	2634,3	762,02	886,3	242,64	912,	924,32	876,29	935,22	877,81	960,16	925,43	1170,4	869,7	1172,4	1139,5	23,247	976,37	1003,2	995,28	1687,	2267,5	
72	1	72,	908,37	1364,	1451,5	893,19	1454,5	1499,1	1561,1	1436,9	2682,5	761,89	886,82	243,84	910,63	920,32	874,82	934,13	876,3	958,94	923,68	1168,1	868,63	1170,3	1151,8	23,467	976,63	1002,9	993,86	1686,3	2267,9	
73	1	73,	907,53	1361,1	1449,	893,53	1451,9	1499,1	1561,5	1436,8	2730,4	761,9	887,33	245,03	909,27	916,45	873,57	933,03	874,8	957,71	921,92	1165,9	867,56	1168,2	1164,1	23,704	976,86	1002,5	992,42	1685,7	2268,5	
74	1	74,	906,69	1358,2	1446,6	893,87	1449,4	1499,1	1561,9	1436,7	2777,9	762,02	887,81	246,19	907,9	912,71	872,52	931,92	873,3	956,48	920,14	1163,8	866,49	1166,1	1176,4	23,962	977,08	1002,2	990,96	1685,	2269,3	
75	1	75,	905,86	1355,4	1444,1	894,2	1446,9	1499,1	1562,3	1436,7	2825,	762,26	888,27	247,33	906,54	909,1	871,68	930,8	871,8	955,23	918,35	1161,6	865,41	1164,1	1188,6	24,241	977,27	1001,9	989,48	1684,2	2270,2	
76	1	76,	905,03	1352,6	1441,7	894,54	1444,4	1499,1	1562,6	1436,6	2871,8	762,61	888,71	248,46	905,17	905,63	871,05	929,68	870,31	953,98	916,54	1159,4	864,33	1162,	1200,8	24,542	977,45	1001,5	987,99	1683,5	2271,2	
77	1	77,	904,2	1349,8	1439,2	894,88	1441,9	1499,1	1563,	1436,5	2918,3	763,07	889,13	249,57	903,81	902,28	870,63	928,54	868,82	952,72	914,73	1157,2	863,24	1160,	1213,	24,866	977,62	1001,1	986,5	1682,7	2272,4	
78	1	78,	903,37	1347,	1436,8	895,22	1439,4	1499,1	1563,4	1436,4	2964,4	763,64	889,53	250,66	902,45	899,07	870,43	927,4	867,33	951,46	912,9	1155,1	862,16	1157,9	1225,	25,214	977,76	1000,7	985,	1682,	2273,7	
79	1	79,	902,55	1344,2	1434,4	895,56	1436,9	1499,1	1563,7	1436,3	3010,1	764,32	889,92	251,73	901,09	896,	870,44	926,25	865,84	950,19	911,06	1152,9	861,07	1155,9	1237,1	25,588	977,89	1000,3	983,51	1681,1	2275,2	
80	1	80,	901,73	1341,5	1432,1	895,89	1434,5	1499,1	1564,1	1436,2	3055,5	765,09	890,28	252,78	899,74	893,05	870,67	925,09	864,35	948,91	909,21	1150,8	859,98	1153,9	1249,	25,987	978,	999,87	982,02	1680,3	2276,8	
81	1	81,	900,91	1338,7	1429,7	896,23	1432,	1499,1	1564,4	1436,2	3100,6	765,97	890,63	253,82	898,38	890,24	871,11	923,92	862,87	947,62	907,35	1148,7	858,88	1151,9	1261,	26,413	978,09	999,42	980,55	1679,5	2278,5	
82	1	82,	900,09	1336,	1427,3	896,57	1429,6	1499,1	1564,8	1436,1	3145,3	766,94	890,96	254,84	897,03	887,56	871,76	922,75	861,39	946,33	905,49	1146,6	857,79	1149,9	1272,8	26,866	978,17	998,96	979,08	1678,6	2280,4	
83	1	83,	899,28	1333,3	1425,	896,91	1427,2	1499,1	1565,1	1436,	3189,6	768,	891,28	255,85	895,68	885,01	872,62	921,57	859,91	945,03	903,61	1144,5	856,69	1147,9	1284,6	27,347	978,23	998,49	977,64	1677,7	2282,4	
84	1	84,	898,47	1330,6	1422,7	897,24	1424,8	1499,1	1565,4	1435,9	3233,6	769,14	891,58	256,84	894,34	882,59	873,7	920,39	858,44	943,73	901,73	1142,4	855,59	1146,	1296,4	27,856	978,27	998,	976,22	1676,8	2284,5	
85	1	85,	897,66	1327,9	1420,4	897,58	1422,5	1499,1	1565,7	1435,9	3277,3	770,38	891,86	257,81	892,99	880,3	874,98	919,19	856,97	942,42	899,84	1140,3	854,48	1144,	1308,	28,393	978,3	997,5	974,82	1675,9	2286,7	
86	1	86,	896,85	1325,2	1418,1	897,92	1420,1	1499,1	1566,1	1435,8	3320,6	771,7	892,13	258,77	891,66	878,14	876,47	918,	855,5	941,11	897,94	1138,2	853,37	1142,1	1319,6	28,959	978,31	996,98	973,46	1674,9	2289,	
87	1	87,	896,04	1322,6	1415,8	898,25	1417,8	1499,1	1566,4	1435,7	3363,6	773,09	892,38	259,71	890,32	876,1	878,17	916,79	854,03	939,8	896,04	1136,1	852,26	1140,1	1331,2	29,555	978,31	996,45	972,12	1674,	2291,5	
88	1	88,	895,24	1319,9	1413,5	898,59	1415,4	1499,1	1566,7	1435,7	3406,2	774,57	892,62	260,64	888,99	874,2	880,06	915,58	852,56	938,47	894,12	1134,1	851,15	1138,2	1342,6	30,179	978,29	995,91	970,82	1673,	2294,	
