	Steps	Time [s]	[A] Probe1_Carrier_center [°C]	[B] Probe2_Carrier_corner1 [°C]	[C] Probe3_GuideRail_top [°C]	[D] Probe4_GuideRail_middle [°C]	[E] Probe5_GuideRail_bottom [°C]	[F] Probe6_MotorBase_front [°C]	[G] Probe7_MotorBase_side [°C]	[H] Probe8_MotorBase_corner [°C]	[I] Probe11_Structure_front_1 [°C]	[J] Probe12_Structure_front_2 [°C]	[K] Probe13_Structure_front_3 [°C]	[L] Probe14_Structure_front_4 [°C]	[M] Probe15_Structure_lateral_1 [°C]	[N] Probe16_Structure_lateral_2 [°C]	[O] Probe18_Structure_lateral_4 [°C]	[P] Probe19_Structure_lateral_5 [°C]	[Q] Probe20_Structure_top_1 [°C]	[R] Probe21_Structure_top_2 [°C]	[S] Probe22_Structure_top_3 [°C]	[T] Probe23_Structure_top_4 [°C]	[U] Probe24_Structure_back_1 [°C]	[V] Probe25_Structure_back_2 [°C]	[W] Probe26_Structure_back_3 [°C]	[X] Probe27_Structure_back_4 [°C]	[Y] Probe28_Structure_back_5 [°C]	[Z] Probe29_Structure_back_6 [°C]	[AA] Probe9_Temperature_BearingTop [°C]	[AB] Probe10_Temperature_BearingBottom [°C]	[AC] Probe17_Temperature_Structure_lateral_3 [°C]	
11	1	11,	20,535	21,543	20,898	20,493	20,901	20,27	20,308	20,334	20,382	20,069	20,495	20,284	20,546	20,597	20,632	20,585	21,105	20,545	21,034	20,432	20,001	20,397	20,434	20,412	20,626	20,504	20,266	20,477	20,569	
12	1	12,	20,561	21,613	20,952	20,525	20,956	20,283	20,328	20,358	20,4	20,078	20,515	20,274	20,571	20,636	20,674	20,624	21,163	20,573	21,086	20,462	20,001	20,428	20,467	20,442	20,677	20,528	20,301	20,526	20,602	
13	1	13,	20,586	21,681	21,006	20,557	21,01	20,296	20,349	20,383	20,418	20,087	20,534	20,264	20,594	20,675	20,717	20,663	21,219	20,601	21,137	20,491	20,001	20,459	20,5	20,473	20,728	20,551	20,336	20,576	20,635	
14	1	14,	20,611	21,746	21,058	20,589	21,063	20,309	20,371	20,408	20,434	20,096	20,553	20,253	20,616	20,714	20,759	20,703	21,274	20,629	21,188	20,52	20,001	20,49	20,532	20,503	20,778	20,573	20,372	20,625	20,669	
15	1	15,	20,636	21,81	21,109	20,62	21,115	20,321	20,392	20,434	20,45	20,106	20,57	20,243	20,637	20,753	20,801	20,743	21,328	20,657	21,237	20,548	20,001	20,521	20,565	20,532	20,828	20,595	20,408	20,674	20,702	
16	1	16,	20,66	21,872	21,16	20,652	21,166	20,334	20,414	20,46	20,466	20,115	20,588	20,232	20,657	20,792	20,843	20,783	21,381	20,684	21,285	20,575	20,001	20,552	20,597	20,561	20,877	20,616	20,444	20,723	20,735	
17	1	17,	20,683	21,932	21,21	20,683	21,217	20,346	20,436	20,485	20,481	20,125	20,604	20,222	20,675	20,832	20,885	20,824	21,433	20,712	21,333	20,602	20,001	20,582	20,629	20,589	20,926	20,637	20,481	20,772	20,768	
18	1	18,	20,707	21,991	21,259	20,714	21,267	20,358	20,458	20,512	20,496	20,135	20,621	20,212	20,693	20,871	20,926	20,865	21,484	20,739	21,38	20,628	20,001	20,613	20,66	20,617	20,974	20,657	20,518	20,82	20,801	
19	1	19,	20,73	22,049	21,308	20,745	21,316	20,37	20,48	20,538	20,511	20,145	20,637	20,203	20,71	20,911	20,968	20,906	21,534	20,766	21,426	20,653	20,002	20,643	20,692	20,645	21,021	20,677	20,556	20,869	20,834	
20	1	20,	20,753	22,106	21,356	20,776	21,364	20,382	20,503	20,565	20,525	20,155	20,652	20,194	20,726	20,95	21,009	20,947	21,583	20,792	21,472	20,679	20,002	20,673	20,723	20,671	21,069	20,697	20,593	20,917	20,867	
21	1	21,	20,776	22,161	21,404	20,807	21,412	20,394	20,526	20,592	20,539	20,166	20,668	20,185	20,741	20,99	21,05	20,989	21,631	20,819	21,518	20,703	20,002	20,704	20,755	20,698	21,115	20,716	20,631	20,966	20,9	
22	1	22,	20,799	22,216	21,451	20,838	21,46	20,406	20,549	20,619	20,553	20,176	20,683	20,177	20,756	21,029	21,091	21,03	21,679	20,846	21,562	20,728	20,002	20,734	20,786	20,724	21,162	20,735	20,668	21,014	20,932	
23	1	23,	20,821	22,269	21,497	20,868	21,506	20,418	20,572	20,646	20,567	20,187	20,698	20,169	20,77	21,068	21,132	21,072	21,726	20,872	21,607	20,752	20,003	20,764	20,817	20,75	21,208	20,754	20,706	21,062	20,965	
24	1	24,	20,844	22,322	21,543	20,898	21,552	20,43	20,595	20,673	20,58	20,198	20,713	20,162	20,784	21,107	21,172	21,114	21,772	20,899	21,65	20,775	20,003	20,793	20,848	20,775	21,254	20,773	20,744	21,109	20,998	
25	1	25,	20,866	22,374	21,588	20,928	21,598	20,442	20,619	20,701	20,593	20,209	20,728	20,155	20,797	21,146	21,212	21,156	21,818	20,925	21,694	20,798	20,003	20,823	20,878	20,8	21,299	20,791	20,782	21,157	21,03	
26	1	26,	20,888	22,425	21,633	20,958	21,643	20,454	20,643	20,729	20,607	20,22	20,743	20,148	20,81	21,186	21,253	21,198	21,863	20,951	21,737	20,821	20,004	20,853	20,909	20,824	21,344	20,81	20,82	21,204	21,063	
27	1	27,	20,91	22,476	21,677	20,988	21,688	20,466	20,667	20,756	20,62	20,231	20,758	20,142	20,822	21,224	21,293	21,24	21,908	20,977	21,779	20,844	20,004	20,882	20,94	20,848	21,388	20,828	20,858	21,252	21,095	
28	1	28,	20,932	22,525	21,721	21,018	21,732	20,478	20,691	20,784	20,633	20,243	20,772	20,136	20,835	21,263	21,332	21,282	21,952	21,004	21,821	20,867	20,005	20,912	20,97	20,872	21,433	20,846	20,896	21,299	21,128	
29	1	29,	20,954	22,574	21,765	21,047	21,775	20,49	20,716	20,813	20,646	20,254	20,787	20,13	20,847	21,302	21,372	21,324	21,995	21,03	21,863	20,889	20,006	20,941	21,	20,895	21,477	20,863	20,934	21,346	21,16	
30	1	30,	20,975	22,623	21,808	21,077	21,818	20,502	20,74	20,841	20,658	20,266	20,801	20,125	20,858	21,341	21,412	21,366	22,039	21,056	21,904	20,911	20,006	20,97	21,031	20,918	21,52	20,881	20,972	21,392	21,192	
31	1	31,	20,997	22,67	21,85	21,106	21,861	20,514	20,765	20,869	20,671	20,278	20,815	20,12	20,87	21,379	21,451	21,408	22,081	21,082	21,945	20,933	20,007	21,	21,061	20,941	21,564	20,898	21,009	21,439	21,224	
32	1	32,	21,018	22,718	21,892	21,135	21,903	20,526	20,79	20,898	20,683	20,29	20,83	20,116	20,881	21,418	21,49	21,45	22,123	21,108	21,986	20,955	20,008	21,029	21,091	20,964	21,607	20,916	21,047	21,485	21,257	
33	1	33,	21,04	22,764	21,934	21,164	21,944	20,539	20,815	20,926	20,696	20,302	20,844	20,112	20,893	21,456	21,529	21,493	22,165	21,134	22,026	20,976	20,009	21,058	21,121	20,986	21,65	20,933	21,085	21,531	21,289	
34	1	34,	21,061	22,811	21,976	21,192	21,985	20,551	20,84	20,955	20,708	20,315	20,858	20,108	20,904	21,494	21,568	21,535	22,206	21,159	22,066	20,998	20,01	21,087	21,151	21,008	21,692	20,95	21,123	21,577	21,321	
35	1	35,	21,082	22,856	22,017	21,221	22,026	20,563	20,865	20,984	20,721	20,327	20,872	20,104	20,915	21,533	21,606	21,577	22,247	21,185	22,106	21,019	20,011	21,115	21,18	21,029	21,734	20,967	21,16	21,623	21,353	
36	1	36,	21,104	22,901	22,057	21,25	22,066	20,576	20,891	21,013	20,733	20,34	20,886	20,101	20,926	21,571	21,645	21,618	22,288	21,211	22,145	21,04	20,013	21,144	21,21	21,051	21,776	20,984	21,198	21,668	21,385	
37	1	37,	21,125	22,946	22,097	21,278	22,106	20,588	20,916	21,042	20,745	20,352	20,9	20,098	20,936	21,608	21,683	21,66	22,328	21,236	22,184	21,061	20,014	21,173	21,24	21,072	21,818	21,	21,235	21,713	21,417	
38	1	38,	21,146	22,99	22,137	21,306	22,145	20,6	20,942	21,071	20,757	20,365	20,915	20,095	20,947	21,646	21,721	21,702	22,368	21,262	22,223	21,082	20,015	21,202	21,269	21,093	21,86	21,017	21,272	21,759	21,449	
39	1	39,	21,167	23,034	22,177	21,334	22,184	20,613	20,968	21,1	20,769	20,378	20,929	20,092	20,958	21,684	21,759	21,744	22,407	21,288	22,261	21,102	20,017	21,23	21,299	21,114	21,901	21,033	21,31	21,803	21,48	
40	1	40,	21,188	23,077	22,216	21,362	22,223	20,625	20,994	21,129	20,781	20,391	20,943	20,09	20,968	21,722	21,797	21,786	22,446	21,313	22,299	21,123	20,019	21,259	21,328	21,134	21,942	21,05	21,347	21,848	21,512	
41	1	41,	21,208	23,12	22,254	21,39	22,261	20,638	21,02	21,158	20,793	20,404	20,957	20,088	20,979	21,759	21,835	21,827	22,485	21,339	22,337	21,144	20,02	21,287	21,357	21,155	21,983	21,066	21,384	21,893	21,544	
42	1	42,	21,229	23,163	22,293	21,417	22,299	20,651	21,046	21,187	20,805	20,417	20,971	20,086	20,99	21,796	21,872	21,869	22,523	21,364	22,375	21,164	20,022	21,316	21,387	21,175	22,023	21,082	21,421	21,937	21,575	
43	1	43,	21,25	23,205	22,331	21,445	22,336	20,663	21,072	21,217	20,817	20,431	20,985	20,085	21,	21,834	21,91	21,91	22,562	21,389	22,412	21,184	20,024	21,344	21,416	21,195	22,064	21,098	21,457	21,981	21,607	
44	1	44,	21,27	23,247	22,369	21,472	22,373	20,676	21,098	21,246	20,829	20,444	20,999	20,083	21,011	21,871	21,947	21,951	22,599	21,415	22,449	21,205	20,026	21,372	21,445	21,215	22,104	21,114	21,494	22,025	21,639	
45	1	45,	21,291	23,288	22,406	21,5	22,409	20,689	21,125	21,276	20,841	20,458	21,013	20,082	21,021	21,908	21,984	21,993	22,637	21,44	22,486	21,225	20,029	21,4	21,474	21,235	22,144	21,13	21,531	22,069	21,67	
46	1	46,	21,311	23,329	22,443	21,527	22,446	20,702	21,151	21,305	20,853	20,472	21,028	20,081	21,031	21,944	22,021	22,034	22,674	21,465	22,522	21,245	20,031	21,429	21,503	21,254	22,184	21,145	21,567	22,113	21,701	
47	1	47,	21,332	23,37	22,48	21,554	22,482	20,715	21,178	21,335	20,865	20,486	21,042	20,081	21,042	21,981	22,058	22,075	22,711	21,49	22,559	21,265	20,033	21,457	21,532	21,274	22,223	21,161	21,603	22,156	21,733	
48	1	48,	21,352	23,411	22,517	21,581	22,517	20,728	21,204	21,364	20,876	20,5	21,056	20,08	21,052	22,018	22,095	22,116	22,748	21,515	22,594	21,285	20,036	21,485	21,56	21,293	22,263	21,176	21,64	22,199	21,764	
49	1	49,	21,373	23,451	22,553	21,607	22,552	20,741	21,231	21,394	20,888	20,514	21,07	20,08	21,063	22,054	22,131	22,156	22,784	21,54	22,63	21,305	20,039	21,513	21,589	21,312	22,302	21,192	21,676	22,242	21,795	
50	1	50,	21,393	23,491	22,589	21,634	22,587	20,755	21,258	21,424	20,9	20,528	21,084	20,079	21,073	22,091	22,168	22,197	22,82	21,565	22,666	21,325	20,041	21,541	21,618	21,331	22,341	21,207	21,712	22,285	21,827	
51	1	51,	21,413	23,53	22,624	21,66	22,621	20,768	21,285	21,453	20,911	20,542	21,099	20,079	21,084	22,127	22,204	22,238	22,856	21,59	22,701	21,345	20,044	21,568	21,646	21,35	22,379	21,222	21,748	22,328	21,858	
52	1	52,	21,433	23,569	22,66	21,687	22,655	20,782	21,312	21,483	20,923	20,556	21,113	20,08	21,094	22,163	22,24	22,278	22,892	21,615	22,736	21,365	20,047	21,596	21,675	21,368	22,418	21,238	21,783	22,37	21,889	
53	1	53,	21,453	23,608	22,695	21,713	22,689	20,795	21,338	21,513	20,935	20,571	21,127	20,08	21,105	22,199	22,276	22,319	22,927	21,64	22,771	21,385	20,051	21,624	21,703	21,387	22,456	21,253	21,819	22,412	21,92	
54	1	54,	21,473	23,647	22,73	21,739	22,723	20,809	21,366	21,542	20,946	20,585	21,141	20,08	21,115	22,235	22,312	22,359	22,963	21,665	22,805	21,404	20,054	21,652	21,732	21,405	22,495	21,268	21,854	22,454	21,951	
55	1	55,	21,493	23,685	22,764	21,765	22,756	20,822	21,393	21,572	20,958	20,6	21,156	20,081	21,126	22,271	22,348	22,399	22,998	21,69	22,84	21,424	20,057	21,679	21,76	21,424	22,533	21,282	21,89	22,496	21,982	
56	1	56,	21,513	23,723	22,799	21,791	22,789	20,836	21,42	21,602	20,969	20,614	21,17	20,082	21,136	22,307	22,384	22,439	23,032	21,714	22,874	21,444	20,061	21,707	21,788	21,442	22,571	21,297	21,925	22,538	22,013	
57	1	57,	21,533	23,761	22,833	21,817	22,821	20,85	21,447	21,632	20,981	20,629	21,184	20,083	21,147	22,343	22,419	22,479	23,067	21,739	22,908	21,464	20,065	21,734	21,817	21,46	22,608	21,312	21,96	22,58	22,044	
58	1	58,	21,553	23,799	22,866	21,843	22,853	20,864	21,474	21,661	20,992	20,644	21,199	20,084	21,157	22,378	22,455	22,519	23,101	21,764	22,941	21,483	20,068	21,762	21,845	21,478	22,646	21,327	21,995	22,621	22,074	
59	1	59,	21,573	23,836	22,9	21,869	22,885	20,878	21,501	21,691	21,004	20,659	21,213	20,085	21,167	22,414	22,49	22,559	23,135	21,788	22,975	21,503	20,072	21,789	21,873	21,496	22,683	21,341	22,03	22,662	22,105	
60	1	60,	21,593	23,873	22,933	21,894	22,917	20,892	21,529	21,721	21,015	20,674	21,228	20,086	21,178	22,449	22,526	22,599	23,169	21,813	23,008	21,523	20,076	21,817	21,901	21,514	22,721	21,355	22,065	22,703	22,136	
61	1	61,	21,613	23,91	22,966	21,92	22,948	20,906	21,556	21,751	21,027	20,689	21,242	20,088	21,188	22,484	22,561	22,638	23,203	21,837	23,041	21,542	20,081	21,844	21,929	21,532	22,758	21,37	22,099	22,744	22,166	
62	1	62,	21,632	23,947	22,999	21,945	22,979	20,921	21,583	21,78	21,038	20,704	21,257	20,089	21,199	22,52	22,596	22,677	23,237	21,862	23,074	21,562	20,085	21,871	21,957	21,549	22,795	21,384	22,134	22,784	22,197	
63	1	63,	21,652	23,983	23,032	21,97	23,01	20,935	21,611	21,81	21,05	20,72	21,271	20,091	21,209	22,555	22,631	22,717	23,27	21,886	23,107	21,582	20,089	21,898	21,985	21,567	22,831	21,398	22,168	22,825	22,228	
64	1	64,	21,672	24,019	23,064	21,995	23,041	20,949	21,638	21,84	21,061	20,735	21,286	20,093	21,22	22,59	22,666	22,756	23,303	21,91	23,139	21,601	20,094	21,926	22,012	21,585	22,868	21,412	22,203	22,865	22,258	
65	1	65,	21,691	24,055	23,096	22,021	23,071	20,964	21,666	21,87	21,072	20,75	21,3	20,094	21,231	22,624	22,7	22,795	23,336	21,934	23,172	21,621	20,099	21,953	22,04	21,602	22,904	21,426	22,237	22,905	22,288	
66	1	66,	21,711	24,091	23,128	22,046	23,101	20,979	21,693	21,899	21,084	20,766	21,315	20,096	21,241	22,659	22,735	22,834	23,369	21,959	23,204	21,64	20,103	21,98	22,068	21,619	22,941	21,44	22,271	22,945	22,319	
67	1	67,	21,731	24,127	23,16	22,07	23,131	20,993	21,721	21,929	21,095	20,781	21,329	20,099	21,252	22,694	22,769	22,873	23,402	21,983	23,236	21,66	20,108	22,007	22,096	21,637	22,977	21,454	22,305	22,985	22,349	
68	1	68,	21,75	24,162	23,191	22,095	23,16	21,008	21,748	21,959	21,107	20,797	21,344	20,101	21,262	22,728	22,804	22,911	23,434	22,007	23,267	21,679	20,113	22,034	22,123	21,654	23,013	21,468	22,338	23,024	22,379	
69	1	69,	21,77	24,197	23,223	22,12	23,19	21,023	21,776	21,988	21,118	20,813	21,359	20,103	21,273	22,763	22,838	22,95	23,466	22,031	23,299	21,699	20,119	22,061	22,151	21,671	23,049	21,482	22,372	23,064	22,41	
70	1	70,	21,789	24,232	23,254	22,145	23,219	21,038	21,803	22,018	21,129	20,828	21,374	20,105	21,283	22,797	22,872	22,988	23,498	22,055	23,33	21,718	20,124	22,087	22,178	21,688	23,084	21,496	22,406	23,103	22,44	
71	1	71,	21,808	24,267	23,285	22,169	23,248	21,054	21,831	22,048	21,141	20,844	21,388	20,108	21,294	22,831	22,907	23,027	23,53	22,079	23,361	21,738	20,129	22,114	22,205	21,705	23,12	21,509	22,439	23,142	22,47	
72	1	72,	21,828	24,302	23,315	22,194	23,276	21,069	21,859	22,077	21,152	20,86	21,403	20,11	21,304	22,865	22,941	23,065	23,562	22,103	23,392	21,757	20,135	22,141	22,233	21,722	23,155	21,523	22,472	23,181	22,5	
73	1	73,	21,847	24,336	23,346	22,218	23,304	21,084	21,886	22,107	21,163	20,876	21,418	20,113	21,315	22,899	22,975	23,103	23,594	22,127	23,423	21,777	20,141	22,168	22,26	21,738	23,191	21,536	22,505	23,219	22,53	
74	1	74,	21,867	24,37	23,376	22,243	23,333	21,1	21,914	22,136	21,175	20,892	21,433	20,116	21,325	22,933	23,008	23,141	23,625	22,151	23,454	21,797	20,147	22,194	22,287	21,755	23,226	21,549	22,538	23,258	22,56	
75	1	75,	21,886	24,404	23,406	22,267	23,36	21,115	21,941	22,166	21,186	20,908	21,447	20,119	21,336	22,967	23,042	23,179	23,657	22,174	23,484	21,816	20,152	22,221	22,315	21,772	23,261	21,563	22,571	23,296	22,59	
76	1	76,	21,905	24,438	23,436	22,291	23,388	21,131	21,969	22,195	21,197	20,924	21,462	20,122	21,346	23,001	23,076	23,217	23,688	22,198	23,515	21,836	20,159	22,248	22,342	21,788	23,296	21,576	22,604	23,334	22,62	
77	1	77,	21,925	24,472	23,466	22,315	23,416	21,147	21,997	22,225	21,209	20,94	21,477	20,124	21,357	23,035	23,109	23,254	23,719	22,222	23,545	21,855	20,165	22,274	22,369	21,805	23,33	21,589	22,637	23,372	22,649	
78	1	78,	21,944	24,505	23,495	22,339	23,443	21,162	22,024	22,254	21,22	20,956	21,492	20,128	21,367	23,068	23,143	23,292	23,75	22,246	23,575	21,875	20,171	22,301	22,396	21,821	23,365	21,602	22,669	23,41	22,679	
79	1	79,	21,963	24,539	23,525	22,363	23,47	21,178	22,052	22,284	21,231	20,973	21,507	20,131	21,378	23,102	23,176	23,329	23,781	22,269	23,604	21,894	20,178	22,327	22,423	21,838	23,4	21,615	22,702	23,447	22,709	
80	1	80,	21,982	24,572	23,554	22,387	23,497	21,194	22,08	22,313	21,243	20,989	21,522	20,134	21,388	23,135	23,21	23,367	23,811	22,293	23,634	21,914	20,184	22,353	22,45	21,854	23,434	21,628	22,734	23,485	22,739	
81	1	81,	22,001	24,605	23,583	22,411	23,523	21,211	22,107	22,343	21,254	21,005	21,537	20,137	21,399	23,168	23,243	23,404	23,842	22,316	23,664	21,933	20,191	22,38	22,476	21,87	23,468	21,641	22,766	23,522	22,768	
82	1	82,	22,021	24,638	23,612	22,435	23,55	21,227	22,135	22,372	21,265	21,022	21,552	20,14	21,409	23,202	23,276	23,441	23,872	22,34	23,693	21,953	20,198	22,406	22,503	21,887	23,502	21,654	22,799	23,559	22,798	
83	1	83,	22,04	24,67	23,641	22,459	23,576	21,243	22,162	22,401	21,277	21,038	21,567	20,144	21,42	23,235	23,309	23,478	23,903	22,363	23,722	21,972	20,205	22,432	22,53	21,903	23,536	21,666	22,831	23,596	22,827	
84	1	84,	22,059	24,703	23,669	22,482	23,602	21,26	22,19	22,431	21,288	21,055	21,582	20,147	21,43	23,268	23,342	23,515	23,933	22,387	23,751	21,992	20,212	22,459	22,557	21,919	23,57	21,679	22,862	23,633	22,857	
85	1	85,	22,078	24,735	23,698	22,506	23,628	21,276	22,218	22,46	21,299	21,071	21,597	20,151	21,44	23,301	23,375	23,552	23,963	22,41	23,78	22,011	20,219	22,485	22,583	21,935	23,604	21,692	22,894	23,67	22,886	
86	1	86,	22,097	24,768	23,726	22,53	23,653	21,293	22,245	22,489	21,31	21,088	21,612	20,154	21,451	23,334	23,408	23,588	23,993	22,433	23,809	22,031	20,226	22,511	22,61	21,951	23,638	21,704	22,926	23,706	22,915	
87	1	87,	22,116	24,8	23,754	22,553	23,679	21,31	22,273	22,518	21,322	21,105	21,628	20,158	21,461	23,366	23,44	23,625	24,023	22,457	23,837	22,05	20,234	22,537	22,636	21,967	23,671	21,717	22,957	23,742	22,945	
88	1	88,	22,135	24,832	23,782	22,576	23,704	21,326	22,3	22,548	21,333	21,121	21,643	20,161	21,472	23,399	23,473	23,661	24,052	22,48	23,866	22,07	20,241	22,563	22,663	21,983	23,704	21,729	22,989	23,779	22,974	
89	1	89,	22,154	24,864	23,81	22,6	23,729	21,343	22,328	22,577	21,344	21,138	21,658	20,165	21,482	23,432	23,506	23,697	24,082	22,503	23,894	22,089	20,249	22,589	22,689	21,998	23,738	21,741	23,02	23,814	23,003	
90	1	90,	22,173	24,895	23,838	22,623	23,754	21,36	22,355	22,606	21,356	21,155	21,673	20,169	21,492	23,464	23,538	23,734	24,111	22,526	23,922	22,109	20,256	22,615	22,715	22,014	23,771	21,754	23,051	23,85	23,032	
91	1	91,	22,192	24,927	23,865	22,647	23,779	21,378	22,383	22,635	21,367	21,172	21,688	20,173	21,503	23,496	23,571	23,77	24,141	22,549	23,95	22,128	20,264	22,641	22,742	22,03	23,804	21,766	23,083	23,886	23,062	
92	1	92,	22,212	24,958	23,893	22,67	23,804	21,395	22,41	22,664	21,378	21,189	21,704	20,177	21,513	23,529	23,603	23,806	24,17	22,572	23,978	22,148	20,272	22,667	22,768	22,046	23,837	21,778	23,114	23,921	23,091	
93	1	93,	22,231	24,989	23,92	22,693	23,828	21,412	22,438	22,693	21,39	21,206	21,719	20,18	21,523	23,561	23,635	23,841	24,199	22,595	24,006	22,167	20,28	22,692	22,794	22,061	23,87	21,79	23,144	23,957	23,12	
94	1	94,	22,249	25,021	23,947	22,716	23,852	21,43	22,465	22,722	21,401	21,223	21,734	20,184	21,534	23,593	23,667	23,877	24,228	22,618	24,033	22,187	20,289	22,718	22,82	22,077	23,902	21,802	23,175	23,992	23,149	
95	1	95,	22,268	25,052	23,974	22,739	23,876	21,447	22,493	22,751	21,412	21,24	21,75	20,188	21,544	23,625	23,699	23,913	24,257	22,641	24,061	22,206	20,297	22,744	22,846	22,092	23,935	21,814	23,206	24,027	23,178	
96	1	96,	22,287	25,082	24,001	22,762	23,9	21,465	22,52	22,779	21,424	21,257	21,765	20,192	21,554	23,657	23,731	23,948	24,285	22,664	24,088	22,226	20,305	22,77	22,872	22,108	23,967	21,826	23,236	24,062	23,206	
97	1	97,	22,306	25,113	24,028	22,785	23,924	21,482	22,548	22,808	21,435	21,274	21,78	20,196	21,564	23,689	23,763	23,984	24,314	22,687	24,115	22,245	20,314	22,795	22,898	22,123	24,	21,838	23,267	24,097	23,235	
98	1	98,	22,325	25,144	24,054	22,808	23,948	21,5	22,575	22,837	21,446	21,291	21,796	20,201	21,574	23,721	23,795	24,019	24,343	22,71	24,142	22,265	20,323	22,821	22,924	22,138	24,032	21,849	23,297	24,131	23,264	
99	1	99,	22,344	25,174	24,081	22,831	23,971	21,518	22,603	22,866	21,458	21,308	21,811	20,205	21,585	23,753	23,827	24,054	24,371	22,732	24,169	22,284	20,331	22,846	22,95	22,154	24,064	21,861	23,328	24,166	23,293	
100	1	100,	22,363	25,204	24,107	22,854	23,994	21,536	22,63	22,894	21,469	21,325	21,826	20,209	21,595	23,784	23,859	24,089	24,4	22,755	24,196	22,304	20,34	22,872	22,976	22,169	24,096	21,873	23,358	24,2	23,321	
101	1	101,	22,382	25,235	24,133	22,877	24,018	21,554	22,657	22,923	21,481	21,342	21,842	20,213	21,605	23,816	23,89	24,124	24,428	22,778	24,223	22,323	20,349	22,897	23,001	22,184	24,128	21,884	23,388	24,234	23,35	
102	1	102,	22,401	25,265	24,159	22,899	24,041	21,572	22,685	22,952	21,492	21,36	21,857	20,217	21,615	23,848	23,922	24,159	24,456	22,8	24,249	22,343	20,358	22,923	23,027	22,199	24,16	21,896	23,418	24,268	23,379	
