	Steps	Time [s]	[A] Probe1_Carrier_center [°C]	[B] Probe2_Carrier_corner1 [°C]	[C] Probe3_GuideRail_top [°C]	[D] Probe4_GuideRail_middle [°C]	[E] Probe5_GuideRail_bottom [°C]	[F] Probe6_MotorBase_front [°C]	[G] Probe7_MotorBase_side [°C]	[H] Probe8_MotorBase_corner [°C]	[I] Probe11_Structure_front_1 [°C]	[J] Probe12_Structure_front_2 [°C]	[K] Probe13_Structure_front_3 [°C]	[L] Probe14_Structure_front_4 [°C]	[M] Probe15_Structure_lateral_1 [°C]	[N] Probe16_Structure_lateral_2 [°C]	[O] Probe18_Structure_lateral_4 [°C]	[P] Probe19_Structure_lateral_5 [°C]	[Q] Probe20_Structure_top_1 [°C]	[R] Probe21_Structure_top_2 [°C]	[S] Probe22_Structure_top_3 [°C]	[T] Probe23_Structure_top_4 [°C]	[U] Probe24_Structure_back_1 [°C]	[V] Probe25_Structure_back_2 [°C]	[W] Probe26_Structure_back_3 [°C]	[X] Probe27_Structure_back_4 [°C]	[Y] Probe28_Structure_back_5 [°C]	[Z] Probe29_Structure_back_6 [°C]	[AA] Probe9_Temperature_BearingTop [°C]	[AB] Probe10_Temperature_BearingBottom [°C]	[AC] Probe17_Temperature_Structure_lateral_3 [°C]	
1	1	1,	20,026	20,079	20,042	20,139	20,042	20,213	20,211	20,21	20,017	20,	20,027	20,026	20,027	20,027	20,027	20,026	20,054	20,027	20,052	20,017	20,	20,013	20,015	20,014	20,017	20,018	20,006	20,013	20,027	
2	1	2,	20,043	20,127	20,064	20,213	20,064	20,326	20,325	20,325	20,029	20,001	20,042	20,033	20,043	20,043	20,043	20,042	20,085	20,043	20,083	20,025	20,	20,021	20,025	20,023	20,028	20,031	20,013	20,027	20,043	
3	1	3,	20,054	20,161	20,081	20,271	20,081	20,408	20,408	20,408	20,037	20,002	20,053	20,034	20,054	20,055	20,055	20,054	20,108	20,054	20,105	20,032	20,	20,028	20,032	20,03	20,039	20,036	20,021	20,04	20,054	
4	1	4,	20,064	20,189	20,096	20,322	20,097	20,475	20,476	20,476	20,045	20,003	20,062	20,029	20,063	20,064	20,066	20,063	20,127	20,063	20,123	20,04	20,	20,035	20,039	20,037	20,051	20,039	20,028	20,052	20,064	
5	1	5,	20,072	20,213	20,11	20,368	20,111	20,534	20,535	20,536	20,051	20,004	20,069	20,019	20,07	20,073	20,075	20,072	20,144	20,071	20,138	20,047	20,	20,041	20,047	20,044	20,062	20,038	20,036	20,065	20,072	
6	1	6,	20,079	20,234	20,123	20,413	20,125	20,587	20,589	20,59	20,056	20,006	20,076	20,003	20,076	20,082	20,085	20,08	20,16	20,079	20,152	20,054	20,	20,048	20,054	20,05	20,073	20,034	20,044	20,077	20,08	
7	1	7,	20,085	20,253	20,136	20,455	20,139	20,637	20,638	20,64	20,061	20,007	20,081	19,983	20,082	20,09	20,094	20,088	20,174	20,086	20,165	20,062	20,	20,054	20,061	20,057	20,084	20,027	20,052	20,089	20,088	
8	1	8,	20,092	20,272	20,148	20,496	20,153	20,683	20,685	20,687	20,065	20,009	20,087	19,96	20,085	20,098	20,102	20,096	20,188	20,092	20,178	20,069	20,	20,061	20,067	20,063	20,095	20,018	20,06	20,101	20,095	
9	1	9,	20,098	20,289	20,161	20,535	20,166	20,727	20,729	20,732	20,07	20,01	20,092	19,935	20,088	20,106	20,111	20,103	20,202	20,099	20,19	20,076	20,	20,067	20,074	20,069	20,106	20,007	20,069	20,113	20,102	
10	1	10,	20,103	20,305	20,172	20,574	20,18	20,769	20,77	20,774	20,074	20,012	20,096	19,91	20,09	20,114	20,12	20,111	20,215	20,105	20,201	20,083	20,	20,074	20,081	20,075	20,117	19,996	20,077	20,125	20,109	
11	1	11,	20,109	20,321	20,184	20,611	20,193	20,81	20,81	20,815	20,078	20,014	20,1	19,884	20,09	20,122	20,129	20,119	20,227	20,111	20,213	20,09	20,	20,08	20,088	20,081	20,127	19,984	20,085	20,137	20,116	
12	1	12,	20,114	20,336	20,196	20,647	20,206	20,85	20,849	20,854	20,081	20,016	20,105	19,858	20,089	20,13	20,138	20,127	20,24	20,117	20,224	20,097	20,	20,087	20,095	20,087	20,138	19,972	20,094	20,149	20,123	
13	1	13,	20,119	20,351	20,207	20,682	20,219	20,888	20,886	20,892	20,085	20,017	20,109	19,833	20,087	20,138	20,146	20,135	20,252	20,123	20,234	20,104	20,	20,093	20,101	20,092	20,148	19,959	20,102	20,161	20,13	
14	1	14,	20,125	20,365	20,218	20,717	20,232	20,926	20,922	20,929	20,088	20,019	20,112	19,808	20,084	20,146	20,155	20,143	20,263	20,128	20,245	20,111	20,	20,099	20,108	20,097	20,159	19,947	20,111	20,172	20,136	
15	1	15,	20,13	20,379	20,229	20,751	20,245	20,963	20,957	20,964	20,092	20,021	20,116	19,784	20,08	20,154	20,164	20,152	20,275	20,134	20,255	20,118	20,	20,106	20,114	20,101	20,169	19,934	20,12	20,184	20,143	
16	1	16,	20,135	20,392	20,24	20,783	20,258	21,	20,991	20,999	20,095	20,023	20,12	19,761	20,075	20,162	20,173	20,16	20,286	20,14	20,266	20,125	20,	20,112	20,121	20,106	20,179	19,922	20,128	20,196	20,15	
17	1	17,	20,14	20,406	20,251	20,816	20,271	21,037	21,025	21,034	20,098	20,025	20,123	19,739	20,069	20,17	20,181	20,169	20,297	20,145	20,276	20,133	20,	20,118	20,128	20,11	20,19	19,911	20,137	20,207	20,157	
18	1	18,	20,144	20,419	20,262	20,847	20,283	21,073	21,058	21,068	20,101	20,027	20,127	19,717	20,063	20,179	20,19	20,177	20,308	20,151	20,286	20,14	20,	20,124	20,134	20,113	20,2	19,899	20,146	20,219	20,164	
19	1	19,	20,149	20,431	20,273	20,878	20,296	21,109	21,09	21,101	20,104	20,029	20,13	19,696	20,055	20,187	20,199	20,186	20,319	20,157	20,296	20,148	20,	20,131	20,141	20,117	20,21	19,888	20,154	20,23	20,171	
20	1	20,	20,154	20,444	20,284	20,908	20,308	21,145	21,122	21,133	20,107	20,031	20,133	19,675	20,048	20,195	20,208	20,194	20,33	20,162	20,306	20,155	20,	20,137	20,147	20,12	20,22	19,877	20,163	20,242	20,178	
21	1	21,	20,159	20,456	20,295	20,938	20,321	21,181	21,153	21,165	20,11	20,034	20,136	19,656	20,04	20,204	20,216	20,203	20,34	20,168	20,316	20,163	20,	20,143	20,154	20,122	20,229	19,866	20,172	20,253	20,185	
22	1	22,	20,164	20,468	20,305	20,967	20,333	21,217	21,184	21,197	20,113	20,036	20,14	19,637	20,031	20,212	20,225	20,212	20,35	20,173	20,325	20,171	20,	20,149	20,16	20,125	20,239	19,856	20,18	20,265	20,191	
23	1	23,	20,168	20,48	20,316	20,995	20,345	21,252	21,215	21,229	20,116	20,038	20,143	19,619	20,022	20,22	20,234	20,221	20,361	20,179	20,335	20,179	20,001	20,156	20,167	20,127	20,249	19,846	20,189	20,276	20,198	
24	1	24,	20,173	20,492	20,326	21,023	20,357	21,288	21,245	21,26	20,119	20,04	20,146	19,601	20,013	20,228	20,242	20,23	20,371	20,185	20,344	20,187	20,001	20,162	20,173	20,129	20,259	19,837	20,198	20,287	20,205	
25	1	25,	20,178	20,504	20,337	21,051	20,369	21,323	21,275	21,291	20,121	20,042	20,149	19,584	20,004	20,237	20,251	20,238	20,381	20,19	20,354	20,195	20,001	20,168	20,179	20,131	20,268	19,827	20,207	20,299	20,212	
26	1	26,	20,182	20,515	20,347	21,078	20,381	21,359	21,305	21,321	20,124	20,045	20,152	19,568	19,994	20,245	20,259	20,247	20,391	20,196	20,363	20,204	20,001	20,174	20,186	20,132	20,278	19,819	20,216	20,31	20,219	
27	1	27,	20,187	20,527	20,358	21,104	20,392	21,394	21,334	21,351	20,127	20,047	20,156	19,552	19,984	20,253	20,268	20,256	20,4	20,201	20,372	20,212	20,001	20,18	20,192	20,134	20,287	19,81	20,224	20,321	20,226	
28	1	28,	20,191	20,538	20,368	21,13	20,404	21,429	21,363	21,381	20,129	20,049	20,159	19,537	19,975	20,261	20,276	20,265	20,41	20,207	20,381	20,22	20,001	20,186	20,198	20,135	20,297	19,802	20,233	20,332	20,232	
29	1	29,	20,196	20,549	20,378	21,156	20,415	21,465	21,392	21,411	20,132	20,052	20,162	19,523	19,965	20,27	20,285	20,274	20,42	20,212	20,391	20,229	20,001	20,192	20,205	20,136	20,306	19,794	20,242	20,344	20,239	
30	1	30,	20,201	20,56	20,389	21,181	20,426	21,5	21,421	21,441	20,135	20,054	20,165	19,508	19,955	20,278	20,293	20,283	20,429	20,218	20,4	20,237	20,001	20,199	20,211	20,137	20,316	19,786	20,251	20,355	20,246	
31	1	31,	20,205	20,571	20,399	21,205	20,437	21,535	21,449	21,471	20,137	20,057	20,168	19,495	19,945	20,286	20,302	20,292	20,439	20,223	20,409	20,246	20,001	20,205	20,217	20,137	20,325	19,778	20,259	20,366	20,253	
32	1	32,	20,21	20,582	20,409	21,23	20,448	21,571	21,478	21,5	20,14	20,059	20,171	19,481	19,935	20,295	20,31	20,301	20,448	20,229	20,418	20,255	20,002	20,211	20,224	20,138	20,334	19,771	20,268	20,377	20,26	
33	1	33,	20,214	20,593	20,419	21,253	20,459	21,606	21,506	21,529	20,143	20,062	20,174	19,469	19,925	20,303	20,318	20,31	20,457	20,234	20,426	20,264	20,002	20,217	20,23	20,138	20,343	19,764	20,277	20,388	20,267	
34	1	34,	20,219	20,603	20,429	21,277	20,47	21,641	21,534	21,558	20,145	20,064	20,178	19,456	19,915	20,311	20,327	20,319	20,466	20,24	20,435	20,273	20,002	20,223	20,236	20,138	20,353	19,757	20,286	20,399	20,273	
35	1	35,	20,223	20,614	20,439	21,3	20,481	21,676	21,562	21,587	20,148	20,067	20,181	19,444	19,905	20,319	20,335	20,328	20,476	20,245	20,444	20,282	20,002	20,229	20,243	20,138	20,362	19,751	20,294	20,41	20,28	
36	1	36,	20,228	20,625	20,449	21,323	20,491	21,711	21,59	21,616	20,15	20,069	20,184	19,433	19,896	20,327	20,343	20,337	20,485	20,251	20,453	20,291	20,003	20,235	20,249	20,138	20,371	19,744	20,303	20,421	20,287	
37	1	37,	20,232	20,635	20,459	21,345	20,502	21,747	21,617	21,645	20,153	20,072	20,187	19,422	19,886	20,336	20,352	20,347	20,494	20,256	20,461	20,3	20,003	20,241	20,255	20,138	20,38	19,738	20,312	20,432	20,294	
38	1	38,	20,237	20,645	20,469	21,367	20,512	21,782	21,645	21,673	20,156	20,075	20,19	19,411	19,877	20,344	20,36	20,356	20,502	20,262	20,47	20,309	20,003	20,247	20,261	20,138	20,389	19,733	20,32	20,443	20,301	
39	1	39,	20,241	20,656	20,479	21,389	20,522	21,817	21,672	21,702	20,158	20,077	20,193	19,4	19,867	20,352	20,368	20,365	20,511	20,267	20,479	20,318	20,003	20,253	20,268	20,138	20,398	19,727	20,329	20,453	20,308	
40	1	40,	20,246	20,666	20,489	21,411	20,532	21,852	21,699	21,73	20,161	20,08	20,196	19,39	19,858	20,36	20,377	20,374	20,52	20,273	20,487	20,327	20,004	20,259	20,274	20,138	20,407	19,721	20,338	20,464	20,314	
41	1	41,	20,25	20,676	20,499	21,432	20,542	21,887	21,727	21,758	20,163	20,083	20,2	19,38	19,849	20,368	20,385	20,383	20,529	20,278	20,495	20,337	20,004	20,265	20,28	20,137	20,416	19,716	20,347	20,475	20,321	
42	1	42,	20,254	20,686	20,508	21,452	20,552	21,922	21,754	21,787	20,166	20,085	20,203	19,371	19,84	20,376	20,393	20,392	20,538	20,284	20,504	20,346	20,005	20,271	20,286	20,137	20,425	19,711	20,355	20,486	20,328	
43	1	43,	20,259	20,696	20,518	21,473	20,562	21,957	21,781	21,815	20,168	20,088	20,206	19,361	19,831	20,384	20,401	20,401	20,546	20,289	20,512	20,355	20,005	20,277	20,293	20,136	20,434	19,706	20,364	20,496	20,335	
44	1	44,	20,263	20,706	20,528	21,493	20,571	21,992	21,807	21,843	20,171	20,091	20,209	19,352	19,823	20,393	20,409	20,41	20,555	20,295	20,521	20,365	20,005	20,283	20,299	20,136	20,443	19,701	20,372	20,507	20,342	
45	1	45,	20,268	20,716	20,537	21,513	20,581	22,027	21,834	21,871	20,173	20,094	20,213	19,344	19,814	20,401	20,418	20,419	20,563	20,3	20,529	20,374	20,006	20,289	20,305	20,135	20,451	19,697	20,381	20,518	20,348	
46	1	46,	20,272	20,726	20,547	21,533	20,59	22,062	21,861	21,899	20,176	20,097	20,216	19,335	19,806	20,409	20,426	20,428	20,572	20,306	20,537	20,384	20,006	20,295	20,311	20,134	20,46	19,692	20,39	20,528	20,355	
47	1	47,	20,276	20,736	20,556	21,552	20,6	22,097	21,887	21,927	20,178	20,1	20,219	19,327	19,798	20,417	20,434	20,437	20,58	20,311	20,545	20,393	20,007	20,301	20,317	20,134	20,469	19,688	20,398	20,539	20,362	
48	1	48,	20,281	20,746	20,566	21,571	20,609	22,132	21,914	21,954	20,181	20,102	20,222	19,319	19,789	20,425	20,442	20,446	20,589	20,316	20,553	20,403	20,007	20,307	20,323	20,133	20,478	19,684	20,407	20,55	20,369	
49	1	49,	20,285	20,756	20,575	21,59	20,618	22,167	21,94	21,982	20,183	20,105	20,226	19,312	19,782	20,433	20,45	20,455	20,597	20,322	20,562	20,412	20,008	20,313	20,33	20,132	20,486	19,68	20,415	20,56	20,376	
50	1	50,	20,289	20,765	20,585	21,609	20,627	22,202	21,966	22,01	20,186	20,108	20,229	19,304	19,774	20,441	20,458	20,464	20,605	20,327	20,57	20,422	20,008	20,319	20,336	20,132	20,495	19,676	20,424	20,57	20,382	
51	1	51,	20,294	20,775	20,594	21,627	20,636	22,237	21,993	22,037	20,188	20,111	20,232	19,297	19,766	20,449	20,466	20,473	20,614	20,333	20,578	20,432	20,009	20,325	20,342	20,131	20,504	19,673	20,433	20,581	20,389	
52	1	52,	20,298	20,785	20,604	21,646	20,645	22,272	22,019	22,065	20,191	20,114	20,236	19,29	19,759	20,457	20,474	20,482	20,622	20,338	20,586	20,441	20,01	20,331	20,348	20,13	20,512	19,669	20,441	20,591	20,396	
53	1	53,	20,302	20,794	20,613	21,664	20,654	22,307	22,045	22,093	20,193	20,117	20,239	19,283	19,752	20,465	20,482	20,491	20,63	20,344	20,594	20,451	20,01	20,337	20,354	20,129	20,521	19,666	20,45	20,602	20,403	
54	1	54,	20,307	20,804	20,622	21,681	20,662	22,342	22,071	22,12	20,196	20,12	20,242	19,277	19,744	20,473	20,49	20,5	20,638	20,349	20,602	20,461	20,011	20,343	20,36	20,129	20,53	19,662	20,458	20,612	20,41	
55	1	55,	20,311	20,813	20,631	21,699	20,671	22,376	22,097	22,147	20,198	20,123	20,246	19,27	19,738	20,481	20,498	20,509	20,646	20,355	20,61	20,47	20,012	20,349	20,366	20,128	20,538	19,659	20,467	20,622	20,416	
56	1	56,	20,315	20,823	20,641	21,716	20,68	22,411	22,123	22,175	20,201	20,127	20,249	19,264	19,731	20,489	20,506	20,518	20,654	20,36	20,617	20,48	20,012	20,355	20,373	20,127	20,547	19,656	20,475	20,633	20,423	
57	1	57,	20,32	20,833	20,65	21,734	20,688	22,446	22,148	22,202	20,203	20,13	20,253	19,258	19,724	20,497	20,514	20,527	20,662	20,365	20,625	20,49	20,013	20,361	20,379	20,126	20,555	19,653	20,484	20,643	20,43	
58	1	58,	20,324	20,842	20,659	21,751	20,696	22,481	22,174	22,229	20,205	20,133	20,256	19,252	19,718	20,505	20,522	20,536	20,67	20,371	20,633	20,5	20,014	20,367	20,385	20,126	20,564	19,65	20,492	20,653	20,437	
59	1	59,	20,328	20,851	20,668	21,767	20,705	22,515	22,2	22,257	20,208	20,136	20,259	19,247	19,711	20,513	20,53	20,545	20,678	20,376	20,641	20,51	20,015	20,373	20,391	20,125	20,572	19,647	20,501	20,663	20,443	
60	1	60,	20,333	20,861	20,677	21,784	20,713	22,55	22,225	22,284	20,21	20,139	20,263	19,241	19,705	20,521	20,538	20,554	20,686	20,382	20,649	20,519	20,016	20,379	20,397	20,124	20,581	19,645	20,509	20,673	20,45	
61	1	61,	20,337	20,87	20,686	21,8	20,721	22,584	22,251	22,311	20,213	20,142	20,266	19,236	19,699	20,529	20,546	20,563	20,694	20,387	20,656	20,529	20,017	20,385	20,403	20,123	20,589	19,642	20,517	20,683	20,457	
62	1	62,	20,341	20,88	20,695	21,817	20,729	22,619	22,276	22,338	20,215	20,145	20,27	19,231	19,693	20,537	20,554	20,572	20,702	20,392	20,664	20,539	20,017	20,391	20,409	20,122	20,597	19,64	20,526	20,693	20,464	
63	1	63,	20,345	20,889	20,704	21,833	20,737	22,653	22,302	22,365	20,218	20,149	20,273	19,226	19,687	20,545	20,562	20,581	20,71	20,398	20,672	20,549	20,018	20,397	20,415	20,122	20,606	19,637	20,534	20,703	20,471	
64	1	64,	20,35	20,898	20,713	21,849	20,745	22,688	22,327	22,392	20,22	20,152	20,277	19,221	19,682	20,553	20,57	20,59	20,717	20,403	20,679	20,559	20,019	20,403	20,421	20,121	20,614	19,635	20,543	20,713	20,477	
65	1	65,	20,354	20,908	20,722	21,864	20,753	22,722	22,352	22,419	20,223	20,155	20,28	19,216	19,676	20,56	20,578	20,599	20,725	20,409	20,687	20,569	20,02	20,409	20,427	20,12	20,622	19,633	20,551	20,723	20,484	
66	1	66,	20,358	20,917	20,731	21,88	20,761	22,757	22,377	22,446	20,225	20,159	20,284	19,211	19,671	20,568	20,585	20,608	20,733	20,414	20,694	20,579	20,021	20,415	20,434	20,12	20,631	19,631	20,559	20,733	20,491	
67	1	67,	20,363	20,926	20,739	21,895	20,768	22,791	22,403	22,473	20,228	20,162	20,288	19,207	19,666	20,576	20,593	20,616	20,741	20,419	20,702	20,589	20,022	20,42	20,44	20,119	20,639	19,629	20,568	20,743	20,498	
68	1	68,	20,367	20,936	20,748	21,911	20,776	22,825	22,428	22,5	20,23	20,165	20,291	19,203	19,661	20,584	20,601	20,625	20,748	20,425	20,71	20,599	20,023	20,426	20,446	20,118	20,647	19,627	20,576	20,753	20,504	
69	1	69,	20,371	20,945	20,757	21,926	20,784	22,859	22,453	22,527	20,233	20,168	20,295	19,199	19,656	20,592	20,609	20,634	20,756	20,43	20,717	20,609	20,024	20,432	20,452	20,118	20,656	19,625	20,584	20,763	20,511	
70	1	70,	20,375	20,954	20,766	21,941	20,791	22,894	22,478	22,554	20,235	20,172	20,298	19,194	19,651	20,6	20,617	20,643	20,764	20,436	20,725	20,619	20,026	20,438	20,458	20,117	20,664	19,623	20,593	20,773	20,518	
71	1	71,	20,38	20,963	20,774	21,956	20,798	22,928	22,502	22,58	20,238	20,175	20,302	19,191	19,646	20,607	20,625	20,652	20,771	20,441	20,732	20,629	20,027	20,444	20,464	20,116	20,672	19,622	20,601	20,782	20,525	
72	1	72,	20,384	20,973	20,783	21,97	20,806	22,962	22,527	22,607	20,24	20,179	20,306	19,187	19,642	20,615	20,633	20,661	20,779	20,446	20,739	20,639	20,028	20,45	20,47	20,116	20,68	19,62	20,609	20,792	20,531	
73	1	73,	20,388	20,982	20,791	21,985	20,813	22,996	22,552	22,634	20,243	20,182	20,309	19,183	19,637	20,623	20,64	20,67	20,786	20,452	20,747	20,649	20,029	20,456	20,476	20,115	20,688	19,619	20,617	20,802	20,538	
74	1	74,	20,392	20,991	20,8	21,999	20,821	23,03	22,577	22,661	20,245	20,185	20,313	19,179	19,633	20,631	20,648	20,678	20,794	20,457	20,754	20,659	20,03	20,462	20,482	20,115	20,697	19,617	20,626	20,811	20,545	
75	1	75,	20,397	21,	20,809	22,014	20,828	23,064	22,601	22,687	20,247	20,189	20,317	19,176	19,629	20,639	20,656	20,687	20,801	20,462	20,762	20,669	20,031	20,468	20,488	20,114	20,705	19,616	20,634	20,821	20,551	
76	1	76,	20,401	21,009	20,817	22,028	20,835	23,098	22,626	22,714	20,25	20,192	20,32	19,173	19,624	20,646	20,664	20,696	20,809	20,468	20,769	20,679	20,033	20,474	20,494	20,113	20,713	19,614	20,642	20,831	20,558	
77	1	77,	20,405	21,018	20,826	22,042	20,842	23,132	22,65	22,74	20,252	20,196	20,324	19,169	19,62	20,654	20,671	20,705	20,816	20,473	20,776	20,689	20,034	20,48	20,5	20,113	20,721	19,613	20,65	20,84	20,565	
78	1	78,	20,409	21,028	20,834	22,056	20,849	23,166	22,675	22,767	20,255	20,199	20,328	19,166	19,616	20,662	20,679	20,713	20,824	20,478	20,783	20,699	20,035	20,485	20,506	20,112	20,729	19,612	20,658	20,85	20,572	
79	1	79,	20,414	21,037	20,843	22,07	20,856	23,199	22,699	22,793	20,257	20,203	20,332	19,163	19,613	20,67	20,687	20,722	20,831	20,484	20,791	20,709	20,037	20,491	20,512	20,112	20,737	19,611	20,667	20,859	20,578	
80	1	80,	20,418	21,046	20,851	22,083	20,863	23,233	22,724	22,82	20,26	20,206	20,335	19,16	19,609	20,677	20,695	20,731	20,839	20,489	20,798	20,719	20,038	20,497	20,518	20,112	20,745	19,609	20,675	20,869	20,585	
81	1	81,	20,422	21,055	20,859	22,097	20,87	23,267	22,748	22,846	20,262	20,21	20,339	19,157	19,605	20,685	20,702	20,74	20,846	20,494	20,805	20,729	20,039	20,503	20,524	20,111	20,753	19,608	20,683	20,878	20,592	
82	1	82,	20,426	21,064	20,868	22,111	20,877	23,3	22,772	22,873	20,265	20,213	20,343	19,154	19,602	20,693	20,71	20,748	20,853	20,5	20,812	20,739	20,041	20,509	20,53	20,111	20,761	19,607	20,691	20,887	20,599	
83	1	83,	20,431	21,073	20,876	22,124	20,884	23,334	22,797	22,899	20,267	20,217	20,347	19,152	19,599	20,701	20,718	20,757	20,861	20,505	20,82	20,749	20,042	20,515	20,536	20,11	20,769	19,606	20,699	20,897	20,605	
84	1	84,	20,435	21,082	20,884	22,137	20,89	23,367	22,821	22,925	20,27	20,22	20,35	19,149	19,595	20,708	20,726	20,766	20,868	20,51	20,827	20,759	20,044	20,521	20,542	20,11	20,777	19,606	20,707	20,906	20,612	
85	1	85,	20,439	21,091	20,893	22,15	20,897	23,401	22,845	22,952	20,272	20,224	20,354	19,146	19,592	20,716	20,733	20,774	20,875	20,516	20,834	20,769	20,045	20,527	20,547	20,11	20,785	19,605	20,715	20,915	20,619	
86	1	86,	20,443	21,1	20,901	22,164	20,904	23,434	22,869	22,978	20,275	20,228	20,358	19,144	19,589	20,724	20,741	20,783	20,883	20,521	20,841	20,779	20,047	20,532	20,553	20,109	20,793	19,604	20,724	20,924	20,625	
87	1	87,	20,448	21,109	20,909	22,177	20,91	23,468	22,893	23,004	20,278	20,231	20,362	19,142	19,586	20,731	20,749	20,792	20,89	20,526	20,848	20,789	20,048	20,538	20,559	20,109	20,801	19,603	20,732	20,934	20,632	
88	1	88,	20,452	21,118	20,917	22,189	20,917	23,501	22,917	23,031	20,28	20,235	20,366	19,139	19,583	20,739	20,756	20,8	20,897	20,532	20,855	20,799	20,05	20,544	20,565	20,109	20,809	19,602	20,74	20,943	20,639	
89	1	89,	20,456	21,127	20,925	22,202	20,923	23,534	22,941	23,057	20,283	20,238	20,37	19,137	19,58	20,747	20,764	20,809	20,904	20,537	20,863	20,809	20,052	20,55	20,571	20,109	20,817	19,602	20,748	20,952	20,646	
90	1	90,	20,46	21,136	20,933	22,215	20,93	23,568	22,965	23,083	20,285	20,242	20,374	19,135	19,577	20,754	20,772	20,818	20,912	20,542	20,87	20,819	20,053	20,556	20,577	20,109	20,825	19,601	20,756	20,961	20,652	
91	1	91,	20,465	21,145	20,942	22,228	20,936	23,601	22,988	23,109	20,288	20,246	20,378	19,133	19,575	20,762	20,779	20,826	20,919	20,548	20,877	20,829	20,055	20,562	20,583	20,108	20,833	19,601	20,764	20,97	20,659	
92	1	92,	20,469	21,154	20,95	22,24	20,943	23,634	23,012	23,135	20,29	20,249	20,381	19,131	19,572	20,77	20,787	20,835	20,926	20,553	20,884	20,84	20,057	20,568	20,589	20,108	20,841	19,6	20,772	20,979	20,666	
93	1	93,	20,473	21,163	20,958	22,252	20,949	23,667	23,036	23,161	20,293	20,253	20,385	19,129	19,569	20,777	20,795	20,844	20,933	20,558	20,891	20,85	20,058	20,574	20,595	20,108	20,849	19,599	20,78	20,988	20,672	
94	1	94,	20,478	21,172	20,966	22,265	20,956	23,7	23,06	23,187	20,295	20,257	20,389	19,127	19,567	20,785	20,802	20,852	20,94	20,564	20,898	20,86	20,06	20,579	20,601	20,108	20,857	19,599	20,788	20,997	20,679	
95	1	95,	20,482	21,181	20,974	22,277	20,962	23,733	23,083	23,213	20,298	20,26	20,393	19,125	19,565	20,792	20,81	20,861	20,947	20,569	20,905	20,87	20,062	20,585	20,606	20,108	20,865	19,599	20,796	21,006	20,686	
96	1	96,	20,486	21,19	20,982	22,289	20,968	23,766	23,107	23,239	20,3	20,264	20,397	19,123	19,562	20,8	20,818	20,869	20,955	20,574	20,912	20,88	20,064	20,591	20,612	20,108	20,872	19,598	20,804	21,015	20,692	
97	1	97,	20,49	21,199	20,99	22,301	20,974	23,799	23,13	23,265	20,303	20,268	20,401	19,121	19,56	20,808	20,825	20,878	20,962	20,579	20,919	20,89	20,065	20,597	20,618	20,108	20,88	19,598	20,812	21,024	20,699	
98	1	98,	20,495	21,208	20,998	22,313	20,98	23,831	23,154	23,291	20,306	20,272	20,405	19,12	19,558	20,815	20,833	20,886	20,969	20,585	20,926	20,9	20,067	20,603	20,624	20,108	20,888	19,597	20,82	21,033	20,706	
99	1	99,	20,499	21,217	21,006	22,325	20,987	23,864	23,177	23,317	20,308	20,275	20,409	19,118	19,556	20,823	20,841	20,895	20,976	20,59	20,933	20,91	20,069	20,609	20,63	20,108	20,896	19,597	20,828	21,042	20,713	
100	1	100,	20,503	21,226	21,014	22,337	20,993	23,897	23,201	23,343	20,311	20,279	20,413	19,117	19,554	20,83	20,848	20,903	20,983	20,595	20,94	20,92	20,071	20,614	20,636	20,108	20,904	19,597	20,836	21,05	20,719	
101	1	101,	20,507	21,235	21,021	22,349	20,999	23,93	23,224	23,369	20,313	20,283	20,417	19,115	19,552	20,838	20,856	20,912	20,99	20,601	20,947	20,93	20,073	20,62	20,641	20,108	20,911	19,597	20,844	21,059	20,726	
102	1	102,	20,512	21,244	21,029	22,361	21,005	23,962	23,247	23,395	20,316	20,287	20,421	19,114	19,55	20,846	20,863	20,92	20,997	20,606	20,954	20,941	20,075	20,626	20,647	20,108	20,919	19,597	20,852	21,068	20,733	
103	1	103,	20,516	21,253	21,037	22,372	21,011	23,995	23,271	23,421	20,319	20,291	20,425	19,112	19,548	20,853	20,871	20,929	21,004	20,611	20,961	20,951	20,077	20,632	20,653	20,108	20,927	19,596	20,86	21,077	20,739	
104	1	104,	20,52	21,262	21,045	22,384	21,017	24,027	23,294	23,447	20,321	20,294	20,429	19,111	19,546	20,861	20,879	20,937	21,011	20,616	20,968	20,961	20,079	20,638	20,659	20,108	20,935	19,596	20,867	21,085	20,746	
105	1	105,	20,525	21,271	21,053	22,396	21,023	24,06	23,317	23,472	20,324	20,298	20,433	19,11	19,544	20,868	20,886	20,946	21,018	20,622	20,974	20,971	20,081	20,644	20,665	20,108	20,942	19,596	20,875	21,094	20,753	
106	1	106,	20,529	21,279	21,061	22,407	21,029	24,092	23,34	23,498	20,326	20,302	20,437	19,109	19,543	20,876	20,894	20,954	21,025	20,627	20,981	20,981	20,083	20,649	20,67	20,108	20,95	19,596	20,883	21,102	20,759	
107	1	107,	20,533	21,288	21,068	22,418	21,035	24,124	23,363	23,524	20,329	20,306	20,441	19,107	19,541	20,883	20,901	20,963	21,032	20,632	20,988	20,991	20,085	20,655	20,676	20,108	20,958	19,596	20,891	21,111	20,766	
