	Steps	Time [s]	[A] Probe1_Carrier_center [°C]	[B] Probe2_Carrier_corner1 [°C]	[C] Probe3_GuideRail_top [°C]	[D] Probe4_GuideRail_middle [°C]	[E] Probe5_GuideRail_bottom [°C]	[F] Probe6_MotorBase_front [°C]	[G] Probe7_MotorBase_side [°C]	[H] Probe8_MotorBase_corner [°C]	[I] Probe11_Structure_front_1 [°C]	[J] Probe12_Structure_front_2 [°C]	[K] Probe13_Structure_front_3 [°C]	[L] Probe14_Structure_front_4 [°C]	[M] Probe15_Structure_lateral_1 [°C]	[N] Probe16_Structure_lateral_2 [°C]	[O] Probe18_Structure_lateral_4 [°C]	[P] Probe19_Structure_lateral_5 [°C]	[Q] Probe20_Structure_top_1 [°C]	[R] Probe21_Structure_top_2 [°C]	[S] Probe22_Structure_top_3 [°C]	[T] Probe23_Structure_top_4 [°C]	[U] Probe24_Structure_back_1 [°C]	[V] Probe25_Structure_back_2 [°C]	[W] Probe26_Structure_back_3 [°C]	[X] Probe27_Structure_back_4 [°C]	[Y] Probe28_Structure_back_5 [°C]	[Z] Probe29_Structure_back_6 [°C]	[AA] Probe9_Temperature_BearingTop [°C]	[AB] Probe10_Temperature_BearingBottom [°C]	[AC] Probe17_Temperature_Structure_lateral_3 [°C]	
30	1	30,	20,	20,	20,004	20,339	20,112	20,5	20,454	20,453	20,	20,	20,005	25,693	22,425	20,	20,	20,	20,	20,	20,	20,018	20,	20,	20,	20,559	20,	24,337	20,018	20,024	20,	
31	1	31,	20,	20,	20,004	20,345	20,123	20,512	20,462	20,462	20,	20,	20,005	25,832	22,559	20,	20,	20,	20,	20,	20,	20,019	20,	20,	20,	20,604	20,	24,458	20,018	20,024	20,	
32	1	32,	20,	20,	20,004	20,352	20,134	20,523	20,471	20,47	20,	20,	20,005	25,966	22,693	20,	20,	20,	20,	20,	20,	20,02	20,	20,	20,	20,65	20,	24,576	20,018	20,025	20,	
33	1	33,	20,	20,	20,005	20,358	20,146	20,535	20,479	20,478	20,	20,	20,005	26,097	22,825	20,	20,	20,	20,	20,	20,	20,022	20,	20,	20,	20,697	20,	24,69	20,019	20,025	20,	
34	1	34,	20,	20,	20,005	20,364	20,159	20,547	20,487	20,487	20,	20,	20,005	26,223	22,957	20,	20,	20,	20,	20,	20,	20,024	20,	20,	20,	20,744	20,	24,801	20,019	20,026	20,	
35	1	35,	20,	20,	20,005	20,37	20,172	20,558	20,495	20,495	20,	20,	20,005	26,346	23,087	20,	20,	20,	20,	20,	20,	20,025	20,	20,	20,	20,792	20,	24,91	20,019	20,026	20,	
36	1	36,	20,	20,	20,006	20,376	20,185	20,57	20,503	20,503	20,	20,	20,005	26,466	23,217	20,	20,	20,	20,	20,	20,	20,027	20,	20,	20,	20,841	20,	25,016	20,019	20,027	20,	
37	1	37,	20,	20,	20,006	20,381	20,199	20,582	20,511	20,511	20,	20,	20,006	26,581	23,344	20,	20,	20,	20,	20,	20,	20,028	20,	20,	20,	20,89	20,	25,119	20,02	20,027	20,	
38	1	38,	20,	20,	20,007	20,387	20,213	20,593	20,519	20,519	20,	20,	20,006	26,694	23,471	20,	20,	20,	20,	20,	20,	20,03	20,	20,	20,	20,94	20,	25,219	20,02	20,028	20,	
39	1	39,	20,	20,	20,007	20,392	20,228	20,605	20,527	20,527	20,	20,	20,006	26,803	23,596	20,	20,	20,	20,	20,	20,	20,032	20,	20,	20,	20,99	20,	25,317	20,02	20,028	20,	
40	1	40,	20,	20,	20,007	20,398	20,243	20,617	20,534	20,535	20,	20,	20,006	26,909	23,719	20,	20,	20,	20,	20,	20,	20,033	20,	20,	20,	21,041	20,	25,413	20,02	20,029	20,	
41	1	41,	20,	20,001	20,008	20,403	20,258	20,628	20,542	20,543	20,	20,	20,006	27,012	23,841	20,	20,	20,	20,	20,	20,	20,035	20,	20,	20,	21,091	20,	25,506	20,021	20,03	20,	
42	1	42,	20,	20,001	20,008	20,408	20,274	20,64	20,55	20,55	20,	20,	20,006	27,113	23,961	20,	20,	20,	20,	20,	20,	20,037	20,	20,	20,	21,142	20,	25,597	20,021	20,03	20,	
43	1	43,	20,	20,001	20,008	20,413	20,289	20,652	20,557	20,558	20,	20,	20,006	27,211	24,08	20,	20,	20,	20,	20,	20,	20,038	20,	20,	20,	21,193	20,	25,686	20,021	20,031	20,	
44	1	44,	20,	20,001	20,009	20,418	20,306	20,663	20,565	20,566	20,	20,	20,006	27,306	24,197	20,	20,	20,	20,	20,	20,	20,04	20,	20,	20,	21,245	20,	25,773	20,021	20,032	20,	
45	1	45,	20,	20,001	20,009	20,423	20,322	20,675	20,573	20,574	20,	20,	20,006	27,398	24,312	20,	20,	20,	20,	20,	20,	20,042	20,	20,	20,	21,296	20,	25,857	20,022	20,032	20,	
46	1	46,	20,	20,001	20,01	20,428	20,339	20,686	20,58	20,581	20,	20,	20,006	27,488	24,425	20,	20,	20,	20,	20,	20,	20,044	20,	20,	20,	21,347	20,	25,94	20,022	20,033	20,	
47	1	47,	20,	20,001	20,01	20,433	20,356	20,698	20,587	20,589	20,	20,	20,006	27,576	24,536	20,	20,	20,	20,	20,	20,	20,046	20,	20,	20,	21,399	20,	26,021	20,022	20,034	20,	
48	1	48,	20,	20,001	20,01	20,437	20,374	20,71	20,595	20,596	20,	20,	20,006	27,662	24,646	20,	20,	20,	20,	20,	20,	20,047	20,	20,	20,	21,45	20,	26,1	20,022	20,035	20,	
49	1	49,	20,	20,001	20,011	20,442	20,391	20,721	20,602	20,604	20,	20,	20,007	27,745	24,754	20,	20,	20,	20,	20,	20,	20,049	20,	20,	20,	21,501	20,	26,177	20,022	20,036	20,	
50	1	50,	20,	20,001	20,011	20,446	20,409	20,733	20,61	20,612	20,	20,	20,007	27,826	24,86	20,	20,	20,	20,	20,	20,	20,051	20,	20,	20,	21,552	20,	26,252	20,023	20,036	20,	
51	1	51,	20,	20,001	20,012	20,451	20,427	20,744	20,617	20,619	20,	20,	20,007	27,905	24,965	20,	20,	20,	20,	20,	20,	20,053	20,	20,	20,	21,604	20,	26,326	20,023	20,037	20,	
52	1	52,	20,	20,001	20,012	20,455	20,445	20,756	20,624	20,627	20,	20,	20,007	27,983	25,067	20,	20,	20,	20,	20,	20,	20,055	20,	20,	20,	21,655	20,	26,398	20,023	20,038	20,	
53	1	53,	20,	20,002	20,012	20,459	20,464	20,767	20,631	20,634	20,	20,	20,007	28,058	25,168	20,	20,	20,	20,	20,	20,	20,057	20,	20,	20,	21,705	20,	26,468	20,023	20,039	20,	
54	1	54,	20,	20,002	20,013	20,463	20,482	20,778	20,638	20,641	20,	20,	20,007	28,132	25,268	20,	20,	20,	20,	20,	20,	20,059	20,	20,	20,001	21,756	20,	26,537	20,023	20,04	20,	
55	1	55,	20,	20,002	20,013	20,467	20,501	20,79	20,646	20,649	20,	20,	20,007	28,203	25,365	20,	20,	20,	20,	20,	20,	20,06	20,	20,	20,001	21,806	20,	26,605	20,024	20,041	20,	
56	1	56,	20,	20,002	20,014	20,471	20,52	20,801	20,653	20,656	20,	20,	20,007	28,274	25,461	20,	20,	20,	20,	20,	20,	20,062	20,	20,	20,001	21,856	20,	26,671	20,024	20,043	20,	
57	1	57,	20,	20,002	20,014	20,475	20,539	20,813	20,66	20,664	20,	20,	20,007	28,342	25,555	20,	20,	20,	20,	20,	20,	20,064	20,	20,	20,001	21,906	20,	26,736	20,024	20,044	20,	
58	1	58,	20,	20,002	20,015	20,479	20,558	20,824	20,667	20,671	20,	20,	20,008	28,409	25,648	20,	20,	20,	20,	20,	20,	20,066	20,	20,	20,001	21,956	20,	26,799	20,024	20,045	20,	
59	1	59,	20,	20,002	20,015	20,483	20,577	20,835	20,674	20,678	20,	20,	20,008	28,474	25,739	20,	20,	20,	20,	20,	20,	20,068	20,	20,	20,001	22,005	20,	26,861	20,025	20,046	20,	
60	1	60,	20,	20,002	20,015	20,487	20,597	20,847	20,681	20,686	20,	20,	20,008	28,538	25,828	20,	20,	20,	20,	20,	20,	20,07	20,	20,	20,001	22,055	20,	26,922	20,025	20,048	20,	
61	1	61,	20,	20,003	20,016	20,49	20,616	20,858	20,688	20,693	20,	20,	20,008	28,6	25,916	20,	20,	20,	20,	20,	20,	20,072	20,	20,	20,001	22,103	20,	26,981	20,025	20,049	20,	
62	1	62,	20,	20,003	20,016	20,494	20,636	20,869	20,695	20,7	20,	20,	20,008	28,661	26,002	20,	20,	20,	20,	20,	20,	20,074	20,	20,	20,001	22,152	20,	27,039	20,025	20,051	20,	
63	1	63,	20,	20,003	20,017	20,498	20,656	20,881	20,701	20,707	20,	20,	20,008	28,721	26,086	20,	20,	20,	20,	20,	20,	20,076	20,	20,	20,002	22,2	20,	27,096	20,025	20,052	20,	
64	1	64,	20,	20,003	20,017	20,501	20,676	20,892	20,708	20,715	20,	20,	20,008	28,779	26,169	20,	20,	20,	20,	20,	20,	20,078	20,	20,	20,002	22,248	20,	27,152	20,026	20,054	20,	
65	1	65,	20,	20,003	20,018	20,505	20,696	20,903	20,715	20,722	20,	20,	20,008	28,836	26,251	20,	20,	20,	20,	20,	20,	20,08	20,	20,	20,002	22,296	20,	27,207	20,026	20,055	20,	
66	1	66,	20,	20,003	20,018	20,508	20,716	20,914	20,722	20,729	20,	20,	20,008	28,892	26,331	20,	20,	20,	20,	20,	20,	20,082	20,	20,	20,002	22,343	20,	27,261	20,026	20,057	20,	
67	1	67,	20,	20,004	20,018	20,511	20,736	20,926	20,729	20,736	20,	20,	20,009	28,946	26,41	20,	20,	20,	20,	20,	20,	20,083	20,	20,	20,002	22,39	20,	27,314	20,026	20,059	20,	
68	1	68,	20,	20,004	20,019	20,515	20,756	20,937	20,735	20,743	20,	20,	20,009	29,	26,487	20,	20,	20,	20,	20,	20,	20,085	20,	20,	20,003	22,436	20,	27,365	20,026	20,061	20,	
69	1	69,	20,	20,004	20,019	20,518	20,776	20,948	20,742	20,75	20,	20,	20,009	29,052	26,563	20,	20,	20,	20,	20,	20,	20,087	20,	20,	20,003	22,483	20,	27,416	20,027	20,063	20,	
70	1	70,	20,	20,004	20,02	20,521	20,796	20,959	20,749	20,758	20,	20,	20,009	29,103	26,637	20,	20,	20,	20,	20,	20,	20,089	20,	20,	20,003	22,529	20,	27,466	20,027	20,064	20,	
71	1	71,	20,	20,004	20,02	20,524	20,817	20,97	20,755	20,765	20,	20,	20,009	29,153	26,711	20,	20,	20,	20,	20,	20,	20,091	20,	20,	20,004	22,574	20,	27,514	20,027	20,067	20,	
72	1	72,	20,	20,005	20,021	20,528	20,837	20,981	20,762	20,772	20,	20,	20,009	29,202	26,783	20,	20,	20,	20,	20,	20,001	20,093	20,	20,	20,004	22,619	20,	27,562	20,027	20,069	20,	
73	1	73,	20,	20,005	20,021	20,531	20,857	20,992	20,769	20,779	20,	20,	20,009	29,25	26,853	20,	20,	20,	20,	20,	20,001	20,095	20,	20,	20,004	22,664	20,	27,609	20,027	20,071	20,	
74	1	74,	20,	20,005	20,022	20,534	20,878	21,003	20,775	20,786	20,	20,	20,01	29,297	26,922	20,	20,	20,	20,	20,	20,001	20,097	20,	20,	20,005	22,709	20,	27,655	20,027	20,073	20,	
75	1	75,	20,	20,005	20,022	20,537	20,898	21,014	20,782	20,793	20,	20,	20,01	29,343	26,991	20,	20,	20,	20,	20,	20,001	20,099	20,	20,	20,005	22,753	20,	27,701	20,028	20,075	20,	
76	1	76,	20,	20,005	20,022	20,54	20,918	21,025	20,788	20,8	20,	20,	20,01	29,389	27,057	20,	20,	20,	20,	20,	20,001	20,101	20,	20,	20,005	22,796	20,	27,745	20,028	20,078	20,	
77	1	77,	20,	20,006	20,023	20,543	20,939	21,036	20,795	20,807	20,	20,	20,01	29,433	27,123	20,	20,	20,	20,	20,	20,001	20,103	20,	20,	20,006	22,84	20,	27,789	20,028	20,08	20,	
78	1	78,	20,	20,006	20,023	20,545	20,959	21,047	20,801	20,814	20,	20,	20,01	29,476	27,188	20,	20,	20,	20,	20,	20,001	20,105	20,	20,	20,006	22,883	20,	27,832	20,028	20,083	20,	
79	1	79,	20,	20,006	20,024	20,548	20,979	21,058	20,808	20,821	20,	20,	20,01	29,519	27,251	20,	20,	20,	20,	20,	20,001	20,107	20,	20,	20,007	22,925	20,	27,874	20,028	20,085	20,	
80	1	80,	20,	20,006	20,024	20,551	21,	21,069	20,814	20,828	20,	20,	20,011	29,561	27,313	20,	20,	20,	20,	20,	20,001	20,109	20,	20,	20,007	22,968	20,	27,915	20,029	20,088	20,	
81	1	81,	20,	20,007	20,025	20,554	21,02	21,08	20,82	20,835	20,	20,	20,011	29,602	27,375	20,	20,	20,	20,	20,	20,001	20,111	20,	20,	20,008	23,009	20,	27,956	20,029	20,09	20,	
82	1	82,	20,	20,007	20,025	20,557	21,041	21,09	20,827	20,841	20,	20,	20,011	29,642	27,435	20,	20,	20,	20,	20,	20,001	20,113	20,	20,	20,009	23,051	20,	27,996	20,029	20,093	20,	
83	1	83,	20,	20,007	20,025	20,559	21,061	21,101	20,833	20,848	20,	20,	20,011	29,681	27,494	20,	20,	20,	20,	20,	20,001	20,115	20,	20,	20,009	23,092	20,	28,035	20,029	20,096	20,	
84	1	84,	20,	20,007	20,026	20,562	21,081	21,112	20,84	20,855	20,	20,	20,011	29,72	27,552	20,	20,	20,	20,	20,	20,001	20,117	20,	20,	20,01	23,133	20,	28,073	20,029	20,099	20,	
85	1	85,	20,	20,008	20,026	20,565	21,102	21,123	20,846	20,862	20,001	20,	20,012	29,758	27,609	20,	20,	20,	20,	20,	20,001	20,119	20,	20,	20,01	23,173	20,	28,111	20,03	20,102	20,	
86	1	86,	20,	20,008	20,027	20,567	21,122	21,133	20,852	20,869	20,001	20,	20,012	29,795	27,665	20,	20,	20,	20,	20,	20,001	20,12	20,	20,	20,011	23,213	20,	28,148	20,03	20,105	20,	
87	1	87,	20,	20,008	20,027	20,57	21,142	21,144	20,858	20,876	20,001	20,	20,012	29,831	27,72	20,	20,	20,	20,	20,	20,001	20,122	20,	20,	20,012	23,253	20,	28,185	20,03	20,108	20,	
88	1	88,	20,	20,008	20,028	20,572	21,163	21,155	20,865	20,883	20,001	20,	20,012	29,867	27,774	20,	20,	20,	20,	20,	20,001	20,124	20,	20,	20,013	23,292	20,	28,221	20,03	20,111	20,	
89	1	89,	20,	20,009	20,028	20,575	21,183	21,165	20,871	20,889	20,001	20,	20,012	29,903	27,828	20,	20,	20,	20,	20,	20,002	20,126	20,	20,	20,013	23,331	20,	28,257	20,03	20,115	20,	
90	1	90,	20,	20,009	20,028	20,577	21,203	21,176	20,877	20,896	20,001	20,	20,013	29,937	27,88	20,	20,	20,	20,	20,	20,002	20,128	20,	20,	20,014	23,37	20,	28,291	20,03	20,118	20,	
91	1	91,	20,	20,009	20,029	20,58	21,223	21,187	20,883	20,903	20,001	20,	20,013	29,971	27,932	20,	20,	20,	20,	20,	20,002	20,13	20,	20,	20,015	23,408	20,	28,326	20,031	20,121	20,	
92	1	92,	20,	20,01	20,029	20,582	21,243	21,197	20,889	20,91	20,001	20,	20,013	30,005	27,982	20,	20,	20,	20,	20,	20,002	20,132	20,	20,	20,016	23,446	20,	28,359	20,031	20,125	20,	
93	1	93,	20,	20,01	20,03	20,585	21,263	21,208	20,895	20,917	20,001	20,	20,013	30,037	28,032	20,	20,	20,	20,	20,	20,002	20,134	20,	20,	20,017	23,484	20,	28,393	20,031	20,128	20,	
94	1	94,	20,	20,01	20,03	20,587	21,283	21,218	20,902	20,923	20,001	20,	20,013	30,07	28,081	20,	20,	20,	20,	20,	20,002	20,136	20,	20,	20,018	23,521	20,	28,425	20,031	20,132	20,	
95	1	95,	20,	20,01	20,03	20,589	21,303	21,229	20,908	20,93	20,001	20,	20,014	30,101	28,129	20,	20,	20,	20,	20,	20,002	20,138	20,	20,	20,019	23,558	20,	28,457	20,031	20,136	20,	
96	1	96,	20,	20,011	20,031	20,591	21,323	21,239	20,914	20,937	20,001	20,	20,014	30,133	28,177	20,	20,	20,	20,	20,	20,002	20,14	20,	20,	20,02	23,594	20,	28,489	20,032	20,14	20,	
97	1	97,	20,	20,011	20,031	20,594	21,343	21,249	20,92	20,943	20,001	20,	20,014	30,163	28,223	20,	20,	20,	20,	20,	20,002	20,142	20,	20,	20,021	23,63	20,	28,52	20,032	20,143	20,	
98	1	98,	20,	20,011	20,032	20,596	21,363	21,26	20,926	20,95	20,001	20,	20,014	30,193	28,269	20,	20,	20,	20,	20,	20,002	20,144	20,	20,	20,022	23,666	20,	28,551	20,032	20,147	20,	
99	1	99,	20,	20,012	20,032	20,598	21,383	21,27	20,932	20,957	20,001	20,	20,015	30,223	28,314	20,	20,	20,	20,	20,	20,003	20,146	20,	20,	20,023	23,702	20,	28,581	20,032	20,151	20,	
100	1	100,	20,	20,012	20,033	20,6	21,402	21,28	20,938	20,963	20,001	20,	20,015	30,252	28,359	20,	20,	20,	20,	20,	20,003	20,148	20,	20,	20,024	23,737	20,	28,611	20,032	20,155	20,	
101	1	101,	20,	20,012	20,033	20,603	21,422	21,291	20,944	20,97	20,001	20,	20,015	30,281	28,402	20,	20,	20,	20,	20,	20,003	20,149	20,	20,	20,026	23,772	20,	28,64	20,032	20,159	20,	
102	1	102,	20,	20,013	20,033	20,605	21,442	21,301	20,95	20,977	20,001	20,	20,016	30,309	28,445	20,	20,	20,	20,	20,	20,003	20,151	20,	20,	20,027	23,807	20,	28,669	20,033	20,164	20,	
103	1	103,	20,	20,013	20,034	20,607	21,461	21,311	20,956	20,983	20,001	20,	20,016	30,336	28,488	20,	20,	20,	20,	20,	20,003	20,153	20,	20,	20,028	23,841	20,	28,697	20,033	20,168	20,	
104	1	104,	20,	20,013	20,034	20,609	21,48	21,321	20,961	20,99	20,001	20,	20,016	30,364	28,529	20,	20,	20,	20,	20,	20,003	20,155	20,	20,	20,029	23,875	20,	28,725	20,033	20,172	20,	
105	1	105,	20,	20,014	20,035	20,611	21,5	21,332	20,967	20,997	20,001	20,	20,016	30,391	28,57	20,	20,	20,	20,	20,	20,003	20,157	20,	20,	20,031	23,908	20,	28,753	20,033	20,177	20,	
106	1	106,	20,	20,014	20,035	20,613	21,519	21,342	20,973	21,003	20,001	20,	20,017	30,417	28,611	20,	20,	20,	20,	20,	20,003	20,159	20,	20,	20,032	23,942	20,	28,78	20,033	20,181	20,	
107	1	107,	20,	20,014	20,035	20,615	21,538	21,352	20,979	21,01	20,001	20,	20,017	30,443	28,651	20,	20,	20,	20,	20,	20,004	20,161	20,	20,	20,033	23,975	20,	28,807	20,033	20,185	20,	
108	1	108,	20,	20,015	20,036	20,617	21,558	21,362	20,985	21,016	20,001	20,	20,017	30,468	28,69	20,	20,	20,	20,	20,	20,004	20,163	20,	20,	20,035	24,007	20,	28,833	20,034	20,19	20,	
109	1	109,	20,	20,015	20,036	20,619	21,577	21,372	20,991	21,023	20,001	20,	20,018	30,494	28,728	20,	20,	20,	20,	20,	20,004	20,165	20,	20,	20,036	24,04	20,	28,859	20,034	20,195	20,	
110	1	110,	20,	20,015	20,037	20,621	21,596	21,382	20,996	21,029	20,001	20,	20,018	30,518	28,766	20,	20,	20,	20,	20,	20,004	20,167	20,	20,	20,038	24,072	20,	28,885	20,034	20,199	20,	
111	1	111,	20,	20,016	20,037	20,623	21,615	21,392	21,002	21,036	20,001	20,	20,019	30,543	28,804	20,	20,	20,	20,	20,	20,004	20,168	20,	20,	20,039	24,103	20,	28,91	20,034	20,204	20,	
112	1	112,	20,	20,016	20,037	20,625	21,634	21,402	21,008	21,042	20,001	20,	20,019	30,567	28,841	20,	20,	20,	20,	20,	20,004	20,17	20,	20,	20,041	24,135	20,	28,935	20,034	20,209	20,	
113	1	113,	20,	20,016	20,038	20,627	21,653	21,412	21,014	21,049	20,001	20,	20,019	30,591	28,877	20,	20,	20,	20,	20,	20,004	20,172	20,	20,	20,043	24,166	20,	28,959	20,034	20,214	20,	
114	1	114,	20,	20,017	20,038	20,629	21,671	21,422	21,019	21,055	20,002	20,	20,02	30,614	28,913	20,	20,	20,	20,	20,	20,005	20,174	20,	20,	20,044	24,197	20,	28,984	20,035	20,219	20,	
