	Steps	Time [s]	[A] Probe1_Heat Flux_Carrier_center  (Total) [W/m²]	[B] Probe2_Heat Flux_Carrier_corner1  (Total) [W/m²]	[C] Probe3_Heat Flux_GuideRail_top  (Total) [W/m²]	[D] Probe4_Heat Flux_GuideRail_middle  (Total) [W/m²]	[E] Probe5_Heat Flux_GuideRail_bottom  (Total) [W/m²]	[F] Probe6_Heat Flux_MotorBase_front  (Total) [W/m²]	[G] Probe7_Heat Flux_MotorBase_side  (Total) [W/m²]	[H] Probe8_Heat Flux_MotorBase_corner  (Total) [W/m²]	[I] Probe9_Heat Flux_BearingTop  (Total) [W/m²]	[J] Probe10_Heat Flux_BearingBottom  (Total) [W/m²]	[K] Probe11_Heat Flux_Structure_front_1  (Total) [W/m²]	[L] Probe12_Heat Flux_Structure_front_2  (Total) [W/m²]	[M] Probe13_Heat Flux_Structure_front_3  (Total) [W/m²]	[N] Probe14_Heat Flux_Structure_front_4  (Total) [W/m²]	[O] Probe15_Heat Flux_Structure_lateral_1  (Total) [W/m²]	[P] Probe16_Heat Flux_Structure_lateral_2  (Total) [W/m²]	[Q] Probe17_Heat Flux_Structure_lateral_3  (Total) [W/m²]	[R] Probe18_Heat Flux_Structure_lateral_4  (Total) [W/m²]	[S] Probe19_Heat Flux_Structure_lateral_5  (Total) [W/m²]	[T] Probe20_Heat Flux_Structure_top_1  (Total) [W/m²]	[U] Probe21_Heat Flux_Structure_top_2  (Total) [W/m²]	[V] Probe22_Heat Flux_Structure_top_3  (Total) [W/m²]	[W] Probe23_Heat Flux_Structure_top_4  (Total) [W/m²]	[X] Probe24_Heat Flux_Structure_back_1  (Total) [W/m²]	[Y] Probe25_Heat Flux_Structure_back_2  (Total) [W/m²]	[Z] Probe26_Heat Flux_Structure_back_3  (Total) [W/m²]	[AA] Probe27_Heat Flux_Structure_back_4  (Total) [W/m²]	[AB] Probe28_Heat Flux_Structure_back_5  (Total) [W/m²]	[AC] Probe29_Heat Flux_Structure_back_6  (Total) [W/m²]	
34	1	34,	196,83	335,03	339,03	308,88	340,27	499,75	510,01	486,49	162,6	168,5	173,53	37,509	199,13	931,67	547,02	205,41	197,32	211,99	207,12	276,68	190,52	274,3	167,31	3,63	199,95	210,46	369,1	359,11	1109,	
35	1	35,	196,8	334,91	338,88	308,95	340,15	499,75	510,24	486,42	174,53	167,56	174,09	38,058	199,03	929,68	556,35	205,66	197,26	212,29	207,35	276,57	190,49	274,21	170,26	3,6923	200,31	210,72	380,48	360,42	1103,8	
36	1	36,	196,77	334,79	338,74	309,04	340,02	499,75	510,48	486,36	186,6	166,65	174,62	38,598	198,93	927,34	565,02	205,91	197,19	212,57	207,58	276,46	190,48	274,13	173,33	3,7519	200,66	210,99	391,72	361,67	1098,4	
37	1	37,	196,73	334,66	338,6	309,12	339,89	499,75	510,7	486,29	198,78	165,79	175,14	39,128	198,82	924,7	573,06	206,16	197,12	212,84	207,8	276,35	190,46	274,04	176,54	3,8089	201,02	211,26	402,78	362,87	1092,8	
38	1	38,	196,7	334,53	338,46	309,21	339,77	499,75	510,92	486,23	211,06	164,98	175,64	39,65	198,71	921,79	580,49	206,4	197,05	213,1	208,01	276,25	190,44	273,95	179,85	3,8635	201,38	211,53	413,64	364,02	1086,9	
39	1	39,	196,67	334,4	338,32	309,31	339,64	499,75	511,14	486,16	223,42	164,22	176,12	40,164	198,59	918,63	587,32	206,64	196,98	213,36	208,21	276,14	190,43	273,86	183,28	3,9156	201,75	211,81	424,28	365,13	1080,9	
40	1	40,	196,64	334,27	338,18	309,41	339,5	499,75	511,35	486,1	235,85	163,5	176,59	40,669	198,48	915,26	593,59	206,86	196,91	213,6	208,4	276,03	190,42	273,77	186,81	3,9654	202,11	212,08	434,69	366,2	1074,7	
41	1	41,	196,61	334,14	338,04	309,51	339,37	499,75	511,55	486,04	248,33	162,84	177,04	41,167	198,36	911,7	599,3	207,09	196,85	213,83	208,59	275,93	190,41	273,69	190,43	4,0128	202,48	212,35	444,85	367,23	1068,4	
42	1	42,	196,57	334,01	337,9	309,61	339,24	499,75	511,75	485,98	260,87	162,23	177,48	41,656	198,24	907,98	604,5	207,31	196,78	214,06	208,77	275,82	190,4	273,6	194,13	4,0581	202,84	212,62	454,76	368,23	1062,	
43	1	43,	196,54	333,88	337,77	309,71	339,11	499,75	511,95	485,92	273,45	161,68	177,9	42,139	198,12	904,1	609,19	207,52	196,71	214,28	208,94	275,71	190,39	273,51	197,91	4,1013	203,21	212,89	464,41	369,19	1055,5	
44	1	44,	196,52	333,75	337,63	309,82	338,97	499,75	512,14	485,86	286,06	161,17	178,31	42,614	197,99	900,1	613,39	207,73	196,64	214,49	209,1	275,61	190,38	273,42	201,76	4,1424	203,58	213,17	473,79	370,13	1049,	
45	1	45,	196,49	333,62	337,5	309,93	338,84	499,75	512,32	485,8	298,69	160,72	178,71	43,082	197,86	895,98	617,14	207,93	196,57	214,69	209,26	275,5	190,38	273,33	205,68	4,1816	203,94	213,43	482,9	371,03	1042,4	
46	1	46,	196,46	333,48	337,37	310,04	338,7	499,75	512,51	485,75	311,34	160,33	179,1	43,544	197,73	891,76	620,45	208,13	196,51	214,88	209,4	275,4	190,37	273,24	209,65	4,2189	204,31	213,7	491,73	371,91	1035,7	
47	1	47,	196,43	333,35	337,23	310,15	338,56	499,75	512,69	485,69	324,01	159,99	179,47	43,999	197,6	887,45	623,34	208,32	196,44	215,07	209,54	275,29	190,36	273,15	213,68	4,2546	204,67	213,97	500,29	372,76	1029,	
48	1	48,	196,41	333,22	337,1	310,27	338,43	499,75	512,86	485,64	336,68	159,7	179,84	44,447	197,46	883,06	625,83	208,5	196,37	215,25	209,67	275,19	190,36	273,06	217,75	4,2886	205,03	214,23	508,57	373,59	1022,3	
49	1	49,	196,38	333,09	336,97	310,38	338,29	499,75	513,04	485,58	349,36	159,47	180,19	44,889	197,33	878,61	627,93	208,69	196,3	215,43	209,79	275,08	190,35	272,97	221,86	4,321	205,39	214,49	516,58	374,39	1015,5	
50	1	50,	196,35	332,95	336,84	310,5	338,15	499,75	513,21	485,53	362,03	159,29	180,53	45,326	197,19	874,1	629,68	208,86	196,23	215,59	209,9	274,98	190,35	272,88	226,01	4,3521	205,74	214,75	524,32	375,18	1008,8	
51	1	51,	196,33	332,82	336,71	310,62	338,01	499,75	513,37	485,48	374,71	159,16	180,87	45,756	197,05	869,54	631,08	209,04	196,17	215,76	210,01	274,88	190,34	272,79	230,18	4,382	206,1	215,01	531,79	375,94	1002,	
52	1	52,	196,3	332,69	336,59	310,74	337,87	499,75	513,53	485,43	387,37	159,09	181,19	46,181	196,91	864,94	632,15	209,21	196,1	215,91	210,11	274,78	190,34	272,7	234,39	4,4107	206,45	215,26	538,99	376,68	995,26	
53	1	53,	196,28	332,56	336,46	310,86	337,73	499,75	513,69	485,38	400,02	159,08	181,51	46,6	196,76	860,3	632,9	209,37	196,03	216,06	210,2	274,67	190,33	272,61	238,62	4,4384	206,8	215,51	545,93	377,41	988,53	
54	1	54,	196,26	332,42	336,33	310,98	337,59	499,75	513,85	485,33	412,66	159,11	181,81	47,014	196,62	855,64	633,36	209,53	195,96	216,21	210,28	274,57	190,33	272,52	242,87	4,4653	207,14	215,76	552,61	378,12	981,82	
55	1	55,	196,24	332,29	336,21	311,1	337,45	499,75	514,01	485,28	425,28	159,2	182,11	47,422	196,47	850,96	633,54	209,69	195,89	216,35	210,36	274,47	190,32	272,44	247,13	4,4916	207,48	216,	559,03	378,81	975,13	
56	1	56,	196,21	332,16	336,08	311,22	337,31	499,75	514,16	485,23	437,88	159,34	182,4	47,826	196,32	846,25	633,45	209,84	195,83	216,49	210,43	274,37	190,32	272,35	251,41	4,5173	207,82	216,24	565,21	379,49	968,47	
57	1	57,	196,19	332,03	335,96	311,34	337,17	499,74	514,31	485,18	450,46	159,53	182,68	48,224	196,18	841,54	633,11	209,99	195,76	216,62	210,49	274,27	190,31	272,26	255,7	4,5428	208,16	216,47	571,14	380,15	961,84	
58	1	58,	196,17	331,9	335,84	311,47	337,03	499,74	514,45	485,14	463,02	159,77	182,96	48,617	196,02	836,81	632,52	210,13	195,69	216,74	210,55	274,17	190,31	272,17	259,99	4,5681	208,49	216,71	576,83	380,8	955,25	
59	1	59,	196,15	331,77	335,72	311,59	336,88	499,74	514,6	485,09	475,55	160,06	183,23	49,006	195,87	832,08	631,71	210,27	195,62	216,86	210,6	274,07	190,3	272,08	264,29	4,5935	208,81	216,94	582,28	381,43	948,69	
60	1	60,	196,13	331,64	335,59	311,71	336,74	499,74	514,74	485,05	488,05	160,4	183,49	49,39	195,72	827,35	630,68	210,41	195,56	216,98	210,64	273,97	190,29	271,99	268,59	4,6192	209,14	217,16	587,51	382,06	942,18	
61	1	61,	196,12	331,51	335,47	311,84	336,6	499,74	514,88	485,	500,53	160,78	183,74	49,77	195,56	822,62	629,45	210,54	195,49	217,09	210,68	273,87	190,29	271,91	272,89	4,6454	209,45	217,38	592,5	382,67	935,71	
62	1	62,	196,1	331,38	335,35	311,96	336,46	499,74	515,01	484,96	512,98	161,22	183,99	50,145	195,41	817,9	628,02	210,67	195,42	217,2	210,71	273,77	190,28	271,82	277,18	4,6724	209,77	217,6	597,28	383,26	929,29	
63	1	63,	196,08	331,25	335,24	312,09	336,32	499,74	515,15	484,92	525,39	161,7	184,23	50,515	195,25	813,18	626,41	210,79	195,35	217,31	210,74	273,67	190,27	271,73	281,48	4,7003	210,08	217,81	601,84	383,85	922,91	
64	1	64,	196,06	331,12	335,12	312,21	336,17	499,74	515,28	484,87	537,77	162,23	184,47	50,882	195,1	808,47	624,63	210,91	195,28	217,41	210,76	273,57	190,26	271,65	285,76	4,7294	210,38	218,02	606,19	384,43	916,59	
65	1	65,	196,05	330,99	335,	312,34	336,03	499,74	515,41	484,83	550,12	162,8	184,7	51,244	194,94	803,77	622,68	211,03	195,22	217,51	210,77	273,47	190,25	271,56	290,04	4,76	210,69	218,23	610,34	384,99	910,31	
66	1	66,	196,03	330,86	334,88	312,46	335,89	499,74	515,53	484,79	562,44	163,41	184,92	51,602	194,78	799,09	620,58	211,15	195,15	217,6	210,78	273,38	190,24	271,47	294,31	4,7923	210,98	218,43	614,29	385,55	904,09	
67	1	67,	196,01	330,73	334,77	312,59	335,75	499,74	515,66	484,75	574,72	164,07	185,14	51,957	194,62	794,42	618,33	211,26	195,08	217,69	210,79	273,28	190,23	271,39	298,57	4,8267	211,28	218,63	618,04	386,09	897,92	
68	1	68,	196,	330,6	334,65	312,71	335,6	499,74	515,78	484,71	586,96	164,77	185,35	52,307	194,46	789,76	615,94	211,37	195,01	217,78	210,79	273,18	190,22	271,3	302,82	4,8632	211,57	218,82	621,61	386,63	891,81	
69	1	69,	195,98	330,48	334,53	312,84	335,46	499,74	515,91	484,67	599,17	165,51	185,56	52,654	194,3	785,13	613,43	211,48	194,95	217,87	210,78	273,08	190,21	271,21	307,06	4,9023	211,85	219,01	624,99	387,16	885,75	
70	1	70,	195,97	330,35	334,42	312,96	335,32	499,74	516,02	484,63	611,34	166,29	185,76	52,997	194,14	780,51	610,79	211,58	194,88	217,95	210,77	272,99	190,19	271,13	311,28	4,9441	212,13	219,19	628,19	387,68	879,75	
71	1	71,	195,96	330,22	334,31	313,09	335,18	499,74	516,14	484,6	623,48	167,11	185,96	53,336	193,97	775,91	608,04	211,68	194,81	218,03	210,76	272,89	190,18	271,04	315,48	4,989	212,4	219,38	631,21	388,19	873,8	
72	1	72,	195,94	330,1	334,19	313,21	335,04	499,74	516,26	484,56	635,57	167,97	186,15	53,672	193,81	771,34	605,18	211,78	194,74	218,1	210,74	272,79	190,16	270,96	319,67	5,0372	212,67	219,56	634,06	388,69	867,92	
73	1	73,	195,93	329,97	334,08	313,34	334,89	499,74	516,37	484,52	647,63	168,86	186,34	54,004	193,65	766,79	602,21	211,87	194,68	218,18	210,71	272,7	190,15	270,87	323,85	5,089	212,94	219,73	636,75	389,19	862,09	
74	1	74,	195,92	329,84	333,97	313,46	334,75	499,74	516,48	484,49	659,64	169,79	186,53	54,333	193,49	762,26	599,15	211,96	194,61	218,25	210,68	272,6	190,13	270,79	328,	5,1446	213,2	219,9	639,28	389,68	856,32	
75	1	75,	195,91	329,72	333,86	313,59	334,61	499,74	516,6	484,45	671,62	170,76	186,71	54,659	193,32	757,75	596,01	212,05	194,54	218,32	210,65	272,51	190,12	270,71	332,14	5,2042	213,46	220,07	641,65	390,16	850,61	
76	1	76,	195,89	329,59	333,75	313,71	334,47	499,74	516,7	484,42	683,55	171,76	186,88	54,981	193,16	753,27	592,77	212,14	194,48	218,38	210,62	272,41	190,1	270,62	336,26	5,2682	213,71	220,23	643,87	390,64	844,96	
77	1	77,	195,88	329,47	333,64	313,84	334,33	499,73	516,81	484,38	695,45	172,79	187,05	55,3	193,	748,81	589,46	212,22	194,41	218,44	210,58	272,32	190,08	270,54	340,36	5,3366	213,96	220,39	645,94	391,11	839,37	
78	1	78,	195,87	329,34	333,53	313,96	334,19	499,73	516,92	484,35	707,31	173,85	187,22	55,616	192,83	744,38	586,08	212,31	194,34	218,51	210,53	272,22	190,06	270,45	344,44	5,4098	214,21	220,55	647,87	391,57	833,84	
79	1	79,	195,86	329,22	333,42	314,08	334,04	499,73	517,02	484,32	719,12	174,95	187,38	55,929	192,67	739,97	582,62	212,39	194,27	218,56	210,49	272,13	190,04	270,37	348,5	5,4879	214,45	220,7	649,66	392,02	828,37	
80	1	80,	195,85	329,1	333,31	314,21	333,9	499,73	517,12	484,28	730,9	176,07	187,54	56,239	192,51	735,59	579,11	212,46	194,21	218,62	210,43	272,04	190,02	270,29	352,54	5,5712	214,69	220,85	651,31	392,47	822,96	
81	1	81,	195,84	328,97	333,2	314,33	333,76	499,73	517,22	484,25	742,63	177,23	187,7	56,546	192,34	731,24	575,53	212,54	194,14	218,67	210,38	271,94	189,99	270,21	356,55	5,6596	214,92	221,	652,83	392,92	817,61	
82	1	82,	195,83	328,85	333,09	314,45	333,62	499,73	517,32	484,22	754,32	178,41	187,85	56,85	192,18	726,91	571,9	212,61	194,07	218,73	210,32	271,85	189,97	270,12	360,55	5,7535	215,15	221,14	654,23	393,36	812,31	
83	1	83,	195,82	328,73	332,98	314,58	333,48	499,73	517,42	484,19	765,97	179,61	188,	57,151	192,02	722,61	568,21	212,68	194,	218,78	210,26	271,76	189,95	270,04	364,52	5,853	215,37	221,29	655,49	393,79	807,08	
84	1	84,	195,81	328,6	332,88	314,7	333,34	499,73	517,52	484,16	777,58	180,85	188,15	57,45	191,85	718,34	564,48	212,75	193,94	218,83	210,2	271,66	189,92	269,96	368,47	5,9581	215,59	221,42	656,64	394,22	801,91	
85	1	85,	195,81	328,48	332,77	314,82	333,2	499,73	517,61	484,13	789,15	182,11	188,29	57,745	191,69	714,09	560,7	212,82	193,87	218,87	210,13	271,57	189,89	269,88	372,4	6,069	215,81	221,56	657,67	394,64	796,8	
86	1	86,	195,8	328,36	332,67	314,95	333,06	499,73	517,71	484,1	800,68	183,39	188,43	58,038	191,53	709,87	556,88	212,88	193,8	218,92	210,06	271,48	189,87	269,8	376,31	6,1857	216,02	221,69	658,59	395,06	791,74	
87	1	87,	195,79	328,24	332,56	315,07	332,92	499,73	517,8	484,07	812,17	184,69	188,56	58,328	191,37	705,68	553,03	212,94	193,74	218,96	209,99	271,39	189,84	269,72	380,19	6,3083	216,23	221,82	659,39	395,47	786,74	
88	1	88,	195,78	328,12	332,46	315,19	332,78	499,73	517,89	484,04	823,61	186,02	188,7	58,616	191,2	701,52	549,14	213,	193,67	219,	209,91	271,29	189,81	269,64	384,05	6,4368	216,43	221,95	660,09	395,88	781,81	
89	1	89,	195,78	328,	332,35	315,31	332,64	499,73	517,98	484,01	835,01	187,37	188,83	58,901	191,04	697,38	545,22	213,06	193,6	219,04	209,84	271,2	189,78	269,56	387,89	6,5713	216,64	222,07	660,69	396,29	776,93	
90	1	90,	195,77	327,88	332,25	315,43	332,51	499,73	518,07	483,98	846,38	188,73	188,95	59,184	190,88	693,27	541,27	213,12	193,53	219,08	209,76	271,11	189,75	269,48	391,7	6,7118	216,83	222,19	661,18	396,69	772,11	
91	1	91,	195,76	327,76	332,14	315,55	332,37	499,73	518,16	483,95	857,7	190,12	189,08	59,464	190,72	689,19	537,29	213,17	193,47	219,11	209,67	271,02	189,72	269,4	395,49	6,8583	217,03	222,31	661,58	397,08	767,34	
92	1	92,	195,75	327,64	332,04	315,67	332,23	499,73	518,24	483,92	868,98	191,52	189,2	59,742	190,56	685,13	533,29	213,22	193,4	219,15	209,59	270,93	189,69	269,32	399,25	7,0108	217,22	222,43	661,88	397,47	762,64	
93	1	93,	195,75	327,52	331,94	315,79	332,09	499,73	518,33	483,9	880,21	192,95	189,32	60,017	190,4	681,11	529,27	213,27	193,33	219,18	209,5	270,84	189,65	269,24	403,	7,1693	217,41	222,54	662,08	397,86	757,99	
94	1	94,	195,74	327,4	331,84	315,91	331,95	499,73	518,41	483,87	891,41	194,38	189,43	60,29	190,24	677,11	525,23	213,32	193,27	219,21	209,41	270,75	189,62	269,16	406,71	7,3337	217,59	222,66	662,2	398,24	753,4	
95	1	95,	195,74	327,28	331,73	316,03	331,82	499,73	518,5	483,84	902,57	195,84	189,55	60,56	190,09	673,13	521,17	213,37	193,2	219,25	209,32	270,65	189,58	269,08	410,41	7,504	217,77	222,77	662,24	398,62	748,86	
