	Steps	Time [s]	[A] Probe1_Heat Flux_Carrier_center  (Total) [W/m²]	[B] Probe2_Heat Flux_Carrier_corner1  (Total) [W/m²]	[C] Probe3_Heat Flux_GuideRail_top  (Total) [W/m²]	[D] Probe4_Heat Flux_GuideRail_middle  (Total) [W/m²]	[E] Probe5_Heat Flux_GuideRail_bottom  (Total) [W/m²]	[F] Probe6_Heat Flux_MotorBase_front  (Total) [W/m²]	[G] Probe7_Heat Flux_MotorBase_side  (Total) [W/m²]	[H] Probe8_Heat Flux_MotorBase_corner  (Total) [W/m²]	[I] Probe9_Heat Flux_BearingTop  (Total) [W/m²]	[J] Probe10_Heat Flux_BearingBottom  (Total) [W/m²]	[K] Probe11_Heat Flux_Structure_front_1  (Total) [W/m²]	[L] Probe12_Heat Flux_Structure_front_2  (Total) [W/m²]	[M] Probe13_Heat Flux_Structure_front_3  (Total) [W/m²]	[N] Probe14_Heat Flux_Structure_front_4  (Total) [W/m²]	[O] Probe15_Heat Flux_Structure_lateral_1  (Total) [W/m²]	[P] Probe16_Heat Flux_Structure_lateral_2  (Total) [W/m²]	[Q] Probe17_Heat Flux_Structure_lateral_3  (Total) [W/m²]	[R] Probe18_Heat Flux_Structure_lateral_4  (Total) [W/m²]	[S] Probe19_Heat Flux_Structure_lateral_5  (Total) [W/m²]	[T] Probe20_Heat Flux_Structure_top_1  (Total) [W/m²]	[U] Probe21_Heat Flux_Structure_top_2  (Total) [W/m²]	[V] Probe22_Heat Flux_Structure_top_3  (Total) [W/m²]	[W] Probe23_Heat Flux_Structure_top_4  (Total) [W/m²]	[X] Probe24_Heat Flux_Structure_back_1  (Total) [W/m²]	[Y] Probe25_Heat Flux_Structure_back_2  (Total) [W/m²]	[Z] Probe26_Heat Flux_Structure_back_3  (Total) [W/m²]	[AA] Probe27_Heat Flux_Structure_back_4  (Total) [W/m²]	[AB] Probe28_Heat Flux_Structure_back_5  (Total) [W/m²]	[AC] Probe29_Heat Flux_Structure_back_6  (Total) [W/m²]	
27	1	27,	950,57	1515,	1586,4	1287,8	1585,7	499,9	487,66	544,65	273,63	1145,9	822,57	160,84	965,2	1521,2	1120,1	967,78	946,65	993,82	977,34	1282,6	917,03	1278,5	655,19	15,149	953,56	1004,7	1015,7	1637,5	2625,5	
28	1	28,	949,53	1511,	1582,6	1286,4	1581,8	499,92	487,24	544,82	273,6	1138,9	825,67	163,65	964,01	1530,5	1133,9	967,5	945,02	993,88	976,78	1279,6	915,8	1275,8	653,58	15,532	953,92	1004,6	1022,	1642,9	2649,7	
29	1	29,	948,5	1507,1	1578,9	1284,9	1578,1	499,93	486,82	544,98	284,78	1131,8	828,62	166,38	962,8	1539,3	1147,9	967,21	943,4	993,88	976,21	1276,6	914,6	1273,1	652,1	15,9	954,32	1004,5	1028,8	1647,8	2672,9	
30	1	30,	947,47	1503,2	1575,2	1283,5	1574,3	499,94	486,4	545,13	306,19	1124,7	831,45	169,06	961,57	1547,6	1162,2	966,88	941,79	993,81	975,63	1273,7	913,41	1270,4	650,73	16,253	954,76	1004,4	1036,1	1652,3	2695,	
31	1	31,	946,43	1499,4	1571,5	1282,1	1570,6	499,95	485,99	545,28	336,08	1117,5	834,14	171,67	960,33	1555,3	1176,6	966,54	940,17	993,68	975,03	1270,8	912,23	1267,7	649,47	16,592	955,23	1004,4	1043,8	1656,4	2716,2	
32	1	32,	945,41	1495,5	1567,9	1280,7	1567,	499,96	485,59	545,41	372,53	1110,4	836,72	174,22	959,07	1562,7	1191,	966,17	938,56	993,49	974,41	1267,9	911,08	1265,1	648,3	16,916	955,73	1004,4	1051,9	1660,1	2736,5	
33	1	33,	944,38	1491,7	1564,3	1279,3	1563,4	499,97	485,2	545,55	413,89	1103,3	839,19	176,71	957,8	1569,6	1205,6	965,77	936,95	993,25	973,77	1265,	909,93	1262,4	647,22	17,227	956,27	1004,4	1060,5	1663,6	2756,1	
34	1	34,	943,36	1487,9	1560,7	1278,	1559,8	499,97	484,82	545,67	458,87	1096,2	841,55	179,15	956,5	1576,3	1220,1	965,35	935,35	992,95	973,1	1262,2	908,8	1259,8	646,21	17,523	956,82	1004,4	1069,4	1666,7	2774,9	
35	1	35,	942,35	1484,2	1557,2	1276,6	1556,3	499,98	484,44	545,79	506,52	1089,2	843,81	181,54	955,2	1582,6	1234,7	964,91	933,74	992,61	972,39	1259,4	907,68	1257,1	645,28	17,806	957,4	1004,5	1078,6	1669,6	2793,	
36	1	36,	941,34	1480,5	1553,7	1275,2	1552,7	499,98	484,08	545,9	556,16	1082,2	845,98	183,87	953,88	1588,7	1249,2	964,44	932,14	992,22	971,66	1256,6	906,58	1254,5	644,41	18,075	957,99	1004,5	1088,2	1672,2	2810,6	
37	1	37,	940,33	1476,8	1550,2	1273,8	1549,3	499,98	483,72	546,01	607,27	1075,4	848,06	186,16	952,54	1594,6	1263,7	963,94	930,54	991,78	970,89	1253,8	905,48	1251,9	643,6	18,331	958,61	1004,6	1098,	1674,6	2827,5	
38	1	38,	939,33	1473,1	1546,8	1272,5	1545,9	499,99	483,37	546,11	659,49	1068,6	850,06	188,4	951,19	1600,2	1278,1	963,42	928,95	991,3	970,09	1251,1	904,39	1249,4	642,85	18,574	959,23	1004,7	1108,2	1676,7	2844,	
39	1	39,	938,34	1469,5	1543,3	1271,1	1542,5	499,99	483,04	546,21	712,54	1062,	851,98	190,59	949,82	1605,6	1292,5	962,87	927,35	990,77	969,25	1248,4	903,31	1246,8	642,15	18,805	959,86	1004,8	1118,5	1678,7	2859,9	
40	1	40,	937,35	1465,8	1540,	1269,8	1539,1	499,99	482,71	546,3	766,21	1055,5	853,82	192,73	948,44	1610,9	1306,7	962,3	925,77	990,21	968,37	1245,6	902,23	1244,3	641,5	19,023	960,51	1004,9	1129,1	1680,5	2875,4	
41	1	41,	936,37	1462,2	1536,6	1268,5	1535,8	499,99	482,4	546,39	820,32	1049,1	855,59	194,84	947,05	1616,1	1320,9	961,7	924,18	989,61	967,46	1243,	901,17	1241,7	640,89	19,231	961,16	1004,9	1139,9	1682,1	2890,5	
42	1	42,	935,39	1458,7	1533,3	1267,1	1532,5	500,	482,1	546,47	874,75	1042,8	857,29	196,9	945,65	1621,1	1334,9	961,08	922,59	988,97	966,51	1240,3	900,1	1239,2	640,32	19,427	961,81	1005,	1150,9	1683,6	2905,1	
43	1	43,	934,42	1455,1	1530,	1265,8	1529,2	500,	481,81	546,55	929,4	1036,7	858,92	198,92	944,24	1626,	1348,8	960,44	921,01	988,3	965,52	1237,7	899,05	1236,7	639,79	19,612	962,46	1005,1	1162,1	1684,9	2919,4	
44	1	44,	933,46	1451,6	1526,7	1264,5	1526,	500,	481,53	546,63	984,18	1030,7	860,5	200,9	942,81	1630,8	1362,6	959,78	919,43	987,59	964,49	1235,	897,99	1234,2	639,29	19,787	963,11	1005,2	1173,4	1686,	2933,3	
45	1	45,	932,5	1448,1	1523,5	1263,2	1522,8	500,	481,26	546,7	1039,	1024,8	862,01	202,84	941,38	1635,5	1376,3	959,09	917,86	986,86	963,43	1232,4	896,94	1231,7	638,83	19,952	963,76	1005,3	1184,8	1687,1	2947,	
46	1	46,	931,54	1444,7	1520,2	1261,9	1519,7	500,	481,01	546,77	1093,9	1019,1	863,46	204,75	939,93	1640,1	1389,8	958,38	916,28	986,09	962,33	1229,9	895,9	1229,3	638,39	20,107	964,41	1005,4	1196,3	1688,	2960,3	
47	1	47,	930,6	1441,2	1517,	1260,6	1516,5	500,	480,77	546,83	1148,7	1013,5	864,86	206,62	938,48	1644,7	1403,2	957,65	914,71	985,29	961,2	1227,3	894,85	1226,8	637,98	20,254	965,05	1005,5	1207,9	1688,8	2973,3	
48	1	48,	929,65	1437,8	1513,9	1259,3	1513,4	500,01	480,54	546,89	1203,4	1008,1	866,21	208,45	937,01	1649,2	1416,5	956,9	913,14	984,47	960,03	1224,7	893,81	1224,4	637,59	20,393	965,69	1005,5	1219,7	1689,5	2986,	
49	1	49,	928,71	1434,4	1510,7	1258,	1510,4	500,01	480,33	546,95	1258,	1002,8	867,51	210,25	935,54	1653,6	1429,6	956,14	911,58	983,62	958,82	1222,2	892,77	1222,	637,23	20,524	966,31	1005,6	1231,4	1690,1	2998,5	
50	1	50,	927,78	1431,1	1507,6	1256,7	1507,3	500,01	480,13	547,01	1312,4	997,62	868,76	212,01	934,06	1658,1	1442,6	955,35	910,02	982,74	957,58	1219,7	891,73	1219,6	636,88	20,648	966,93	1005,6	1243,3	1690,6	3010,8	
51	1	51,	926,85	1427,7	1504,5	1255,4	1504,3	500,01	479,94	547,06	1366,6	992,61	869,96	213,75	932,58	1662,4	1455,4	954,54	908,46	981,84	956,31	1217,2	890,69	1217,2	636,56	20,766	967,54	1005,7	1255,2	1691,1	3022,8	
52	1	52,	925,93	1424,4	1501,5	1254,1	1501,3	500,01	479,76	547,11	1420,7	987,73	871,12	215,45	931,08	1666,8	1468,1	953,71	906,9	980,92	955,01	1214,7	889,65	1214,9	636,25	20,879	968,13	1005,7	1267,1	1691,4	3034,6	
53	1	53,	925,01	1421,1	1498,4	1252,8	1498,4	500,01	479,6	547,15	1474,5	982,99	872,23	217,12	929,58	1671,1	1480,7	952,87	905,34	979,97	953,68	1212,3	888,62	1212,5	635,96	20,986	968,71	1005,7	1279,1	1691,7	3046,2	
54	1	54,	924,1	1417,8	1495,4	1251,6	1495,4	500,01	479,45	547,2	1528,1	978,38	873,31	218,76	928,08	1675,4	1493,1	952,01	903,79	979,01	952,32	1209,8	887,58	1210,2	635,68	21,09	969,28	1005,7	1291,1	1691,9	3057,6	
55	1	55,	923,19	1414,5	1492,4	1250,3	1492,6	500,01	479,32	547,24	1581,4	973,91	874,34	220,37	926,57	1679,7	1505,4	951,14	902,24	978,02	950,92	1207,4	886,54	1207,8	635,41	21,191	969,84	1005,7	1303,1	1692,	3068,9	
56	1	56,	922,29	1411,3	1489,5	1249,1	1489,7	500,01	479,2	547,27	1634,5	969,58	875,34	221,95	925,05	1683,9	1517,6	950,24	900,7	977,02	949,5	1205,	885,5	1205,5	635,16	21,289	970,37	1005,6	1315,1	1692,	3080,	
57	1	57,	921,39	1408,1	1486,5	1247,8	1486,8	500,02	479,09	547,31	1687,3	965,37	876,3	223,5	923,54	1688,2	1529,6	949,33	899,15	976,	948,06	1202,6	884,46	1203,2	634,92	21,386	970,9	1005,6	1327,1	1692,	3090,9	
58	1	58,	920,49	1404,9	1483,6	1246,5	1484,	500,02	478,99	547,34	1739,8	961,3	877,22	225,03	922,01	1692,4	1541,5	948,41	897,61	974,96	946,58	1200,2	883,42	1200,9	634,68	21,482	971,4	1005,5	1339,1	1692,	3101,6	
59	1	59,	919,6	1401,7	1480,7	1245,3	1481,2	500,02	478,91	547,37	1792,	957,35	878,11	226,53	920,49	1696,7	1553,3	947,47	896,07	973,9	945,08	1197,8	882,38	1198,7	634,46	21,579	971,89	1005,4	1351,1	1691,8	3112,2	
60	1	60,	918,72	1398,5	1477,8	1244,1	1478,5	500,02	478,84	547,4	1843,9	953,53	878,97	228,	918,96	1700,9	1564,9	946,52	894,53	972,83	943,56	1195,5	881,34	1196,4	634,24	21,679	972,37	1005,3	1363,	1691,7	3122,7	
61	1	61,	917,84	1395,4	1474,9	1242,8	1475,7	500,02	478,78	547,43	1895,5	949,83	879,79	229,45	917,43	1705,2	1576,5	945,55	893,	971,74	942,01	1193,1	880,29	1194,1	634,03	21,781	972,82	1005,2	1375,	1691,5	3133,	
62	1	62,	916,96	1392,2	1472,1	1241,6	1473,	500,02	478,74	547,45	1946,7	946,26	880,59	230,87	915,91	1709,4	1587,9	944,58	891,47	970,64	940,44	1190,8	879,25	1191,9	633,83	21,887	973,26	1005,1	1386,9	1691,2	3143,2	
63	1	63,	916,08	1389,1	1469,2	1240,3	1470,3	500,02	478,71	547,47	1997,6	942,8	881,36	232,27	914,37	1713,7	1599,1	943,58	889,94	969,52	938,85	1188,5	878,2	1189,7	633,63	21,998	973,68	1004,9	1398,8	1690,9	3153,3	
64	1	64,	915,21	1386,	1466,4	1239,1	1467,6	500,02	478,69	547,49	2048,2	939,47	882,09	233,64	912,84	1717,9	1610,3	942,58	888,42	968,39	937,24	1186,2	877,15	1187,5	633,44	22,117	974,08	1004,8	1410,7	1690,5	3163,3	
65	1	65,	914,35	1383,	1463,6	1237,9	1465,	500,02	478,68	547,51	2098,5	936,24	882,8	234,99	911,31	1722,2	1621,3	941,56	886,89	967,25	935,61	1183,9	876,1	1185,3	633,25	22,243	974,47	1004,6	1422,6	1690,1	3173,1	
66	1	66,	913,48	1379,9	1460,9	1236,7	1462,4	500,02	478,69	547,53	2148,4	933,13	883,48	236,32	909,78	1726,5	1632,3	940,53	885,37	966,1	933,95	1181,6	875,04	1183,1	633,06	22,378	974,83	1004,4	1434,4	1689,7	3182,9	
67	1	67,	912,62	1376,8	1458,1	1235,4	1459,7	500,03	478,7	547,54	2198,	930,13	884,14	237,63	908,26	1730,8	1643,1	939,49	883,85	964,93	932,28	1179,3	873,99	1180,9	632,87	22,524	975,18	1004,2	1446,2	1689,2	3192,5	
68	1	68,	911,77	1373,8	1455,4	1234,2	1457,2	500,03	478,73	547,55	2247,3	927,24	884,77	238,91	906,73	1735,1	1653,8	938,44	882,34	963,75	930,6	1177,1	872,93	1178,8	632,69	22,682	975,5	1003,9	1457,9	1688,7	3202,1	
69	1	69,	910,92	1370,8	1452,7	1233,	1454,6	500,03	478,77	547,56	2296,2	924,46	885,38	240,18	905,2	1739,4	1664,5	937,38	880,83	962,56	928,89	1174,8	871,87	1176,6	632,51	22,853	975,81	1003,7	1469,6	1688,1	3211,6	
70	1	70,	910,07	1367,8	1450,	1231,8	1452,1	500,03	478,82	547,57	2344,7	921,78	885,97	241,42	903,68	1743,7	1675,	936,31	879,32	961,36	927,17	1172,6	870,8	1174,5	632,33	23,039	976,1	1003,4	1481,3	1687,6	3220,9	
71	1	71,	909,22	1364,8	1447,3	1230,6	1449,5	500,03	478,89	547,58	2392,9	919,2	886,53	242,64	902,16	1748,1	1685,4	935,23	877,81	960,16	925,43	1170,4	869,74	1172,3	632,15	23,241	976,37	1003,1	1492,9	1687,	3230,2	
72	1	72,	908,38	1361,9	1444,7	1229,4	1447,	500,03	478,96	547,58	2440,8	916,73	887,07	243,84	900,65	1752,4	1695,7	934,14	876,3	958,94	923,68	1168,1	868,67	1170,2	631,96	23,46	976,63	1002,8	1504,5	1686,3	3239,4	
73	1	73,	907,54	1358,9	1442,	1228,2	1444,6	500,03	479,04	547,58	2488,3	914,35	887,59	245,03	899,13	1756,8	1705,9	933,03	874,8	957,71	921,92	1165,9	867,59	1168,1	631,78	23,698	976,86	1002,5	1516,	1685,7	3248,6	
74	1	74,	906,7	1356,	1439,4	1227,	1442,1	500,03	479,14	547,59	2535,4	912,07	888,09	246,19	897,62	1761,2	1716,1	931,92	873,3	956,48	920,14	1163,7	866,52	1166,	631,6	23,956	977,08	1002,1	1527,5	1685,	3257,6	
75	1	75,	905,87	1353,1	1436,8	1225,8	1439,7	500,03	479,24	547,59	2582,3	909,88	888,56	247,33	896,12	1765,6	1726,1	930,81	871,8	955,23	918,35	1161,6	865,44	1163,9	631,41	24,235	977,27	1001,8	1538,9	1684,2	3266,6	
76	1	76,	905,04	1350,2	1434,2	1224,6	1437,2	500,03	479,35	547,58	2628,7	907,79	889,02	248,46	894,62	1770,1	1736,1	929,68	870,31	953,98	916,54	1159,4	864,36	1161,9	631,23	24,535	977,45	1001,4	1550,3	1683,5	3275,5	
77	1	77,	904,21	1347,3	1431,6	1223,4	1434,8	500,03	479,48	547,58	2674,8	905,78	889,46	249,57	893,13	1774,5	1745,9	928,54	868,82	952,72	914,72	1157,2	863,28	1159,8	631,04	24,859	977,62	1001,	1561,7	1682,7	3284,4	
78	1	78,	903,38	1344,4	1429,	1222,2	1432,5	500,04	479,61	547,58	2720,6	903,87	889,88	250,66	891,64	1779,	1755,7	927,4	867,33	951,46	912,9	1155,1	862,2	1157,7	630,85	25,207	977,76	1000,6	1573,	1682,	3293,2	
79	1	79,	902,56	1341,5	1426,5	1221,	1430,1	500,04	479,75	547,57	2766,	902,04	890,29	251,73	890,16	1783,4	1765,4	926,25	865,84	950,19	911,06	1152,9	861,11	1155,7	630,65	25,581	977,89	1000,2	1584,2	1681,1	3301,9	
80	1	80,	901,74	1338,7	1423,9	1219,9	1427,8	500,04	479,9	547,56	2811,1	900,29	890,68	252,78	888,68	1787,9	1775,	925,09	864,35	948,91	909,21	1150,8	860,02	1153,7	630,45	25,98	978,	999,71	1595,4	1680,3	3310,5	
81	1	81,	900,92	1335,8	1421,4	1218,7	1425,4	500,04	480,06	547,56	2855,8	898,63	891,05	253,82	887,21	1792,5	1784,6	923,93	862,87	947,62	907,35	1148,7	858,92	1151,7	630,25	26,405	978,09	999,26	1606,6	1679,5	3319,1	
82	1	82,	900,1	1333,	1418,9	1217,5	1423,1	500,04	480,23	547,55	2900,2	897,05	891,4	254,84	885,75	1797,	1794,1	922,75	861,39	946,33	905,49	1146,6	857,83	1149,6	630,05	26,858	978,17	998,79	1617,7	1678,6	3327,7	
83	1	83,	899,29	1330,2	1416,4	1216,3	1420,8	500,04	480,41	547,53	2944,2	895,55	891,74	255,85	884,3	1801,5	1803,4	921,58	859,91	945,03	903,61	1144,5	856,73	1147,6	629,84	27,339	978,23	998,3	1628,8	1677,7	3336,1	
84	1	84,	898,48	1327,4	1414,	1215,1	1418,5	500,04	480,6	547,52	2987,9	894,13	892,06	256,84	882,85	1806,1	1812,8	920,39	858,44	943,73	901,73	1142,4	855,63	1145,7	629,63	27,847	978,27	997,8	1639,8	1676,8	3344,6	
85	1	85,	897,67	1324,6	1411,5	1214,	1416,3	500,04	480,79	547,51	3031,3	892,79	892,37	257,81	881,41	1810,7	1822,	919,2	856,97	942,42	899,84	1140,3	854,52	1143,7	629,41	28,384	978,3	997,28	1650,8	1675,9	3353,	
86	1	86,	896,86	1321,8	1409,	1212,8	1414,	500,04	480,99	547,49	3074,3	891,52	892,66	258,77	879,98	1815,3	1831,2	918,	855,5	941,11	897,94	1138,2	853,41	1141,7	629,19	28,95	978,31	996,75	1661,7	1674,9	3361,3	
87	1	87,	896,05	1319,1	1406,6	1211,6	1411,8	500,04	481,2	547,48	3116,9	890,32	892,94	259,71	878,56	1819,9	1840,3	916,8	854,03	939,79	896,04	1136,1	852,3	1139,7	628,96	29,545	978,31	996,2	1672,6	1674,	3369,6	
88	1	88,	895,25	1316,3	1404,2	1210,5	1409,6	500,04	481,41	547,46	3159,3	889,19	893,2	260,64	877,15	1824,6	1849,3	915,59	852,56	938,47	894,12	1134,	851,19	1137,8	628,73	30,168	978,29	995,64	1683,4	1673,	3377,8	
