	Steps	Time [s]	[A] Probe1_Heat Flux_Carrier_center  (Total) [W/m²]	[B] Probe2_Heat Flux_Carrier_corner1  (Total) [W/m²]	[C] Probe3_Heat Flux_GuideRail_top  (Total) [W/m²]	[D] Probe4_Heat Flux_GuideRail_middle  (Total) [W/m²]	[E] Probe5_Heat Flux_GuideRail_bottom  (Total) [W/m²]	[F] Probe6_Heat Flux_MotorBase_front  (Total) [W/m²]	[G] Probe7_Heat Flux_MotorBase_side  (Total) [W/m²]	[H] Probe8_Heat Flux_MotorBase_corner  (Total) [W/m²]	[I] Probe9_Heat Flux_BearingTop  (Total) [W/m²]	[J] Probe10_Heat Flux_BearingBottom  (Total) [W/m²]	[K] Probe11_Heat Flux_Structure_front_1  (Total) [W/m²]	[L] Probe12_Heat Flux_Structure_front_2  (Total) [W/m²]	[M] Probe13_Heat Flux_Structure_front_3  (Total) [W/m²]	[N] Probe14_Heat Flux_Structure_front_4  (Total) [W/m²]	[O] Probe15_Heat Flux_Structure_lateral_1  (Total) [W/m²]	[P] Probe16_Heat Flux_Structure_lateral_2  (Total) [W/m²]	[Q] Probe17_Heat Flux_Structure_lateral_3  (Total) [W/m²]	[R] Probe18_Heat Flux_Structure_lateral_4  (Total) [W/m²]	[S] Probe19_Heat Flux_Structure_lateral_5  (Total) [W/m²]	[T] Probe20_Heat Flux_Structure_top_1  (Total) [W/m²]	[U] Probe21_Heat Flux_Structure_top_2  (Total) [W/m²]	[V] Probe22_Heat Flux_Structure_top_3  (Total) [W/m²]	[W] Probe23_Heat Flux_Structure_top_4  (Total) [W/m²]	[X] Probe24_Heat Flux_Structure_back_1  (Total) [W/m²]	[Y] Probe25_Heat Flux_Structure_back_2  (Total) [W/m²]	[Z] Probe26_Heat Flux_Structure_back_3  (Total) [W/m²]	[AA] Probe27_Heat Flux_Structure_back_4  (Total) [W/m²]	[AB] Probe28_Heat Flux_Structure_back_5  (Total) [W/m²]	[AC] Probe29_Heat Flux_Structure_back_6  (Total) [W/m²]	
20	1	20,	8,9868e-004	1,2145e-002	0,12663	411,15	1,513	499,49	503,	496,67	63,74	56,44	2,9157e-003	7,1453e-007	4,1617	878,53	288,32	7,6195e-003	1,9907e-007	6,5356e-007	2,2227e-006	2,1963e-004	2,9188e-003	3,8321e-004	21,357	8,6952e-005	6,2784e-008	2,6871e-003	105,85	8,4004e-008	991,84	
21	1	21,	9,3698e-004	1,3173e-002	0,13219	410,85	1,607	499,56	503,26	496,68	63,416	56,846	3,3231e-003	7,3617e-007	4,2663	892,48	310,99	7,8767e-003	2,2008e-007	7,0479e-007	2,5884e-006	2,3376e-004	3,3276e-003	4,484e-004	24,334	1,005e-004	6,3028e-008	2,7503e-003	120,52	8,2332e-008	1004,1	
22	1	22,	9,7367e-004	1,4245e-002	0,13953	410,56	1,6968	499,61	503,51	496,68	63,119	57,263	3,7725e-003	7,5907e-007	4,3634	904,38	333,05	8,1004e-003	2,4415e-007	1,0233e-006	2,9874e-006	2,4755e-004	3,7584e-003	5,215e-004	27,453	1,153e-004	6,3729e-008	2,7976e-003	135,6	8,0542e-008	1014,3	
23	1	23,	1,0088e-003	1,5388e-002	0,14887	410,29	1,7819	499,65	503,74	496,67	62,849	57,686	4,2815e-003	7,8162e-007	4,4541	914,48	354,43	8,2925e-003	2,6864e-007	1,5751e-006	3,4186e-006	2,6104e-004	4,2099e-003	6,0388e-004	30,703	1,3137e-004	6,4159e-008	2,8238e-003	150,99	8,0294e-008	1022,8	
24	1	24,	1,0424e-003	1,6633e-002	0,16034	410,03	1,8621	499,68	503,95	496,66	62,602	58,116	4,869e-003	8,0441e-007	4,5393	923,01	375,06	8,455e-003	2,9286e-007	2,3259e-006	3,8837e-006	2,743e-004	4,6807e-003	6,9716e-004	34,069	1,4868e-004	6,3641e-008	2,8225e-003	166,6	8,2939e-008	1029,9	
25	1	25,	1,0745e-003	1,802e-002	0,17394	409,78	1,937	499,71	504,15	496,64	62,379	58,548	5,5532e-003	8,3122e-007	4,6198	930,16	394,92	8,5898e-003	3,1664e-007	3,2769e-006	4,3811e-006	2,8739e-004	5,1694e-003	8,0323e-004	37,539	1,6724e-004	6,3274e-008	2,7846e-003	182,35	8,8183e-008	1035,6	
26	1	26,	1,1051e-003	1,9587e-002	0,18959	409,55	2,0064	499,73	504,34	496,61	62,176	58,983	6,3519e-003	8,6812e-007	4,6962	936,11	413,98	8,699e-003	3,3838e-007	4,4466e-006	4,9114e-006	3,0041e-004	5,6747e-003	9,2409e-004	41,102	1,8701e-004	6,3932e-008	2,6983e-003	198,16	9,8808e-008	1040,2	
27	1	27,	1,1342e-003	2,1375e-002	0,20716	409,33	2,0704	499,74	504,52	496,58	61,994	59,418	7,2817e-003	9,2229e-007	4,7693	941,01	432,22	8,7844e-003	3,5787e-007	5,8636e-006	5,4761e-006	3,1343e-004	6,1954e-003	1,0618e-003	44,747	2,0797e-004	6,3841e-008	2,5487e-003	213,97	1,1435e-007	1043,9	
28	1	28,	1,162e-003	2,3423e-002	0,22652	409,12	2,1289	499,75	504,69	496,55	61,829	59,854	8,3581e-003	1,0014e-006	4,8395	944,98	449,66	8,848e-003	3,7358e-007	7,5624e-006	6,0753e-006	3,2656e-004	6,7302e-003	1,2183e-003	48,464	2,3007e-004	6,341e-008	2,3171e-003	229,72	1,3422e-007	1046,7	
29	1	29,	1,1883e-003	2,5766e-002	0,2475	408,92	2,1819	499,76	504,86	496,52	61,682	60,289	9,596e-003	1,124e-006	4,9074	948,13	466,28	8,8915e-003	3,8877e-007	9,5825e-006	6,7086e-006	3,3989e-004	7,2777e-003	1,3954e-003	52,244	2,5329e-004	6,2901e-008	1,9806e-003	245,37	1,5893e-007	1048,8	
30	1	30,	1,2132e-003	2,8437e-002	0,26997	408,72	2,2296	499,77	505,01	496,49	61,551	60,724	1,101e-002	1,3002e-006	4,9735	950,56	482,11	8,9167e-003	4,0649e-007	1,1969e-005	7,3809e-006	3,5352e-004	7,8369e-003	1,5946e-003	56,077	2,7758e-004	6,2793e-008	1,5134e-003	260,88	1,8828e-007	1050,2	
31	1	31,	1,2368e-003	3,146e-002	0,29378	408,54	2,2721	499,78	505,16	496,45	61,436	61,158	1,2614e-002	1,5497e-006	5,0382	952,36	497,16	8,9252e-003	4,3747e-007	1,477e-005	8,0919e-006	3,6755e-004	8,4066e-003	1,817e-003	59,958	3,029e-004	6,3022e-008	8,9419e-004	276,2	2,2078e-007	1051,1	
32	1	32,	1,2591e-003	3,4857e-002	0,31883	408,37	2,3094	499,78	505,3	496,42	61,333	61,591	1,4422e-002	1,8868e-006	5,1018	953,6	511,45	8,9187e-003	4,9806e-007	1,8043e-005	8,8439e-006	3,8209e-004	8,9857e-003	2,0632e-003	63,877	3,2918e-004	6,3213e-008	3,3341e-004	291,32	2,5953e-007	1051,4	
33	1	33,	1,2801e-003	3,8644e-002	0,34499	408,2	2,3418	499,79	505,44	496,38	61,244	62,022	1,6448e-002	2,3262e-006	5,1648	954,34	524,99	8,8986e-003	6,0672e-007	2,1846e-005	9,6396e-006	3,9725e-004	9,5731e-003	2,3333e-003	67,83	3,5639e-004	6,3557e-008	1,1912e-003	306,2	3,0144e-007	1051,3	
34	1	34,	1,2998e-003	4,2835e-002	0,37217	408,04	2,3695	499,79	505,57	496,34	61,167	62,453	1,8708e-002	2,8839e-006	5,2274	954,64	537,82	8,8663e-003	7,7982e-007	2,6244e-005	1,048e-005	4,1311e-004	1,0168e-002	2,6271e-003	71,809	3,8447e-004	6,3548e-008	2,5967e-003	320,83	3,4896e-007	1050,9	
35	1	35,	1,3183e-003	4,7439e-002	0,40029	407,89	2,3927	499,79	505,7	496,31	61,102	62,883	2,1215e-002	3,5793e-006	5,2899	954,56	549,95	8,8231e-003	1,0278e-006	3,1306e-005	1,1372e-005	4,2979e-004	1,0769e-002	2,9435e-003	75,81	4,1335e-004	6,2943e-008	4,3976e-003	335,19	3,9909e-007	1050,	
36	1	36,	1,3356e-003	5,2465e-002	0,42926	407,75	2,4116	499,79	505,83	496,27	61,047	63,312	2,3986e-002	4,4291e-006	5,3526	954,13	561,42	8,7702e-003	1,3582e-006	3,7109e-005	1,2315e-005	4,4738e-004	1,1375e-002	3,2812e-003	79,828	4,43e-004	6,341e-008	6,6533e-003	349,26	4,552e-007	1048,9	
37	1	37,	1,3518e-003	5,7919e-002	0,45903	407,61	2,4265	499,79	505,95	496,23	61,001	63,741	2,7034e-002	5,4581e-006	5,4158	953,39	572,23	8,7089e-003	1,7819e-006	4,3729e-005	1,3316e-005	4,6597e-004	1,1985e-002	3,6383e-003	83,859	4,7333e-004	6,3932e-008	9,4419e-003	363,04	5,145e-007	1047,5	
38	1	38,	1,3669e-003	6,3805e-002	0,48952	407,48	2,4375	499,79	506,06	496,19	60,964	64,17	3,0376e-002	6,6933e-006	5,4796	952,38	582,43	8,6401e-003	2,3097e-006	5,125e-005	1,4376e-005	4,8565e-004	1,2599e-002	4,0124e-003	87,898	5,0431e-004	6,3101e-008	1,2852e-002	376,52	5,7858e-007	1045,9	
39	1	39,	1,3809e-003	7,0128e-002	0,52068	407,36	2,445	499,79	506,18	496,15	60,936	64,6	3,4026e-002	8,1595e-006	5,5444	951,13	592,03	8,5648e-003	2,9555e-006	5,9762e-005	1,5501e-005	5,0651e-004	1,3216e-002	4,4007e-003	91,942	5,3585e-004	6,3205e-008	1,6983e-002	389,69	6,473e-007	1044,1	
40	1	40,	1,394e-003	7,689e-002	0,55246	407,24	2,4492	499,79	506,29	496,11	60,916	65,03	3,7999e-002	9,8911e-006	5,6102	949,66	601,07	8,4839e-003	3,7306e-006	6,9354e-005	1,6693e-005	5,2864e-004	1,3835e-002	4,7999e-003	95,988	5,6792e-004	6,322e-008	2,1942e-002	402,55	7,2065e-007	1042,1	
41	1	41,	1,4062e-003	8,4095e-002	0,58481	407,12	2,4504	499,8	506,39	496,08	60,903	65,46	4,2312e-002	1,1919e-005	5,6772	948,01	609,56	8,3983e-003	4,6503e-006	8,012e-005	1,7957e-005	5,5212e-004	1,4454e-002	5,2066e-003	100,03	6,0044e-004	6,3812e-008	2,7847e-002	415,09	7,9898e-007	1039,9	
42	1	42,	1,4175e-003	9,1743e-002	0,61769	407,01	2,4488	499,8	506,5	496,04	60,896	65,892	4,6978e-002	1,4283e-005	5,7456	946,19	617,52	8,3088e-003	5,7312e-006	9,2161e-005	1,9296e-005	5,7702e-004	1,5074e-002	5,6169e-003	104,07	6,3336e-004	6,333e-008	3,4824e-002	427,33	8,8104e-007	1037,6	
43	1	43,	1,428e-003	9,9837e-002	0,65107	406,9	2,4448	499,8	506,6	496,	60,896	66,325	5,2013e-002	1,7017e-005	5,8156	944,22	624,99	8,216e-003	6,9889e-006	1,0558e-004	2,0713e-005	6,0342e-004	1,5693e-002	6,0267e-003	108,11	6,6661e-004	6,3011e-008	4,3009e-002	439,25	9,6835e-007	1035,1	
44	1	44,	1,4378e-003	0,10838	0,68489	406,8	2,4386	499,8	506,7	495,96	60,902	66,759	5,7431e-002	2,0171e-005	5,8872	942,12	631,99	8,1206e-003	8,4399e-006	1,2047e-004	2,2214e-005	6,3139e-004	1,6312e-002	6,4319e-003	112,13	7,0014e-004	6,3127e-008	5,2545e-002	450,85	1,0613e-006	1032,6	
45	1	45,	1,447e-003	0,11736	0,71914	406,71	2,4305	499,8	506,8	495,92	60,913	67,195	6,3247e-002	2,3786e-005	5,9605	939,9	638,52	8,0232e-003	1,0103e-005	1,3695e-004	2,3798e-005	6,6101e-004	1,6929e-002	6,8282e-003	116,15	7,3388e-004	6,2894e-008	6,3583e-002	462,15	1,1567e-006	1029,9	
46	1	46,	1,4557e-003	0,1268	0,75378	406,61	2,4209	499,8	506,9	495,89	60,929	67,633	6,9475e-002	2,791e-005	6,0358	937,58	644,63	7,9243e-003	1,1996e-005	1,5512e-004	2,5473e-005	6,9233e-004	1,7543e-002	7,2115e-003	120,15	7,6779e-004	6,3088e-008	7,6285e-002	473,15	1,2579e-006	1027,2	
47	1	47,	1,464e-003	0,13668	0,78878	406,52	2,4099	499,8	506,99	495,85	60,949	68,074	7,6127e-002	3,259e-005	6,1129	935,18	650,32	7,8244e-003	1,4134e-005	1,751e-004	2,7238e-005	7,2544e-004	1,8154e-002	7,5778e-003	124,14	8,018e-004	6,2599e-008	9,0815e-002	483,84	1,3632e-006	1024,4	
48	1	48,	1,472e-003	0,14701	0,82411	406,44	2,3981	499,8	507,08	495,81	60,974	68,516	8,3218e-002	3,7882e-005	6,192	932,69	655,62	7,7239e-003	1,6536e-005	1,9698e-004	2,9097e-005	7,6038e-004	1,8762e-002	7,9234e-003	128,12	8,3585e-004	6,2686e-008	0,10735	494,23	1,4734e-006	1021,5	
49	1	49,	1,4798e-003	0,15779	0,85975	406,35	2,3856	499,79	507,17	495,77	61,002	68,962	9,0761e-002	4,384e-005	6,2732	930,14	660,55	7,6233e-003	1,9218e-005	2,209e-004	3,1051e-005	7,9723e-004	1,9366e-002	8,2452e-003	132,08	8,6989e-004	6,34e-008	0,12606	504,33	1,5882e-006	1018,6	
50	1	50,	1,4875e-003	0,16902	0,89568	406,27	2,3728	499,79	507,26	495,74	61,034	69,409	9,8766e-002	5,0521e-005	6,3565	927,53	665,12	7,523e-003	2,2197e-005	2,4695e-004	3,3103e-005	8,3606e-004	1,9965e-002	8,5406e-003	136,02	9,0387e-004	6,4241e-008	0,14714	514,15	1,7068e-006	1015,6	
51	1	51,	1,4952e-003	0,18068	0,93187	406,19	2,36	499,79	507,35	495,7	61,069	69,86	0,10725	5,7983e-005	6,4419	924,87	669,35	7,4232e-003	2,5487e-005	2,7527e-004	3,5255e-005	8,7692e-004	2,0559e-002	8,808e-003	139,94	9,3774e-004	6,3386e-008	0,17077	523,68	1,8296e-006	1012,5	
52	1	52,	1,5032e-003	0,1928	0,9683	406,12	2,3476	499,79	507,44	495,66	61,108	70,313	0,11621	6,6286e-005	6,5294	922,17	673,26	7,3242e-003	2,9099e-005	3,0595e-004	3,7507e-005	9,1989e-004	2,1147e-002	9,0471e-003	143,85	9,7144e-004	6,3424e-008	0,19714	532,93	1,9568e-006	1009,5	
53	1	53,	1,5115e-003	0,20535	1,005	406,04	2,3359	499,79	507,52	495,63	61,149	70,768	0,12568	7,5495e-005	6,6191	919,43	676,86	7,2264e-003	3,3046e-005	3,3912e-004	3,986e-005	9,6504e-004	2,1729e-002	9,259e-003	147,73	1,0049e-003	6,3903e-008	0,22645	541,92	2,0898e-006	1006,4	
54	1	54,	1,5202e-003	0,21835	1,0418	405,97	2,3253	499,79	507,6	495,59	61,193	71,227	0,13565	8,5671e-005	6,7109	916,66	680,17	7,1299e-003	3,7337e-005	3,749e-004	4,2316e-005	1,0124e-003	2,2304e-002	9,4468e-003	151,59	1,0381e-003	6,3919e-008	0,25889	550,63	2,2244e-006	1003,3	
55	1	55,	1,5296e-003	0,23178	1,0789	405,91	2,316	499,79	507,69	495,56	61,239	71,688	0,14614	9,6882e-005	6,8049	913,87	683,2	7,035e-003	4,1976e-005	4,134e-004	4,4874e-005	1,0621e-003	2,2871e-002	9,6161e-003	155,44	1,071e-003	6,3499e-008	0,29467	559,09	2,3621e-006	1000,2	
56	1	56,	1,5398e-003	0,24565	1,1161	405,84	2,3084	499,79	507,77	495,52	61,288	72,152	0,15715	1,0919e-004	6,9011	911,06	685,98	6,9418e-003	4,697e-005	4,5474e-004	4,7536e-005	1,1142e-003	2,3431e-002	9,7754e-003	159,26	1,1036e-003	6,3115e-008	0,33397	567,3	2,5073e-006	997,05	
57	1	57,	1,551e-003	0,25996	1,1534	405,78	2,3029	499,79	507,85	495,49	61,338	72,618	0,1687	1,2268e-004	6,9994	908,23	688,5	6,8505e-003	5,2317e-005	4,9904e-004	5,03e-005	1,1688e-003	2,3983e-002	9,9367e-003	163,05	1,1357e-003	6,3377e-008	0,377	575,26	2,6533e-006	993,91	
58	1	58,	1,5633e-003	0,27469	1,1909	405,71	2,2997	499,79	507,93	495,45	61,39	73,087	0,18079	1,374e-004	7,0997	905,4	690,78	6,7613e-003	5,8012e-005	5,4644e-004	5,3167e-005	1,226e-003	2,4525e-002	1,0116e-002	166,83	1,1675e-003	6,3477e-008	0,42394	582,98	2,8043e-006	990,76	
59	1	59,	1,577e-003	0,28986	1,2286	405,65	2,2992	499,79	508,	495,42	61,444	73,559	0,19343	1,5343e-004	7,2022	902,56	692,84	6,6742e-003	6,4047e-005	5,9703e-004	5,6136e-005	1,2858e-003	2,5058e-002	1,0334e-002	170,58	1,1987e-003	6,329e-008	0,475	590,47	2,958e-006	987,61	
60	1	60,	1,5922e-003	0,30545	1,2663	405,59	2,3015	499,79	508,08	495,38	61,5	74,033	0,20663	1,7083e-004	7,3066	899,71	694,69	6,5895e-003	7,0408e-005	6,5096e-004	5,9207e-005	1,3483e-003	2,5581e-002	1,0614e-002	174,31	1,2295e-003	6,3999e-008	0,53037	597,72	3,1161e-006	984,46	
61	1	61,	1,6093e-003	0,32146	1,3042	405,54	2,3071	499,79	508,16	495,35	61,556	74,509	0,22038	1,8969e-004	7,4131	896,87	696,33	6,5071e-003	7,7076e-005	7,0835e-004	6,2379e-005	1,4137e-003	2,6093e-002	1,0983e-002	178,02	1,2597e-003	6,3782e-008	0,59023	604,75	3,2759e-006	981,32	
62	1	62,	1,6283e-003	0,33789	1,3421	405,48	2,316	499,79	508,23	495,32	61,614	74,987	0,23471	2,1008e-004	7,5214	894,02	697,78	6,4272e-003	8,4027e-005	7,6933e-004	6,565e-005	1,482e-003	2,6594e-002	1,1471e-002	181,7	1,2894e-003	6,5368e-008	0,65477	611,57	3,4406e-006	978,18	
63	1	63,	1,6495e-003	0,35473	1,3801	405,43	2,3286	499,79	508,31	495,28	61,674	75,467	0,2496	2,3206e-004	7,6317	891,19	699,05	6,3498e-003	9,123e-005	8,3402e-004	6,9019e-005	1,5534e-003	2,7083e-002	1,2105e-002	185,36	1,3186e-003	6,4066e-008	0,72416	618,17	3,6058e-006	975,05	
64	1	64,	1,6731e-003	0,37199	1,4182	405,37	2,3449	499,79	508,38	495,25	61,734	75,949	0,26507	2,557e-004	7,7438	888,36	700,15	6,275e-003	9,8644e-005	9,0257e-004	7,2486e-005	1,628e-003	2,7559e-002	1,2912e-002	188,99	1,3473e-003	6,4324e-008	0,79858	624,57	3,7751e-006	971,93	
