	Steps	Time [s]	[A] Probe1_Heat Flux_Carrier_center  (Total) [W/m²]	[B] Probe2_Heat Flux_Carrier_corner1  (Total) [W/m²]	[C] Probe3_Heat Flux_GuideRail_top  (Total) [W/m²]	[D] Probe4_Heat Flux_GuideRail_middle  (Total) [W/m²]	[E] Probe5_Heat Flux_GuideRail_bottom  (Total) [W/m²]	[F] Probe6_Heat Flux_MotorBase_front  (Total) [W/m²]	[G] Probe7_Heat Flux_MotorBase_side  (Total) [W/m²]	[H] Probe8_Heat Flux_MotorBase_corner  (Total) [W/m²]	[I] Probe9_Heat Flux_BearingTop  (Total) [W/m²]	[J] Probe10_Heat Flux_BearingBottom  (Total) [W/m²]	[K] Probe11_Heat Flux_Structure_front_1  (Total) [W/m²]	[L] Probe12_Heat Flux_Structure_front_2  (Total) [W/m²]	[M] Probe13_Heat Flux_Structure_front_3  (Total) [W/m²]	[N] Probe14_Heat Flux_Structure_front_4  (Total) [W/m²]	[O] Probe15_Heat Flux_Structure_lateral_1  (Total) [W/m²]	[P] Probe16_Heat Flux_Structure_lateral_2  (Total) [W/m²]	[Q] Probe17_Heat Flux_Structure_lateral_3  (Total) [W/m²]	[R] Probe18_Heat Flux_Structure_lateral_4  (Total) [W/m²]	[S] Probe19_Heat Flux_Structure_lateral_5  (Total) [W/m²]	[T] Probe20_Heat Flux_Structure_top_1  (Total) [W/m²]	[U] Probe21_Heat Flux_Structure_top_2  (Total) [W/m²]	[V] Probe22_Heat Flux_Structure_top_3  (Total) [W/m²]	[W] Probe23_Heat Flux_Structure_top_4  (Total) [W/m²]	[X] Probe24_Heat Flux_Structure_back_1  (Total) [W/m²]	[Y] Probe25_Heat Flux_Structure_back_2  (Total) [W/m²]	[Z] Probe26_Heat Flux_Structure_back_3  (Total) [W/m²]	[AA] Probe27_Heat Flux_Structure_back_4  (Total) [W/m²]	[AB] Probe28_Heat Flux_Structure_back_5  (Total) [W/m²]	[AC] Probe29_Heat Flux_Structure_back_6  (Total) [W/m²]	
11	1	11,	1,4306e-003	1,0803e-002	0,26099	1243,5	1,8202	1491,5	1496,2	1486,1	204,36	162,54	1,0727e-003	1,3279e-006	2,5958	596,24	84,628	3,6595e-003	1,2132e-007	1,5008e-006	1,0182e-006	2,3464e-004	1,3099e-003	1,2929e-004	9,4636	4,9065e-005	3,1351e-008	1,654e-003	11,192	5,7031e-008	715,83	
12	1	12,	1,5925e-003	1,3291e-002	0,28528	1242,3	1,9007	1493,2	1498,5	1487,2	202,53	162,6	9,3512e-004	1,4735e-006	2,8314	647,27	104,11	4,2284e-003	1,4145e-007	1,6357e-006	1,3329e-006	2,8253e-004	1,7861e-003	1,8766e-004	12,899	6,1148e-005	3,1826e-008	1,8106e-003	17,141	5,8057e-008	768,99	
13	1	13,	1,7492e-003	1,5949e-002	0,305	1241,	2,0048	1494,5	1500,5	1488,	200,76	162,91	1,4415e-003	1,6068e-006	3,0445	692,23	125,14	4,775e-003	1,638e-007	1,7215e-006	1,7151e-006	3,3129e-004	2,3527e-003	2,5858e-004	17,02	7,5498e-005	3,1423e-008	1,9548e-003	24,405	5,7769e-008	814,7	
14	1	14,	1,9004e-003	1,8735e-002	0,32049	1239,8	2,1319	1495,5	1502,2	1488,7	199,09	163,44	2,3183e-003	1,7286e-006	3,2376	731,56	147,35	5,2914e-003	1,8807e-007	1,7433e-006	2,1718e-006	3,8027e-004	3,0104e-003	3,4254e-004	21,834	9,2414e-005	3,191e-008	2,0878e-003	32,948	5,6273e-008	853,81	
15	1	15,	2,0462e-003	2,1608e-002	0,33246	1238,6	2,2796	1496,3	1503,6	1489,1	197,52	164,15	3,3311e-003	1,8391e-006	3,4133	765,79	170,41	5,7728e-003	2,1654e-007	1,6862e-006	2,7103e-006	4,2899e-004	3,7581e-003	4,3992e-004	27,332	1,1217e-004	3,199e-008	2,2105e-003	42,701	5,5201e-008	887,16	
16	1	16,	2,1865e-003	2,4532e-002	0,34187	1237,5	2,4446	1497,	1505,	1489,4	196,05	165,	4,396e-003	1,9405e-006	3,5741	795,46	193,98	6,2167e-003	2,4872e-007	1,537e-006	3,3346e-006	4,7708e-004	4,5941e-003	5,5114e-004	33,491	1,3501e-004	3,1889e-008	2,324e-003	53,568	5,2909e-008	915,53	
17	1	17,	2,3216e-003	2,7483e-002	0,34991	1236,4	2,6235	1497,5	1506,1	1489,7	194,69	165,96	5,4787e-003	2,0363e-006	3,7223	821,12	217,78	6,6219e-003	2,86e-007	1,2956e-006	4,0492e-006	5,2427e-004	5,5153e-003	6,7672e-004	40,282	1,6114e-004	3,1853e-008	2,4286e-003	65,438	5,0554e-008	939,61	
18	1	18,	2,4515e-003	3,0446e-002	0,35794	1235,4	2,8131	1497,9	1507,2	1489,9	193,44	167,01	6,5695e-003	2,1238e-006	3,8602	843,24	241,57	6,9884e-003	3,2901e-007	1,0171e-006	4,8576e-006	5,7038e-004	6,5187e-003	8,1745e-004	47,67	1,9074e-004	3,1711e-008	2,5245e-003	78,191	5,1164e-008	960,02	
19	1	19,	2,5763e-003	3,3423e-002	0,36745	1234,4	3,0103	1498,2	1508,1	1490,	192,28	168,12	7,6776e-003	2,2051e-006	3,9898	862,26	265,14	7,317e-003	3,7915e-007	9,6834e-007	5,7611e-006	6,1532e-004	7,6003e-003	9,745e-004	55,613	2,2393e-004	3,1595e-008	2,6111e-003	91,703	5,6358e-008	977,28	
20	1	20,	2,6961e-003	3,6434e-002	0,37988	1233,4	3,2126	1498,5	1509,	1490,	191,22	169,29	8,8276e-003	2,28e-006	4,1128	878,59	288,32	7,6089e-003	4,3586e-007	1,5191e-006	6,7616e-006	6,5907e-004	8,7564e-003	1,1496e-003	64,071	2,6081e-004	3,1592e-008	2,6871e-003	105,85	6,8735e-008	991,84	
21	1	21,	2,8109e-003	3,9518e-002	0,39657	1232,5	3,4181	1498,7	1509,8	1490,	190,25	170,5	1,0057e-002	2,3531e-006	4,2309	892,56	310,99	7,8657e-003	4,9867e-007	2,586e-006	7,8597e-006	7,0167e-004	9,9827e-003	1,3452e-003	73,001	3,0144e-004	3,1659e-008	2,7503e-003	120,52	8,9062e-008	1004,1	
22	1	22,	2,921e-003	4,2735e-002	0,41858	1231,7	3,6249	1498,8	1510,5	1490,	189,36	171,74	1,1412e-002	2,4213e-006	4,3456	904,47	333,05	8,0891e-003	5,6719e-007	4,0664e-006	9,0556e-006	7,4323e-004	1,1275e-002	1,5645e-003	82,36	3,4586e-004	3,176e-008	2,7975e-003	135,6	1,1668e-007	1014,3	
23	1	23,	3,0264e-003	4,6163e-002	0,44662	1230,9	3,8316	1498,9	1511,2	1490,	188,55	172,99	1,2947e-002	2,4896e-006	4,4584	914,59	354,43	8,2811e-003	6,4027e-007	5,9698e-006	1,0349e-005	7,8389e-004	1,263e-002	1,8116e-003	92,108	3,9405e-004	3,2086e-008	2,8238e-003	150,99	1,5293e-007	1022,8	
24	1	24,	3,1272e-003	4,99e-002	0,48103	1230,1	4,037	1499,	1511,9	1490,	187,81	174,26	1,4716e-002	2,5614e-006	4,5705	923,14	375,06	8,4436e-003	7,1443e-007	8,3465e-006	1,1741e-005	8,2383e-004	1,4042e-002	2,0915e-003	102,21	4,4601e-004	3,1937e-008	2,8225e-003	166,6	1,9637e-007	1029,9	
25	1	25,	3,2235e-003	5,4059e-002	0,52182	1229,4	4,2404	1499,1	1512,5	1489,9	187,14	175,54	1,6775e-002	2,6432e-006	4,6832	930,32	394,92	8,5786e-003	7,8803e-007	1,1266e-005	1,3232e-005	8,6328e-004	1,5508e-002	2,4097e-003	112,62	5,0168e-004	3,2217e-008	2,7846e-003	182,35	2,4776e-007	1035,6	
26	1	26,	3,3153e-003	5,876e-002	0,56876	1228,7	4,4409	1499,2	1513,	1489,8	186,53	176,81	1,9177e-002	2,7506e-006	4,7977	936,3	413,98	8,6882e-003	8,5808e-007	1,4814e-005	1,4822e-005	9,0247e-004	1,7024e-002	2,7723e-003	123,31	5,6099e-004	3,2281e-008	2,6983e-003	198,16	3,072e-007	1040,2	
27	1	27,	3,4027e-003	6,4124e-002	0,62149	1228,	4,6379	1499,2	1513,6	1489,8	185,98	178,08	2,1972e-002	2,9039e-006	4,9151	941,23	432,22	8,7743e-003	9,2288e-007	1,9084e-005	1,6514e-005	9,4167e-004	1,8586e-002	3,1854e-003	134,24	6,2385e-004	3,1695e-008	2,5487e-003	213,97	3,768e-007	1043,9	
28	1	28,	3,4859e-003	7,0268e-002	0,67955	1227,3	4,8311	1499,3	1514,1	1489,7	185,49	179,35	2,5205e-002	3,1347e-006	5,0364	945,24	449,66	8,8389e-003	9,8307e-007	2,4187e-005	1,8309e-005	9,8117e-004	2,019e-002	3,655e-003	145,39	6,9018e-004	3,1796e-008	2,3171e-003	229,72	4,5412e-007	1046,7	
29	1	29,	3,5649e-003	7,7299e-002	0,7425	1226,7	5,02	1499,3	1514,6	1489,6	185,05	180,61	2,8923e-002	3,4835e-006	5,1626	948,43	466,28	8,8838e-003	1,046e-006	3,0245e-005	2,0211e-005	1,0213e-003	2,1833e-002	4,1863e-003	156,73	7,5984e-004	3,1914e-008	1,9806e-003	245,37	5,4224e-007	1048,8	
30	1	30,	3,6398e-003	8,531e-002	0,8099	1226,2	5,2045	1499,3	1515,	1489,5	184,65	181,85	3,3167e-002	3,9983e-006	5,2947	950,9	482,11	8,9107e-003	1,1283e-006	3,7396e-005	2,2225e-005	1,0623e-003	2,3511e-002	4,7839e-003	168,23	8,327e-004	3,1539e-008	1,5133e-003	260,88	6,4039e-007	1050,2	
31	1	31,	3,7105e-003	9,4379e-002	0,88135	1225,6	5,3842	1499,3	1515,5	1489,4	184,31	183,09	3,7981e-002	4,7284e-006	5,4334	952,74	497,16	8,9214e-003	1,2624e-006	4,5789e-005	2,4355e-005	1,1045e-003	2,522e-002	5,4511e-003	179,87	9,0864e-004	3,2132e-008	8,9417e-004	276,2	7,4924e-007	1051,1	
32	1	32,	3,7774e-003	0,10457	0,95648	1225,1	5,5592	1499,3	1515,9	1489,3	184,	184,31	4,3407e-002	5,7209e-006	5,5796	954,03	511,45	8,9176e-003	1,4919e-006	5,5591e-005	2,6608e-005	1,1482e-003	2,6957e-002	6,1896e-003	191,63	9,875e-004	3,204e-008	3,3337e-004	291,32	8,6961e-007	1051,4	
33	1	33,	3,8403e-003	0,11593	1,035	1224,6	5,7292	1499,4	1516,3	1489,1	183,73	185,52	4,9489e-002	7,0223e-006	5,7339	954,82	524,99	8,9007e-003	1,8647e-006	6,6981e-005	2,8992e-005	1,1937e-003	2,8719e-002	7,e-003	203,49	1,0691e-003	3,1852e-008	1,1912e-003	306,2	1,0017e-006	1051,3	
34	1	34,	3,8995e-003	0,1285	1,1165	1224,1	5,8942	1499,4	1516,7	1489,	183,5	186,71	5,627e-002	8,6822e-006	5,897	955,17	537,82	8,8722e-003	2,4197e-006	8,0155e-005	3,1515e-005	1,2414e-003	3,0503e-002	7,8812e-003	215,43	1,1534e-003	3,1941e-008	2,5967e-003	320,83	1,1449e-006	1050,9	
35	1	35,	3,955e-003	0,14232	1,2009	1223,7	6,0542	1499,4	1517,1	1488,9	183,31	187,89	6,3794e-002	1,0753e-005	6,0693	955,14	549,95	8,8335e-003	3,1888e-006	9,5323e-005	3,4186e-005	1,2915e-003	3,2306e-002	8,8304e-003	227,43	1,24e-003	3,171e-008	4,3976e-003	335,19	1,3014e-006	1050,	
36	1	36,	4,007e-003	0,1574	1,2878	1223,2	6,2093	1499,4	1517,5	1488,8	183,14	189,06	7,2106e-002	1,3296e-005	6,2514	954,77	561,42	8,7859e-003	4,2007e-006	1,1271e-004	3,7015e-005	1,3444e-003	3,4124e-002	9,8436e-003	239,49	1,3289e-003	3,2183e-008	6,6533e-003	349,26	1,4702e-006	1048,9	
37	1	37,	4,0555e-003	0,17376	1,3771	1222,8	6,3594	1499,4	1517,8	1488,7	183,	190,21	8,1253e-002	1,6377e-005	6,4435	954,09	572,23	8,7305e-003	5,4858e-006	1,3254e-004	4,0013e-005	1,4002e-003	3,5956e-002	1,0915e-002	251,58	1,42e-003	3,2139e-008	9,4419e-003	363,04	1,652e-006	1047,5	
38	1	38,	4,1007e-003	0,19142	1,4686	1222,4	6,5045	1499,4	1518,2	1488,6	182,89	191,35	9,1278e-002	2,0075e-005	6,6459	953,15	582,43	8,6684e-003	7,0804e-006	1,5509e-004	4,3192e-005	1,4593e-003	3,7798e-002	1,2037e-002	263,69	1,5129e-003	3,168e-008	1,2852e-002	376,52	1,8463e-006	1045,9	
39	1	39,	4,1429e-003	0,21038	1,562	1222,1	6,6448	1499,4	1518,5	1488,5	182,81	192,47	0,10223	2,4471e-005	6,8589	951,97	592,03	8,6007e-003	9,022e-006	1,806e-004	4,6562e-005	1,522e-003	3,9648e-002	1,3202e-002	275,83	1,6075e-003	3,1513e-008	1,6983e-002	389,69	2,0543e-006	1044,1	
40	1	40,	4,1821e-003	0,23067	1,6574	1221,7	6,7803	1499,4	1518,9	1488,3	182,75	193,58	0,11415	2,966e-005	7,0825	950,58	601,07	8,5284e-003	1,1351e-005	2,0935e-004	5,0136e-005	1,5884e-003	4,1503e-002	1,44e-002	287,96	1,7037e-003	3,176e-008	2,1942e-002	402,55	2,2757e-006	1042,1	
41	1	41,	4,2185e-003	0,25228	1,7544	1221,4	6,9111	1499,4	1519,2	1488,2	182,71	194,68	0,12709	3,5743e-005	7,3168	949,	609,56	8,4523e-003	1,4115e-005	2,4163e-004	5,3924e-005	1,6589e-003	4,3362e-002	1,562e-002	300,1	1,8013e-003	3,1849e-008	2,7847e-002	415,09	2,5107e-006	1039,9	
42	1	42,	4,2524e-003	0,27523	1,8531	1221,	7,0373	1499,4	1519,5	1488,1	182,69	195,76	0,14109	4,2831e-005	7,5618	947,26	617,52	8,3733e-003	1,7359e-005	2,7773e-004	5,7938e-005	1,7337e-003	4,5222e-002	1,6851e-002	312,22	1,9e-003	3,1835e-008	3,4824e-002	427,33	2,7595e-006	1037,6	
43	1	43,	4,2839e-003	0,29951	1,9532	1220,7	7,1589	1499,4	1519,8	1488,	182,69	196,83	0,15619	5,104e-005	7,8173	945,37	624,99	8,292e-003	2,1135e-005	3,1796e-004	6,2188e-005	1,8129e-003	4,708e-002	1,808e-002	324,32	1,9998e-003	3,1718e-008	4,3009e-002	439,25	3,0215e-006	1035,1	
44	1	44,	4,3134e-003	0,32513	2,0547	1220,4	7,276	1499,4	1520,1	1487,9	182,71	197,89	0,17245	6,05e-005	8,0833	943,36	631,99	8,2093e-003	2,5492e-005	3,6262e-004	6,6685e-005	1,8969e-003	4,8935e-002	1,9296e-002	336,4	2,1004e-003	3,1526e-008	5,2545e-002	450,85	3,2977e-006	1032,6	
45	1	45,	4,3411e-003	0,35209	2,1574	1220,1	7,3888	1499,4	1520,4	1487,8	182,74	198,94	0,1899	7,1344e-005	8,3596	941,23	638,52	8,1257e-003	3,0483e-005	4,1204e-004	7,1438e-005	1,9858e-003	5,0785e-002	2,0485e-002	348,45	2,2016e-003	3,1902e-008	6,3583e-002	462,15	3,5875e-006	1029,9	
46	1	46,	4,3672e-003	0,3804	2,2613	1219,8	7,4974	1499,4	1520,7	1487,7	182,79	199,98	0,20858	8,3712e-005	8,646	939,01	644,63	8,0418e-003	3,6161e-005	4,6653e-004	7,6457e-005	2,0798e-003	5,2628e-002	2,1635e-002	360,46	2,3033e-003	3,1993e-008	7,6285e-002	473,15	3,8905e-006	1027,2	
47	1	47,	4,392e-003	0,41005	2,3663	1219,6	7,6018	1499,4	1521,	1487,5	182,85	201,	0,22854	9,7757e-005	8,9423	936,7	650,32	7,9582e-003	4,2578e-005	5,2644e-004	8,1749e-005	2,1792e-003	5,4462e-002	2,2733e-002	372,43	2,4053e-003	3,203e-008	9,0815e-002	483,84	4,2069e-006	1024,4	
48	1	48,	4,416e-003	0,44104	2,4723	1219,3	7,7022	1499,4	1521,2	1487,4	182,92	202,02	0,24981	1,1363e-004	9,2482	934,32	655,62	7,8753e-003	4,9785e-005	5,9208e-004	8,7323e-005	2,2841e-003	5,6286e-002	2,377e-002	384,35	2,5075e-003	3,1784e-008	0,10735	494,23	4,5373e-006	1021,5	
49	1	49,	4,4393e-003	0,47337	2,5793	1219,1	7,7986	1499,4	1521,5	1487,3	183,01	203,03	0,27244	1,3151e-004	9,5634	931,87	660,55	7,7935e-003	5,7832e-005	6,6381e-004	9,3184e-005	2,3947e-003	5,8097e-002	2,4736e-002	396,23	2,6096e-003	3,1915e-008	0,12606	504,33	4,8805e-006	1018,6	
50	1	50,	4,4625e-003	0,50705	2,687	1218,8	7,8912	1499,4	1521,8	1487,2	183,1	204,02	0,29646	1,5155e-004	9,8876	929,36	665,12	7,7134e-003	6,6768e-005	7,4197e-004	9,9337e-005	2,5112e-003	5,9894e-002	2,5622e-002	408,05	2,7116e-003	3,1715e-008	0,14714	514,15	5,2368e-006	1015,6	
51	1	51,	4,4857e-003	0,54205	2,7956	1218,6	7,98	1499,4	1522,	1487,1	183,21	205,01	0,3219	1,7394e-004	10,221	926,81	669,35	7,6351e-003	7,6634e-005	8,2689e-004	1,0579e-004	2,6338e-003	6,1676e-002	2,6424e-002	419,82	2,8132e-003	3,2288e-008	0,17077	523,68	5,6061e-006	1012,5	
52	1	52,	4,5096e-003	0,57839	2,9049	1218,4	8,0652	1499,4	1522,3	1487,	183,32	205,99	0,3488	1,9885e-004	10,562	924,22	673,26	7,5591e-003	8,747e-005	9,1892e-004	1,1254e-004	2,7627e-003	6,344e-002	2,7141e-002	431,54	2,9143e-003	3,2114e-008	0,19714	532,93	5,9878e-006	1009,5	
53	1	53,	4,5344e-003	0,61606	3,0149	1218,1	8,1469	1499,4	1522,6	1486,9	183,45	206,96	0,37719	2,2647e-004	10,911	921,6	676,86	7,4857e-003	9,9311e-005	1,0184e-003	1,196e-004	2,8982e-003	6,5186e-002	2,7777e-002	443,19	3,0147e-003	3,1781e-008	0,22645	541,92	6,3821e-006	1006,4	
54	1	54,	4,5606e-003	0,65504	3,1254	1217,9	8,2251	1499,4	1522,8	1486,8	183,58	207,93	0,40711	2,57e-004	11,269	918,95	680,17	7,4151e-003	1,1218e-004	1,1257e-003	1,2696e-004	3,0404e-003	6,6911e-002	2,834e-002	454,78	3,1144e-003	3,2048e-008	0,25889	550,63	6,7883e-006	1003,3	
55	1	55,	4,5888e-003	0,69535	3,2366	1217,7	8,3001	1499,4	1523,1	1486,7	183,72	208,88	0,43858	2,9064e-004	11,633	916,29	683,21	7,3475e-003	1,261e-004	1,2412e-003	1,3464e-004	3,1896e-003	6,8614e-002	2,8848e-002	466,31	3,2131e-003	3,1759e-008	0,29467	559,09	7,2064e-006	1000,2	
56	1	56,	4,6194e-003	0,73696	3,3482	1217,5	8,3717	1499,4	1523,3	1486,6	183,86	209,83	0,47162	3,2758e-004	12,005	913,6	685,98	7,2832e-003	1,4109e-004	1,3652e-003	1,4262e-004	3,3459e-003	7,0293e-002	2,9326e-002	477,77	3,3107e-003	3,2078e-008	0,33397	567,3	7,636e-006	997,05	
57	1	57,	4,6529e-003	0,77987	3,4603	1217,3	8,4403	1499,4	1523,5	1486,5	184,01	210,77	0,50627	3,6802e-004	12,384	910,91	688,5	7,2224e-003	1,5712e-004	1,4981e-003	1,5091e-004	3,5097e-003	7,1948e-002	2,981e-002	489,16	3,4072e-003	3,1682e-008	0,377	575,26	8,0767e-006	993,91	
58	1	58,	4,6899e-003	0,82408	3,5728	1217,1	8,5058	1499,4	1523,8	1486,4	184,17	211,71	0,54254	4,1219e-004	12,769	908,2	690,78	7,1651e-003	1,7421e-004	1,6403e-003	1,5951e-004	3,6812e-003	7,3575e-002	3,0348e-002	500,49	3,5023e-003	3,1293e-008	0,42394	582,98	8,5278e-006	990,76	
59	1	59,	4,731e-003	0,86957	3,6857	1217,	8,5683	1499,4	1524,	1486,3	184,33	212,63	0,58046	4,6028e-004	13,161	905,5	692,84	7,1116e-003	1,9231e-004	1,7921e-003	1,6842e-004	3,8606e-003	7,5174e-002	3,1001e-002	511,75	3,5961e-003	3,2205e-008	0,475	590,47	8,9904e-006	987,61	
60	1	60,	4,7768e-003	0,91634	3,799	1216,8	8,628	1499,4	1524,2	1486,2	184,5	213,55	0,62004	5,125e-004	13,558	902,79	694,69	7,062e-003	2,114e-004	1,9539e-003	1,7763e-004	4,0482e-003	7,6743e-002	3,1841e-002	522,94	3,6884e-003	3,1556e-008	0,53037	597,72	9,4616e-006	984,46	
61	1	61,	4,8278e-003	0,96437	3,9125	1216,6	8,6849	1499,4	1524,5	1486,1	184,67	214,47	0,66131	5,6908e-004	13,961	900,08	696,33	7,0164e-003	2,314e-004	2,126e-003	1,8714e-004	4,2444e-003	7,8279e-002	3,2949e-002	534,05	3,7791e-003	3,2e-008	0,59023	604,75	9,9426e-006	981,32	
62	1	62,	4,8848e-003	1,0137	4,0263	1216,4	8,7391	1499,4	1524,7	1486,	184,84	215,37	0,70428	6,3024e-004	14,369	897,39	697,78	6,9749e-003	2,5225e-004	2,3089e-003	1,9695e-004	4,4494e-003	7,9782e-002	3,4412e-002	545,1	3,8683e-003	3,2049e-008	0,65477	611,57	1,0433e-005	978,18	
63	1	63,	4,9485e-003	1,0642	4,1403	1216,3	8,7907	1499,4	1524,9	1485,9	185,02	216,27	0,74896	6,9617e-004	14,783	894,7	699,05	6,9376e-003	2,7386e-004	2,503e-003	2,0706e-004	4,6637e-003	8,1248e-002	3,6315e-002	556,08	3,9558e-003	3,172e-008	0,72416	618,17	1,0932e-005	975,05	
64	1	64,	5,0194e-003	1,116	4,2546	1216,1	8,8398	1499,4	1525,1	1485,8	185,2	217,17	0,79536	7,6711e-004	15,201	892,02	700,15	6,9045e-003	2,961e-004	2,7087e-003	2,1746e-004	4,8874e-003	8,2676e-002	3,8735e-002	566,98	4,0417e-003	3,2028e-008	0,79858	624,57	1,1438e-005	971,93	
