	Steps	Time [s]	[A] Probe1_Carrier_center [°C]	[B] Probe2_Carrier_corner1 [°C]	[C] Probe3_GuideRail_top [°C]	[D] Probe4_GuideRail_middle [°C]	[E] Probe5_GuideRail_bottom [°C]	[F] Probe6_MotorBase_front [°C]	[G] Probe7_MotorBase_side [°C]	[H] Probe8_MotorBase_corner [°C]	[I] Probe11_Structure_front_1 [°C]	[J] Probe12_Structure_front_2 [°C]	[K] Probe13_Structure_front_3 [°C]	[L] Probe14_Structure_front_4 [°C]	[M] Probe15_Structure_lateral_1 [°C]	[N] Probe16_Structure_lateral_2 [°C]	[O] Probe18_Structure_lateral_4 [°C]	[P] Probe19_Structure_lateral_5 [°C]	[Q] Probe20_Structure_top_1 [°C]	[R] Probe21_Structure_top_2 [°C]	[S] Probe22_Structure_top_3 [°C]	[T] Probe23_Structure_top_4 [°C]	[U] Probe24_Structure_back_1 [°C]	[V] Probe25_Structure_back_2 [°C]	[W] Probe26_Structure_back_3 [°C]	[X] Probe27_Structure_back_4 [°C]	[Y] Probe28_Structure_back_5 [°C]	[Z] Probe29_Structure_back_6 [°C]	[AA] Probe9_Temperature_BearingTop [°C]	[AB] Probe10_Temperature_BearingBottom [°C]	[AC] Probe17_Temperature_Structure_lateral_3 [°C]	
11	1	11,	39,465	38,457	39,103	40,233	39,111	40,81	40,762	40,734	39,618	39,931	39,504	39,289	39,402	39,403	39,368	39,415	38,895	39,455	38,966	39,571	39,999	39,603	39,566	39,583	39,374	39,205	39,779	39,58	39,431	
12	1	12,	39,439	38,387	39,049	40,243	39,058	40,849	40,79	40,759	39,6	39,922	39,484	39,241	39,363	39,364	39,326	39,376	38,837	39,427	38,914	39,542	39,999	39,572	39,533	39,551	39,323	39,138	39,746	39,533	39,398	
13	1	13,	39,414	38,319	38,996	40,251	39,007	40,888	40,816	40,781	39,582	39,913	39,465	39,195	39,322	39,325	39,283	39,337	38,781	39,399	38,863	39,514	39,999	39,541	39,5	39,518	39,272	39,073	39,713	39,486	39,365	
14	1	14,	39,389	38,254	38,944	40,259	38,956	40,926	40,84	40,801	39,566	39,904	39,447	39,15	39,282	39,286	39,241	39,297	38,726	39,371	38,812	39,488	39,999	39,51	39,468	39,485	39,222	39,008	39,679	39,44	39,331	
15	1	15,	39,364	38,19	38,893	40,265	38,907	40,963	40,863	40,819	39,55	39,894	39,429	39,107	39,24	39,247	39,199	39,257	38,672	39,343	38,763	39,462	39,999	39,479	39,435	39,452	39,172	38,946	39,644	39,393	39,298	
16	1	16,	39,34	38,128	38,843	40,271	38,858	41,	40,884	40,836	39,534	39,885	39,412	39,065	39,198	39,208	39,157	39,217	38,619	39,316	38,715	39,437	39,999	39,448	39,403	39,419	39,123	38,884	39,61	39,346	39,265	
17	1	17,	39,317	38,068	38,793	40,276	38,81	41,037	40,904	40,852	39,519	39,875	39,395	39,025	39,156	39,168	39,116	39,176	38,567	39,288	38,667	39,413	39,999	39,418	39,371	39,386	39,074	38,824	39,574	39,299	39,232	
18	1	18,	39,293	38,009	38,744	40,28	38,763	41,073	40,922	40,866	39,504	39,865	39,379	38,987	39,114	39,129	39,074	39,135	38,516	39,261	38,62	39,389	39,999	39,387	39,34	39,353	39,026	38,766	39,539	39,252	39,199	
19	1	19,	39,27	37,951	38,696	40,283	38,716	41,109	40,939	40,879	39,489	39,855	39,363	38,95	39,071	39,089	39,032	39,094	38,466	39,234	38,574	39,367	39,998	39,357	39,308	39,32	38,979	38,708	39,503	39,206	39,166	
20	1	20,	39,247	37,895	38,649	40,286	38,67	41,145	40,956	40,891	39,475	39,845	39,347	38,914	39,028	39,05	38,991	39,053	38,417	39,208	38,528	39,345	39,998	39,327	39,277	39,287	38,931	38,652	39,467	39,159	39,133	
21	1	21,	39,224	37,839	38,602	40,288	38,625	41,181	40,971	40,902	39,461	39,834	39,331	38,879	38,985	39,01	38,95	39,011	38,369	39,181	38,482	39,324	39,998	39,296	39,245	39,254	38,885	38,598	39,43	39,113	39,1	
22	1	22,	39,201	37,784	38,556	40,289	38,58	41,216	40,985	40,913	39,447	39,824	39,316	38,845	38,942	38,971	38,909	38,97	38,321	39,154	38,438	39,304	39,998	39,266	39,214	39,221	38,838	38,544	39,394	39,067	39,068	
23	1	23,	39,179	37,731	38,511	40,29	38,535	41,252	40,999	40,922	39,433	39,813	39,301	38,813	38,899	38,932	38,868	38,928	38,274	39,128	38,393	39,284	39,997	39,236	39,183	39,188	38,792	38,492	39,357	39,02	39,035	
24	1	24,	39,156	37,678	38,466	40,29	38,491	41,287	41,012	40,931	39,42	39,802	39,286	38,781	38,856	38,893	38,828	38,886	38,228	39,101	38,35	39,265	39,997	39,207	39,152	39,155	38,746	38,441	39,321	38,974	39,002	
25	1	25,	39,134	37,626	38,422	40,289	38,448	41,322	41,024	40,94	39,407	39,791	39,271	38,751	38,814	38,854	38,788	38,844	38,182	39,075	38,306	39,246	39,997	39,177	39,122	39,122	38,701	38,39	39,284	38,929	38,97	
26	1	26,	39,112	37,575	38,378	40,288	38,404	41,357	41,036	40,947	39,393	39,78	39,257	38,721	38,771	38,814	38,747	38,802	38,137	39,049	38,263	39,228	39,996	39,147	39,091	39,089	38,656	38,341	39,247	38,883	38,937	
27	1	27,	39,09	37,525	38,335	40,287	38,362	41,392	41,046	40,954	39,38	39,769	39,242	38,692	38,729	38,776	38,707	38,76	38,092	39,023	38,221	39,21	39,996	39,118	39,06	39,056	38,612	38,293	39,211	38,837	38,905	
28	1	28,	39,068	37,475	38,292	40,285	38,32	41,427	41,057	40,961	39,367	39,757	39,228	38,664	38,686	38,737	38,668	38,718	38,048	38,996	38,179	39,193	39,995	39,088	39,03	39,023	38,567	38,246	39,174	38,792	38,872	
29	1	29,	39,046	37,426	38,249	40,282	38,278	41,462	41,066	40,967	39,354	39,746	39,214	38,637	38,644	38,698	38,628	38,676	38,005	38,97	38,137	39,176	39,994	39,059	39,	38,99	38,523	38,2	39,137	38,747	38,84	
30	1	30,	39,025	37,378	38,208	40,279	38,236	41,497	41,076	40,973	39,342	39,734	39,199	38,61	38,603	38,659	38,588	38,634	37,961	38,944	38,096	39,159	39,994	39,03	38,969	38,957	38,48	38,155	39,1	38,702	38,808	
31	1	31,	39,003	37,33	38,166	40,276	38,195	41,532	41,084	40,978	39,329	39,722	39,185	38,584	38,561	38,621	38,549	38,592	37,919	38,918	38,055	39,143	39,993	39,	38,939	38,925	38,436	38,111	39,063	38,657	38,776	
32	1	32,	38,982	37,283	38,125	40,272	38,155	41,567	41,093	40,983	39,317	39,71	39,171	38,558	38,52	38,582	38,51	38,55	37,877	38,892	38,014	39,127	39,992	38,971	38,909	38,892	38,393	38,068	39,027	38,612	38,743	
33	1	33,	38,96	37,236	38,085	40,268	38,114	41,601	41,1	40,987	39,304	39,698	39,157	38,534	38,48	38,544	38,471	38,507	37,835	38,866	37,974	39,112	39,991	38,942	38,879	38,859	38,35	38,025	38,99	38,568	38,711	
34	1	34,	38,939	37,19	38,045	40,263	38,075	41,636	41,108	40,991	39,292	39,685	39,143	38,51	38,439	38,506	38,432	38,465	37,794	38,841	37,934	39,097	39,99	38,913	38,849	38,827	38,308	37,983	38,953	38,524	38,679	
35	1	35,	38,918	37,145	38,005	40,259	38,035	41,67	41,115	40,995	39,279	39,673	39,129	38,486	38,399	38,467	38,394	38,423	37,753	38,815	37,894	39,082	39,989	38,885	38,82	38,795	38,266	37,942	38,917	38,479	38,647	
36	1	36,	38,896	37,1	37,966	40,253	37,996	41,705	41,121	40,999	39,267	39,66	39,115	38,463	38,36	38,429	38,355	38,382	37,712	38,789	37,855	39,067	39,987	38,856	38,79	38,762	38,224	37,902	38,88	38,435	38,615	
37	1	37,	38,875	37,055	37,927	40,248	37,957	41,739	41,127	41,002	39,255	39,648	39,101	38,44	38,32	38,392	38,317	38,34	37,672	38,764	37,816	39,052	39,986	38,827	38,76	38,73	38,182	37,862	38,844	38,392	38,583	
38	1	38,	38,854	37,011	37,889	40,242	37,918	41,773	41,133	41,005	39,243	39,635	39,087	38,418	38,282	38,354	38,279	38,298	37,632	38,738	37,777	39,038	39,985	38,798	38,731	38,698	38,14	37,823	38,807	38,348	38,551	
39	1	39,	38,833	36,968	37,851	40,236	37,88	41,808	41,139	41,007	39,231	39,622	39,073	38,396	38,243	38,316	38,241	38,256	37,593	38,712	37,739	39,024	39,983	38,77	38,701	38,666	38,099	37,785	38,771	38,305	38,52	
40	1	40,	38,812	36,925	37,813	40,229	37,842	41,842	41,144	41,01	39,219	39,609	39,06	38,375	38,205	38,278	38,203	38,214	37,554	38,687	37,701	39,01	39,981	38,741	38,672	38,634	38,058	37,748	38,735	38,261	38,488	
41	1	41,	38,792	36,882	37,776	40,222	37,805	41,876	41,149	41,012	39,207	39,596	39,046	38,354	38,167	38,241	38,165	38,173	37,515	38,661	37,663	38,996	39,98	38,713	38,643	38,603	38,017	37,711	38,699	38,218	38,456	
42	1	42,	38,771	36,839	37,739	40,215	37,767	41,909	41,153	41,014	39,195	39,583	39,032	38,334	38,13	38,204	38,128	38,131	37,477	38,636	37,625	38,983	39,978	38,684	38,613	38,571	37,977	37,674	38,663	38,175	38,425	
43	1	43,	38,75	36,798	37,703	40,208	37,73	41,943	41,158	41,016	39,183	39,569	39,018	38,314	38,093	38,166	38,09	38,09	37,438	38,611	37,588	38,97	39,976	38,656	38,584	38,54	37,936	37,639	38,627	38,132	38,393	
44	1	44,	38,73	36,756	37,666	40,201	37,694	41,977	41,162	41,017	39,171	39,556	39,004	38,294	38,057	38,129	38,053	38,049	37,401	38,585	37,551	38,956	39,974	38,628	38,555	38,509	37,896	37,603	38,591	38,09	38,361	
45	1	45,	38,709	36,715	37,631	40,193	37,657	42,01	41,165	41,018	39,159	39,542	38,99	38,275	38,021	38,092	38,016	38,007	37,363	38,56	37,514	38,943	39,971	38,6	38,526	38,477	37,856	37,569	38,555	38,047	38,33	
46	1	46,	38,689	36,674	37,595	40,185	37,621	42,043	41,169	41,02	39,147	39,528	38,977	38,256	37,985	38,056	37,979	37,966	37,326	38,535	37,478	38,93	39,969	38,571	38,497	38,446	37,816	37,535	38,52	38,005	38,299	
47	1	47,	38,668	36,634	37,56	40,177	37,585	42,077	41,172	41,021	39,135	39,514	38,963	38,237	37,95	38,019	37,942	37,925	37,289	38,51	37,442	38,917	39,967	38,543	38,468	38,416	37,777	37,501	38,484	37,963	38,267	
48	1	48,	38,648	36,594	37,525	40,168	37,55	42,11	41,175	41,021	39,124	39,5	38,949	38,219	37,915	37,982	37,905	37,884	37,252	38,485	37,406	38,905	39,964	38,515	38,44	38,385	37,737	37,468	38,449	37,921	38,236	
49	1	49,	38,627	36,554	37,49	40,159	37,515	42,143	41,178	41,022	39,112	39,486	38,935	38,201	37,881	37,946	37,869	37,844	37,216	38,46	37,37	38,892	39,961	38,487	38,411	38,355	37,698	37,436	38,414	37,879	38,205	
50	1	50,	38,607	36,514	37,456	40,151	37,48	42,176	41,18	41,023	39,1	39,472	38,921	38,183	37,847	37,909	37,832	37,803	37,18	38,435	37,334	38,879	39,959	38,459	38,382	38,324	37,659	37,403	38,379	37,838	38,173	
51	1	51,	38,587	36,475	37,422	40,142	37,445	42,208	41,183	41,023	39,089	39,458	38,907	38,165	37,813	37,873	37,796	37,762	37,144	38,41	37,299	38,867	39,956	38,432	38,354	38,294	37,621	37,372	38,344	37,796	38,142	
52	1	52,	38,567	36,437	37,388	40,132	37,411	42,241	41,185	41,023	39,077	39,444	38,894	38,148	37,78	37,837	37,76	37,722	37,108	38,385	37,264	38,854	39,953	38,404	38,325	38,264	37,582	37,341	38,309	37,755	38,111	
53	1	53,	38,547	36,398	37,355	40,123	37,377	42,273	41,187	41,024	39,066	39,429	38,88	38,131	37,747	37,801	37,724	37,681	37,073	38,36	37,23	38,842	39,949	38,376	38,296	38,234	37,543	37,31	38,274	37,714	38,08	
54	1	54,	38,527	36,36	37,322	40,113	37,343	42,305	41,188	41,024	39,054	39,415	38,866	38,115	37,714	37,765	37,688	37,641	37,037	38,335	37,195	38,83	39,946	38,348	38,268	38,204	37,505	37,28	38,239	37,673	38,049	
55	1	55,	38,507	36,322	37,289	40,104	37,309	42,337	41,19	41,024	39,042	39,4	38,852	38,098	37,682	37,729	37,652	37,601	37,002	38,31	37,161	38,817	39,943	38,321	38,24	38,175	37,467	37,25	38,205	37,632	38,018	
56	1	56,	38,487	36,284	37,256	40,094	37,276	42,369	41,191	41,023	39,031	39,386	38,838	38,082	37,65	37,693	37,616	37,561	36,968	38,286	37,127	38,805	39,939	38,293	38,211	38,145	37,429	37,22	38,17	37,591	37,987	
57	1	57,	38,467	36,247	37,224	40,084	37,243	42,401	41,192	41,023	39,019	39,371	38,824	38,066	37,619	37,657	37,581	37,521	36,933	38,261	37,093	38,793	39,935	38,266	38,183	38,116	37,392	37,191	38,136	37,551	37,956	
58	1	58,	38,447	36,21	37,192	40,073	37,21	42,433	41,193	41,023	39,008	39,356	38,81	38,05	37,588	37,622	37,545	37,481	36,899	38,236	37,059	38,781	39,932	38,238	38,155	38,087	37,354	37,163	38,102	37,511	37,926	
59	1	59,	38,427	36,173	37,16	40,063	37,177	42,464	41,194	41,022	38,997	39,341	38,796	38,035	37,557	37,586	37,51	37,441	36,865	38,212	37,026	38,769	39,928	38,211	38,127	38,058	37,317	37,134	38,068	37,471	37,895	
60	1	60,	38,407	36,137	37,129	40,052	37,145	42,495	41,194	41,022	38,985	39,326	38,782	38,02	37,527	37,551	37,474	37,401	36,831	38,187	36,993	38,757	39,924	38,183	38,099	38,029	37,279	37,106	38,034	37,431	37,864	
61	1	61,	38,387	36,1	37,097	40,042	37,113	42,526	41,195	41,021	38,974	39,311	38,768	38,004	37,497	37,516	37,439	37,362	36,797	38,163	36,96	38,745	39,919	38,156	38,071	38,001	37,242	37,079	38,	37,391	37,834	
62	1	62,	38,368	36,064	37,066	40,031	37,081	42,557	41,195	41,02	38,962	39,296	38,754	37,99	37,467	37,48	37,404	37,323	36,763	38,138	36,927	38,733	39,915	38,129	38,043	37,972	37,205	37,052	37,967	37,351	37,803	
63	1	63,	38,348	36,029	37,035	40,02	37,049	42,588	41,195	41,02	38,951	39,28	38,74	37,975	37,438	37,445	37,369	37,283	36,73	38,114	36,894	38,721	39,911	38,102	38,015	37,944	37,169	37,025	37,933	37,312	37,772	
64	1	64,	38,328	35,993	37,005	40,009	37,018	42,618	41,195	41,019	38,94	39,265	38,726	37,96	37,409	37,41	37,334	37,244	36,697	38,09	36,862	38,71	39,906	38,074	37,987	37,916	37,132	36,998	37,899	37,272	37,742	
65	1	65,	38,309	35,958	36,974	39,998	36,987	42,649	41,195	41,018	38,928	39,25	38,712	37,946	37,38	37,376	37,3	37,205	36,664	38,066	36,83	38,698	39,901	38,047	37,959	37,888	37,096	36,972	37,866	37,233	37,712	
66	1	66,	38,289	35,923	36,944	39,986	36,956	42,679	41,194	41,017	38,917	39,234	38,698	37,932	37,352	37,341	37,265	37,166	36,631	38,041	36,798	38,686	39,897	38,02	37,932	37,86	37,059	36,946	37,833	37,194	37,681	
67	1	67,	38,269	35,888	36,914	39,975	36,925	42,709	41,194	41,016	38,905	39,219	38,684	37,918	37,324	37,306	37,231	37,127	36,598	38,017	36,766	38,674	39,892	37,993	37,904	37,832	37,023	36,92	37,8	37,155	37,651	
68	1	68,	38,25	35,853	36,884	39,964	36,894	42,739	41,193	41,015	38,894	39,203	38,67	37,904	37,296	37,272	37,196	37,089	36,566	37,993	36,734	38,662	39,887	37,966	37,876	37,805	36,987	36,895	37,767	37,117	37,621	
69	1	69,	38,23	35,819	36,855	39,952	36,864	42,768	41,193	41,013	38,883	39,187	38,656	37,89	37,269	37,237	37,162	37,05	36,534	37,969	36,703	38,651	39,881	37,939	37,849	37,778	36,951	36,87	37,734	37,078	37,59	
70	1	70,	38,211	35,785	36,825	39,94	36,834	42,797	41,192	41,012	38,872	39,172	38,642	37,877	37,242	37,203	37,128	37,012	36,502	37,945	36,672	38,639	39,876	37,913	37,821	37,75	36,916	36,845	37,701	37,04	37,56	
71	1	71,	38,192	35,751	36,796	39,928	36,804	42,827	41,191	41,011	38,86	39,156	38,627	37,863	37,215	37,169	37,093	36,973	36,47	37,921	36,641	38,627	39,871	37,886	37,794	37,723	36,88	36,821	37,669	37,001	37,53	
72	1	72,	38,172	35,717	36,767	39,916	36,774	42,856	41,19	41,009	38,849	39,14	38,613	37,85	37,189	37,135	37,059	36,935	36,438	37,897	36,61	38,615	39,865	37,859	37,766	37,696	36,845	36,797	37,636	36,963	37,5	
73	1	73,	38,153	35,683	36,739	39,904	36,745	42,884	41,188	41,008	38,838	39,124	38,599	37,837	37,162	37,101	37,025	36,897	36,406	37,873	36,579	38,604	39,859	37,832	37,739	37,67	36,809	36,773	37,604	36,925	37,47	
74	1	74,	38,133	35,65	36,71	39,892	36,716	42,913	41,187	41,007	38,826	39,108	38,585	37,824	37,136	37,067	36,992	36,859	36,375	37,849	36,549	38,592	39,853	37,806	37,712	37,643	36,774	36,749	37,571	36,888	37,44	
75	1	75,	38,114	35,617	36,682	39,88	36,687	42,942	41,186	41,005	38,815	39,092	38,57	37,811	37,111	37,033	36,958	36,821	36,343	37,826	36,518	38,58	39,848	37,779	37,684	37,617	36,739	36,726	37,539	36,85	37,41	
76	1	76,	38,095	35,584	36,653	39,867	36,658	42,97	41,184	41,004	38,804	39,076	38,556	37,798	37,085	36,999	36,924	36,783	36,312	37,802	36,488	38,568	39,841	37,752	37,657	37,59	36,704	36,703	37,507	36,812	37,38	
77	1	77,	38,075	35,551	36,625	39,855	36,629	42,998	41,182	41,002	38,793	39,06	38,542	37,786	37,06	36,965	36,891	36,746	36,281	37,778	36,458	38,557	39,835	37,726	37,63	37,564	36,67	36,68	37,475	36,775	37,351	
78	1	78,	38,056	35,518	36,597	39,842	36,6	43,026	41,181	41,001	38,781	39,044	38,528	37,773	37,035	36,932	36,857	36,708	36,25	37,754	36,429	38,545	39,829	37,699	37,603	37,538	36,635	36,658	37,443	36,738	37,321	
79	1	79,	38,037	35,486	36,57	39,83	36,572	43,053	41,179	40,999	38,77	39,027	38,513	37,761	37,011	36,898	36,824	36,671	36,219	37,731	36,399	38,533	39,822	37,673	37,576	37,512	36,6	36,635	37,412	36,701	37,291	
80	1	80,	38,018	35,454	36,542	39,817	36,544	43,081	41,177	40,997	38,759	39,011	38,499	37,749	36,987	36,865	36,79	36,633	36,189	37,707	36,37	38,522	39,816	37,647	37,549	37,486	36,566	36,613	37,38	36,664	37,261	
81	1	81,	37,999	35,422	36,515	39,804	36,516	43,108	41,175	40,996	38,748	38,995	38,485	37,737	36,962	36,832	36,757	36,596	36,158	37,684	36,34	38,51	39,809	37,62	37,522	37,461	36,532	36,591	37,349	36,627	37,232	
82	1	82,	37,979	35,39	36,488	39,791	36,488	43,135	41,173	40,994	38,737	38,978	38,47	37,725	36,939	36,798	36,724	36,559	36,128	37,66	36,311	38,498	39,802	37,594	37,495	37,435	36,498	36,57	37,317	36,59	37,202	
83	1	83,	37,96	35,358	36,461	39,779	36,461	43,162	41,17	40,992	38,725	38,962	38,456	37,713	36,915	36,765	36,691	36,522	36,097	37,637	36,282	38,487	39,795	37,568	37,468	37,41	36,464	36,548	37,286	36,554	37,173	
84	1	84,	37,941	35,326	36,434	39,766	36,433	43,188	41,168	40,99	38,714	38,945	38,441	37,701	36,892	36,732	36,658	36,485	36,067	37,613	36,254	38,475	39,788	37,541	37,441	37,385	36,43	36,527	37,255	36,518	37,143	
85	1	85,	37,922	35,295	36,407	39,752	36,406	43,214	41,166	40,989	38,703	38,929	38,427	37,69	36,869	36,699	36,625	36,448	36,037	37,59	36,225	38,463	39,781	37,515	37,415	37,36	36,396	36,506	37,224	36,481	37,114	
86	1	86,	37,903	35,264	36,381	39,739	36,379	43,241	41,163	40,987	38,692	38,912	38,412	37,678	36,846	36,666	36,592	36,412	36,007	37,567	36,197	38,451	39,774	37,489	37,388	37,335	36,362	36,485	37,193	36,445	37,085	
87	1	87,	37,884	35,233	36,354	39,726	36,352	43,267	41,161	40,985	38,68	38,895	38,398	37,667	36,823	36,634	36,56	36,375	35,977	37,544	36,168	38,44	39,766	37,463	37,361	37,31	36,329	36,464	37,162	36,409	37,055	
88	1	88,	37,865	35,202	36,328	39,713	36,325	43,292	41,158	40,983	38,669	38,879	38,384	37,655	36,801	36,601	36,527	36,339	35,948	37,52	36,14	38,428	39,759	37,437	37,335	37,286	36,296	36,444	37,131	36,374	37,026	
89	1	89,	37,846	35,171	36,302	39,699	36,299	43,318	41,155	40,981	38,658	38,862	38,369	37,644	36,778	36,568	36,494	36,303	35,918	37,497	36,112	38,416	39,751	37,411	37,308	37,261	36,262	36,424	37,101	36,338	36,997	
90	1	90,	37,827	35,141	36,276	39,686	36,272	43,343	41,153	40,979	38,647	38,845	38,354	37,633	36,756	36,536	36,462	36,266	35,889	37,474	36,084	38,404	39,744	37,385	37,281	37,237	36,229	36,404	37,07	36,302	36,968	
91	1	91,	37,808	35,11	36,25	39,672	36,246	43,368	41,15	40,977	38,636	38,828	38,34	37,622	36,735	36,504	36,43	36,23	35,86	37,451	36,057	38,393	39,736	37,359	37,255	37,213	36,196	36,384	37,04	36,267	36,938	
92	1	92,	37,789	35,08	36,224	39,659	36,22	43,393	41,147	40,976	38,624	38,811	38,325	37,611	36,713	36,471	36,397	36,194	35,83	37,428	36,029	38,381	39,728	37,333	37,229	37,189	36,163	36,364	37,01	36,232	36,909	
93	1	93,	37,77	35,05	36,199	39,645	36,194	43,418	41,144	40,974	38,613	38,794	38,311	37,6	36,692	36,439	36,365	36,159	35,801	37,405	36,002	38,369	39,72	37,308	37,202	37,165	36,13	36,345	36,979	36,197	36,88	
94	1	94,	37,751	35,02	36,173	39,631	36,169	43,443	41,141	40,972	38,602	38,777	38,296	37,589	36,671	36,407	36,333	36,123	35,772	37,382	35,975	38,357	39,711	37,282	37,176	37,141	36,098	36,326	36,949	36,162	36,851	
95	1	95,	37,732	34,99	36,148	39,618	36,143	43,467	41,138	40,97	38,591	38,76	38,282	37,579	36,65	36,375	36,301	36,087	35,743	37,359	35,948	38,345	39,703	37,256	37,15	37,117	36,065	36,307	36,919	36,127	36,822	
96	1	96,	37,713	34,96	36,123	39,604	36,118	43,491	41,134	40,968	38,58	38,743	38,267	37,568	36,629	36,343	36,269	36,052	35,715	37,336	35,921	38,334	39,695	37,23	37,123	37,094	36,033	36,288	36,89	36,092	36,794	
97	1	97,	37,694	34,931	36,098	39,59	36,092	43,515	41,131	40,966	38,568	38,726	38,252	37,557	36,608	36,311	36,237	36,016	35,686	37,313	35,894	38,322	39,686	37,205	37,097	37,07	36,	36,269	36,86	36,058	36,765	
98	1	98,	37,675	34,902	36,073	39,576	36,067	43,539	41,128	40,964	38,557	38,709	38,238	37,547	36,588	36,279	36,205	35,981	35,657	37,29	35,867	38,31	39,677	37,179	37,071	37,047	35,968	36,25	36,83	36,023	36,736	
99	1	99,	37,656	34,872	36,048	39,562	36,042	43,562	41,124	40,962	38,546	38,692	38,223	37,537	36,568	36,247	36,173	35,946	35,629	37,268	35,841	38,298	39,669	37,154	37,045	37,024	35,936	36,232	36,801	35,989	36,707	
100	1	100,	37,637	34,843	36,023	39,548	36,017	43,586	41,121	40,96	38,535	38,675	38,208	37,526	36,548	36,216	36,141	35,911	35,601	37,245	35,815	38,286	39,66	37,128	37,019	37,001	35,904	36,214	36,771	35,955	36,679	
101	1	101,	37,618	34,814	35,999	39,534	35,993	43,609	41,117	40,958	38,523	38,658	38,194	37,516	36,528	36,184	36,11	35,876	35,572	37,222	35,788	38,274	39,651	37,103	36,993	36,978	35,872	36,196	36,742	35,921	36,65	
102	1	102,	37,599	34,785	35,974	39,52	35,968	43,632	41,114	40,955	38,512	38,64	38,179	37,506	36,508	36,152	36,078	35,841	35,544	37,2	35,762	38,262	39,642	37,077	36,967	36,955	35,84	36,178	36,713	35,887	36,621	
