	Steps	Time [s]	[A] Probe1_Heat Flux_Carrier_center  (Total) [W/m²]	[B] Probe2_Heat Flux_Carrier_corner1  (Total) [W/m²]	[C] Probe3_Heat Flux_GuideRail_top  (Total) [W/m²]	[D] Probe4_Heat Flux_GuideRail_middle  (Total) [W/m²]	[E] Probe5_Heat Flux_GuideRail_bottom  (Total) [W/m²]	[F] Probe6_Heat Flux_MotorBase_front  (Total) [W/m²]	[G] Probe7_Heat Flux_MotorBase_side  (Total) [W/m²]	[H] Probe8_Heat Flux_MotorBase_corner  (Total) [W/m²]	[I] Probe9_Heat Flux_BearingTop  (Total) [W/m²]	[J] Probe10_Heat Flux_BearingBottom  (Total) [W/m²]	[K] Probe11_Heat Flux_Structure_front_1  (Total) [W/m²]	[L] Probe12_Heat Flux_Structure_front_2  (Total) [W/m²]	[M] Probe13_Heat Flux_Structure_front_3  (Total) [W/m²]	[N] Probe14_Heat Flux_Structure_front_4  (Total) [W/m²]	[O] Probe15_Heat Flux_Structure_lateral_1  (Total) [W/m²]	[P] Probe16_Heat Flux_Structure_lateral_2  (Total) [W/m²]	[Q] Probe17_Heat Flux_Structure_lateral_3  (Total) [W/m²]	[R] Probe18_Heat Flux_Structure_lateral_4  (Total) [W/m²]	[S] Probe19_Heat Flux_Structure_lateral_5  (Total) [W/m²]	[T] Probe20_Heat Flux_Structure_top_1  (Total) [W/m²]	[U] Probe21_Heat Flux_Structure_top_2  (Total) [W/m²]	[V] Probe22_Heat Flux_Structure_top_3  (Total) [W/m²]	[W] Probe23_Heat Flux_Structure_top_4  (Total) [W/m²]	[X] Probe24_Heat Flux_Structure_back_1  (Total) [W/m²]	[Y] Probe25_Heat Flux_Structure_back_2  (Total) [W/m²]	[Z] Probe26_Heat Flux_Structure_back_3  (Total) [W/m²]	[AA] Probe27_Heat Flux_Structure_back_4  (Total) [W/m²]	[AB] Probe28_Heat Flux_Structure_back_5  (Total) [W/m²]	[AC] Probe29_Heat Flux_Structure_back_6  (Total) [W/m²]	
11	1	11,	4,7261e-004	3,6662e-003	9,3765e-002	419,47	3,2397	497,17	498,75	495,39	68,299	54,65	3,9227e-004	4,0281e-007	29,786	6647,4	945,27	3,5137e-002	6,9971e-007	6,767e-006	2,7791e-007	9,6799e-005	4,4215e-004	4,4356e-005	3,1781	1,6513e-005	6,1625e-008	1,8334e-002	125,58	1,9016e-007	8008,5	
12	1	12,	5,2545e-004	4,5171e-003	0,1038	419,33	3,6941	497,72	499,51	495,76	67,707	54,704	2,0715e-004	4,4896e-007	32,546	7218,6	1163,8	4,1214e-002	7,6546e-007	7,4378e-006	3,8599e-007	1,104e-004	6,0303e-004	6,4189e-005	4,335	2,0609e-005	6,2428e-008	2,0085e-002	192,27	1,9988e-007	8609,	
13	1	13,	5,7639e-004	5,4293e-003	0,11246	419,2	4,2798	498,16	500,16	496,05	67,137	54,848	2,4347e-004	4,9073e-007	35,047	7722,1	1399,9	4,7095e-002	8,2554e-007	8,0237e-006	5,161e-007	1,2458e-004	7,9456e-004	8,8278e-005	5,7238	2,5481e-005	6,2626e-008	2,1697e-002	273,75	2,0815e-007	9126,2	
14	1	14,	6,2541e-004	6,3888e-003	0,11972	419,07	4,9676	498,51	500,73	496,26	66,597	55,067	5,1577e-004	5,2926e-007	37,309	8162,7	1649,6	5,2688e-002	8,7982e-007	8,5229e-006	6,705e-007	1,3913e-004	1,017e-003	1,1679e-004	7,3467	3,1232e-005	6,2673e-008	2,3184e-002	369,66	2,1629e-007	9569,6	
15	1	15,	6,7251e-004	7,382e-003	0,12564	418,95	5,728	498,78	501,22	496,42	66,091	55,347	8,3298e-004	5,6318e-007	39,354	8546,4	1909,	5,7933e-002	9,2881e-007	8,9342e-006	8,5222e-007	1,5386e-004	1,2701e-003	1,4986e-004	9,2008	3,7957e-005	6,2387e-008	2,4558e-002	479,23	2,2115e-007	9948,3	
16	1	16,	7,1772e-004	8,3973e-003	0,13034	418,84	6,5356	499,	501,65	496,54	65,62	55,679	1,1596e-003	5,9677e-007	41,206	8879,	2174,4	6,2799e-002	9,7502e-007	9,2585e-006	1,0629e-006	1,6863e-004	1,5532e-003	1,8765e-004	11,279	4,5741e-005	6,2973e-008	2,5828e-002	601,43	2,2489e-007	10271	
17	1	17,	7,6108e-004	9,4252e-003	0,13392	418,73	7,3694	499,17	502,04	496,62	65,184	56,054	1,4849e-003	6,2466e-007	42,883	9166,7	2442,7	6,7269e-002	1,0182e-006	9,4944e-006	1,305e-006	1,8332e-004	1,8654e-003	2,3034e-004	13,572	5,4656e-005	6,2489e-008	2,6999e-002	735,02	2,2673e-007	10545	
18	1	18,	8,0261e-004	1,046e-002	0,1365	418,64	8,2128	499,3	502,39	496,68	64,783	56,465	1,8071e-003	6,4976e-007	44,405	9414,6	2711,	7,1337e-002	1,0589e-006	9,6403e-006	1,5789e-006	1,9786e-004	2,2057e-003	2,7821e-004	16,067	6,4761e-005	6,3164e-008	2,8072e-002	878,65	2,2764e-007	10779	
19	1	19,	8,4237e-004	1,1499e-002	0,13822	418,55	9,053	499,41	502,71	496,73	64,413	56,907	2,1308e-003	6,7454e-007	45,788	9627,9	2977,2	7,5009e-002	1,0979e-006	9,6945e-006	1,8839e-006	2,1219e-004	2,5728e-003	3,317e-004	18,751	7,6104e-005	6,2614e-008	2,904e-002	1031,	2,2534e-007	10976	
20	1	20,	8,8039e-004	1,2543e-002	0,1392	418,47	9,8801	499,49	503,	496,75	64,075	57,379	2,4668e-003	6,9617e-007	47,047	9810,8	3239,3	7,8294e-002	1,1356e-006	9,6535e-006	2,2219e-006	2,263e-004	2,9655e-003	3,9144e-004	21,611	8,8719e-005	6,2929e-008	2,9888e-002	1190,6	2,2245e-007	11143	
21	1	21,	9,1671e-004	1,36e-002	0,13953	418,4	10,687	499,56	503,26	496,77	63,765	57,876	2,8304e-003	7,1846e-007	48,195	9967,2	3495,8	8,1205e-002	1,1732e-006	9,5135e-006	2,5939e-006	2,4018e-004	3,3823e-003	4,5833e-004	24,631	1,0263e-004	6,2943e-008	3,0592e-002	1356,2	2,178e-007	11283	
22	1	22,	9,5137e-004	1,4679e-002	0,13934	418,33	11,468	499,61	503,51	496,78	63,483	58,398	3,2411e-003	7,3945e-007	49,244	10100	3745,7	8,376e-002	1,2077e-006	9,2747e-006	2,999e-006	2,5386e-004	3,8219e-003	5,3357e-004	27,798	1,1785e-004	6,3375e-008	3,1112e-002	1526,6	2,1095e-007	11401	
23	1	23,	9,844e-004	1,5792e-002	0,13871	418,28	12,22	499,65	503,74	496,77	63,226	58,946	3,72e-003	7,6093e-007	50,203	10213	3988,1	8,5975e-002	1,241e-006	8,9397e-006	3,4379e-006	2,6739e-004	4,2829e-003	6,1867e-004	31,099	1,3437e-004	6,3107e-008	3,1392e-002	1700,7	2,0077e-007	11499	
24	1	24,	1,0158e-003	1,6958e-002	0,13774	418,23	12,941	499,68	503,95	496,77	62,993	59,519	4,2886e-003	7,834e-007	51,083	10309	4222,3	8,7871e-002	1,2708e-006	8,5216e-006	3,9107e-006	2,8081e-004	4,7639e-003	7,1548e-004	34,519	1,522e-004	6,3012e-008	3,1355e-002	1877,3	1,8868e-007	11580	
25	1	25,	1,0457e-003	1,8195e-002	0,13652	418,2	13,628	499,71	504,15	496,75	62,782	60,12	4,9673e-003	8,1178e-007	51,889	10389	4448,	8,9467e-002	1,2964e-006	8,0503e-006	4,4182e-006	2,942e-004	5,2637e-003	8,2613e-004	38,047	1,7132e-004	6,3146e-008	3,0895e-002	2055,7	1,761e-007	11646	
26	1	26,	1,0741e-003	1,9524e-002	0,13512	418,16	14,282	499,73	504,34	496,74	62,593	60,75	5,7748e-003	8,525e-007	52,63	10455	4664,7	9,0782e-002	1,3165e-006	7,5901e-006	4,9594e-006	3,0765e-004	5,7808e-003	9,5292e-004	41,671	1,9171e-004	6,2479e-008	2,9877e-002	2234,9	1,6063e-007	11699	
27	1	27,	1,1009e-003	2,0966e-002	0,13361	418,14	14,901	499,74	504,52	496,72	62,422	61,413	6,7277e-003	9,1382e-007	53,311	10509	4872,5	9,1837e-002	1,327e-006	7,2621e-006	5,536e-006	3,2123e-004	6,314e-003	1,0983e-003	45,38	2,1334e-004	6,2491e-008	2,8125e-002	2414,3	1,4378e-007	11742	
28	1	28,	1,1263e-003	2,2539e-002	0,13208	418,12	15,488	499,75	504,69	496,7	62,27	62,111	7,8417e-003	1,0047e-006	53,938	10553	5071,2	9,2649e-002	1,3269e-006	7,2573e-006	6,1484e-006	3,3506e-004	6,8619e-003	1,2645e-003	49,163	2,3618e-004	6,2066e-008	2,5423e-002	2593,2	1,2733e-007	11774	
29	1	29,	1,1502e-003	2,4264e-002	0,13059	418,11	16,041	499,76	504,85	496,67	62,135	62,847	9,1313e-003	1,1426e-006	54,516	10588	5260,9	9,3239e-002	1,311e-006	7,8106e-006	6,7986e-006	3,4923e-004	7,4234e-003	1,4539e-003	53,012	2,6018e-004	6,2654e-008	2,1508e-002	2771,1	1,1461e-007	11798	
30	1	30,	1,1727e-003	2,6155e-002	0,12921	418,1	16,562	499,77	505,01	496,65	62,016	63,626	1,0611e-002	1,3418e-006	55,048	10614	5441,7	9,3624e-002	1,2764e-006	9,0972e-006	7,4885e-006	3,6385e-004	7,9972e-003	1,6684e-003	56,918	2,8531e-004	6,2944e-008	1,6083e-002	2947,4	1,0635e-007	11814	
31	1	31,	1,1937e-003	2,8226e-002	0,128	418,1	17,052	499,78	505,15	496,62	61,912	64,451	1,2295e-002	1,6162e-006	55,54	10634	5613,8	9,3821e-002	1,2221e-006	1,1175e-005	8,2203e-006	3,7903e-004	8,5821e-003	1,9096e-003	60,873	3,1152e-004	6,2298e-008	8,9687e-003	3121,9	1,0972e-007	11824	
32	1	32,	1,2135e-003	3,0488e-002	0,12701	418,11	17,512	499,78	505,29	496,59	61,821	65,327	1,4198e-002	1,9832e-006	55,993	10647	5777,3	9,3846e-002	1,1459e-006	1,4027e-005	8,9938e-006	3,9489e-004	9,177e-003	2,1787e-003	64,869	3,3877e-004	6,1751e-008	4,3788e-003	3294,1	1,2809e-007	11828	
33	1	33,	1,2318e-003	3,2948e-002	0,12632	418,11	17,943	499,79	505,43	496,56	61,743	66,257	1,6336e-002	2,4584e-006	56,411	10654	5932,5	9,3716e-002	1,055e-006	1,7635e-005	9,815e-006	4,1152e-004	9,7808e-003	2,4764e-003	68,901	3,6699e-004	6,1071e-008	1,547e-002	3463,8	1,5769e-007	11826	
34	1	34,	1,2489e-003	3,5611e-002	0,12596	418,12	18,347	499,79	505,56	496,53	61,677	67,246	1,8723e-002	3,0575e-006	56,797	10656	6079,5	9,3444e-002	9,6668e-007	2,2004e-005	1,0685e-005	4,2905e-004	1,0392e-002	2,8031e-003	72,961	3,9613e-004	6,1914e-008	3,1916e-002	3630,7	1,9748e-007	11820	
35	1	35,	1,2647e-003	3,8479e-002	0,12598	418,14	18,724	499,79	505,69	496,5	61,623	68,297	2,1376e-002	3,7996e-006	57,154	10654	6218,8	9,3045e-002	9,2516e-007	2,7168e-005	1,1608e-005	4,4757e-004	1,1011e-002	3,1585e-003	77,046	4,2614e-004	6,203e-008	5,2962e-002	3794,6	2,4503e-007	11811	
36	1	36,	1,2793e-003	4,1553e-002	0,12642	418,16	19,076	499,79	505,81	496,47	61,578	69,415	2,4311e-002	4,7075e-006	57,483	10648	6350,5	9,2532e-002	1,0057e-006	3,3177e-005	1,2588e-005	4,6719e-004	1,1635e-002	3,5418e-003	81,149	4,5696e-004	6,203e-008	7,9339e-002	3955,4	2,9982e-007	11797	
37	1	37,	1,2927e-003	4,4832e-002	0,12732	418,18	19,405	499,79	505,93	496,44	61,544	70,603	2,7545e-002	5,805e-006	57,787	10639	6474,8	9,1917e-002	1,2655e-006	4,0097e-005	1,3629e-005	4,8802e-004	1,2264e-002	3,9521e-003	85,266	4,8853e-004	6,2006e-008	0,11198	4113,	3,6076e-007	11780	
38	1	38,	1,3049e-003	4,8315e-002	0,12869	418,21	19,71	499,79	506,04	496,41	61,518	71,864	3,1093e-002	7,1204e-006	58,068	10626	6592,2	9,1211e-002	1,7094e-006	4,8007e-005	1,4734e-005	5,1015e-004	1,2897e-002	4,3876e-003	89,394	5,2079e-004	6,181e-008	0,15192	4267,3	4,2611e-007	11761	
39	1	39,	1,3161e-003	5,1997e-002	0,13055	418,23	19,994	499,79	506,15	496,38	61,501	73,203	3,4974e-002	8,6819e-006	58,327	10611	6702,8	9,0425e-002	2,3243e-006	5,6991e-005	1,5908e-005	5,3368e-004	1,3534e-002	4,8463e-003	93,528	5,5368e-004	6,1637e-008	0,20036	4418,1	4,9681e-007	11739	
40	1	40,	1,3263e-003	5,5876e-002	0,1329	418,26	20,258	499,79	506,26	496,35	61,492	74,622	3,9204e-002	1,0526e-005	58,566	10593	6806,9	8,9568e-002	3,1046e-006	6,7142e-005	1,7156e-005	5,5869e-004	1,4172e-002	5,3257e-003	97,665	5,8713e-004	6,2564e-008	0,25856	4565,5	5,7327e-007	11714	
41	1	41,	1,3355e-003	5,9947e-002	0,13575	418,3	20,502	499,8	506,37	496,32	61,489	76,123	4,3799e-002	1,2687e-005	58,787	10573	6904,9	8,8649e-002	4,0553e-006	7,8557e-005	1,848e-005	5,8526e-004	1,4812e-002	5,8231e-003	101,8	6,2108e-004	6,2466e-008	0,32793	4709,4	6,5543e-007	11688	
42	1	42,	1,3439e-003	6,4205e-002	0,13908	418,33	20,728	499,8	506,47	496,29	61,494	77,71	4,8776e-002	1,5205e-005	58,99	10551	6996,8	8,7677e-002	5,1857e-006	9,1341e-005	1,9887e-005	6,1348e-004	1,5452e-002	6,3354e-003	105,94	6,5548e-004	6,2036e-008	0,40998	4849,9	7,4275e-007	11660	
43	1	43,	1,3515e-003	6,8646e-002	0,14288	418,37	20,937	499,8	506,57	496,26	61,505	79,385	5,4153e-002	1,8127e-005	59,177	10527	7083,1	8,666e-002	6,511e-006	1,056e-004	2,1379e-005	6,4343e-004	1,6093e-002	6,859e-003	110,07	6,9026e-004	6,2168e-008	0,50632	4986,8	8,3379e-007	11630	
44	1	44,	1,3584e-003	7,3266e-002	0,14712	418,4	21,129	499,8	506,67	496,23	61,521	81,148	5,9945e-002	2,1492e-005	59,349	10502	7164,	8,5603e-002	8,0472e-006	1,2144e-004	2,296e-005	6,7517e-004	1,6732e-002	7,3904e-003	114,19	7,2536e-004	6,1455e-008	0,61869	5120,3	9,3127e-007	11599	
45	1	45,	1,3647e-003	7,8059e-002	0,1518	418,44	21,307	499,8	506,77	496,21	61,543	83,002	6,6169e-002	2,5353e-005	59,507	10475	7239,6	8,4515e-002	9,8121e-006	1,3899e-004	2,4634e-005	7,0876e-004	1,737e-002	7,9257e-003	118,3	7,6071e-004	6,0699e-008	0,74889	5250,3	1,0328e-006	11567	
46	1	46,	1,3705e-003	8,302e-002	0,15687	418,48	21,471	499,8	506,86	496,18	61,57	84,949	7,284e-002	2,9759e-005	59,653	10448	7310,3	8,3399e-002	1,1822e-005	1,5835e-004	2,6405e-005	7,4428e-004	1,8006e-002	8,4608e-003	122,41	7,9626e-004	6,1585e-008	0,89887	5376,9	1,1409e-006	11534	
47	1	47,	1,376e-003	8,8146e-002	0,16232	418,53	21,621	499,8	506,95	496,15	61,601	86,987	7,9974e-002	3,4769e-005	59,786	10419	7376,2	8,2263e-002	1,4098e-005	1,7965e-004	2,8275e-005	7,8178e-004	1,8639e-002	8,9915e-003	126,5	8,3195e-004	6,0681e-008	1,0706	5500,	1,2524e-006	11499	
48	1	48,	1,3812e-003	9,343e-002	0,16812	418,57	21,759	499,79	507,04	496,12	61,637	89,119	8,7586e-002	4,0435e-005	59,908	10389	7437,6	8,1111e-002	1,6656e-005	2,0302e-004	3,0248e-005	8,2132e-004	1,9269e-002	9,5137e-003	130,57	8,6772e-004	6,1718e-008	1,2662	5619,9	1,3691e-006	11464	
49	1	49,	1,3863e-003	9,8869e-002	0,17425	418,61	21,885	499,79	507,13	496,09	61,677	91,344	9,5691e-002	4,6821e-005	60,02	10359	7494,7	7,9947e-002	1,9515e-005	2,2856e-004	3,2326e-005	8,6294e-004	1,9894e-002	1,0023e-002	134,63	9,0351e-004	6,1557e-008	1,4879	5736,5	1,4906e-006	11428	
50	1	50,	1,3914e-003	0,10446	0,18067	418,65	22,001	499,79	507,22	496,06	61,72	93,662	0,1043	5,3986e-005	60,122	10328	7547,6	7,8775e-002	2,269e-005	2,5642e-004	3,451e-005	9,0669e-004	2,0515e-002	1,0515e-002	138,68	9,3927e-004	6,1014e-008	1,7378	5849,8	1,6174e-006	11392	
51	1	51,	1,3967e-003	0,11019	0,18737	418,7	22,106	499,79	507,3	496,04	61,767	96,072	0,11343	6,1995e-005	60,215	10296	7596,7	7,7598e-002	2,6198e-005	2,8671e-004	3,6805e-005	9,5263e-004	2,1131e-002	1,0986e-002	142,7	9,7494e-004	6,0982e-008	2,0183	5960,	1,7484e-006	11355	
52	1	52,	1,4024e-003	0,11607	0,19433	418,74	22,203	499,79	507,39	496,01	61,816	98,574	0,1231	7,0914e-005	60,3	10264	7642,	7,6421e-002	3,0054e-005	3,1956e-004	3,9209e-005	1,0008e-003	2,1741e-002	1,1431e-002	146,71	1,0105e-003	6,0407e-008	2,3317	6067,	1,8842e-006	11317	
53	1	53,	1,4086e-003	0,12209	0,20151	418,79	22,292	499,79	507,47	495,98	61,869	101,17	0,13331	8,0813e-005	60,376	10231	7683,7	7,5246e-002	3,4268e-005	3,5512e-004	4,1725e-005	1,0512e-003	2,2345e-002	1,1847e-002	150,7	1,0458e-003	6,0787e-008	2,6804	6171,	2,0246e-006	11279	
54	1	54,	1,4155e-003	0,12824	0,20891	418,84	22,373	499,79	507,55	495,95	61,924	103,85	0,14408	9,1764e-005	60,446	10198	7722,1	7,4076e-002	3,885e-005	3,9349e-004	4,4355e-005	1,104e-003	2,2942e-002	1,2229e-002	154,67	1,0809e-003	6,1128e-008	3,0667	6272,	2,1689e-006	11241	
55	1	55,	1,4233e-003	0,13452	0,2165	418,88	22,447	499,79	507,63	495,93	61,982	106,62	0,15541	1,0384e-004	60,508	10165	7757,3	7,2912e-002	4,3808e-005	4,3483e-004	4,7098e-005	1,1591e-003	2,3531e-002	1,2574e-002	158,62	1,1156e-003	6,1748e-008	3,4932	6370,	2,3194e-006	11203	
56	1	56,	1,4322e-003	0,14092	0,22428	418,93	22,515	499,79	507,71	495,9	62,042	109,47	0,16733	1,1711e-004	60,564	10132	7789,4	7,1758e-002	4,9143e-005	4,7927e-004	4,9956e-005	1,2165e-003	2,4112e-002	1,2878e-002	162,54	1,1501e-003	6,082e-008	3,9623	6465,2	2,4724e-006	11164	
57	1	57,	1,4425e-003	0,14745	0,23221	418,98	22,577	499,79	507,78	495,88	62,103	112,41	0,17984	1,3165e-004	60,614	10098	7818,5	7,0615e-002	5,4857e-005	5,2694e-004	5,2928e-005	1,2765e-003	2,4685e-002	1,3138e-002	166,45	1,1841e-003	6,1821e-008	4,4763	6557,6	2,6309e-006	11125	
58	1	58,	1,4543e-003	0,1541	0,2403	419,02	22,635	499,79	507,86	495,85	62,167	115,43	0,19295	1,4754e-004	60,658	10064	7844,9	6,9484e-002	6,0944e-005	5,7797e-004	5,6015e-005	1,3388e-003	2,5248e-002	1,3351e-002	170,33	1,2178e-003	6,2031e-008	5,0378	6647,3	2,7928e-006	11086	
59	1	59,	1,468e-003	0,16087	0,24852	419,07	22,688	499,79	507,94	495,83	62,233	118,53	0,20666	1,6486e-004	60,696	10030	7868,7	6,8367e-002	6,7395e-005	6,3252e-004	5,9217e-005	1,4037e-003	2,5802e-002	1,3516e-002	174,19	1,2509e-003	6,1844e-008	5,6492	6734,3	2,958e-006	11047	
60	1	60,	1,4838e-003	0,16775	0,25687	419,12	22,738	499,79	508,01	495,8	62,3	121,7	0,22099	1,8368e-004	60,73	9996,	7889,9	6,7265e-002	7,4194e-005	6,9072e-004	6,2531e-005	1,4712e-003	2,6344e-002	1,3629e-002	178,03	1,2836e-003	6,1612e-008	6,3129	6818,7	3,1274e-006	11008	
61	1	61,	1,5019e-003	0,17474	0,26534	419,16	22,784	499,79	508,08	495,78	62,368	124,95	0,23595	2,0409e-004	60,759	9962,	7908,8	6,618e-002	8,1321e-005	7,5271e-004	6,596e-005	1,5412e-003	2,6876e-002	1,3689e-002	181,84	1,3157e-003	6,0823e-008	7,0312	6900,5	3,2999e-006	10969	
62	1	62,	1,5227e-003	0,18184	0,27391	419,21	22,828	499,79	508,16	495,75	62,438	128,26	0,25153	2,2616e-004	60,783	9927,9	7925,4	6,5112e-002	8,8749e-005	8,1866e-004	6,9501e-005	1,6139e-003	2,7396e-002	1,3696e-002	185,63	1,3474e-003	6,0884e-008	7,8065	6979,9	3,4765e-006	10930	
63	1	63,	1,5463e-003	0,18904	0,28257	419,26	22,871	499,79	508,23	495,73	62,509	131,64	0,26775	2,4998e-004	60,803	9893,9	7939,9	6,4062e-002	9,6444e-005	8,887e-004	7,3154e-005	1,6892e-003	2,7903e-002	1,365e-002	189,4	1,3784e-003	6,0858e-008	8,641	7056,9	3,6561e-006	10891	
64	1	64,	1,5732e-003	0,19635	0,29133	419,3	22,911	499,79	508,3	495,7	62,581	135,09	0,28462	2,7563e-004	60,818	9860,	7952,3	6,3031e-002	1,0436e-004	9,6299e-004	7,6917e-005	1,7673e-003	2,8396e-002	1,3551e-002	193,14	1,409e-003	6,1664e-008	9,5371	7131,5	3,839e-006	10852	
65	1	65,	1,6035e-003	0,20376	0,30017	419,35	22,951	499,79	508,37	495,68	62,654	138,6	0,30213	3,0318e-004	60,83	9826,1	7962,8	6,2019e-002	1,1245e-004	1,0417e-003	8,0788e-005	1,8482e-003	2,8875e-002	1,3402e-002	196,86	1,439e-003	6,1469e-008	10,497	7203,9	4,0254e-006	10813	
