	Steps	Time [s]	[A] Probe1_Heat Flux_Carrier_center  (Total) [W/m²]	[B] Probe2_Heat Flux_Carrier_corner1  (Total) [W/m²]	[C] Probe3_Heat Flux_GuideRail_top  (Total) [W/m²]	[D] Probe4_Heat Flux_GuideRail_middle  (Total) [W/m²]	[E] Probe5_Heat Flux_GuideRail_bottom  (Total) [W/m²]	[F] Probe6_Heat Flux_MotorBase_front  (Total) [W/m²]	[G] Probe7_Heat Flux_MotorBase_side  (Total) [W/m²]	[H] Probe8_Heat Flux_MotorBase_corner  (Total) [W/m²]	[I] Probe9_Heat Flux_BearingTop  (Total) [W/m²]	[J] Probe10_Heat Flux_BearingBottom  (Total) [W/m²]	[K] Probe11_Heat Flux_Structure_front_1  (Total) [W/m²]	[L] Probe12_Heat Flux_Structure_front_2  (Total) [W/m²]	[M] Probe13_Heat Flux_Structure_front_3  (Total) [W/m²]	[N] Probe14_Heat Flux_Structure_front_4  (Total) [W/m²]	[O] Probe15_Heat Flux_Structure_lateral_1  (Total) [W/m²]	[P] Probe16_Heat Flux_Structure_lateral_2  (Total) [W/m²]	[Q] Probe17_Heat Flux_Structure_lateral_3  (Total) [W/m²]	[R] Probe18_Heat Flux_Structure_lateral_4  (Total) [W/m²]	[S] Probe19_Heat Flux_Structure_lateral_5  (Total) [W/m²]	[T] Probe20_Heat Flux_Structure_top_1  (Total) [W/m²]	[U] Probe21_Heat Flux_Structure_top_2  (Total) [W/m²]	[V] Probe22_Heat Flux_Structure_top_3  (Total) [W/m²]	[W] Probe23_Heat Flux_Structure_top_4  (Total) [W/m²]	[X] Probe24_Heat Flux_Structure_back_1  (Total) [W/m²]	[Y] Probe25_Heat Flux_Structure_back_2  (Total) [W/m²]	[Z] Probe26_Heat Flux_Structure_back_3  (Total) [W/m²]	[AA] Probe27_Heat Flux_Structure_back_4  (Total) [W/m²]	[AB] Probe28_Heat Flux_Structure_back_5  (Total) [W/m²]	[AC] Probe29_Heat Flux_Structure_back_6  (Total) [W/m²]	
13	1	13,	5,8305e-004	5,3163e-003	0,10167	413,67	3,082	498,16	500,16	496,01	66,921	54,295	8,9094e-004	5,1847e-007	28,288	6230,	1126,2	4,3057e-002	6,4118e-007	6,084e-006	5,9531e-007	1,0104e-004	7,8407e-004	8,6172e-005	5,6735	2,5192e-005	3,0861e-008	1,7593e-002	219,65	1,2005e-007	7332,3	
14	1	14,	6,3346e-004	6,245e-003	0,10683	413,26	3,4129	498,51	500,72	496,22	66,363	54,467	1,1504e-003	5,6005e-007	30,106	6583,9	1326,2	4,7715e-002	6,7412e-007	6,5136e-006	7,4788e-007	1,1937e-004	1,0033e-003	1,1416e-004	7,2782	3,0832e-005	3,0787e-008	1,879e-002	296,54	1,2824e-007	7684,3	
15	1	15,	6,8205e-004	7,2026e-003	0,11082	412,87	3,8273	498,78	501,22	496,37	65,838	54,696	1,4669e-003	5,9617e-007	31,748	6891,9	1533,7	5,2059e-002	7,0126e-007	6,9179e-006	9,2784e-007	1,3742e-004	1,2525e-003	1,4662e-004	9,1106	3,7417e-005	3,0846e-008	1,9895e-002	384,31	1,3484e-007	7984,4	
16	1	16,	7,2885e-004	8,1774e-003	0,11396	412,5	4,2981	499,	501,65	496,48	65,35	54,968	1,8148e-003	6,2985e-007	33,231	7158,9	1745,9	5,6064e-002	7,2249e-007	7,3075e-006	1,1368e-006	1,5508e-004	1,5312e-003	1,8369e-004	11,164	4,5032e-005	3,0855e-008	2,0916e-002	482,11	1,4286e-007	8239,7	
17	1	17,	7,7388e-004	9,1609e-003	0,11664	412,14	4,8012	499,17	502,04	496,56	64,897	55,274	2,1797e-003	6,6104e-007	34,571	7389,7	1960,1	5,972e-002	7,3778e-007	7,6949e-006	1,3763e-006	1,7228e-004	1,8383e-003	2,2555e-004	13,427	5,3744e-005	3,0681e-008	2,1858e-002	588,95	1,5139e-007	8456,5	
18	1	18,	8,1717e-004	1,0149e-002	0,11931	411,79	5,3182	499,3	502,39	496,62	64,479	55,604	2,5559e-003	6,8982e-007	35,784	7588,6	2174,1	6,3028e-002	7,4846e-007	8,0933e-006	1,6468e-006	1,8898e-004	2,1727e-003	2,7245e-004	15,89	6,361e-005	3,0773e-008	2,272e-002	703,72	1,5951e-007	8640,2	
19	1	19,	8,5876e-004	1,1141e-002	0,12248	411,46	5,8355	499,41	502,71	496,65	64,094	55,95	2,9444e-003	7,1555e-007	36,883	7759,7	2386,2	6,5994e-002	7,5412e-007	8,5157e-006	1,9496e-006	2,0516e-004	2,5332e-003	3,248e-004	18,538	7,4674e-005	3,0625e-008	2,3499e-002	825,33	1,6843e-007	8795,5	
20	1	20,	8,9869e-004	1,2145e-002	0,12663	411,15	6,3441	499,49	503,	496,67	63,74	56,305	3,3519e-003	7,4076e-007	37,879	7906,5	2594,9	6,8628e-002	7,5579e-007	8,9775e-006	2,2852e-006	2,2084e-004	2,9186e-003	3,8317e-004	21,357	8,6968e-005	3,0469e-008	2,4183e-002	952,67	1,7838e-007	8926,5	
21	1	21,	9,3698e-004	1,3173e-002	0,13219	410,85	6,8387	499,56	503,26	496,68	63,416	56,663	3,7892e-003	7,6409e-007	38,784	8032,	2798,9	7,0945e-002	7,5367e-007	9,4944e-006	2,6535e-006	2,3605e-004	3,3273e-003	4,4837e-004	24,334	1,0051e-004	3,0568e-008	2,4753e-002	1084,7	1,895e-007	9036,7	
22	1	22,	9,7367e-004	1,4245e-002	0,13953	410,56	7,3164	499,61	503,51	496,68	63,119	57,018	4,2704e-003	7,8653e-007	39,606	8138,9	2997,5	7,2959e-002	7,4873e-007	1,0084e-005	3,0549e-006	2,5082e-004	3,7582e-003	5,2147e-004	27,453	1,1532e-004	3,0485e-008	2,5178e-002	1220,4	2,0219e-007	9128,8	
23	1	23,	1,0088e-003	1,5388e-002	0,14887	410,29	7,777	499,65	503,74	496,67	62,849	57,363	4,8117e-003	8,0853e-007	40,353	8229,7	3189,9	7,4689e-002	7,4237e-007	1,0768e-005	3,4889e-006	2,6522e-004	4,2096e-003	6,0384e-004	30,703	1,3138e-004	3,095e-008	2,5414e-002	1358,9	2,1659e-007	9205,5	
24	1	24,	1,0424e-003	1,6633e-002	0,16034	410,03	8,2219	499,68	503,95	496,66	62,602	57,695	5,4302e-003	8,3185e-007	41,033	8306,4	3375,6	7,6152e-002	7,3659e-007	1,1569e-005	3,9562e-006	2,7931e-004	4,6804e-003	6,9713e-004	34,069	1,487e-004	3,0294e-008	2,5403e-002	1499,4	2,329e-007	9268,8	
25	1	25,	1,0745e-003	1,802e-002	0,17394	409,78	8,654	499,71	504,15	496,64	62,379	58,008	6,1434e-003	8,587e-007	41,653	8370,6	3554,3	7,7364e-002	7,3418e-007	1,2513e-005	4,4566e-006	2,9318e-004	5,1691e-003	8,032e-004	37,539	1,6726e-004	3,1057e-008	2,5061e-002	1641,1	2,5164e-007	9320,5	
26	1	26,	1,1051e-003	1,9587e-002	0,18959	409,55	9,0772	499,73	504,34	496,61	62,176	58,297	6,9682e-003	8,9581e-007	42,216	8424,1	3725,8	7,8345e-002	7,3775e-007	1,3633e-005	4,9909e-006	3,0691e-004	5,6745e-003	9,2406e-004	41,102	1,8703e-004	3,0716e-008	2,4285e-002	1783,4	2,7262e-007	9362,2	
27	1	27,	1,1342e-003	2,1375e-002	0,20716	409,33	9,4964	499,74	504,52	496,58	61,994	58,558	7,9209e-003	9,4692e-007	42,729	8468,	3890,	7,911e-002	7,5098e-007	1,4964e-005	5,5585e-006	3,206e-004	6,1951e-003	1,0618e-003	44,747	2,0799e-004	3,0771e-008	2,2938e-002	1925,7	2,9626e-007	9395,1	
28	1	28,	1,162e-003	2,3423e-002	0,22652	409,12	9,917	499,75	504,69	496,55	61,829	58,786	9,0172e-003	1,0251e-006	43,196	8503,5	4046,9	7,9677e-002	7,7888e-007	1,6546e-005	6,1614e-006	3,3435e-004	6,7299e-003	1,2183e-003	48,464	2,3009e-004	3,1076e-008	2,0853e-002	2067,5	3,2325e-007	9420,4	
29	1	29,	1,1883e-003	2,5766e-002	0,2475	408,92	10,345	499,76	504,86	496,52	61,682	58,976	1,0272e-002	1,1445e-006	43,62	8531,7	4196,5	8,0062e-002	8,2578e-007	1,8424e-005	6,8003e-006	3,4826e-004	7,2774e-003	1,3954e-003	52,244	2,5331e-004	3,0971e-008	1,7825e-002	2208,3	3,5333e-007	9439,1	
30	1	30,	1,2132e-003	2,8437e-002	0,26997	408,72	10,785	499,77	505,01	496,49	61,551	59,125	1,17e-002	1,3198e-006	44,005	8553,4	4339,	8,028e-002	8,9723e-007	2,0648e-005	7,4764e-006	3,6243e-004	7,8366e-003	1,5946e-003	56,077	2,776e-004	3,0798e-008	1,362e-002	2347,9	3,8608e-007	9451,9	
31	1	31,	1,2368e-003	3,146e-002	0,29378	408,54	11,244	499,78	505,16	496,45	61,436	59,228	1,3317e-002	1,5672e-006	44,355	8569,4	4474,4	8,0346e-002	9,9892e-007	2,3274e-005	8,1915e-006	3,7697e-004	8,4063e-003	1,817e-003	59,958	3,0292e-004	3,1276e-008	8,0473e-003	2485,8	4,2281e-007	9459,6	
32	1	32,	1,2591e-003	3,4857e-002	0,31883	408,37	11,728	499,78	505,3	496,42	61,333	59,282	1,5135e-002	1,9018e-006	44,671	8580,3	4603,	8,0274e-002	1,1382e-006	2,6361e-005	8,9474e-006	3,92e-004	8,9854e-003	2,0632e-003	63,877	3,292e-004	3,1037e-008	3,e-003	2621,9	4,6257e-007	9462,8	
33	1	33,	1,2801e-003	3,8644e-002	0,34499	408,2	12,24	499,79	505,44	496,38	61,244	59,282	1,7171e-002	2,3397e-006	44,957	8586,7	4724,9	8,0076e-002	1,3218e-006	2,9973e-005	9,7474e-006	4,076e-004	9,5728e-003	2,3333e-003	67,83	3,5641e-004	3,1506e-008	1,0721e-002	2755,8	5,0701e-007	9462,	
34	1	34,	1,2998e-003	4,2835e-002	0,37217	408,04	12,787	499,79	505,57	496,34	61,167	59,225	1,9439e-002	2,897e-006	45,215	8589,2	4840,4	7,9766e-002	1,5577e-006	3,4178e-005	1,0594e-005	4,2389e-004	1,0167e-002	2,627e-003	71,809	3,8449e-004	3,1081e-008	2,337e-002	2887,5	5,5455e-007	9457,8	
35	1	35,	1,3183e-003	4,7439e-002	0,40029	407,89	13,37	499,79	505,7	496,31	61,102	59,107	2,1954e-002	3,5907e-006	45,446	8588,1	4949,6	7,9355e-002	1,8557e-006	3,9048e-005	1,1489e-005	4,4097e-004	1,0768e-002	2,9435e-003	75,81	4,1337e-004	3,1069e-008	3,9578e-002	3016,7	6,0665e-007	9450,4	
36	1	36,	1,3356e-003	5,2465e-002	0,42926	407,75	13,995	499,79	505,83	496,27	61,047	58,926	2,473e-002	4,4419e-006	45,653	8583,9	5052,7	7,8854e-002	2,2269e-006	4,4661e-005	1,2438e-005	4,5894e-004	1,1374e-002	3,2812e-003	79,828	4,4302e-004	3,1403e-008	5,988e-002	3143,4	6,6226e-007	9440,4	
37	1	37,	1,3518e-003	5,7919e-002	0,45903	407,61	14,662	499,79	505,95	496,23	61,001	58,678	2,7784e-002	5,4726e-006	45,837	8577,	5150,1	7,8272e-002	2,6818e-006	5,1097e-005	1,3442e-005	4,7788e-004	1,1985e-002	3,6383e-003	83,859	4,7335e-004	3,1659e-008	8,4978e-002	3267,4	7,2213e-007	9427,9	
38	1	38,	1,3669e-003	6,3805e-002	0,48952	407,48	15,374	499,79	506,06	496,19	60,964	58,361	3,113e-002	6,7078e-006	46,001	8567,5	5241,9	7,7619e-002	3,2341e-006	5,8441e-005	1,4507e-005	4,9791e-004	1,2599e-002	4,0124e-003	87,898	5,0433e-004	3,1433e-008	0,11567	3388,7	7,8709e-007	9413,3	
39	1	39,	1,381e-003	7,0128e-002	0,52068	407,36	16,132	499,79	506,18	496,15	60,936	57,972	3,4784e-002	8,1766e-006	46,145	8555,9	5328,3	7,6903e-002	3,8983e-006	6,6781e-005	1,5635e-005	5,1909e-004	1,3216e-002	4,4007e-003	91,942	5,3587e-004	3,112e-008	0,15285	3507,2	8,5612e-007	9396,8	
40	1	40,	1,394e-003	7,689e-002	0,55246	407,24	16,936	499,79	506,29	496,11	60,916	57,51	3,8762e-002	9,9092e-006	46,271	8542,4	5409,6	7,6133e-002	4,6887e-006	7,6209e-005	1,6831e-005	5,4153e-004	1,3834e-002	4,7999e-003	95,988	5,6794e-004	3,1247e-008	0,19748	3622,9	9,2943e-007	9378,7	
41	1	41,	1,4062e-003	8,4095e-002	0,58481	407,12	17,786	499,8	506,39	496,08	60,903	56,971	4,3077e-002	1,194e-005	46,379	8527,1	5486,	7,5315e-002	5,6206e-006	8,682e-005	1,8098e-005	5,653e-004	1,4454e-002	5,2066e-003	100,03	6,0046e-004	3,171e-008	0,25063	3735,9	1,0075e-006	9359,1	
42	1	42,	1,4175e-003	9,1743e-002	0,61769	407,01	18,682	499,8	506,5	496,04	60,896	56,356	4,7746e-002	1,4306e-005	46,472	8510,3	5557,7	7,4457e-002	6,7107e-006	9,8713e-005	1,9441e-005	5,9048e-004	1,5074e-002	5,6169e-003	104,07	6,3338e-004	3,2082e-008	0,31342	3845,9	1,0897e-006	9338,2	
43	1	43,	1,428e-003	9,9837e-002	0,65107	406,9	19,623	499,8	506,6	496,	60,896	55,662	5,2784e-002	1,7046e-005	46,55	8492,2	5624,9	7,3564e-002	7,9759e-006	1,1199e-004	2,0861e-005	6,1714e-004	1,5693e-002	6,0267e-003	108,11	6,6663e-004	3,2157e-008	0,38708	3953,2	1,1773e-006	9316,2	
44	1	44,	1,4378e-003	0,10838	0,68489	406,8	20,608	499,8	506,7	495,96	60,902	54,888	5,8204e-002	2,0203e-005	46,614	8472,8	5687,9	7,2642e-002	9,4347e-006	1,2675e-004	2,2364e-005	6,4537e-004	1,6312e-002	6,4319e-003	112,13	7,0016e-004	3,1781e-008	0,4729	4057,7	1,2682e-006	9293,2	
45	1	45,	1,447e-003	0,11736	0,71914	406,71	21,636	499,8	506,8	495,92	60,913	54,035	6,4022e-002	2,3821e-005	46,665	8452,4	5746,7	7,1696e-002	1,1102e-005	1,431e-004	2,3952e-005	6,7522e-004	1,6928e-002	6,8282e-003	116,15	7,339e-004	3,2064e-008	0,57225	4159,4	1,3648e-006	9269,3	
46	1	46,	1,4557e-003	0,1268	0,75378	406,61	22,704	499,8	506,9	495,89	60,929	53,102	7,0251e-002	2,7947e-005	46,705	8431,1	5801,7	7,0731e-002	1,2998e-005	1,6116e-004	2,5629e-005	7,0678e-004	1,7543e-002	7,2115e-003	120,15	7,6781e-004	3,2134e-008	0,68656	4258,3	1,465e-006	9244,6	
47	1	47,	1,464e-003	0,13668	0,78878	406,52	23,812	499,8	506,99	495,85	60,949	52,088	7,6905e-002	3,2632e-005	46,732	8409,	5852,9	6,975e-002	1,514e-005	1,8102e-004	2,7396e-005	7,4009e-004	1,8154e-002	7,5778e-003	124,14	8,0182e-004	3,2022e-008	0,81734	4354,5	1,5701e-006	9219,3	
48	1	48,	1,472e-003	0,14701	0,82411	406,44	24,958	499,8	507,08	495,81	60,974	50,995	8,3997e-002	3,7929e-005	46,75	8386,1	5900,6	6,8759e-002	1,7544e-005	2,028e-004	2,9257e-005	7,7525e-004	1,8762e-002	7,9234e-003	128,12	8,3587e-004	3,1631e-008	0,96613	4448,1	1,6794e-006	9193,4	
49	1	49,	1,4798e-003	0,15779	0,85975	406,35	26,141	499,79	507,17	495,77	61,002	49,823	9,1541e-002	4,3892e-005	46,757	8362,6	5944,9	6,7759e-002	2,0228e-005	2,2662e-004	3,1213e-005	8,123e-004	1,9365e-002	8,2452e-003	132,08	8,6991e-004	3,1702e-008	1,1345	4539,	1,7934e-006	9167,	
50	1	50,	1,4875e-003	0,16902	0,89568	406,27	27,358	499,79	507,26	495,74	61,034	48,572	9,9547e-002	5,0577e-005	46,755	8338,6	5986,1	6,6755e-002	2,3208e-005	2,5258e-004	3,3266e-005	8,5131e-004	1,9964e-002	8,5406e-003	136,02	9,0389e-004	3,1763e-008	1,3242	4627,3	1,9118e-006	9140,1	
51	1	51,	1,4952e-003	0,18068	0,93187	406,19	28,608	499,79	507,35	495,7	61,069	47,246	0,10803	5,8044e-005	46,745	8314,1	6024,1	6,5749e-002	2,6497e-005	2,808e-004	3,5419e-005	8,9236e-004	2,0558e-002	8,808e-003	139,94	9,3776e-004	3,2309e-008	1,5369	4713,1	2,0344e-006	9112,9	
52	1	52,	1,5032e-003	0,1928	0,9683	406,12	29,889	499,79	507,44	495,66	61,108	45,844	0,117	6,6353e-005	46,726	8289,2	6059,3	6,4744e-002	3,011e-005	3,114e-004	3,7672e-005	9,355e-004	2,1146e-002	9,0471e-003	143,85	9,7146e-004	3,1605e-008	1,7743	4796,4	2,1616e-006	9085,4	
53	1	53,	1,5115e-003	0,20535	1,005	406,04	31,2	499,79	507,52	495,63	61,149	44,371	0,12646	7,5566e-005	46,7	8264,	6091,7	6,3741e-002	3,4056e-005	3,4449e-004	4,0027e-005	9,8081e-004	2,1728e-002	9,259e-003	147,73	1,0049e-003	3,2111e-008	2,038	4877,2	2,2927e-006	9057,7	
54	1	54,	1,5202e-003	0,21835	1,0418	405,97	32,539	499,79	507,6	495,59	61,193	42,827	0,13643	8,5748e-005	46,667	8238,5	6121,5	6,2744e-002	3,8347e-005	3,8019e-004	4,2483e-005	1,0284e-003	2,2303e-002	9,4468e-003	151,59	1,0382e-003	3,2173e-008	2,33	4955,7	2,4273e-006	9029,8	
55	1	55,	1,5296e-003	0,23178	1,0789	405,91	33,904	499,79	507,69	495,56	61,239	41,217	0,14692	9,6964e-005	46,627	8212,8	6148,8	6,1752e-002	4,2987e-005	4,1862e-004	4,5042e-005	1,0782e-003	2,2871e-002	9,616e-003	155,44	1,0711e-003	3,2151e-008	2,652	5031,9	2,5662e-006	9001,7	
56	1	56,	1,5398e-003	0,24565	1,1161	405,84	35,295	499,79	507,77	495,52	61,288	39,544	0,15794	1,0928e-004	46,58	8186,9	6173,8	6,0769e-002	4,7979e-005	4,599e-004	4,7704e-005	1,1305e-003	2,3431e-002	9,7754e-003	159,26	1,1036e-003	3,2508e-008	3,0057	5105,7	2,7089e-006	8973,5	
57	1	57,	1,551e-003	0,25996	1,1534	405,78	36,71	499,79	507,85	495,49	61,338	37,812	0,16948	1,2277e-004	46,528	8160,8	6196,5	5,9796e-002	5,3325e-005	5,0414e-004	5,0469e-005	1,1852e-003	2,3982e-002	9,9367e-003	163,05	1,1358e-003	3,2504e-008	3,393	5177,4	2,8549e-006	8945,2	
58	1	58,	1,5633e-003	0,27469	1,1909	405,71	38,147	499,79	507,93	495,45	61,39	36,027	0,18157	1,375e-004	46,47	8134,6	6217,	5,8833e-002	5,9019e-005	5,5147e-004	5,3336e-005	1,2425e-003	2,4525e-002	1,0116e-002	166,83	1,1675e-003	3,2453e-008	3,8155	5246,8	3,0051e-006	8916,8	
59	1	59,	1,577e-003	0,28986	1,2286	405,65	39,605	499,79	508,	495,42	61,444	34,194	0,19421	1,5353e-004	46,407	8108,4	6235,6	5,7881e-002	6,5052e-005	6,0201e-004	5,6306e-005	1,3024e-003	2,5058e-002	1,0334e-002	170,58	1,1987e-003	3,25e-008	4,275	5314,2	3,1584e-006	8888,5	
60	1	60,	1,5922e-003	0,30545	1,2663	405,59	41,083	499,79	508,08	495,38	61,5	32,321	0,20741	1,7095e-004	46,339	8082,1	6252,2	5,6943e-002	7,1411e-005	6,5589e-004	5,9377e-005	1,365e-003	2,5581e-002	1,0614e-002	174,31	1,2295e-003	3,2409e-008	4,7733	5379,5	3,315e-006	8860,2	
61	1	61,	1,6093e-003	0,32146	1,3042	405,54	42,579	499,79	508,16	495,35	61,556	30,416	0,22116	1,8982e-004	46,267	8055,8	6267,	5,6017e-002	7,8078e-005	7,1322e-004	6,2549e-005	1,4305e-003	2,6093e-002	1,0983e-002	178,02	1,2597e-003	3,239e-008	5,3121	5442,8	3,4753e-006	8831,8	
62	1	62,	1,6283e-003	0,33789	1,3421	405,48	44,093	499,79	508,23	495,32	61,614	28,491	0,23549	2,1021e-004	46,19	8029,5	6280,1	5,5106e-002	8,5027e-005	7,7415e-004	6,5819e-005	1,499e-003	2,6594e-002	1,1471e-002	181,7	1,2895e-003	3,1981e-008	5,8929	5504,1	3,6379e-006	8803,6	
63	1	63,	1,6495e-003	0,35473	1,3801	405,43	45,623	499,79	508,31	495,28	61,674	26,558	0,25038	2,3219e-004	46,108	8003,2	6291,5	5,4209e-002	9,2227e-005	8,388e-004	6,9189e-005	1,5705e-003	2,7082e-002	1,2105e-002	185,36	1,3186e-003	3,2042e-008	6,5174	5563,6	3,8039e-006	8775,4	
64	1	64,	1,6731e-003	0,37199	1,4182	405,37	47,169	499,79	508,38	495,25	61,734	24,636	0,26585	2,5585e-004	46,023	7977,	6301,4	5,3328e-002	9,9641e-005	9,073e-004	7,2656e-005	1,6451e-003	2,7558e-002	1,2912e-002	188,99	1,3473e-003	3,1942e-008	7,1873	5621,2	3,9721e-006	8747,4	
