	Steps	Time [s]	[A] Probe1_Heat Flux_Carrier_center  (Total) [W/m²]	[B] Probe2_Heat Flux_Carrier_corner1  (Total) [W/m²]	[C] Probe3_Heat Flux_GuideRail_top  (Total) [W/m²]	[D] Probe4_Heat Flux_GuideRail_middle  (Total) [W/m²]	[E] Probe5_Heat Flux_GuideRail_bottom  (Total) [W/m²]	[F] Probe6_Heat Flux_MotorBase_front  (Total) [W/m²]	[G] Probe7_Heat Flux_MotorBase_side  (Total) [W/m²]	[H] Probe8_Heat Flux_MotorBase_corner  (Total) [W/m²]	[I] Probe9_Heat Flux_BearingTop  (Total) [W/m²]	[J] Probe10_Heat Flux_BearingBottom  (Total) [W/m²]	[K] Probe11_Heat Flux_Structure_front_1  (Total) [W/m²]	[L] Probe12_Heat Flux_Structure_front_2  (Total) [W/m²]	[M] Probe13_Heat Flux_Structure_front_3  (Total) [W/m²]	[N] Probe14_Heat Flux_Structure_front_4  (Total) [W/m²]	[O] Probe15_Heat Flux_Structure_lateral_1  (Total) [W/m²]	[P] Probe16_Heat Flux_Structure_lateral_2  (Total) [W/m²]	[Q] Probe17_Heat Flux_Structure_lateral_3  (Total) [W/m²]	[R] Probe18_Heat Flux_Structure_lateral_4  (Total) [W/m²]	[S] Probe19_Heat Flux_Structure_lateral_5  (Total) [W/m²]	[T] Probe20_Heat Flux_Structure_top_1  (Total) [W/m²]	[U] Probe21_Heat Flux_Structure_top_2  (Total) [W/m²]	[V] Probe22_Heat Flux_Structure_top_3  (Total) [W/m²]	[W] Probe23_Heat Flux_Structure_top_4  (Total) [W/m²]	[X] Probe24_Heat Flux_Structure_back_1  (Total) [W/m²]	[Y] Probe25_Heat Flux_Structure_back_2  (Total) [W/m²]	[Z] Probe26_Heat Flux_Structure_back_3  (Total) [W/m²]	[AA] Probe27_Heat Flux_Structure_back_4  (Total) [W/m²]	[AB] Probe28_Heat Flux_Structure_back_5  (Total) [W/m²]	[AC] Probe29_Heat Flux_Structure_back_6  (Total) [W/m²]	
43	1	43,	1,3515e-003	6,8646e-002	0,14288	418,37	2,4432	499,8	506,57	496,26	61,505	68,215	5,4945e-002	1,8155e-005	5,9769	957,58	643,92	7,914e-003	7,4489e-006	1,1116e-004	2,1524e-005	6,5532e-004	1,6092e-002	6,859e-003	110,07	6,9028e-004	3,1129e-008	4,6029e-002	453,35	1,0304e-006	1057,3	
44	1	44,	1,3584e-003	7,3266e-002	0,14712	418,4	2,4679	499,8	506,67	496,23	61,521	68,701	6,074e-002	2,1524e-005	6,0536	955,33	651,27	7,824e-003	8,9954e-006	1,2695e-004	2,3108e-005	6,8729e-004	1,6732e-002	7,3904e-003	114,19	7,2538e-004	3,065e-008	5,6244e-002	465,48	1,1276e-006	1054,5	
45	1	45,	1,3647e-003	7,8059e-002	0,1518	418,44	2,4911	499,8	506,77	496,21	61,543	69,189	6,6965e-002	2,5389e-005	6,1324	952,97	658,14	7,7316e-003	1,0767e-005	1,4443e-004	2,4785e-005	7,2112e-004	1,737e-002	7,9257e-003	118,3	7,6073e-004	3,0878e-008	6,8081e-002	477,3	1,2297e-006	1051,5	
46	1	46,	1,3705e-003	8,302e-002	0,15687	418,48	2,5128	499,8	506,86	496,18	61,57	69,68	7,3638e-002	2,98e-005	6,2132	950,5	664,57	7,6373e-003	1,2783e-005	1,6373e-004	2,6559e-005	7,5685e-004	1,8006e-002	8,4608e-003	122,41	7,9628e-004	3,0787e-008	8,1715e-002	488,8	1,3359e-006	1048,5	
47	1	47,	1,376e-003	8,8146e-002	0,16232	418,53	2,533	499,8	506,95	496,15	61,601	70,173	8,0773e-002	3,4814e-005	6,2963	947,94	670,56	7,5418e-003	1,5062e-005	1,8497e-004	2,8431e-005	7,9455e-004	1,8639e-002	8,9915e-003	126,5	8,3197e-004	3,0664e-008	9,7329e-002	500,	1,4484e-006	1045,4	
48	1	48,	1,3812e-003	9,343e-002	0,16812	418,57	2,5518	499,79	507,04	496,12	61,637	70,668	8,8386e-002	4,0485e-005	6,3816	945,3	676,14	7,4454e-003	1,7622e-005	2,0827e-004	3,0406e-005	8,3428e-004	1,9268e-002	9,5137e-003	130,57	8,6774e-004	3,0661e-008	0,11511	510,9	1,5648e-006	1042,2	
49	1	49,	1,3863e-003	9,8869e-002	0,17425	418,61	2,5693	499,79	507,13	496,09	61,677	71,166	9,6492e-002	4,6874e-005	6,4692	942,59	681,33	7,3485e-003	2,0482e-005	2,3376e-004	3,2485e-005	8,7608e-004	1,9894e-002	1,0023e-002	134,63	9,0354e-004	3,0784e-008	0,13526	521,5	1,6862e-006	1038,9	
50	1	50,	1,3914e-003	0,10446	0,18067	418,65	2,5855	499,79	507,22	496,06	61,72	71,667	0,1051	5,4044e-005	6,5592	939,81	686,15	7,2516e-003	2,3659e-005	2,6155e-004	3,4671e-005	9,2002e-004	2,0515e-002	1,0515e-002	138,68	9,3929e-004	3,0693e-008	0,15798	531,8	1,8128e-006	1035,6	
51	1	51,	1,3967e-003	0,11019	0,18737	418,7	2,6005	499,79	507,3	496,04	61,767	72,171	0,11424	6,2058e-005	6,6517	936,99	690,61	7,155e-003	2,7167e-005	2,9179e-004	3,6966e-005	9,6612e-004	2,1131e-002	1,0986e-002	142,7	9,7496e-004	3,0691e-008	0,18348	541,82	1,9444e-006	1032,3	
52	1	52,	1,4024e-003	0,11607	0,19433	418,74	2,6143	499,79	507,39	496,01	61,816	72,677	0,1239	7,0983e-005	6,7465	934,12	694,73	7,059e-003	3,1022e-005	3,2458e-004	3,9371e-005	1,0144e-003	2,1741e-002	1,1431e-002	146,71	1,0105e-003	3,0393e-008	0,21197	551,55	2,0797e-006	1028,8	
53	1	53,	1,4086e-003	0,12209	0,20151	418,79	2,627	499,79	507,47	495,98	61,869	73,187	0,13411	8,0889e-005	6,8439	931,21	698,52	6,9638e-003	3,5235e-005	3,6008e-004	4,1889e-005	1,065e-003	2,2345e-002	1,1847e-002	150,7	1,0458e-003	3,025e-008	0,24367	561,	2,2194e-006	1025,4	
54	1	54,	1,4155e-003	0,12824	0,20891	418,84	2,6387	499,79	507,55	495,95	61,924	73,699	0,14488	9,1845e-005	6,9437	928,27	702,01	6,8698e-003	3,9816e-005	3,9841e-004	4,4518e-005	1,1179e-003	2,2941e-002	1,2229e-002	154,67	1,0809e-003	3,0403e-008	0,27879	570,18	2,3638e-006	1021,9	
55	1	55,	1,4233e-003	0,13452	0,2165	418,88	2,6494	499,79	507,63	495,93	61,982	74,214	0,15622	1,0392e-004	7,046	925,3	705,21	6,7772e-003	4,4773e-005	4,3969e-004	4,7262e-005	1,1731e-003	2,3531e-002	1,2574e-002	158,62	1,1157e-003	3,0063e-008	0,31756	579,09	2,5127e-006	1018,4	
56	1	56,	1,4322e-003	0,14092	0,22428	418,93	2,6591	499,79	507,71	495,9	62,042	74,732	0,16813	1,172e-004	7,1507	922,32	708,12	6,6862e-003	5,0106e-005	4,8408e-004	5,012e-005	1,2308e-003	2,4112e-002	1,2878e-002	162,54	1,1501e-003	3,0476e-008	0,3602	587,75	2,6657e-006	1014,9	
57	1	57,	1,4425e-003	0,14745	0,23221	418,98	2,6679	499,79	507,78	495,88	62,103	75,253	0,18064	1,3175e-004	7,2578	919,32	710,77	6,5968e-003	5,5819e-005	5,317e-004	5,3093e-005	1,2908e-003	2,4685e-002	1,3138e-002	166,45	1,1842e-003	3,005e-008	0,40694	596,15	2,8229e-006	1011,4	
58	1	58,	1,4543e-003	0,1541	0,2403	419,02	2,6758	499,79	507,86	495,85	62,167	75,776	0,19375	1,4764e-004	7,3674	916,31	713,17	6,5094e-003	6,1904e-005	5,8268e-004	5,6179e-005	1,3533e-003	2,5248e-002	1,3351e-002	170,33	1,2178e-003	3,0127e-008	0,45798	604,3	2,9846e-006	1007,8	
59	1	59,	1,468e-003	0,16087	0,24852	419,07	2,6829	499,79	507,94	495,83	62,233	76,302	0,20746	1,6497e-004	7,4794	913,29	715,33	6,4241e-003	6,8353e-005	6,3718e-004	5,9381e-005	1,4183e-003	2,5801e-002	1,3516e-002	174,19	1,2509e-003	2,9861e-008	0,51357	612,21	3,1497e-006	1004,3	
60	1	60,	1,4838e-003	0,16775	0,25687	419,12	2,6893	499,79	508,01	495,8	62,3	76,83	0,22179	1,838e-004	7,5936	910,27	717,27	6,3409e-003	7,515e-005	6,9534e-004	6,2696e-005	1,4859e-003	2,6344e-002	1,3629e-002	178,03	1,2836e-003	3,0227e-008	0,5739	619,88	3,3179e-006	1000,7	
61	1	61,	1,5019e-003	0,17474	0,26534	419,16	2,6949	499,79	508,08	495,78	62,368	77,36	0,23675	2,0421e-004	7,7102	907,24	718,98	6,26e-003	8,2274e-005	7,5729e-004	6,6124e-005	1,556e-003	2,6876e-002	1,3689e-002	181,84	1,3158e-003	3,0283e-008	0,6392	627,32	3,4905e-006	997,19	
62	1	62,	1,5227e-003	0,18184	0,27391	419,21	2,6998	499,79	508,16	495,75	62,438	77,892	0,25233	2,2629e-004	7,829	904,22	720,49	6,1815e-003	8,97e-005	8,2319e-004	6,9665e-005	1,6288e-003	2,7395e-002	1,3696e-002	185,63	1,3474e-003	3,0147e-008	0,70968	634,54	3,6662e-006	993,64	
63	1	63,	1,5463e-003	0,18904	0,28257	419,26	2,704	499,79	508,23	495,73	62,509	78,426	0,26855	2,5012e-004	7,95	901,21	721,81	6,1054e-003	9,739e-005	8,9319e-004	7,3317e-005	1,7042e-003	2,7902e-002	1,365e-002	189,4	1,3784e-003	3,027e-008	0,78555	641,54	3,8458e-006	990,09	
64	1	64,	1,5732e-003	0,19635	0,29133	419,3	2,7077	499,79	508,3	495,7	62,581	78,962	0,28542	2,7577e-004	8,0732	898,2	722,93	6,0319e-003	1,0531e-004	9,6745e-004	7,708e-005	1,7824e-003	2,8396e-002	1,3551e-002	193,14	1,409e-003	3,0441e-008	0,86701	648,32	4,0272e-006	986,55	
