	Steps	Time [s]	[A] Probe1_Carrier_center [°C]	[B] Probe2_Carrier_corner1 [°C]	[C] Probe3_GuideRail_top [°C]	[D] Probe4_GuideRail_middle [°C]	[E] Probe5_GuideRail_bottom [°C]	[F] Probe6_MotorBase_front [°C]	[G] Probe7_MotorBase_side [°C]	[H] Probe8_MotorBase_corner [°C]	[I] Probe11_Structure_front_1 [°C]	[J] Probe12_Structure_front_2 [°C]	[K] Probe13_Structure_front_3 [°C]	[L] Probe14_Structure_front_4 [°C]	[M] Probe15_Structure_lateral_1 [°C]	[N] Probe16_Structure_lateral_2 [°C]	[O] Probe18_Structure_lateral_4 [°C]	[P] Probe19_Structure_lateral_5 [°C]	[Q] Probe20_Structure_top_1 [°C]	[R] Probe21_Structure_top_2 [°C]	[S] Probe22_Structure_top_3 [°C]	[T] Probe23_Structure_top_4 [°C]	[U] Probe24_Structure_back_1 [°C]	[V] Probe25_Structure_back_2 [°C]	[W] Probe26_Structure_back_3 [°C]	[X] Probe27_Structure_back_4 [°C]	[Y] Probe28_Structure_back_5 [°C]	[Z] Probe29_Structure_back_6 [°C]	[AA] Probe9_Temperature_BearingTop [°C]	[AB] Probe10_Temperature_BearingBottom [°C]	[AC] Probe17_Temperature_Structure_lateral_3 [°C]	
13	1	13,	39,881	39,649	39,794	40,132	39,798	40,296	40,28	40,272	39,915	39,983	39,891	39,616	39,828	39,862	39,854	39,865	39,748	39,877	39,766	39,902	40,	39,907	39,899	39,898	39,852	39,657	39,947	39,902	39,87	
14	1	14,	39,875	39,635	39,784	40,137	39,788	40,309	40,289	40,281	39,912	39,981	39,887	39,584	39,812	39,854	39,845	39,857	39,737	39,872	39,755	39,896	40,	39,901	39,892	39,891	39,841	39,627	39,94	39,892	39,864	
15	1	15,	39,87	39,621	39,773	40,142	39,777	40,321	40,298	40,289	39,908	39,979	39,883	39,553	39,795	39,846	39,836	39,848	39,725	39,866	39,745	39,891	40,	39,894	39,886	39,882	39,831	39,597	39,933	39,883	39,857	
16	1	16,	39,865	39,608	39,762	40,147	39,767	40,333	40,306	40,296	39,905	39,977	39,88	39,523	39,777	39,838	39,827	39,84	39,714	39,86	39,734	39,886	40,	39,888	39,879	39,874	39,821	39,567	39,926	39,874	39,85	
17	1	17,	39,86	39,595	39,752	40,152	39,757	40,346	40,314	40,304	39,902	39,975	39,876	39,494	39,759	39,83	39,819	39,831	39,703	39,855	39,724	39,882	40,	39,882	39,872	39,865	39,81	39,539	39,919	39,864	39,843	
18	1	18,	39,856	39,582	39,742	40,156	39,747	40,358	40,322	40,31	39,899	39,973	39,873	39,467	39,739	39,821	39,81	39,823	39,692	39,849	39,714	39,877	40,	39,876	39,866	39,857	39,8	39,511	39,912	39,855	39,836	
19	1	19,	39,851	39,569	39,732	40,161	39,737	40,37	40,33	40,317	39,896	39,971	39,87	39,44	39,72	39,813	39,801	39,814	39,681	39,843	39,704	39,873	40,	39,869	39,859	39,847	39,79	39,483	39,904	39,845	39,829	
20	1	20,	39,846	39,556	39,722	40,164	39,728	40,382	40,337	40,323	39,893	39,969	39,866	39,414	39,7	39,805	39,792	39,806	39,67	39,838	39,694	39,869	40,	39,863	39,853	39,838	39,78	39,456	39,897	39,836	39,822	
21	1	21,	39,841	39,544	39,712	40,168	39,718	40,394	40,343	40,329	39,89	39,966	39,863	39,389	39,68	39,796	39,784	39,797	39,66	39,832	39,684	39,865	40,	39,857	39,846	39,829	39,771	39,43	39,89	39,826	39,815	
22	1	22,	39,836	39,532	39,702	40,172	39,708	40,405	40,35	40,335	39,887	39,964	39,86	39,365	39,659	39,788	39,775	39,788	39,65	39,827	39,675	39,861	40,	39,851	39,84	39,819	39,761	39,404	39,882	39,817	39,809	
23	1	23,	39,832	39,52	39,692	40,175	39,698	40,417	40,356	40,34	39,884	39,962	39,857	39,341	39,638	39,78	39,766	39,779	39,639	39,821	39,665	39,857	39,999	39,844	39,833	39,809	39,751	39,379	39,875	39,807	39,802	
24	1	24,	39,827	39,508	39,683	40,178	39,689	40,429	40,363	40,346	39,881	39,96	39,854	39,319	39,617	39,772	39,758	39,77	39,629	39,815	39,656	39,853	39,999	39,838	39,827	39,799	39,741	39,355	39,867	39,798	39,795	
25	1	25,	39,822	39,496	39,673	40,181	39,679	40,441	40,368	40,351	39,879	39,958	39,85	39,297	39,596	39,763	39,749	39,762	39,619	39,81	39,646	39,85	39,999	39,832	39,821	39,789	39,732	39,331	39,86	39,788	39,788	
26	1	26,	39,818	39,485	39,664	40,184	39,669	40,453	40,374	40,356	39,876	39,955	39,847	39,276	39,574	39,755	39,741	39,753	39,609	39,804	39,637	39,847	39,999	39,826	39,814	39,778	39,722	39,308	39,852	39,779	39,781	
27	1	27,	39,813	39,474	39,655	40,186	39,66	40,464	40,38	40,36	39,873	39,953	39,844	39,255	39,553	39,747	39,732	39,744	39,6	39,799	39,628	39,843	39,999	39,82	39,808	39,768	39,713	39,285	39,845	39,769	39,774	
28	1	28,	39,809	39,462	39,646	40,188	39,65	40,476	40,385	40,365	39,871	39,951	39,841	39,235	39,532	39,738	39,724	39,735	39,59	39,793	39,619	39,84	39,999	39,814	39,802	39,757	39,703	39,263	39,837	39,76	39,768	
29	1	29,	39,804	39,451	39,637	40,191	39,641	40,488	40,391	40,37	39,868	39,948	39,838	39,216	39,51	39,73	39,715	39,726	39,58	39,788	39,609	39,837	39,999	39,808	39,795	39,746	39,694	39,241	39,829	39,75	39,761	
30	1	30,	39,799	39,44	39,628	40,193	39,631	40,499	40,396	40,374	39,865	39,946	39,835	39,197	39,489	39,722	39,707	39,717	39,571	39,782	39,6	39,834	39,999	39,801	39,789	39,735	39,684	39,22	39,822	39,741	39,754	
31	1	31,	39,795	39,429	39,619	40,195	39,622	40,511	40,401	40,378	39,863	39,943	39,832	39,179	39,468	39,714	39,698	39,708	39,561	39,777	39,591	39,832	39,999	39,795	39,783	39,724	39,675	39,199	39,814	39,732	39,747	
32	1	32,	39,79	39,419	39,61	40,196	39,612	40,523	40,406	40,382	39,86	39,941	39,829	39,161	39,447	39,705	39,69	39,699	39,552	39,771	39,582	39,829	39,998	39,789	39,776	39,713	39,666	39,178	39,806	39,722	39,74	
33	1	33,	39,786	39,408	39,601	40,198	39,603	40,534	40,41	40,386	39,857	39,938	39,827	39,144	39,426	39,697	39,682	39,69	39,543	39,766	39,574	39,826	39,998	39,783	39,77	39,702	39,657	39,158	39,799	39,713	39,733	
34	1	34,	39,781	39,397	39,593	40,2	39,593	40,546	40,415	40,39	39,855	39,936	39,824	39,128	39,405	39,689	39,673	39,681	39,534	39,76	39,565	39,823	39,998	39,777	39,764	39,691	39,647	39,139	39,791	39,704	39,727	
35	1	35,	39,777	39,387	39,584	40,201	39,584	40,557	40,419	40,394	39,852	39,933	39,821	39,111	39,385	39,681	39,665	39,672	39,524	39,755	39,556	39,821	39,998	39,771	39,757	39,68	39,638	39,12	39,783	39,694	39,72	
36	1	36,	39,772	39,377	39,576	40,202	39,574	40,569	40,424	40,398	39,85	39,931	39,818	39,096	39,364	39,673	39,657	39,663	39,515	39,749	39,547	39,818	39,997	39,765	39,751	39,668	39,629	39,101	39,775	39,685	39,713	
37	1	37,	39,768	39,366	39,567	40,203	39,565	40,581	40,428	40,402	39,847	39,928	39,815	39,08	39,344	39,664	39,648	39,653	39,506	39,744	39,539	39,816	39,997	39,759	39,745	39,657	39,62	39,083	39,768	39,676	39,706	
38	1	38,	39,763	39,356	39,559	40,204	39,556	40,592	40,432	40,405	39,844	39,925	39,812	39,065	39,324	39,656	39,64	39,644	39,498	39,738	39,53	39,814	39,997	39,753	39,739	39,645	39,611	39,065	39,76	39,666	39,699	
39	1	39,	39,759	39,346	39,551	40,205	39,546	40,604	40,436	40,409	39,842	39,923	39,809	39,05	39,304	39,648	39,632	39,635	39,489	39,733	39,522	39,811	39,997	39,747	39,732	39,634	39,602	39,047	39,752	39,657	39,692	
40	1	40,	39,754	39,336	39,542	40,206	39,537	40,615	40,44	40,412	39,839	39,92	39,806	39,036	39,284	39,64	39,623	39,626	39,48	39,727	39,513	39,809	39,996	39,741	39,726	39,623	39,593	39,03	39,745	39,648	39,686	
41	1	41,	39,75	39,326	39,534	40,207	39,528	40,626	40,444	40,415	39,837	39,917	39,803	39,022	39,264	39,632	39,615	39,617	39,471	39,722	39,505	39,807	39,996	39,735	39,72	39,611	39,584	39,013	39,737	39,639	39,679	
42	1	42,	39,746	39,316	39,526	40,208	39,518	40,638	40,448	40,419	39,834	39,915	39,8	39,009	39,245	39,624	39,607	39,608	39,462	39,716	39,496	39,805	39,995	39,729	39,714	39,6	39,575	38,996	39,729	39,629	39,672	
43	1	43,	39,741	39,307	39,518	40,208	39,509	40,649	40,452	40,422	39,832	39,912	39,797	38,996	39,226	39,616	39,599	39,599	39,454	39,711	39,488	39,802	39,995	39,723	39,707	39,588	39,566	38,98	39,722	39,62	39,665	
44	1	44,	39,737	39,297	39,51	40,209	39,5	40,661	40,456	40,425	39,829	39,909	39,794	38,983	39,207	39,607	39,591	39,59	39,445	39,705	39,479	39,8	39,995	39,717	39,701	39,577	39,557	38,964	39,714	39,611	39,658	
45	1	45,	39,732	39,287	39,503	40,209	39,49	40,672	40,459	40,428	39,827	39,906	39,792	38,97	39,189	39,599	39,582	39,581	39,437	39,7	39,471	39,798	39,994	39,711	39,695	39,565	39,549	38,948	39,706	39,602	39,652	
46	1	46,	39,728	39,278	39,495	40,209	39,481	40,683	40,463	40,431	39,824	39,903	39,789	38,958	39,17	39,591	39,574	39,572	39,428	39,694	39,463	39,796	39,994	39,705	39,689	39,554	39,54	38,932	39,699	39,592	39,645	
47	1	47,	39,724	39,268	39,487	40,209	39,472	40,694	40,466	40,434	39,822	39,9	39,786	38,946	39,152	39,583	39,566	39,563	39,42	39,689	39,455	39,794	39,993	39,699	39,683	39,543	39,531	38,917	39,691	39,583	39,638	
48	1	48,	39,719	39,259	39,479	40,209	39,463	40,706	40,47	40,437	39,819	39,898	39,783	38,934	39,134	39,575	39,558	39,554	39,411	39,684	39,447	39,792	39,993	39,693	39,677	39,531	39,522	38,902	39,683	39,574	39,631	
49	1	49,	39,715	39,25	39,472	40,209	39,453	40,717	40,473	40,44	39,817	39,895	39,78	38,922	39,116	39,567	39,55	39,545	39,403	39,678	39,439	39,79	39,992	39,687	39,67	39,52	39,514	38,888	39,676	39,565	39,624	
50	1	50,	39,711	39,24	39,464	40,209	39,444	40,728	40,476	40,443	39,814	39,892	39,777	38,911	39,099	39,559	39,542	39,536	39,395	39,673	39,431	39,788	39,992	39,681	39,664	39,509	39,505	38,873	39,668	39,556	39,618	
51	1	51,	39,706	39,231	39,457	40,209	39,435	40,739	40,479	40,446	39,812	39,889	39,774	38,9	39,082	39,551	39,534	39,527	39,386	39,667	39,423	39,786	39,991	39,675	39,658	39,497	39,496	38,859	39,66	39,547	39,611	
52	1	52,	39,702	39,222	39,449	40,209	39,426	40,75	40,483	40,449	39,81	39,886	39,771	38,889	39,065	39,543	39,526	39,518	39,378	39,662	39,415	39,784	39,99	39,669	39,652	39,486	39,488	38,845	39,653	39,538	39,604	
53	1	53,	39,698	39,213	39,442	40,209	39,417	40,761	40,486	40,451	39,807	39,883	39,768	38,879	39,048	39,535	39,518	39,509	39,37	39,656	39,407	39,782	39,99	39,663	39,646	39,475	39,479	38,831	39,645	39,529	39,597	
54	1	54,	39,693	39,204	39,434	40,208	39,408	40,772	40,489	40,454	39,805	39,88	39,765	38,868	39,031	39,527	39,51	39,5	39,362	39,651	39,399	39,78	39,989	39,657	39,64	39,464	39,47	38,818	39,638	39,52	39,59	
55	1	55,	39,689	39,195	39,427	40,208	39,399	40,783	40,492	40,457	39,802	39,877	39,762	38,858	39,015	39,519	39,502	39,491	39,354	39,645	39,391	39,778	39,988	39,651	39,633	39,453	39,462	38,804	39,63	39,51	39,584	
56	1	56,	39,685	39,186	39,42	40,208	39,39	40,794	40,494	40,459	39,8	39,873	39,759	38,848	38,999	39,511	39,494	39,482	39,346	39,64	39,383	39,777	39,988	39,645	39,627	39,441	39,453	38,791	39,622	39,501	39,577	
57	1	57,	39,68	39,177	39,413	40,207	39,381	40,805	40,497	40,462	39,797	39,87	39,756	38,838	38,983	39,503	39,486	39,473	39,338	39,635	39,375	39,775	39,987	39,639	39,621	39,43	39,445	38,778	39,615	39,492	39,57	
58	1	58,	39,676	39,168	39,405	40,206	39,372	40,816	40,5	40,464	39,795	39,867	39,754	38,829	38,967	39,495	39,478	39,464	39,33	39,629	39,368	39,773	39,986	39,633	39,615	39,419	39,436	38,766	39,607	39,483	39,563	
59	1	59,	39,672	39,159	39,398	40,206	39,363	40,827	40,503	40,467	39,792	39,864	39,751	38,819	38,952	39,487	39,47	39,455	39,322	39,624	39,36	39,771	39,985	39,627	39,609	39,408	39,428	38,753	39,6	39,474	39,557	
60	1	60,	39,667	39,15	39,391	40,205	39,354	40,838	40,505	40,469	39,79	39,861	39,748	38,81	38,937	39,479	39,462	39,446	39,314	39,618	39,352	39,769	39,984	39,621	39,603	39,398	39,419	38,741	39,592	39,465	39,55	
61	1	61,	39,663	39,142	39,384	40,204	39,345	40,848	40,508	40,472	39,788	39,858	39,745	38,801	38,922	39,471	39,454	39,437	39,306	39,613	39,345	39,767	39,983	39,615	39,597	39,387	39,411	38,729	39,585	39,456	39,543	
62	1	62,	39,659	39,133	39,377	40,204	39,336	40,859	40,511	40,474	39,785	39,855	39,742	38,792	38,907	39,463	39,446	39,428	39,298	39,608	39,337	39,765	39,983	39,609	39,59	39,376	39,403	38,717	39,577	39,447	39,536	
63	1	63,	39,655	39,124	39,37	40,203	39,327	40,87	40,513	40,477	39,783	39,851	39,739	38,784	38,892	39,455	39,438	39,419	39,29	39,602	39,329	39,764	39,982	39,603	39,584	39,365	39,394	38,705	39,57	39,438	39,529	
64	1	64,	39,65	39,116	39,363	40,202	39,319	40,88	40,516	40,479	39,78	39,848	39,736	38,775	38,878	39,447	39,43	39,41	39,283	39,597	39,322	39,762	39,981	39,597	39,578	39,354	39,386	38,693	39,562	39,429	39,523	
65	1	65,	39,646	39,107	39,356	40,201	39,31	40,891	40,518	40,481	39,778	39,845	39,733	38,767	38,863	39,44	39,422	39,401	39,275	39,591	39,314	39,76	39,98	39,591	39,572	39,344	39,378	38,682	39,555	39,421	39,516	
66	1	66,	39,642	39,099	39,35	40,2	39,301	40,901	40,521	40,484	39,776	39,841	39,73	38,758	38,849	39,432	39,415	39,392	39,267	39,586	39,307	39,758	39,979	39,585	39,566	39,333	39,369	38,671	39,547	39,412	39,509	
67	1	67,	39,637	39,09	39,343	40,199	39,292	40,912	40,523	40,486	39,773	39,838	39,727	38,75	38,835	39,424	39,407	39,384	39,259	39,581	39,3	39,756	39,978	39,58	39,56	39,323	39,361	38,66	39,54	39,403	39,502	
68	1	68,	39,633	39,082	39,336	40,198	39,284	40,922	40,525	40,488	39,771	39,835	39,724	38,742	38,822	39,416	39,399	39,375	39,252	39,575	39,292	39,754	39,977	39,574	39,554	39,312	39,353	38,649	39,532	39,394	39,496	
69	1	69,	39,629	39,074	39,329	40,196	39,275	40,932	40,527	40,49	39,768	39,832	39,721	38,735	38,808	39,408	39,391	39,366	39,244	39,57	39,285	39,753	39,976	39,568	39,548	39,302	39,344	38,638	39,525	39,385	39,489	
70	1	70,	39,625	39,065	39,323	40,195	39,266	40,943	40,53	40,493	39,766	39,828	39,718	38,727	38,795	39,4	39,383	39,357	39,236	39,565	39,277	39,751	39,974	39,562	39,542	39,291	39,336	38,627	39,517	39,376	39,482	
71	1	71,	39,62	39,057	39,316	40,194	39,258	40,953	40,532	40,495	39,763	39,825	39,715	38,719	38,782	39,393	39,375	39,348	39,229	39,559	39,27	39,749	39,973	39,556	39,535	39,281	39,328	38,617	39,51	39,367	39,475	
72	1	72,	39,616	39,049	39,309	40,193	39,249	40,963	40,534	40,497	39,761	39,821	39,712	38,712	38,769	39,385	39,367	39,339	39,221	39,554	39,263	39,747	39,972	39,55	39,529	39,271	39,32	38,606	39,502	39,358	39,469	
73	1	73,	39,612	39,041	39,303	40,191	39,241	40,973	40,536	40,499	39,759	39,818	39,709	38,704	38,756	39,377	39,36	39,33	39,214	39,548	39,256	39,745	39,971	39,544	39,523	39,26	39,312	38,596	39,495	39,349	39,462	
74	1	74,	39,608	39,032	39,296	40,19	39,232	40,983	40,538	40,501	39,756	39,815	39,706	38,697	38,743	39,369	39,352	39,322	39,206	39,543	39,249	39,744	39,97	39,538	39,517	39,25	39,303	38,586	39,488	39,341	39,455	
75	1	75,	39,603	39,024	39,29	40,189	39,224	40,993	40,54	40,503	39,754	39,811	39,703	38,69	38,731	39,361	39,344	39,313	39,199	39,538	39,241	39,742	39,969	39,532	39,511	39,24	39,295	38,576	39,48	39,332	39,449	
76	1	76,	39,599	39,016	39,283	40,187	39,215	41,003	40,542	40,505	39,751	39,808	39,7	38,683	38,719	39,354	39,336	39,304	39,191	39,532	39,234	39,74	39,967	39,526	39,505	39,23	39,287	38,566	39,473	39,323	39,442	
77	1	77,	39,595	39,008	39,277	40,186	39,207	41,013	40,544	40,507	39,749	39,804	39,697	38,676	38,707	39,346	39,329	39,295	39,184	39,527	39,227	39,738	39,966	39,52	39,499	39,22	39,279	38,556	39,466	39,314	39,435	
78	1	78,	39,591	39,	39,27	40,184	39,198	41,023	40,546	40,509	39,747	39,801	39,694	38,67	38,695	39,338	39,321	39,287	39,176	39,522	39,22	39,736	39,965	39,515	39,493	39,21	39,271	38,547	39,458	39,305	39,428	
79	1	79,	39,586	38,992	39,264	40,183	39,19	41,033	40,548	40,512	39,744	39,797	39,691	38,663	38,683	39,33	39,313	39,278	39,169	39,516	39,213	39,735	39,963	39,509	39,487	39,2	39,263	38,537	39,451	39,296	39,422	
80	1	80,	39,582	38,984	39,258	40,181	39,182	41,043	40,55	40,514	39,742	39,794	39,688	38,656	38,671	39,323	39,305	39,269	39,161	39,511	39,206	39,733	39,962	39,503	39,48	39,19	39,255	38,528	39,444	39,288	39,415	
81	1	81,	39,578	38,976	39,251	40,179	39,173	41,053	40,552	40,516	39,739	39,79	39,684	38,65	38,66	39,315	39,298	39,26	39,154	39,506	39,199	39,731	39,961	39,497	39,474	39,181	39,247	38,518	39,436	39,279	39,408	
82	1	82,	39,574	38,968	39,245	40,178	39,165	41,062	40,553	40,518	39,737	39,787	39,681	38,643	38,648	39,307	39,29	39,252	39,147	39,5	39,192	39,729	39,959	39,491	39,468	39,171	39,239	38,509	39,429	39,27	39,401	
83	1	83,	39,569	38,96	39,239	40,176	39,157	41,072	40,555	40,519	39,735	39,783	39,678	38,637	38,637	39,299	39,282	39,243	39,139	39,495	39,185	39,727	39,958	39,485	39,462	39,161	39,231	38,5	39,422	39,261	39,395	
84	1	84,	39,565	38,953	39,233	40,174	39,148	41,081	40,557	40,521	39,732	39,78	39,675	38,631	38,626	39,292	39,274	39,234	39,132	39,49	39,178	39,725	39,956	39,479	39,456	39,152	39,223	38,491	39,414	39,252	39,388	
85	1	85,	39,561	38,945	39,226	40,173	39,14	41,091	40,559	40,523	39,73	39,776	39,672	38,625	38,615	39,284	39,267	39,226	39,125	39,484	39,172	39,724	39,955	39,473	39,45	39,142	39,215	38,482	39,407	39,244	39,381	
86	1	86,	39,557	38,937	39,22	40,171	39,132	41,1	40,56	40,525	39,727	39,773	39,669	38,619	38,604	39,276	39,259	39,217	39,117	39,479	39,165	39,722	39,953	39,468	39,444	39,133	39,207	38,474	39,4	39,235	39,375	
87	1	87,	39,552	38,929	39,214	40,169	39,124	41,11	40,562	40,527	39,725	39,769	39,666	38,613	38,594	39,269	39,251	39,208	39,11	39,474	39,158	39,72	39,952	39,462	39,438	39,123	39,199	38,465	39,393	39,226	39,368	
88	1	88,	39,548	38,922	39,208	40,167	39,116	41,119	40,564	40,529	39,722	39,765	39,663	38,607	38,583	39,261	39,244	39,2	39,103	39,468	39,151	39,718	39,95	39,456	39,432	39,114	39,191	38,456	39,385	39,217	39,361	
89	1	89,	39,544	38,914	39,202	40,165	39,108	41,128	40,565	40,531	39,72	39,762	39,66	38,601	38,573	39,253	39,236	39,191	39,096	39,463	39,144	39,716	39,948	39,45	39,426	39,104	39,183	38,448	39,378	39,209	39,354	
90	1	90,	39,54	38,906	39,196	40,163	39,1	41,138	40,567	40,533	39,718	39,758	39,657	38,596	38,562	39,246	39,228	39,182	39,088	39,458	39,138	39,714	39,947	39,444	39,419	39,095	39,175	38,439	39,371	39,2	39,348	
91	1	91,	39,535	38,899	39,19	40,161	39,092	41,147	40,568	40,535	39,715	39,754	39,653	38,59	38,552	39,238	39,221	39,174	39,081	39,452	39,131	39,712	39,945	39,438	39,413	39,086	39,167	38,431	39,364	39,191	39,341	
92	1	92,	39,531	38,891	39,184	40,159	39,084	41,156	40,57	40,537	39,713	39,751	39,65	38,584	38,542	39,23	39,213	39,165	39,074	39,447	39,124	39,71	39,943	39,432	39,407	39,077	39,159	38,423	39,357	39,183	39,334	
93	1	93,	39,527	38,884	39,178	40,157	39,076	41,165	40,571	40,538	39,71	39,747	39,647	38,579	38,532	39,223	39,205	39,156	39,067	39,442	39,118	39,709	39,942	39,426	39,401	39,068	39,151	38,415	39,349	39,174	39,328	
94	1	94,	39,523	38,876	39,172	40,155	39,068	41,174	40,573	40,54	39,708	39,743	39,644	38,573	38,522	39,215	39,198	39,148	39,06	39,436	39,111	39,707	39,94	39,421	39,395	39,059	39,143	38,407	39,342	39,165	39,321	
95	1	95,	39,518	38,868	39,166	40,153	39,06	41,183	40,574	40,542	39,706	39,74	39,641	38,568	38,513	39,208	39,19	39,139	39,053	39,431	39,105	39,705	39,938	39,415	39,389	39,05	39,135	38,399	39,335	39,157	39,314	
96	1	96,	39,514	38,861	39,16	40,151	39,052	41,192	40,575	40,544	39,703	39,736	39,638	38,563	38,503	39,2	39,182	39,131	39,046	39,426	39,098	39,703	39,936	39,409	39,383	39,041	39,128	38,391	39,328	39,148	39,308	
97	1	97,	39,51	38,854	39,154	40,149	39,044	41,201	40,577	40,546	39,701	39,732	39,635	38,558	38,493	39,192	39,175	39,122	39,038	39,421	39,091	39,701	39,935	39,403	39,377	39,032	39,12	38,383	39,321	39,139	39,301	
98	1	98,	39,505	38,846	39,148	40,147	39,036	41,21	40,578	40,547	39,698	39,728	39,631	38,552	38,484	39,185	39,167	39,114	39,031	39,415	39,085	39,699	39,933	39,397	39,371	39,023	39,112	38,376	39,314	39,131	39,294	
99	1	99,	39,501	38,839	39,142	40,145	39,028	41,219	40,58	40,549	39,696	39,725	39,628	38,547	38,475	39,177	39,159	39,105	39,024	39,41	39,078	39,697	39,931	39,391	39,364	39,014	39,104	38,368	39,307	39,122	39,287	
100	1	100,	39,497	38,831	39,136	40,142	39,021	41,227	40,581	40,551	39,693	39,721	39,625	38,542	38,466	39,17	39,152	39,097	39,017	39,405	39,072	39,695	39,929	39,386	39,358	39,005	39,096	38,36	39,3	39,113	39,281	
101	1	101,	39,493	38,824	39,13	40,14	39,013	41,236	40,582	40,553	39,691	39,717	39,622	38,537	38,456	39,162	39,144	39,088	39,01	39,399	39,066	39,693	39,927	39,38	39,352	38,996	39,089	38,353	39,292	39,105	39,274	
102	1	102,	39,488	38,817	39,124	40,138	39,005	41,245	40,583	40,554	39,689	39,713	39,619	38,532	38,447	39,154	39,137	39,08	39,003	39,394	39,059	39,691	39,925	39,374	39,346	38,988	39,081	38,345	39,285	39,096	39,267	
